BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,ecrsCapacity,ecrsPrice_$perMW,ecrsRev_$,rrsCapacity,rrsPrice_$perMW,rrsRev_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,CapacityObligation
-0.02,1.00,30.21,-0.48,0.50,3.00,1.38,0.45,2.79,1.15,0.00,2.25,0.00,0.05,3.25,0.15,0.05,1.98,0.10,0.00
0.00,1.00,34.65,0.00,0.45,3.13,1.30,0.50,3.12,1.43,0.00,1.48,0.00,0.05,3.33,0.15,0.05,2.00,0.10,0.00
0.00,0.99,36.42,0.00,0.50,5.00,2.30,0.45,3.99,1.65,0.00,1.36,0.00,0.05,4.96,0.23,0.05,4.98,0.25,0.00
0.00,0.99,38.28,0.00,0.50,3.99,1.83,0.45,3.98,1.65,0.00,1.48,0.00,0.05,4.43,0.20,0.05,4.98,0.25,0.00
0.33,0.98,44.14,13.40,0.50,2.50,1.15,0.12,2.50,0.28,0.00,2.10,0.00,0.05,2.94,0.14,0.05,5.00,0.25,0.00
0.00,0.81,40.59,0.00,0.46,3.62,1.55,0.49,3.61,1.61,0.00,2.75,0.00,0.05,4.61,0.21,0.05,5.77,0.29,0.00
0.00,0.80,38.39,0.00,0.45,26.82,11.10,0.50,25.04,11.51,0.00,1.48,0.00,0.05,24.56,1.13,0.05,7.25,0.36,0.00
0.38,0.79,73.86,25.60,0.50,42.37,19.48,0.12,35.86,4.06,0.00,1.48,0.00,0.00,33.86,0.00,0.05,8.24,0.41,0.00
1.00,0.60,65.22,59.97,-0.00,14.83,-0.00,0.00,5.61,0.00,0.00,3.00,0.00,0.00,5.51,0.00,0.05,6.93,0.35,0.00
0.00,0.10,32.92,0.03,0.00,6.68,0.00,0.00,2.99,0.00,0.00,2.99,0.00,0.05,2.85,0.13,0.05,3.70,0.18,0.00
0.00,0.10,28.57,0.00,0.00,2.28,0.00,0.01,1.49,0.02,0.00,1.30,0.00,0.00,0.00,0.00,0.05,1.98,0.10,0.00
0.00,0.10,24.66,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.50,0.00,0.05,1.00,0.05,0.05,2.00,0.10,0.00
0.00,0.10,19.97,0.00,0.00,0.99,0.00,0.00,0.99,0.00,0.00,0.65,0.00,0.05,0.91,0.04,0.05,1.49,0.07,0.00
-0.00,0.10,17.01,-0.00,0.00,0.95,0.00,0.00,0.95,0.00,0.00,0.80,0.00,0.05,0.85,0.04,0.05,1.25,0.06,0.00
-0.54,0.10,16.08,-8.70,0.00,0.83,0.00,0.00,0.87,0.00,0.00,0.80,0.00,0.05,1.00,0.05,0.05,0.79,0.04,0.00
-0.06,0.35,15.68,-0.96,0.00,0.83,0.00,0.50,0.94,0.43,0.00,0.92,0.00,0.05,0.98,0.05,0.05,0.79,0.04,0.00
0.00,0.38,16.20,0.00,0.03,0.83,0.02,0.50,0.94,0.43,0.00,0.84,0.00,0.05,1.04,0.05,0.05,0.79,0.04,0.00
0.00,0.37,17.98,0.00,0.02,0.99,0.02,0.50,0.99,0.46,0.00,1.48,0.00,0.05,1.16,0.05,0.05,0.98,0.05,0.00
0.00,0.37,18.09,0.00,0.02,1.00,0.02,0.50,1.00,0.46,0.00,1.50,0.00,0.05,1.00,0.05,0.05,1.64,0.08,0.00
0.00,0.37,15.31,0.00,0.02,1.00,0.02,0.50,1.00,0.46,0.00,1.65,0.00,0.05,1.03,0.05,0.05,1.89,0.09,0.00
-0.95,0.37,12.34,-11.69,0.01,1.00,0.01,0.50,1.00,0.46,0.00,1.65,0.00,0.05,1.26,0.06,0.05,1.64,0.08,0.00
-0.45,0.80,13.68,-6.11,0.45,1.00,0.41,0.50,1.00,0.46,0.00,1.01,0.00,0.05,1.31,0.06,0.05,0.29,0.01,0.00
-0.02,1.00,17.13,-0.26,0.25,1.07,0.25,0.50,1.07,0.49,0.20,1.07,0.20,0.05,2.34,0.11,0.05,1.60,0.08,0.00
0.00,1.00,24.65,0.00,0.45,1.50,0.62,0.50,1.50,0.69,0.00,1.48,0.00,0.05,2.80,0.13,0.05,1.98,0.10,0.00
0.00,0.99,32.16,0.00,0.50,2.09,0.96,0.45,2.09,0.86,0.00,2.00,0.00,0.05,2.60,0.12,0.05,1.98,0.10,0.00
0.00,0.99,33.59,0.00,0.50,2.00,0.92,0.45,2.00,0.83,0.00,1.28,0.00,0.05,2.46,0.11,0.05,2.00,0.10,0.00
0.00,0.98,34.26,0.00,0.50,3.53,1.62,0.45,3.52,1.46,0.00,1.60,0.00,0.05,3.85,0.18,0.05,3.18,0.16,0.00
0.00,0.97,35.09,0.00,0.50,2.50,1.15,0.45,2.50,1.03,0.00,1.48,0.00,0.05,2.83,0.13,0.05,3.03,0.15,0.00
0.03,0.96,36.99,1.16,0.50,2.50,1.15,0.42,2.50,0.96,0.00,1.93,0.00,0.05,4.26,0.20,0.05,5.00,0.25,0.00
0.00,0.94,36.36,0.00,0.50,2.50,1.15,0.45,2.50,1.03,0.00,2.04,0.00,0.05,3.70,0.17,0.05,5.86,0.29,0.00
0.00,0.93,37.82,0.00,0.50,40.58,18.66,0.50,40.28,18.52,0.00,1.48,0.00,-0.00,38.53,-0.00,0.05,6.31,0.31,0.00
-0.00,0.93,62.05,0.00,0.50,36.04,16.57,0.50,28.04,12.89,0.00,1.48,0.00,0.00,26.04,0.00,0.05,7.21,0.36,0.00
1.00,0.92,65.66,60.37,-0.00,13.13,-0.00,0.00,4.44,0.00,0.00,2.04,0.00,0.00,4.44,0.00,0.05,5.76,0.29,0.00
0.63,0.42,35.12,20.39,0.32,5.47,1.60,0.00,2.93,0.00,0.00,2.04,0.00,0.05,2.93,0.13,0.05,4.62,0.23,0.00
0.00,0.10,26.43,0.00,0.00,1.97,0.00,0.01,1.74,0.02,0.00,1.00,0.00,0.00,0.00,0.00,0.05,2.00,0.10,0.00
0.00,0.10,21.27,0.00,0.00,0.94,0.00,0.00,0.99,0.00,0.00,0.25,0.00,0.05,1.00,0.05,0.05,1.69,0.08,0.00
0.00,0.10,18.70,0.00,0.00,0.94,0.00,0.00,0.94,0.00,0.00,0.25,0.00,0.05,0.86,0.04,0.05,1.42,0.07,0.00
-0.00,0.10,15.82,-0.00,0.00,0.94,0.00,0.00,0.94,0.00,0.00,0.65,0.00,0.05,0.86,0.04,0.05,1.25,0.06,0.00
-0.95,0.10,14.92,-14.13,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.65,0.00,0.05,0.85,0.04,0.05,1.16,0.06,0.00
-0.11,0.54,14.76,-1.67,0.19,0.82,0.14,0.50,0.84,0.39,0.00,0.65,0.00,0.05,0.85,0.04,0.05,1.21,0.06,0.00
0.00,0.59,15.83,0.00,0.24,0.83,0.18,0.50,0.99,0.46,0.00,0.65,0.00,0.05,1.04,0.05,0.05,0.99,0.05,0.00
0.00,0.58,16.95,0.00,0.23,0.94,0.20,0.50,1.00,0.46,0.00,1.24,0.00,0.05,1.06,0.05,0.05,1.12,0.06,0.00
0.00,0.58,17.06,0.00,0.23,1.00,0.21,0.50,1.00,0.46,0.00,1.36,0.00,0.05,1.00,0.05,0.05,1.49,0.07,0.00
0.00,0.57,14.73,0.00,0.22,1.00,0.20,0.50,1.00,0.46,0.00,1.50,0.00,0.05,1.00,0.05,0.05,1.51,0.08,0.00
-0.95,0.57,12.42,-11.76,0.22,1.00,0.20,0.50,1.00,0.46,0.00,1.48,0.00,0.05,1.33,0.06,0.05,1.49,0.07,0.00
-0.02,1.00,14.05,-0.21,0.25,1.00,0.23,0.50,1.00,0.46,0.20,1.01,0.19,0.05,2.32,0.11,0.05,1.00,0.05,0.00
-0.02,1.00,17.87,-0.27,0.45,1.49,0.62,0.50,1.49,0.68,0.00,1.36,0.00,0.05,3.49,0.16,0.05,1.98,0.10,0.00
0.00,1.00,22.82,0.00,0.50,1.94,0.89,0.45,1.65,0.68,0.00,1.60,0.00,0.05,3.23,0.15,0.05,1.49,0.07,0.00
0.00,0.99,27.89,0.00,0.50,3.80,1.75,0.34,2.09,0.65,0.11,2.09,0.21,0.05,4.00,0.18,0.05,1.49,0.07,0.00
0.00,0.98,29.40,0.00,0.50,2.97,1.37,0.45,2.29,0.95,0.00,1.20,0.00,0.05,3.41,0.16,0.05,2.00,0.10,0.00
0.00,0.98,29.62,0.00,0.50,5.57,2.56,0.45,4.70,1.94,0.00,1.48,0.00,0.05,5.57,0.26,0.05,2.97,0.15,0.00
0.00,0.97,30.84,0.00,0.50,7.50,3.45,0.45,5.12,2.12,0.00,1.36,0.00,0.05,7.20,0.33,0.05,2.70,0.13,0.00
0.18,0.96,34.29,5.57,0.50,7.50,3.45,0.27,4.84,1.22,0.00,1.36,0.00,0.05,6.07,0.28,0.05,2.97,0.15,0.00
0.00,0.87,30.53,0.00,0.50,4.96,2.28,0.50,2.71,1.25,0.00,1.36,0.00,-0.00,2.38,-0.00,0.05,5.00,0.25,0.00
0.00,0.86,29.10,0.00,0.50,5.01,2.30,0.50,5.00,2.30,0.00,1.36,0.00,-0.00,4.67,-0.00,0.05,4.97,0.25,0.00
0.50,0.85,36.53,16.79,0.50,10.00,4.60,0.00,6.00,0.00,0.00,1.36,0.00,0.00,4.00,0.00,0.05,5.00,0.25,0.00
1.00,0.60,35.39,32.54,-0.00,5.00,-0.00,0.00,2.75,0.00,0.00,1.36,0.00,0.00,2.00,0.00,0.05,3.08,0.15,0.00
0.00,0.10,24.99,0.00,0.00,1.29,0.00,0.00,1.29,0.00,0.00,1.04,0.00,0.05,1.49,0.07,0.05,1.98,0.10,0.00
0.00,0.10,21.73,0.00,0.00,1.00,0.00,0.01,1.00,0.01,0.00,0.99,0.00,0.00,0.00,0.00,0.05,1.49,0.07,0.00
0.00,0.10,17.89,0.00,0.00,0.91,0.00,0.00,0.91,0.00,0.00,0.84,0.00,0.05,1.00,0.05,0.05,2.20,0.11,0.00
0.00,0.10,15.36,0.00,0.00,0.91,0.00,0.00,0.91,0.00,0.00,0.84,0.00,0.05,0.91,0.04,0.05,1.49,0.07,0.00
-0.57,0.10,14.30,-8.13,0.00,0.95,0.00,0.00,0.95,0.00,0.00,0.95,0.00,0.05,0.75,0.03,0.05,1.49,0.07,0.00
0.00,0.36,14.30,0.00,0.01,0.83,0.01,0.50,0.84,0.39,0.00,0.84,0.00,0.05,0.84,0.04,0.05,0.79,0.04,0.00
0.00,0.36,15.07,0.00,0.01,0.82,0.01,0.50,0.85,0.39,0.00,0.85,0.00,0.05,0.85,0.04,0.05,1.17,0.06,0.00
0.00,0.36,15.88,0.00,0.01,0.82,0.01,0.50,0.82,0.38,0.00,0.64,0.00,0.05,1.02,0.05,0.05,0.79,0.04,0.00
0.00,0.36,16.76,0.00,0.01,0.96,0.00,0.50,0.99,0.46,0.00,1.60,0.00,0.05,1.17,0.05,0.05,0.98,0.05,0.00
0.00,0.35,16.28,0.00,0.00,0.99,0.00,0.50,0.99,0.46,0.00,1.65,0.00,0.05,0.99,0.05,0.05,1.49,0.07,0.00
0.00,0.35,13.27,0.00,0.00,0.99,0.00,0.50,0.99,0.46,0.00,1.60,0.00,0.05,0.99,0.05,0.05,1.50,0.07,0.00
-0.95,0.35,9.69,-9.18,0.00,0.99,0.00,0.49,0.99,0.45,0.00,1.65,0.00,0.05,1.40,0.06,0.05,1.49,0.07,0.00
-0.48,0.78,10.43,-5.04,0.43,1.00,0.40,0.50,0.99,0.46,0.00,1.01,0.00,0.05,2.49,0.11,0.05,0.50,0.02,0.00
-0.02,1.00,14.33,-0.22,0.25,1.00,0.23,0.50,0.99,0.46,0.20,1.04,0.19,0.05,2.53,0.12,0.05,1.49,0.07,0.00
0.00,1.00,18.60,0.00,0.25,1.20,0.28,0.50,1.20,0.55,0.20,1.20,0.22,0.05,2.74,0.13,0.05,0.98,0.05,0.00
0.00,0.99,23.29,0.00,0.50,1.66,0.76,0.34,1.65,0.51,0.11,1.66,0.17,0.05,3.16,0.15,0.05,0.98,0.05,0.00
0.00,0.99,25.31,0.00,0.50,1.50,0.69,0.45,1.50,0.62,0.00,1.07,0.00,0.05,3.26,0.15,0.05,2.97,0.15,0.00
0.00,0.98,26.21,0.00,0.50,1.97,0.91,0.45,1.64,0.68,0.00,1.10,0.00,0.05,1.97,0.09,0.05,2.00,0.10,0.00
0.00,0.97,27.58,0.00,0.50,2.55,1.17,0.45,2.22,0.92,0.00,1.48,0.00,0.05,2.55,0.12,0.05,2.98,0.15,0.00
0.29,0.96,27.41,7.18,0.50,1.96,0.90,0.16,1.95,0.30,0.00,1.36,0.00,0.05,3.21,0.15,0.05,1.98,0.10,0.00
0.00,0.81,24.44,0.00,0.48,1.97,0.87,0.47,1.97,0.85,0.00,1.10,0.00,0.05,3.17,0.15,0.05,4.19,0.21,0.00
0.00,0.81,23.16,0.00,0.46,5.00,2.13,0.49,5.00,2.23,0.00,1.48,0.00,0.05,5.00,0.23,0.05,4.97,0.25,0.00
0.00,0.80,28.82,0.00,0.45,7.50,3.10,0.50,7.49,3.44,0.00,1.36,0.00,0.05,7.49,0.34,0.05,4.54,0.23,0.00
0.87,0.79,25.90,20.71,0.08,1.50,0.11,0.00,1.50,0.00,0.00,1.07,0.00,0.05,1.50,0.07,0.05,2.56,0.13,0.00
0.00,0.36,21.91,0.00,0.01,1.00,0.01,0.50,1.00,0.46,0.00,1.00,0.00,0.05,1.20,0.06,0.05,1.98,0.10,0.00
0.00,0.36,19.21,0.00,0.01,1.00,0.01,0.50,1.00,0.46,0.00,0.97,0.00,0.00,0.00,0.00,0.05,1.81,0.09,0.00
0.00,0.35,16.95,0.00,0.00,0.86,0.00,0.50,0.86,0.40,0.00,0.25,0.00,0.05,0.86,0.04,0.05,1.49,0.07,0.00
0.00,0.35,14.68,0.00,0.00,0.82,0.00,0.50,0.82,0.38,0.00,0.25,0.00,0.05,0.85,0.04,0.05,1.25,0.06,0.00
0.00,0.35,13.25,0.00,0.00,0.83,0.00,0.49,0.83,0.38,0.00,0.83,0.00,0.05,0.88,0.04,0.05,1.25,0.06,0.00
-0.03,0.35,12.46,-0.33,0.00,0.81,0.00,0.49,0.81,0.36,0.00,0.81,0.00,0.05,0.88,0.04,0.05,1.05,0.05,0.00
0.00,0.36,12.26,0.00,0.00,0.81,0.00,0.50,0.81,0.37,0.00,0.81,0.00,0.05,0.86,0.04,0.05,0.79,0.04,0.00
0.00,0.35,12.87,0.00,0.00,0.82,0.00,0.50,0.82,0.38,0.00,0.63,0.00,0.05,0.87,0.04,0.05,0.52,0.03,0.00
0.00,0.35,13.96,0.00,0.00,0.91,0.00,0.50,0.99,0.45,0.00,1.48,0.00,0.05,1.03,0.05,0.05,0.98,0.05,0.00
0.00,0.35,13.54,0.00,0.00,0.99,0.00,0.49,0.99,0.45,0.00,1.50,0.00,0.05,1.05,0.05,0.05,1.49,0.07,0.00
0.00,0.34,11.00,0.00,0.00,0.99,0.00,0.49,0.99,0.45,0.00,1.48,0.00,0.05,1.17,0.05,0.05,1.98,0.10,0.00
-1.00,0.34,5.82,-5.80,0.00,0.99,0.00,0.47,0.99,0.43,0.00,1.48,0.00,0.05,1.49,0.07,-0.00,1.89,-0.00,0.00
-0.45,0.80,8.18,-3.66,0.45,0.99,0.41,0.50,0.99,0.46,0.00,1.00,0.00,0.05,1.89,0.09,0.05,0.50,0.02,0.00
-0.02,1.00,12.03,-0.18,0.25,1.00,0.23,0.50,0.99,0.46,0.20,1.00,0.18,0.05,2.61,0.12,0.05,1.49,0.07,0.00
-0.02,1.00,15.66,-0.24,0.25,1.00,0.23,0.50,1.00,0.46,0.20,1.00,0.18,0.05,2.56,0.12,0.05,0.98,0.05,0.00
-0.02,1.00,18.56,-0.28,0.25,1.00,0.23,0.50,1.00,0.46,0.20,1.00,0.18,0.05,2.56,0.12,0.05,0.98,0.05,0.00
0.00,1.00,20.34,0.00,0.45,1.00,0.41,0.50,1.00,0.46,0.00,0.97,0.00,0.05,2.71,0.12,0.05,2.97,0.15,0.00
0.00,0.99,20.96,0.00,0.45,1.00,0.41,0.50,1.00,0.46,0.00,0.99,0.00,0.05,1.49,0.07,0.05,2.00,0.10,0.00
0.00,0.99,21.82,0.00,0.45,1.50,0.62,0.50,1.50,0.69,0.00,1.03,0.00,0.05,3.26,0.15,0.05,3.04,0.15,0.00
0.00,0.98,24.00,0.00,0.50,1.49,0.68,0.45,1.49,0.62,0.00,1.04,0.00,0.05,2.00,0.09,0.05,4.70,0.23,0.00
0.00,0.97,24.00,0.00,0.50,1.50,0.69,0.45,1.50,0.62,0.00,1.06,0.00,0.05,2.70,0.12,0.05,3.41,0.17,0.00
0.00,0.96,27.01,0.00,0.50,3.97,1.83,0.45,3.97,1.64,0.00,1.36,0.00,0.05,4.97,0.23,0.05,4.97,0.25,0.00
0.71,0.96,34.48,22.48,0.24,5.99,1.33,0.00,5.98,0.00,0.00,1.07,0.00,0.05,5.98,0.27,0.05,3.10,0.15,0.00
1.00,0.60,34.91,32.10,0.00,1.51,0.00,0.00,1.50,0.00,0.00,1.35,0.00,0.00,1.71,0.00,0.05,2.72,0.14,0.00
0.00,0.10,23.99,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.01,0.00,0.05,1.20,0.06,0.05,1.98,0.10,0.00
0.00,0.10,19.59,0.00,0.00,1.00,0.00,0.01,1.00,0.01,0.00,0.96,0.00,0.00,0.00,0.00,0.05,1.54,0.08,0.00
0.00,0.10,15.35,0.00,0.00,0.83,0.00,0.00,0.84,0.00,0.00,0.80,0.00,0.05,0.93,0.04,0.05,2.33,0.12,0.00
0.00,0.10,14.40,0.00,0.00,0.83,0.00,0.00,0.84,0.00,0.00,0.80,0.00,0.05,0.87,0.04,0.05,1.25,0.06,0.00
-0.54,0.10,12.58,-6.80,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.82,0.00,0.05,0.81,0.04,0.05,0.98,0.05,0.00
-0.95,0.35,12.05,-11.42,0.00,0.81,0.00,0.50,0.81,0.37,0.00,0.81,0.00,0.05,0.85,0.04,0.05,0.98,0.05,0.00
-0.05,0.79,11.92,-0.56,0.44,0.80,0.32,0.50,0.80,0.37,0.00,0.80,0.00,0.05,0.83,0.04,0.05,0.79,0.04,0.00
0.00,0.80,12.24,0.00,0.45,0.82,0.34,0.50,0.82,0.38,0.00,0.62,0.00,0.05,1.02,0.05,0.05,0.79,0.04,0.00
0.00,0.79,13.67,0.00,0.44,0.83,0.34,0.50,0.99,0.46,0.00,1.36,0.00,0.05,1.27,0.06,0.05,0.98,0.05,0.00
0.00,0.79,13.89,0.00,0.44,0.99,0.40,0.50,0.99,0.46,0.00,1.36,0.00,0.05,0.99,0.05,0.05,1.49,0.07,0.00
0.00,0.78,12.16,0.00,0.43,0.99,0.39,0.50,0.99,0.46,0.00,1.36,0.00,0.05,1.02,0.05,0.05,1.74,0.09,0.00
0.00,0.77,11.06,0.00,0.42,0.99,0.38,0.50,0.99,0.46,0.00,1.36,0.00,0.05,1.50,0.07,0.05,1.89,0.09,0.00
-0.52,0.77,9.69,-5.05,0.42,0.99,0.38,0.50,0.99,0.46,0.00,0.99,0.00,0.05,1.89,0.09,0.05,0.98,0.05,0.00
-0.02,1.00,11.88,-0.18,0.25,0.99,0.23,0.50,0.99,0.46,0.20,0.99,0.18,0.05,2.69,0.12,0.05,1.36,0.07,0.00
-0.02,1.00,15.76,-0.24,0.25,0.99,0.23,0.50,0.99,0.46,0.20,0.99,0.18,0.05,2.74,0.13,0.05,1.48,0.07,0.00
-0.02,1.00,19.15,-0.29,0.25,1.06,0.24,0.50,1.06,0.49,0.20,1.06,0.19,0.05,2.29,0.11,0.05,1.75,0.09,0.00
-0.02,1.00,21.63,-0.33,0.45,1.49,0.62,0.50,1.49,0.68,0.00,1.00,0.00,0.05,1.95,0.09,0.05,2.97,0.15,0.00
0.00,1.00,23.95,0.00,0.45,1.51,0.62,0.50,1.50,0.69,0.00,1.06,0.00,0.05,1.83,0.08,0.05,2.00,0.10,0.00
0.00,0.99,26.07,0.00,0.50,2.00,0.92,0.45,1.67,0.69,0.00,1.07,0.00,0.05,2.00,0.09,0.05,2.98,0.15,0.00
0.00,0.99,28.63,0.00,0.50,1.82,0.84,0.45,1.81,0.75,0.00,1.06,0.00,0.05,2.14,0.10,0.05,5.18,0.26,0.00
0.00,0.98,30.18,0.00,0.50,2.00,0.92,0.45,2.00,0.83,0.00,1.06,0.00,0.05,3.20,0.15,0.05,4.25,0.21,0.00
0.00,0.97,30.53,0.00,0.50,9.49,4.36,0.45,9.49,3.93,0.00,1.36,0.00,0.05,9.49,0.44,0.05,4.97,0.25,0.00
0.72,0.96,46.42,30.91,0.28,13.15,3.33,0.00,10.90,0.00,0.00,1.06,0.00,0.00,8.90,0.00,0.05,3.10,0.15,0.00
1.00,0.60,39.99,36.76,-0.00,3.50,-0.00,0.00,1.50,0.00,0.00,1.07,0.00,0.00,1.71,0.00,0.05,2.72,0.14,0.00
0.00,0.10,24.10,0.00,0.00,1.04,0.00,0.00,1.04,0.00,0.00,1.04,0.00,0.05,1.24,0.05,0.05,2.04,0.10,0.00
0.00,0.10,19.62,0.00,0.00,1.00,0.00,0.01,1.00,0.01,0.00,0.95,0.00,0.00,0.00,0.00,0.05,1.98,0.10,0.00
-0.00,0.10,15.39,-0.00,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.79,0.00,0.05,0.83,0.04,0.05,1.69,0.08,0.00
-0.00,0.10,13.73,-0.00,0.00,0.82,0.00,0.00,0.82,0.00,0.00,0.79,0.00,0.05,0.82,0.04,0.05,1.25,0.06,0.00
-0.54,0.10,12.76,-6.90,0.00,0.82,0.00,0.00,0.82,0.00,0.00,0.81,0.00,0.05,0.76,0.03,0.05,0.87,0.04,0.00
-0.95,0.35,12.00,-11.37,0.00,0.80,0.00,0.50,0.80,0.37,0.00,0.80,0.00,0.05,0.80,0.04,0.05,0.79,0.04,0.00
0.00,0.79,12.16,0.00,0.44,0.80,0.32,0.50,0.80,0.37,0.00,0.79,0.00,0.05,0.80,0.04,0.05,0.79,0.04,0.00
0.00,0.78,12.67,0.00,0.43,0.81,0.32,0.50,0.81,0.37,0.00,0.62,0.00,0.05,1.01,0.05,0.05,0.84,0.04,0.00
0.00,0.77,13.93,0.00,0.42,0.90,0.35,0.50,0.99,0.46,0.00,1.36,0.00,0.05,1.32,0.06,0.05,0.98,0.05,0.00
0.00,0.77,15.29,0.00,0.41,0.99,0.38,0.50,0.99,0.46,0.00,1.36,0.00,0.05,0.99,0.05,0.05,1.49,0.07,0.00
0.00,0.76,12.44,0.00,0.41,1.00,0.38,0.50,1.00,0.46,0.00,1.48,0.00,0.05,1.04,0.05,0.05,1.51,0.08,0.00
0.00,0.75,10.44,0.00,0.40,1.00,0.37,0.50,1.00,0.46,0.00,1.48,0.00,0.05,1.49,0.07,0.05,1.49,0.07,0.00
-0.57,0.75,9.65,-5.45,0.39,1.00,0.36,0.50,1.00,0.46,0.00,1.00,0.00,0.05,1.89,0.09,0.05,0.11,0.01,0.00
-0.02,1.00,13.60,-0.21,0.25,1.01,0.23,0.50,1.01,0.46,0.20,1.01,0.19,0.05,2.77,0.13,0.05,1.75,0.09,0.00
-0.02,1.00,18.38,-0.29,0.50,1.98,0.91,0.45,1.50,0.62,0.00,1.48,0.00,0.05,3.23,0.15,0.05,1.48,0.07,0.00
-0.02,1.00,24.96,-0.39,0.50,2.40,1.10,0.45,2.00,0.83,0.00,2.00,0.00,0.05,3.76,0.17,0.05,1.49,0.07,0.00
-0.02,1.00,29.09,-0.46,0.50,1.98,0.91,0.45,1.65,0.68,0.00,1.06,0.00,0.05,1.98,0.09,0.05,2.00,0.10,0.00
-0.02,1.00,31.51,-0.50,0.50,3.50,1.61,0.45,2.68,1.11,0.00,2.04,0.00,0.05,3.01,0.14,0.05,3.18,0.16,0.00
-0.02,1.00,37.91,-0.60,0.50,4.61,2.12,0.45,4.28,1.77,0.00,1.48,0.00,0.05,4.61,0.21,0.05,2.98,0.15,0.00
-0.02,1.00,42.07,-0.66,0.50,7.50,3.45,0.45,6.13,2.54,0.00,1.07,0.00,0.05,6.46,0.30,0.05,2.97,0.15,0.00
0.00,1.00,44.60,0.00,0.50,5.00,2.30,0.50,3.62,1.66,0.00,1.48,0.00,-0.00,3.29,-0.00,0.05,4.74,0.24,0.00
0.00,0.99,48.52,0.00,0.50,28.18,12.95,0.50,28.17,12.95,0.00,1.07,0.00,-0.00,27.17,-0.00,0.05,4.97,0.25,0.00
1.00,0.99,88.31,81.20,0.00,26.90,0.00,0.00,24.90,0.00,0.00,1.04,0.00,0.00,21.46,0.00,0.05,4.54,0.23,0.00
0.77,0.49,64.18,45.44,0.23,8.08,1.71,0.00,5.83,0.00,0.00,1.36,0.00,0.00,2.08,0.00,0.05,4.98,0.25,0.00
0.00,0.10,29.70,0.00,0.00,4.35,0.00,0.00,2.65,0.00,0.00,1.36,0.00,0.05,2.85,0.12,0.05,3.02,0.15,0.00
0.00,0.10,24.20,0.00,0.00,1.01,0.00,0.01,1.01,0.01,0.00,1.01,0.00,0.00,0.00,0.00,0.05,1.53,0.08,0.00
-0.00,0.10,18.28,-0.00,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.80,0.00,0.05,1.00,0.05,0.05,1.69,0.08,0.00
0.00,0.10,18.23,0.00,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.62,0.00,0.05,0.85,0.04,0.05,1.25,0.06,0.00
-0.00,0.10,16.23,-0.04,0.00,0.82,0.00,0.00,0.82,0.00,0.00,0.80,0.00,0.05,0.82,0.04,0.05,0.79,0.04,0.00
-0.96,0.10,14.58,-13.96,0.00,0.80,0.00,0.00,0.80,0.00,0.00,0.80,0.00,0.05,0.81,0.04,0.04,0.79,0.03,0.00
-1.00,0.54,14.57,-14.53,0.19,0.80,0.14,0.50,0.80,0.37,0.00,0.80,0.00,0.05,0.80,0.04,0.00,0.25,0.00,0.00
-0.02,1.00,16.56,-0.25,0.45,0.82,0.34,0.50,0.82,0.38,0.00,0.61,0.00,0.05,1.02,0.05,0.05,0.83,0.04,0.00
0.00,1.00,18.96,0.00,0.25,0.85,0.20,0.50,0.99,0.46,0.20,1.36,0.25,0.05,1.32,0.06,0.05,1.25,0.06,0.00
0.00,0.99,19.55,0.00,0.26,0.99,0.23,0.50,0.99,0.46,0.19,1.36,0.24,0.05,1.01,0.05,0.05,1.83,0.09,0.00
0.00,0.99,18.87,0.00,0.26,0.99,0.24,0.50,0.99,0.46,0.19,1.36,0.23,0.05,1.32,0.06,0.05,1.54,0.08,0.00
0.00,0.98,16.60,0.00,0.27,1.00,0.25,0.50,1.00,0.46,0.18,1.48,0.24,0.05,1.89,0.09,0.05,1.76,0.09,0.00
-0.08,0.97,15.84,-1.21,0.28,0.99,0.25,0.50,0.99,0.46,0.17,1.00,0.16,0.05,3.00,0.14,0.05,1.49,0.07,0.00
-0.02,1.00,19.27,-0.29,0.25,1.01,0.23,0.50,1.00,0.46,0.20,1.07,0.20,0.05,3.60,0.17,0.05,1.98,0.10,0.00
-0.02,1.00,25.42,-0.39,0.25,1.96,0.45,0.50,1.95,0.90,0.20,1.96,0.36,0.05,3.95,0.18,0.05,1.49,0.07,0.00
-0.02,1.00,32.42,-0.55,0.50,2.50,1.15,0.33,1.70,0.52,0.12,2.50,0.27,0.05,3.70,0.17,0.05,1.86,0.09,0.00
0.00,1.00,40.56,0.00,0.45,1.97,0.82,0.50,1.96,0.90,0.00,1.48,0.00,0.05,2.29,0.11,0.05,1.49,0.07,0.00
