BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,ecrsCapacity,ecrsPrice_$perMW,ecrsRev_$,rrsCapacity,rrsPrice_$perMW,rrsRev_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,CapacityObligation
0.00,0.99,43.76,0.00,0.00,2.61,0.00,0.44,1.61,0.66,0.00,1.60,0.00,0.05,1.94,0.09,0.05,3.49,0.17,0.00
-0.01,0.98,36.04,-0.53,0.00,2.65,0.00,0.44,1.65,0.67,0.00,1.35,0.00,0.05,2.65,0.12,0.05,4.79,0.24,0.00
-0.00,1.00,35.18,-0.17,0.00,21.05,0.00,0.45,17.33,7.15,0.00,1.07,0.00,0.05,17.00,0.78,0.05,7.00,0.35,0.00
0.44,1.00,54.49,22.27,0.22,25.44,5.25,0.00,8.91,0.00,0.00,1.48,0.00,0.05,8.43,0.39,0.05,3.98,0.20,0.00
0.00,0.10,41.77,0.00,0.00,11.80,0.00,0.00,4.99,0.00,0.00,2.14,0.00,0.05,4.99,0.23,0.05,6.53,0.33,0.00
0.00,0.10,29.26,0.00,0.00,4.90,0.00,0.00,2.56,0.00,0.00,1.60,0.00,0.05,2.76,0.13,0.05,4.08,0.20,0.00
0.00,0.10,22.36,0.00,0.00,1.75,0.00,0.01,1.01,0.01,0.00,1.03,0.00,0.00,0.00,0.00,0.05,2.00,0.10,0.00
0.00,0.10,19.19,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.80,0.00,0.05,1.20,0.06,0.05,3.49,0.17,0.00
0.00,0.10,20.12,0.00,0.00,0.83,0.00,0.00,1.00,0.00,0.00,0.80,0.00,0.05,1.20,0.06,0.05,2.98,0.15,0.00
0.00,0.10,17.98,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.92,0.00,0.05,1.20,0.06,0.05,2.39,0.12,0.00
0.00,0.10,16.47,0.00,0.00,0.82,0.00,0.00,1.00,0.00,0.00,0.92,0.00,0.05,1.20,0.06,0.05,1.94,0.10,0.00
0.00,0.10,15.87,0.00,0.00,0.77,0.00,0.00,0.99,0.00,0.00,0.92,0.00,0.05,1.19,0.05,0.05,1.94,0.10,0.00
0.00,0.10,14.64,0.00,0.00,0.82,0.00,0.00,0.99,0.00,0.00,0.84,0.00,0.05,1.69,0.08,0.05,1.71,0.09,0.00
0.00,0.10,15.07,0.00,0.00,0.83,0.00,0.00,0.99,0.00,0.00,1.36,0.00,0.05,1.86,0.09,0.05,1.87,0.09,0.00
0.00,0.10,14.05,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.36,0.00,0.05,1.36,0.06,0.05,2.34,0.12,0.00
-0.00,0.10,11.34,-0.00,0.00,0.99,0.00,0.00,0.99,0.00,0.00,1.36,0.00,0.05,1.11,0.05,0.05,1.98,0.10,0.00
-0.49,0.10,8.26,-4.01,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.36,0.00,0.05,1.89,0.09,0.05,1.53,0.08,0.00
-0.00,1.00,8.78,-0.04,0.00,1.00,0.00,0.45,1.00,0.41,0.00,1.00,0.00,0.05,1.98,0.09,0.05,0.82,0.04,0.00
-0.00,1.00,11.71,-0.06,0.00,1.00,0.00,0.45,0.99,0.41,0.00,1.00,0.00,0.05,2.00,0.09,0.05,1.30,0.06,0.00
-0.00,1.00,14.90,-0.07,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.99,0.00,0.05,2.56,0.12,0.05,1.32,0.07,0.00
-0.00,1.00,17.82,-0.09,0.00,1.50,0.00,0.45,1.49,0.62,0.00,1.36,0.00,0.05,2.10,0.10,0.05,1.98,0.10,0.00
-0.00,1.00,21.48,-0.11,0.00,1.95,0.00,0.45,1.50,0.62,0.00,1.36,0.00,0.05,1.99,0.09,0.05,2.86,0.14,0.00
-0.00,1.00,24.08,-0.12,0.00,2.35,0.00,0.45,1.50,0.62,0.00,1.36,0.00,0.05,2.55,0.12,0.05,4.60,0.23,0.00
-0.00,1.00,26.24,-0.13,0.00,2.50,0.00,0.45,1.50,0.62,0.00,1.48,0.00,0.05,2.94,0.14,0.05,3.49,0.17,0.00
-0.00,1.00,30.29,-0.15,0.00,2.98,0.00,0.45,1.98,0.82,0.00,1.48,0.00,0.05,3.48,0.16,0.05,3.49,0.17,0.00
-0.00,1.00,30.98,-0.15,0.00,4.19,0.00,0.45,2.99,1.23,0.00,1.48,0.00,0.05,4.19,0.19,0.05,5.00,0.25,0.00
-0.00,1.00,32.32,-0.16,0.00,10.00,0.00,0.45,9.00,3.72,0.00,1.48,0.00,0.05,10.00,0.46,0.05,5.00,0.25,0.00
0.00,1.00,37.61,0.00,0.22,18.00,3.72,0.00,6.94,0.00,0.00,1.48,0.00,0.05,4.94,0.23,0.05,1.90,0.09,0.00
0.44,0.99,36.88,14.92,0.22,6.15,1.26,0.00,2.15,0.00,0.00,2.14,0.00,0.05,2.05,0.09,0.05,5.00,0.25,0.00
0.00,0.10,25.81,0.00,0.00,2.99,0.00,0.00,1.93,0.00,0.00,1.48,0.00,0.05,1.98,0.09,0.05,3.14,0.16,0.00
0.00,0.10,19.87,0.00,0.00,1.01,0.00,0.01,1.01,0.01,0.00,0.99,0.00,0.00,0.00,0.00,0.05,2.33,0.12,0.00
-0.49,0.10,18.44,-8.94,0.00,1.51,0.00,0.00,1.49,0.00,0.00,0.96,0.00,0.05,1.06,0.05,0.05,3.49,0.17,0.00
0.00,1.00,20.27,0.00,0.00,1.31,0.00,0.45,1.31,0.54,0.00,0.97,0.00,0.05,1.22,0.06,0.05,2.38,0.12,0.00
-0.01,0.99,18.53,-0.18,0.00,1.49,0.00,0.44,1.49,0.61,0.00,0.96,0.00,0.05,1.25,0.06,0.05,2.14,0.11,0.00
-0.00,1.00,18.65,-0.09,0.00,1.24,0.00,0.45,1.24,0.51,0.00,0.96,0.00,0.05,1.24,0.06,0.05,1.57,0.08,0.00
-0.00,1.00,19.39,-0.10,0.00,1.29,0.00,0.45,1.29,0.53,0.00,0.96,0.00,0.05,1.29,0.06,0.05,1.69,0.08,0.00
0.00,1.00,21.60,0.00,0.00,1.50,0.00,0.45,1.49,0.62,0.00,1.01,0.00,0.05,1.69,0.08,0.05,1.64,0.08,0.00
0.00,0.99,24.99,0.00,0.00,1.50,0.00,0.44,1.50,0.61,0.00,2.14,0.00,0.05,1.70,0.08,0.05,1.33,0.07,0.00
0.00,0.98,20.67,0.00,0.00,2.00,0.00,0.44,2.00,0.81,0.00,2.15,0.00,0.05,2.00,0.09,0.05,2.97,0.15,0.00
0.00,0.97,17.55,0.00,0.00,1.99,0.00,0.44,1.99,0.80,0.00,2.15,0.00,0.05,1.99,0.09,0.05,2.00,0.10,0.00
-0.02,0.96,13.33,-0.32,0.00,2.00,0.00,0.43,2.00,0.79,0.00,2.15,0.00,0.05,2.61,0.12,0.05,2.00,0.10,0.00
-0.00,1.00,13.34,-0.07,0.00,1.96,0.00,0.45,1.81,0.75,0.00,1.81,0.00,0.05,2.81,0.13,0.05,1.23,0.06,0.00
-0.00,1.00,15.34,-0.08,0.00,2.27,0.00,0.45,1.98,0.82,0.00,2.04,0.00,0.05,3.00,0.14,0.05,1.65,0.08,0.00
-0.00,1.00,16.24,-0.08,0.00,2.00,0.00,0.45,1.93,0.80,0.00,1.60,0.00,0.05,3.25,0.15,0.05,1.49,0.07,0.00
-0.00,1.00,17.25,-0.09,0.00,4.47,0.00,0.45,2.32,0.96,0.00,2.04,0.00,0.05,4.34,0.20,0.05,1.98,0.10,0.00
-0.00,1.00,19.30,-0.10,0.00,4.79,0.00,0.45,2.48,1.02,0.00,1.36,0.00,0.05,4.30,0.20,0.05,2.93,0.15,0.00
-0.00,1.00,20.03,-0.10,0.00,6.72,0.00,0.45,4.70,1.94,0.00,1.36,0.00,0.05,5.44,0.25,0.05,6.31,0.31,0.00
-0.00,1.00,21.90,-0.11,0.00,8.62,0.00,0.45,6.36,2.63,0.00,1.36,0.00,0.05,7.59,0.35,0.05,8.81,0.44,0.00
-0.00,1.00,22.78,-0.11,0.00,10.00,0.00,0.45,7.50,3.10,0.00,1.48,0.00,0.05,7.67,0.35,0.05,8.24,0.41,0.00
-0.00,1.00,22.33,-0.11,0.00,10.00,0.00,0.45,6.93,2.86,0.00,1.35,0.00,0.05,6.75,0.31,0.05,7.11,0.35,0.00
-0.00,1.00,20.50,-0.10,0.00,13.91,0.00,0.45,11.91,4.92,0.00,1.07,0.00,0.05,8.72,0.40,0.05,7.00,0.35,0.00
-0.00,1.00,20.36,-0.10,0.00,17.49,0.00,0.45,13.49,5.57,0.00,1.07,0.00,0.05,11.49,0.53,0.05,1.90,0.09,0.00
-0.00,1.00,26.92,-0.13,0.00,11.00,0.00,0.45,7.30,3.01,0.00,2.14,0.00,0.05,5.00,0.23,0.05,8.62,0.43,0.00
-0.00,1.00,24.23,-0.12,0.00,4.57,0.00,0.45,3.54,1.46,0.00,1.85,0.00,0.05,3.00,0.14,0.05,4.98,0.25,0.00
0.00,1.00,28.09,0.00,0.00,2.64,0.00,0.46,2.64,1.12,0.00,1.06,0.00,0.00,0.00,0.00,0.05,4.96,0.25,0.00
0.00,0.99,21.75,0.00,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.97,0.00,0.05,1.00,0.05,0.05,3.72,0.19,0.00
0.00,0.98,23.47,0.00,0.00,1.00,0.00,0.44,1.00,0.41,0.00,0.96,0.00,0.05,1.06,0.05,0.05,2.76,0.14,0.00
-0.02,0.97,19.62,-0.36,0.00,1.00,0.00,0.44,1.00,0.40,0.00,0.95,0.00,0.05,1.04,0.05,0.05,1.96,0.10,0.00
-0.00,1.00,18.93,-0.09,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.95,0.00,0.05,1.15,0.05,0.05,1.91,0.10,0.00
-0.00,1.00,18.33,-0.09,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.95,0.00,0.05,1.20,0.06,0.05,1.94,0.10,0.00
0.00,1.00,19.03,0.00,0.00,1.00,0.00,0.45,1.00,0.41,0.00,0.99,0.00,0.05,1.33,0.06,0.05,1.64,0.08,0.00
0.00,0.99,19.65,0.00,0.00,1.49,0.00,0.44,1.49,0.61,0.00,2.25,0.00,0.05,1.89,0.09,0.05,2.81,0.14,0.00
0.00,0.98,19.86,0.00,0.00,1.99,0.00,0.44,1.99,0.80,0.00,3.00,0.00,0.05,1.99,0.09,0.05,2.97,0.15,0.00
0.00,0.97,16.52,0.00,0.00,1.50,0.00,0.44,1.50,0.60,0.00,3.00,0.00,0.05,1.51,0.07,0.05,2.28,0.11,0.00
-0.02,0.96,13.08,-0.32,0.00,1.50,0.00,0.43,1.50,0.59,0.00,3.00,0.00,0.05,2.34,0.11,0.05,2.15,0.11,0.00
-0.00,1.00,14.08,-0.07,0.00,1.50,0.00,0.45,1.50,0.62,0.00,1.95,0.00,0.05,2.99,0.14,0.05,1.53,0.08,0.00
-0.00,1.00,16.85,-0.08,0.00,2.29,0.00,0.45,2.00,0.83,0.00,2.25,0.00,0.05,5.68,0.26,0.05,3.81,0.19,0.00
-0.00,1.00,21.49,-0.11,0.00,4.98,0.00,0.45,2.92,1.21,0.00,2.85,0.00,0.05,5.98,0.27,0.05,3.74,0.19,0.00
-0.00,1.00,27.02,-0.13,0.00,5.00,0.00,0.45,3.99,1.65,0.00,3.00,0.00,0.05,5.69,0.26,0.05,4.64,0.23,0.00
-0.00,1.00,36.80,-0.18,0.00,4.84,0.00,0.45,3.99,1.65,0.00,2.14,0.00,0.05,4.84,0.22,0.05,4.98,0.25,0.00
-0.00,1.00,39.00,-0.19,0.00,6.22,0.00,0.45,4.63,1.91,0.00,2.14,0.00,0.05,6.09,0.28,0.05,7.27,0.36,0.00
-0.00,1.00,42.93,-0.21,0.00,12.47,0.00,0.45,12.16,5.02,0.00,3.00,0.00,0.05,12.49,0.57,0.05,9.17,0.46,0.00
-0.00,1.00,43.13,-0.21,0.00,10.00,0.00,0.45,9.92,4.10,0.00,3.00,0.00,0.05,10.44,0.48,0.05,10.31,0.51,0.00
-0.00,1.00,38.97,-0.19,0.00,7.05,0.00,0.45,7.04,2.91,0.00,3.00,0.00,0.05,8.05,0.37,0.05,10.21,0.51,0.00
-0.00,1.00,39.61,-0.20,0.00,43.91,0.00,0.45,42.33,17.48,0.00,6.75,0.00,0.05,41.85,1.92,0.05,8.54,0.43,0.00
0.00,1.00,91.69,0.00,0.00,54.87,0.00,0.45,47.64,19.67,0.00,5.60,0.00,0.05,45.64,2.10,0.05,18.00,0.90,0.00
0.44,0.99,83.55,33.87,0.00,22.93,0.00,0.44,14.05,5.74,0.00,3.00,0.00,0.05,12.05,0.55,0.05,10.94,0.55,0.00
0.00,0.10,39.44,0.00,0.00,13.80,0.00,0.00,4.10,0.00,0.00,4.10,0.00,0.05,4.37,0.19,0.05,5.69,0.28,0.00
0.00,0.10,33.63,0.00,0.00,5.52,0.00,0.01,2.99,0.03,0.00,2.01,0.00,0.00,0.00,0.00,0.05,4.31,0.21,0.00
0.00,0.10,24.38,0.00,0.00,0.96,0.00,0.00,1.00,0.00,0.00,0.65,0.00,0.05,1.00,0.05,0.05,1.97,0.10,0.00
-0.00,0.10,18.76,-0.00,0.00,0.90,0.00,0.00,0.99,0.00,0.00,0.72,0.00,0.05,1.02,0.05,0.05,1.49,0.07,0.00
-0.00,0.10,16.19,-0.00,0.00,0.99,0.00,0.00,0.99,0.00,0.00,0.80,0.00,0.05,0.95,0.04,0.05,1.47,0.07,0.00
-0.00,0.10,14.53,-0.00,0.00,0.83,0.00,0.00,0.99,0.00,0.00,0.82,0.00,0.05,1.00,0.05,0.05,1.25,0.06,0.00
-0.49,0.10,13.41,-6.51,0.00,0.82,0.00,0.00,0.95,0.00,0.00,0.82,0.00,0.05,0.96,0.04,0.05,0.84,0.04,0.00
-0.00,1.00,14.04,-0.07,0.00,0.83,0.00,0.45,0.95,0.39,0.00,0.84,0.00,0.05,1.06,0.05,0.05,0.79,0.04,0.00
0.00,1.00,15.33,0.00,0.00,0.96,0.00,0.45,0.99,0.41,0.00,1.50,0.00,0.05,1.19,0.05,0.05,0.98,0.05,0.00
0.00,0.99,14.89,0.00,0.00,1.00,0.00,0.44,1.00,0.41,0.00,1.60,0.00,0.05,1.05,0.05,0.05,1.49,0.07,0.00
0.00,0.98,12.86,0.00,0.00,1.00,0.00,0.44,1.00,0.40,0.00,1.50,0.00,0.05,1.08,0.05,0.05,1.89,0.09,0.00
-0.02,0.97,11.09,-0.22,0.00,1.00,0.00,0.44,1.00,0.40,0.00,1.60,0.00,0.05,1.19,0.05,0.05,1.56,0.08,0.00
-0.00,1.00,12.09,-0.06,0.00,1.00,0.00,0.45,1.00,0.41,0.00,1.00,0.00,0.05,1.50,0.07,0.05,0.50,0.02,0.00
-0.00,1.00,16.05,-0.08,0.00,1.01,0.00,0.45,1.00,0.41,0.00,1.03,0.00,0.05,2.00,0.09,0.05,0.98,0.05,0.00
-0.00,1.00,20.10,-0.10,0.00,1.50,0.00,0.45,1.50,0.62,0.00,1.04,0.00,0.05,2.75,0.13,0.05,0.98,0.05,0.00
-0.00,1.00,30.21,-0.15,0.00,3.00,0.00,0.45,2.79,1.15,0.00,2.25,0.00,0.05,3.25,0.15,0.05,1.98,0.10,0.00
-0.00,1.00,34.65,-0.17,0.00,3.13,0.00,0.45,3.12,1.29,0.00,1.48,0.00,0.05,3.33,0.15,0.05,2.00,0.10,0.00
-0.00,1.00,36.42,-0.18,0.00,5.00,0.00,0.45,3.99,1.65,0.00,1.36,0.00,0.05,4.96,0.23,0.05,4.98,0.25,0.00
-0.00,1.00,38.28,-0.19,0.00,3.99,0.00,0.45,3.98,1.64,0.00,1.48,0.00,0.05,4.43,0.20,0.05,4.98,0.25,0.00
0.00,1.00,44.14,0.00,0.00,2.50,0.00,0.45,2.50,1.03,0.00,2.10,0.00,0.05,2.94,0.14,0.05,5.00,0.25,0.00
-0.01,0.99,40.59,-0.40,0.00,3.62,0.00,0.44,3.61,1.48,0.00,2.75,0.00,0.05,4.61,0.21,0.05,5.77,0.29,0.00
-0.00,1.00,38.39,-0.19,0.00,26.82,0.00,0.45,25.04,10.34,0.00,1.48,0.00,0.05,24.56,1.13,0.05,7.25,0.36,0.00
0.44,1.00,73.86,30.18,0.00,42.37,0.00,0.45,35.86,14.80,0.00,1.48,0.00,0.05,33.86,1.56,0.05,8.24,0.41,0.00
0.00,0.10,65.22,0.05,0.00,14.83,0.00,0.00,5.61,0.00,0.00,3.00,0.00,0.05,5.51,0.25,0.05,6.93,0.35,0.00
0.00,0.10,32.92,0.00,0.00,6.68,0.00,0.00,2.99,0.00,0.00,2.99,0.00,0.05,2.85,0.12,0.05,3.70,0.18,0.00
0.00,0.10,28.57,0.00,0.00,2.28,0.00,0.01,1.49,0.02,0.00,1.30,0.00,0.00,0.00,0.00,0.05,1.98,0.10,0.00
0.00,0.10,24.66,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.50,0.00,0.05,1.00,0.05,0.05,2.00,0.10,0.00
0.00,0.10,19.97,0.00,0.00,0.99,0.00,0.00,0.99,0.00,0.00,0.65,0.00,0.05,0.91,0.04,0.05,1.49,0.07,0.00
-0.00,0.10,17.01,-0.00,0.00,0.95,0.00,0.00,0.95,0.00,0.00,0.80,0.00,0.05,0.85,0.04,0.05,1.25,0.06,0.00
-0.49,0.10,16.08,-7.81,0.00,0.83,0.00,0.00,0.87,0.00,0.00,0.80,0.00,0.05,1.00,0.05,0.05,0.79,0.04,0.00
-0.00,1.00,15.68,-0.08,0.00,0.83,0.00,0.45,0.94,0.39,0.00,0.92,0.00,0.05,0.98,0.05,0.05,0.79,0.04,0.00
0.00,1.00,16.20,0.00,0.00,0.83,0.00,0.45,0.94,0.39,0.00,0.84,0.00,0.05,1.04,0.05,0.05,0.79,0.04,0.00
0.00,0.99,17.98,0.00,0.00,0.99,0.00,0.44,0.99,0.40,0.00,1.48,0.00,0.05,1.16,0.05,0.05,0.98,0.05,0.00
0.00,0.98,18.09,0.00,0.00,1.00,0.00,0.44,1.00,0.40,0.00,1.50,0.00,0.05,1.00,0.05,0.05,1.64,0.08,0.00
0.00,0.97,15.31,0.00,0.00,1.00,0.00,0.44,1.00,0.40,0.00,1.65,0.00,0.05,1.03,0.05,0.05,1.89,0.09,0.00
-0.02,0.96,12.34,-0.30,0.00,1.00,0.00,0.43,1.00,0.40,0.00,1.65,0.00,0.05,1.26,0.06,0.05,1.64,0.08,0.00
-0.00,1.00,13.68,-0.07,0.00,1.00,0.00,0.45,1.00,0.41,0.00,1.01,0.00,0.05,1.31,0.06,0.05,0.29,0.01,0.00
-0.00,1.00,17.13,-0.09,0.00,1.07,0.00,0.45,1.07,0.44,0.00,1.07,0.00,0.05,2.34,0.11,0.05,1.60,0.08,0.00
-0.00,1.00,24.65,-0.12,0.00,1.50,0.00,0.45,1.50,0.62,0.00,1.48,0.00,0.05,2.80,0.13,0.05,1.98,0.10,0.00
-0.00,1.00,32.16,-0.16,0.00,2.09,0.00,0.45,2.09,0.86,0.00,2.00,0.00,0.05,2.60,0.12,0.05,1.98,0.10,0.00
-0.00,1.00,33.59,-0.17,0.00,2.00,0.00,0.45,2.00,0.83,0.00,1.28,0.00,0.05,2.46,0.11,0.05,2.00,0.10,0.00
-0.00,1.00,34.26,-0.17,0.00,3.53,0.00,0.45,3.52,1.45,0.00,1.60,0.00,0.05,3.85,0.18,0.05,3.18,0.16,0.00
-0.00,1.00,35.09,-0.17,0.00,2.50,0.00,0.45,2.50,1.03,0.00,1.48,0.00,0.05,2.83,0.13,0.05,3.03,0.15,0.00
-0.00,1.00,36.99,-0.18,0.00,2.50,0.00,0.45,2.50,1.03,0.00,1.93,0.00,0.05,4.26,0.20,0.05,5.00,0.25,0.00
-0.00,1.00,36.36,-0.18,0.00,2.50,0.00,0.45,2.50,1.03,0.00,2.04,0.00,0.05,3.70,0.17,0.05,5.86,0.29,0.00
-0.00,1.00,37.82,-0.19,0.00,40.58,0.00,0.45,40.28,16.63,0.00,1.48,0.00,0.05,38.53,1.77,0.05,6.31,0.31,0.00
0.00,1.00,62.05,0.00,0.00,36.04,0.00,0.45,28.04,11.58,0.00,1.48,0.00,0.05,26.04,1.20,0.05,7.21,0.36,0.00
0.44,0.99,65.66,26.62,0.22,13.13,2.68,0.00,4.44,0.00,0.00,2.04,0.00,0.05,4.44,0.20,0.05,5.76,0.29,0.00
0.00,0.10,35.12,0.00,0.00,5.47,0.00,0.00,2.93,0.00,0.00,2.04,0.00,0.05,2.93,0.12,0.05,4.62,0.23,0.00
0.00,0.10,26.43,0.00,0.00,1.97,0.00,0.01,1.74,0.02,0.00,1.00,0.00,0.00,0.00,0.00,0.05,2.00,0.10,0.00
0.00,0.10,21.27,0.00,0.00,0.94,0.00,0.00,0.99,0.00,0.00,0.25,0.00,0.05,1.00,0.05,0.05,1.69,0.08,0.00
0.00,0.10,18.70,0.00,0.00,0.94,0.00,0.00,0.94,0.00,0.00,0.25,0.00,0.05,0.86,0.04,0.05,1.42,0.07,0.00
-0.00,0.10,15.82,-0.00,0.00,0.94,0.00,0.00,0.94,0.00,0.00,0.65,0.00,0.05,0.86,0.04,0.05,1.25,0.06,0.00
-0.49,0.10,14.92,-7.25,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.65,0.00,0.05,0.85,0.04,0.05,1.16,0.06,0.00
-0.00,1.00,14.76,-0.07,0.00,0.82,0.00,0.45,0.84,0.35,0.00,0.65,0.00,0.05,0.85,0.04,0.05,1.21,0.06,0.00
0.00,1.00,15.83,0.00,0.00,0.83,0.00,0.45,0.99,0.41,0.00,0.65,0.00,0.05,1.04,0.05,0.05,0.99,0.05,0.00
0.00,0.99,16.95,0.00,0.00,0.94,0.00,0.44,1.00,0.41,0.00,1.24,0.00,0.05,1.06,0.05,0.05,1.12,0.06,0.00
0.00,0.98,17.06,0.00,0.00,1.00,0.00,0.44,1.00,0.40,0.00,1.36,0.00,0.05,1.00,0.05,0.05,1.49,0.07,0.00
0.00,0.97,14.73,0.00,0.00,1.00,0.00,0.44,1.00,0.40,0.00,1.50,0.00,0.05,1.00,0.05,0.05,1.51,0.08,0.00
-0.02,0.96,12.42,-0.30,0.00,1.00,0.00,0.43,1.00,0.40,0.00,1.48,0.00,0.05,1.33,0.06,0.05,1.49,0.07,0.00
-0.00,1.00,14.05,-0.07,0.00,1.00,0.00,0.45,1.00,0.41,0.00,1.01,0.00,0.05,2.32,0.11,0.05,1.00,0.05,0.00
-0.00,1.00,17.87,-0.09,0.00,1.49,0.00,0.45,1.49,0.62,0.00,1.36,0.00,0.05,3.49,0.16,0.05,1.98,0.10,0.00
-0.00,1.00,22.82,-0.11,0.00,1.94,0.00,0.45,1.65,0.68,0.00,1.60,0.00,0.05,3.23,0.15,0.05,1.49,0.07,0.00
-0.00,1.00,27.89,-0.14,0.00,3.80,0.00,0.45,2.09,0.86,0.00,2.09,0.00,0.05,4.00,0.18,0.05,1.49,0.07,0.00
-0.00,1.00,29.40,-0.15,0.00,2.97,0.00,0.45,2.29,0.95,0.00,1.20,0.00,0.05,3.41,0.16,0.05,2.00,0.10,0.00
-0.00,1.00,29.62,-0.15,0.00,5.57,0.00,0.45,4.70,1.94,0.00,1.48,0.00,0.05,5.57,0.26,0.05,2.97,0.15,0.00
-0.00,1.00,30.84,-0.15,0.00,7.50,0.00,0.45,5.12,2.11,0.00,1.36,0.00,0.05,7.20,0.33,0.05,2.70,0.13,0.00
0.00,1.00,34.29,0.00,0.00,7.50,0.00,0.45,4.84,2.00,0.00,1.36,0.00,0.05,6.07,0.28,0.05,2.97,0.15,0.00
-0.01,0.99,30.53,-0.30,0.00,4.96,0.00,0.44,2.71,1.11,0.00,1.36,0.00,0.05,2.38,0.11,0.05,5.00,0.25,0.00
-0.00,1.00,29.10,-0.14,0.00,5.01,0.00,0.45,5.00,2.06,0.00,1.36,0.00,0.05,4.67,0.21,0.05,4.97,0.25,0.00
0.00,1.00,36.53,0.00,0.00,10.00,0.00,0.45,6.00,2.48,0.00,1.36,0.00,0.05,4.00,0.18,0.05,5.00,0.25,0.00
0.44,0.99,35.39,14.31,0.00,5.00,0.00,0.44,2.75,1.12,0.00,1.36,0.00,0.05,2.00,0.09,0.05,3.08,0.15,0.00
0.00,0.10,24.99,0.00,0.00,1.29,0.00,0.00,1.29,0.00,0.00,1.04,0.00,0.05,1.49,0.07,0.05,1.98,0.10,0.00
0.00,0.10,21.73,0.00,0.00,1.00,0.00,0.01,1.00,0.01,0.00,0.99,0.00,0.00,0.00,0.00,0.05,1.49,0.07,0.00
0.00,0.10,17.89,0.00,0.00,0.91,0.00,0.00,0.91,0.00,0.00,0.84,0.00,0.05,1.00,0.05,0.05,2.20,0.11,0.00
0.00,0.10,15.36,0.00,0.00,0.91,0.00,0.00,0.91,0.00,0.00,0.84,0.00,0.05,0.91,0.04,0.05,1.49,0.07,0.00
-0.49,0.10,14.30,-6.94,0.00,0.95,0.00,0.00,0.95,0.00,0.00,0.95,0.00,0.05,0.75,0.03,0.05,1.49,0.07,0.00
-0.00,1.00,14.30,-0.07,0.00,0.83,0.00,0.45,0.84,0.35,0.00,0.84,0.00,0.05,0.84,0.04,0.05,0.79,0.04,0.00
0.00,1.00,15.07,0.00,0.00,0.82,0.00,0.45,0.85,0.35,0.00,0.85,0.00,0.05,0.85,0.04,0.05,1.17,0.06,0.00
0.00,0.99,15.88,0.00,0.00,0.82,0.00,0.44,0.82,0.34,0.00,0.64,0.00,0.05,1.02,0.05,0.05,0.79,0.04,0.00
0.00,0.98,16.76,0.00,0.00,0.96,0.00,0.44,0.99,0.40,0.00,1.60,0.00,0.05,1.17,0.05,0.05,0.98,0.05,0.00
0.00,0.97,16.28,0.00,0.00,0.99,0.00,0.44,0.99,0.40,0.00,1.65,0.00,0.05,0.99,0.05,0.05,1.49,0.07,0.00
0.00,0.96,13.27,0.00,0.00,0.99,0.00,0.43,0.99,0.39,0.00,1.60,0.00,0.05,0.99,0.05,0.05,1.50,0.07,0.00
-0.03,0.96,9.69,-0.28,0.00,0.99,0.00,0.43,0.99,0.39,0.00,1.65,0.00,0.05,1.40,0.06,0.05,1.49,0.07,0.00
-0.00,1.00,10.43,-0.05,0.00,1.00,0.00,0.45,0.99,0.41,0.00,1.01,0.00,0.05,2.49,0.11,0.05,0.50,0.02,0.00
-0.00,1.00,14.33,-0.07,0.00,1.00,0.00,0.45,0.99,0.41,0.00,1.04,0.00,0.05,2.53,0.12,0.05,1.49,0.07,0.00
-0.00,1.00,18.60,-0.09,0.00,1.20,0.00,0.45,1.20,0.50,0.00,1.20,0.00,0.05,2.74,0.13,0.05,0.98,0.05,0.00
-0.00,1.00,23.29,-0.12,0.00,1.66,0.00,0.45,1.65,0.68,0.00,1.66,0.00,0.05,3.16,0.15,0.05,0.98,0.05,0.00
-0.00,1.00,25.31,-0.13,0.00,1.50,0.00,0.45,1.50,0.62,0.00,1.07,0.00,0.05,3.26,0.15,0.05,2.97,0.15,0.00
-0.00,1.00,26.21,-0.13,0.00,1.97,0.00,0.45,1.64,0.68,0.00,1.10,0.00,0.05,1.97,0.09,0.05,2.00,0.10,0.00
-0.00,1.00,27.58,-0.14,0.00,2.55,0.00,0.45,2.22,0.92,0.00,1.48,0.00,0.05,2.55,0.12,0.05,2.98,0.15,0.00
0.00,1.00,27.41,0.00,0.00,1.96,0.00,0.45,1.95,0.81,0.00,1.36,0.00,0.05,3.21,0.15,0.05,1.98,0.10,0.00
