BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,ecrsCapacity,ecrsPrice_$perMW,ecrsRev_$,rrsCapacity,rrsPrice_$perMW,rrsRev_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,CapacityObligation
-0.01,1.00,12.03,-0.12,0.20,1.00,0.18,0.50,0.99,0.46,0.00,1.00,0.00,0.05,2.61,0.12,0.05,1.49,0.07,0.00
-0.01,1.00,15.66,-0.15,0.20,1.00,0.18,0.50,1.00,0.46,0.00,1.00,0.00,0.05,2.56,0.12,0.05,0.98,0.05,0.00
-0.01,1.00,18.56,-0.18,0.20,1.00,0.18,0.50,1.00,0.46,0.00,1.00,0.00,0.05,2.56,0.12,0.05,0.98,0.05,0.00
-0.01,1.00,20.34,-0.20,0.20,1.00,0.18,0.50,1.00,0.46,0.00,0.97,0.00,0.05,2.71,0.12,0.05,2.97,0.15,0.00
-0.01,1.00,20.96,-0.21,0.20,1.00,0.18,0.50,1.00,0.46,0.00,0.99,0.00,0.05,1.49,0.07,0.05,2.00,0.10,0.00
-0.01,1.00,21.82,-0.21,0.20,1.50,0.28,0.50,1.50,0.69,0.00,1.03,0.00,0.05,3.26,0.15,0.05,3.04,0.15,0.00
-0.01,1.00,24.00,-0.24,0.20,1.49,0.27,0.50,1.49,0.68,0.00,1.04,0.00,0.05,2.00,0.09,0.05,4.70,0.23,0.00
-0.01,1.00,24.00,-0.24,0.20,1.50,0.28,0.50,1.50,0.69,0.00,1.06,0.00,0.05,2.70,0.12,0.05,3.41,0.17,0.00
0.00,1.00,27.01,0.00,0.20,3.97,0.73,0.50,3.97,1.83,0.00,1.36,0.00,0.05,4.97,0.23,0.05,4.97,0.25,0.00
0.26,0.99,34.48,8.08,0.19,5.99,1.07,0.50,5.98,2.75,0.00,1.07,0.00,0.05,5.98,0.27,0.05,3.10,0.15,0.00
0.62,0.73,34.91,19.92,0.30,1.51,0.41,0.03,1.50,0.05,0.00,1.35,0.00,0.05,1.71,0.08,0.05,2.72,0.14,0.00
0.00,0.10,23.99,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.01,0.00,0.05,1.20,0.05,0.05,1.98,0.10,0.00
0.00,0.10,19.59,0.00,0.00,1.00,0.00,0.01,1.00,0.01,0.00,0.96,0.00,0.00,0.00,0.00,0.05,1.54,0.08,0.00
-0.00,0.10,15.35,-0.00,0.00,0.83,0.00,0.00,0.84,0.00,0.00,0.80,0.00,0.05,0.93,0.04,0.05,2.33,0.12,0.00
-0.00,0.10,14.40,-0.00,0.00,0.83,0.00,0.00,0.84,0.00,0.00,0.80,0.00,0.05,0.87,0.04,0.05,1.25,0.06,0.00
-0.54,0.10,12.58,-6.81,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.82,0.00,0.05,0.81,0.04,0.05,0.98,0.05,0.00
-0.44,0.60,12.05,-5.27,0.00,0.81,0.00,0.50,0.81,0.37,0.00,0.81,0.00,0.05,0.85,0.04,0.05,0.98,0.05,0.00
-0.01,1.00,11.92,-0.12,0.20,0.80,0.15,0.50,0.80,0.37,0.00,0.80,0.00,0.05,0.83,0.04,0.05,0.79,0.04,0.00
0.00,1.00,12.24,0.00,0.20,0.82,0.15,0.50,0.82,0.38,0.00,0.62,0.00,0.05,1.02,0.05,0.05,0.79,0.04,0.00
0.00,0.99,13.67,0.00,0.19,0.83,0.15,0.50,0.99,0.46,0.00,1.36,0.00,0.05,1.27,0.06,0.05,0.98,0.05,0.00
0.00,0.98,13.89,0.00,0.19,0.99,0.17,0.50,0.99,0.46,0.00,1.36,0.00,0.05,0.99,0.05,0.05,1.49,0.07,0.00
0.00,0.97,12.16,0.00,0.19,0.99,0.17,0.50,0.99,0.46,0.00,1.36,0.00,0.05,1.02,0.05,0.05,1.74,0.09,0.00
0.00,0.96,11.06,0.00,0.18,0.99,0.17,0.50,0.99,0.46,0.00,1.36,0.00,0.05,1.50,0.07,0.05,1.89,0.09,0.00
-0.06,0.96,9.69,-0.56,0.18,0.99,0.16,0.50,0.99,0.46,0.00,0.99,0.00,0.05,1.89,0.09,0.05,0.98,0.05,0.00
-0.01,1.00,11.88,-0.12,0.20,0.99,0.18,0.50,0.99,0.46,0.00,0.99,0.00,0.05,2.69,0.12,0.05,1.36,0.07,0.00
-0.01,1.00,15.76,-0.15,0.20,0.99,0.18,0.50,0.99,0.46,0.00,0.99,0.00,0.05,2.74,0.13,0.05,1.48,0.07,0.00
-0.01,1.00,19.15,-0.19,0.20,1.06,0.19,0.50,1.06,0.49,0.00,1.06,0.00,0.05,2.29,0.11,0.05,1.75,0.09,0.00
-0.01,1.00,21.63,-0.21,0.20,1.49,0.27,0.50,1.49,0.68,0.00,1.00,0.00,0.05,1.95,0.09,0.05,2.97,0.15,0.00
-0.01,1.00,23.95,-0.24,0.20,1.51,0.28,0.50,1.50,0.69,0.00,1.06,0.00,0.05,1.83,0.08,0.05,2.00,0.10,0.00
-0.01,1.00,26.07,-0.26,0.20,2.00,0.37,0.50,1.67,0.77,0.00,1.07,0.00,0.05,2.00,0.09,0.05,2.98,0.15,0.00
-0.01,1.00,28.63,-0.28,0.20,1.82,0.33,0.50,1.81,0.83,0.00,1.06,0.00,0.05,2.14,0.10,0.05,5.18,0.26,0.00
-0.01,1.00,30.18,-0.30,0.20,2.00,0.37,0.50,2.00,0.92,0.00,1.06,0.00,0.05,3.20,0.15,0.05,4.25,0.21,0.00
-0.01,1.00,30.53,-0.25,0.20,9.49,1.74,0.50,9.49,4.36,0.00,1.36,0.00,0.05,9.49,0.44,0.05,4.97,0.25,0.00
0.25,1.00,46.42,10.73,0.20,13.15,2.40,0.50,10.90,5.01,0.00,1.06,0.00,0.05,8.90,0.41,0.05,3.10,0.15,0.00
0.63,0.74,39.99,23.22,0.32,3.50,1.02,0.00,1.50,0.00,0.00,1.07,0.00,0.05,1.71,0.08,0.05,2.72,0.14,0.00
0.00,0.10,24.10,0.00,0.00,1.04,0.00,0.00,1.04,0.00,0.00,1.04,0.00,0.05,1.24,0.05,0.05,2.04,0.10,0.00
0.00,0.10,19.62,0.00,0.00,1.00,0.00,0.01,1.00,0.01,0.00,0.95,0.00,0.00,0.00,0.00,0.05,1.98,0.10,0.00
-0.00,0.10,15.39,-0.00,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.79,0.00,0.05,0.83,0.04,0.05,1.69,0.08,0.00
-0.00,0.10,13.73,-0.00,0.00,0.82,0.00,0.00,0.82,0.00,0.00,0.79,0.00,0.05,0.82,0.04,0.05,1.25,0.06,0.00
-0.03,0.10,12.76,-0.33,0.00,0.82,0.00,0.00,0.82,0.00,0.00,0.81,0.00,0.05,0.76,0.03,0.05,0.87,0.04,0.00
-0.95,0.12,12.00,-11.37,0.00,0.80,0.00,0.02,0.80,0.02,0.00,0.80,0.00,0.05,0.80,0.04,0.05,0.79,0.04,0.00
0.00,1.00,12.16,0.00,0.20,0.80,0.15,0.50,0.80,0.37,0.00,0.79,0.00,0.05,0.80,0.04,0.05,0.79,0.04,0.00
0.00,0.99,12.67,0.00,0.19,0.81,0.15,0.50,0.81,0.37,0.00,0.62,0.00,0.05,1.01,0.05,0.05,0.84,0.04,0.00
0.00,0.98,13.93,0.00,0.19,0.90,0.16,0.50,0.99,0.46,0.00,1.36,0.00,0.05,1.32,0.06,0.05,0.98,0.05,0.00
0.00,0.97,15.29,0.00,0.19,0.99,0.17,0.50,0.99,0.46,0.00,1.36,0.00,0.05,0.99,0.05,0.05,1.49,0.07,0.00
0.00,0.96,12.44,0.00,0.18,1.00,0.17,0.50,1.00,0.46,0.00,1.48,0.00,0.05,1.04,0.05,0.05,1.51,0.08,0.00
0.00,0.96,10.44,0.00,0.18,1.00,0.16,0.50,1.00,0.46,0.00,1.48,0.00,0.05,1.49,0.07,0.05,1.49,0.07,0.00
-0.07,0.95,9.65,-0.64,0.17,1.00,0.16,0.50,1.00,0.46,0.00,1.00,0.00,0.05,1.89,0.09,0.05,0.11,0.01,0.00
-0.01,1.00,13.60,-0.13,0.20,1.01,0.19,0.50,1.01,0.46,0.00,1.01,0.00,0.05,2.77,0.13,0.05,1.75,0.09,0.00
-0.01,1.00,18.38,-0.18,0.20,1.98,0.36,0.50,1.50,0.69,0.00,1.48,0.00,0.05,3.23,0.15,0.05,1.48,0.07,0.00
-0.01,1.00,24.96,-0.25,0.20,2.40,0.44,0.50,2.00,0.92,0.00,2.00,0.00,0.05,3.76,0.17,0.05,1.49,0.07,0.00
-0.01,1.00,29.09,-0.29,0.20,1.98,0.36,0.50,1.65,0.76,0.00,1.06,0.00,0.05,1.98,0.09,0.05,2.00,0.10,0.00
-0.01,1.00,31.51,-0.31,0.20,3.50,0.64,0.50,2.68,1.23,0.00,2.04,0.00,0.05,3.01,0.14,0.05,3.18,0.16,0.00
-0.01,1.00,37.91,-0.37,0.20,4.61,0.85,0.50,4.28,1.97,0.00,1.48,0.00,0.05,4.61,0.21,0.05,2.98,0.15,0.00
-0.01,1.00,42.07,-0.41,0.20,7.50,1.38,0.50,6.13,2.82,0.00,1.07,0.00,0.05,6.46,0.30,0.05,2.97,0.15,0.00
-0.01,1.00,44.60,-0.44,0.20,5.00,0.92,0.50,3.62,1.66,0.00,1.48,0.00,0.05,3.29,0.15,0.05,4.74,0.24,0.00
-0.01,1.00,48.52,-0.48,0.20,28.18,5.17,0.50,28.17,12.95,0.00,1.07,0.00,0.05,27.17,1.25,0.05,4.97,0.25,0.00
0.39,1.00,88.31,31.93,0.30,26.90,7.54,0.30,24.90,6.91,0.00,1.04,0.00,0.00,21.46,0.00,0.05,4.54,0.23,0.00
0.49,0.60,64.18,29.20,0.01,8.08,0.04,0.50,5.83,2.68,0.00,1.36,0.00,0.00,2.08,0.00,0.05,4.98,0.25,0.00
0.00,0.10,29.70,0.00,0.00,4.35,0.00,0.00,2.65,0.00,0.00,1.36,0.00,0.05,2.85,0.12,0.05,3.02,0.15,0.00
0.00,0.10,24.20,0.00,0.00,1.01,0.00,0.01,1.01,0.01,0.00,1.01,0.00,0.00,0.00,0.00,0.05,1.53,0.08,0.00
-0.00,0.10,18.28,-0.00,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.80,0.00,0.05,1.00,0.05,0.05,1.69,0.08,0.00
0.00,0.10,18.23,0.00,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.62,0.00,0.05,0.85,0.04,0.05,1.25,0.06,0.00
-0.00,0.10,16.23,-0.00,0.00,0.82,0.00,0.00,0.82,0.00,0.00,0.80,0.00,0.05,0.82,0.04,0.05,0.79,0.04,0.00
-0.95,0.10,14.58,-13.82,0.00,0.80,0.00,0.00,0.80,0.00,0.00,0.80,0.00,0.05,0.81,0.04,0.05,0.79,0.04,0.00
-0.03,0.98,14.57,-0.51,0.19,0.80,0.14,0.50,0.80,0.37,0.00,0.80,0.00,0.05,0.80,0.04,0.05,0.25,0.01,0.00
-0.01,1.00,16.56,-0.16,0.20,0.82,0.15,0.50,0.82,0.38,0.00,0.61,0.00,0.05,1.02,0.05,0.05,0.83,0.04,0.00
0.00,1.00,18.96,0.00,0.20,0.85,0.16,0.50,0.99,0.46,0.00,1.36,0.00,0.05,1.32,0.06,0.05,1.25,0.06,0.00
0.00,0.99,19.55,0.00,0.19,0.99,0.18,0.50,0.99,0.46,0.00,1.36,0.00,0.05,1.01,0.05,0.05,1.83,0.09,0.00
0.00,0.98,18.87,0.00,0.19,0.99,0.17,0.50,0.99,0.46,0.00,1.36,0.00,0.05,1.32,0.06,0.05,1.54,0.08,0.00
0.00,0.97,16.60,0.00,0.19,1.00,0.17,0.50,1.00,0.46,0.00,1.48,0.00,0.05,1.89,0.09,0.05,1.76,0.09,0.00
-0.05,0.96,15.84,-0.76,0.18,0.99,0.17,0.50,0.99,0.46,0.00,1.00,0.00,0.05,3.00,0.14,0.05,1.49,0.07,0.00
-0.01,1.00,19.27,-0.19,0.20,1.01,0.19,0.50,1.00,0.46,0.00,1.07,0.00,0.05,3.60,0.17,0.05,1.98,0.10,0.00
-0.01,1.00,25.42,-0.25,0.20,1.96,0.36,0.50,1.95,0.90,0.00,1.96,0.00,0.05,3.95,0.18,0.05,1.49,0.07,0.00
-0.01,1.00,32.42,-0.32,0.20,2.50,0.46,0.50,1.70,0.78,0.00,2.50,0.00,0.05,3.70,0.17,0.05,1.86,0.09,0.00
-0.01,1.00,40.56,-0.40,0.20,1.97,0.36,0.50,1.96,0.90,0.00,1.48,0.00,0.05,2.29,0.11,0.05,1.49,0.07,0.00
-0.01,1.00,45.16,-0.44,0.20,2.73,0.50,0.50,1.88,0.86,0.00,1.88,0.00,0.05,2.24,0.10,0.05,2.00,0.10,0.00
-0.01,1.00,46.68,-0.46,0.20,5.00,0.92,0.50,4.67,2.15,0.00,3.00,0.00,0.05,5.00,0.23,0.05,1.98,0.10,0.00
-0.01,1.00,54.03,-0.53,0.20,7.04,1.29,0.50,4.98,2.29,0.00,3.00,0.00,0.05,6.74,0.31,0.05,3.80,0.19,0.00
-0.01,1.00,53.00,-0.52,0.20,3.96,0.73,0.50,3.62,1.66,0.00,3.00,0.00,0.05,3.29,0.15,0.05,5.00,0.25,0.00
-0.01,1.00,48.00,-0.47,0.20,24.99,4.58,0.50,24.98,11.48,0.00,6.75,0.00,0.05,19.99,0.92,0.05,5.00,0.25,0.00
0.25,1.00,73.63,16.96,0.20,31.39,5.76,0.50,29.39,13.51,0.00,5.74,0.00,0.05,23.39,1.08,0.05,5.43,0.27,0.00
0.64,0.74,70.29,41.04,0.29,7.50,1.98,0.08,5.50,0.39,0.00,4.70,0.00,0.00,2.00,0.00,0.05,4.98,0.25,0.00
0.00,0.10,34.24,0.00,0.00,2.00,0.00,0.00,1.99,0.00,0.00,1.60,0.00,0.05,2.00,0.08,0.05,2.00,0.10,0.00
0.00,0.10,26.79,0.00,0.00,1.75,0.00,0.01,1.29,0.01,0.00,1.18,0.00,0.00,0.00,0.00,0.05,1.83,0.09,0.00
-0.59,0.10,21.91,-12.86,0.00,0.83,0.00,0.00,0.95,0.00,0.00,0.89,0.00,0.05,1.15,0.05,0.05,1.98,0.10,0.00
0.00,0.64,25.95,0.00,0.02,0.83,0.02,0.50,0.95,0.44,0.00,0.92,0.00,0.05,0.95,0.04,0.05,1.69,0.08,0.00
0.00,0.64,24.29,0.00,0.02,0.91,0.02,0.50,0.95,0.44,0.00,0.80,0.00,0.05,1.15,0.05,0.05,1.47,0.07,0.00
0.00,0.63,22.55,0.00,0.02,0.83,0.01,0.50,0.95,0.44,0.00,0.95,0.00,0.05,1.15,0.05,0.05,1.25,0.06,0.00
0.00,0.63,21.01,0.00,0.01,0.82,0.01,0.50,0.95,0.44,0.00,0.95,0.00,0.05,1.15,0.05,0.05,1.25,0.06,0.00
0.00,0.62,21.47,0.00,0.01,0.82,0.01,0.50,0.99,0.46,0.00,0.65,0.00,0.05,1.32,0.06,0.05,1.20,0.06,0.00
0.00,0.62,24.03,0.00,0.01,0.83,0.01,0.50,0.99,0.46,0.00,1.48,0.00,0.05,1.49,0.07,0.05,1.42,0.07,0.00
0.00,0.61,26.13,0.00,0.01,1.00,0.00,0.50,1.00,0.46,0.00,1.60,0.00,0.05,1.33,0.06,0.05,1.49,0.07,0.00
0.00,0.61,22.57,0.00,0.00,1.00,0.00,0.50,1.00,0.46,0.00,1.45,0.00,0.05,1.50,0.07,0.05,1.89,0.09,0.00
-0.01,0.60,18.36,-0.10,0.00,1.00,0.00,0.50,1.00,0.46,0.00,1.60,0.00,0.05,2.03,0.09,0.05,1.49,0.07,0.00
-0.44,0.60,17.63,-7.70,0.00,1.00,0.00,0.50,1.00,0.46,0.00,1.00,0.00,0.05,3.00,0.14,0.05,0.98,0.05,0.00
-0.01,1.00,19.38,-0.19,0.20,1.04,0.19,0.50,1.04,0.48,0.00,1.04,0.00,0.05,3.04,0.14,0.05,1.47,0.07,0.00
-0.01,1.00,22.90,-0.23,0.20,1.00,0.18,0.50,1.00,0.46,0.00,1.02,0.00,0.05,2.74,0.13,0.05,0.99,0.05,0.00
-0.01,1.00,26.65,-0.26,0.20,1.20,0.22,0.50,1.20,0.55,0.00,1.20,0.00,0.05,2.75,0.13,0.05,1.49,0.07,0.00
0.00,1.00,29.35,0.00,0.20,1.04,0.19,0.50,1.04,0.48,0.00,1.04,0.00,0.05,2.00,0.09,0.05,1.73,0.09,0.00
-0.02,0.99,28.49,-0.56,0.19,1.98,0.35,0.50,1.57,0.72,0.00,1.07,0.00,0.05,1.98,0.09,0.05,2.97,0.15,0.00
0.00,1.00,31.03,0.00,0.20,2.00,0.37,0.50,1.65,0.76,0.00,1.35,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
0.00,0.99,30.93,0.00,0.19,2.00,0.36,0.50,1.67,0.77,0.00,1.36,0.00,0.05,2.00,0.09,0.05,4.66,0.23,0.00
-0.03,0.98,28.53,-0.83,0.19,3.30,0.58,0.50,3.29,1.51,0.00,2.14,0.00,0.05,3.00,0.14,0.05,5.00,0.25,0.00
-0.01,1.00,28.25,-0.28,0.20,15.00,2.75,0.50,13.16,6.05,0.00,2.14,0.00,0.05,9.99,0.46,0.05,4.97,0.25,0.00
0.22,1.00,44.58,9.17,0.20,26.93,4.94,0.50,15.30,7.03,0.00,2.14,0.00,0.05,9.30,0.43,0.05,5.72,0.29,0.00
0.66,0.77,48.17,29.26,0.34,8.00,2.50,0.00,4.99,0.00,0.00,3.00,0.00,0.00,2.00,0.00,0.05,4.98,0.25,0.00
0.00,0.10,31.09,0.00,0.00,2.92,0.00,0.00,2.91,0.00,0.00,1.73,0.00,0.05,3.11,0.14,0.05,3.42,0.17,0.00
0.00,0.10,25.73,0.00,0.00,1.00,0.00,0.01,1.00,0.01,0.00,1.00,0.00,0.00,0.00,0.00,0.05,1.98,0.10,0.00
0.00,0.10,23.26,0.00,0.00,0.90,0.00,0.00,0.99,0.00,0.00,0.25,0.00,0.05,1.00,0.05,0.05,1.69,0.08,0.00
0.00,0.10,22.34,0.00,0.00,0.83,0.00,0.00,0.99,0.00,0.00,0.25,0.00,0.05,1.15,0.05,0.05,1.49,0.07,0.00
0.00,0.10,20.82,0.00,0.00,0.91,0.00,0.00,0.99,0.00,0.00,0.80,0.00,0.05,1.00,0.05,0.05,1.25,0.06,0.00
-0.54,0.10,18.85,-10.18,0.00,0.82,0.00,0.00,0.99,0.00,0.00,0.80,0.00,0.05,1.19,0.05,0.05,0.85,0.04,0.00
-0.01,0.60,18.20,-0.20,0.00,0.82,0.00,0.50,0.95,0.44,0.00,0.80,0.00,0.05,1.15,0.05,0.05,1.25,0.06,0.00
0.00,0.61,18.89,0.00,0.00,0.82,0.00,0.50,0.99,0.46,0.00,0.64,0.00,0.05,1.30,0.06,0.05,1.25,0.06,0.00
0.00,0.60,20.70,0.00,0.00,0.83,0.00,0.50,1.00,0.46,0.00,1.36,0.00,0.05,1.43,0.07,0.05,1.36,0.07,0.00
0.00,0.60,21.09,0.00,0.00,1.00,0.00,0.49,1.00,0.46,0.00,1.36,0.00,0.05,1.33,0.06,0.05,1.55,0.08,0.00
0.00,0.59,18.26,0.00,0.00,1.00,0.00,0.49,1.00,0.45,0.00,1.35,0.00,0.05,1.33,0.06,0.05,1.49,0.07,0.00
-0.45,0.59,14.73,-6.68,0.00,1.00,0.00,0.48,1.00,0.45,0.00,1.36,0.00,0.05,1.89,0.09,0.05,1.49,0.07,0.00
-0.01,1.00,14.57,-0.14,0.20,1.00,0.18,0.50,1.00,0.46,0.00,1.00,0.00,0.05,2.71,0.12,0.05,0.98,0.05,0.00
-0.01,1.00,16.41,-0.16,0.20,1.00,0.18,0.50,1.00,0.46,0.00,1.00,0.00,0.05,3.00,0.14,0.05,1.49,0.07,0.00
-0.01,1.00,20.27,-0.20,0.20,1.03,0.19,0.50,1.03,0.47,0.00,1.03,0.00,0.05,2.74,0.13,0.05,1.23,0.06,0.00
-0.01,1.00,25.02,-0.25,0.20,1.90,0.35,0.50,1.89,0.87,0.00,1.90,0.00,0.05,3.40,0.16,0.05,1.49,0.07,0.00
-0.01,1.00,28.72,-0.28,0.20,1.65,0.30,0.50,1.65,0.76,0.00,1.07,0.00,0.05,2.09,0.10,0.05,1.98,0.10,0.00
-0.01,1.00,30.85,-0.30,0.20,2.24,0.41,0.50,1.91,0.88,0.00,1.25,0.00,0.05,2.24,0.10,0.05,2.97,0.15,0.00
-0.01,1.00,33.08,-0.33,0.20,3.04,0.56,0.50,2.71,1.25,0.00,1.36,0.00,0.05,3.04,0.14,0.05,2.00,0.10,0.00
-0.01,1.00,34.52,-0.34,0.20,2.98,0.55,0.50,2.23,1.03,0.00,1.48,0.00,0.05,2.56,0.12,0.05,4.97,0.25,0.00
-0.01,1.00,36.30,-0.36,0.20,3.96,0.73,0.50,3.29,1.51,0.00,2.04,0.00,0.05,2.96,0.14,0.05,5.00,0.25,0.00
-0.01,1.00,35.04,-0.34,0.20,12.81,2.35,0.50,10.56,4.85,0.00,1.63,0.00,0.05,8.56,0.39,0.05,5.00,0.25,0.00
0.25,1.00,50.71,11.68,0.20,16.99,3.12,0.50,14.99,6.89,0.00,1.36,0.00,0.05,8.99,0.41,0.05,5.72,0.29,0.00
0.64,0.74,48.59,28.37,0.29,5.99,1.58,0.08,3.99,0.29,0.00,1.48,0.00,0.00,2.00,0.00,0.05,4.84,0.24,0.00
0.00,0.10,29.77,0.00,0.00,2.45,0.00,0.00,2.45,0.00,0.00,1.48,0.00,0.05,2.45,0.10,0.05,2.49,0.12,0.00
0.00,0.10,25.75,0.00,0.00,1.29,0.00,0.01,1.29,0.01,0.00,1.04,0.00,0.00,0.00,0.00,0.05,1.98,0.10,0.00
0.00,0.10,20.87,0.00,0.00,0.83,0.00,0.00,0.99,0.00,0.00,0.25,0.00,0.05,1.00,0.05,0.05,1.69,0.08,0.00
-0.00,0.10,16.57,-0.00,0.00,0.83,0.00,0.00,0.99,0.00,0.00,0.25,0.00,0.05,1.00,0.05,0.05,1.49,0.07,0.00
-0.00,0.10,14.65,-0.00,0.00,0.83,0.00,0.00,0.91,0.00,0.00,0.80,0.00,0.05,0.99,0.05,0.05,1.07,0.05,0.00
-0.54,0.10,13.00,-7.03,0.00,0.82,0.00,0.00,0.91,0.00,0.00,0.80,0.00,0.05,1.00,0.05,0.05,0.79,0.04,0.00
-0.02,0.60,12.48,-0.28,0.00,0.37,0.00,0.50,0.91,0.42,0.00,0.80,0.00,0.05,1.00,0.05,0.05,0.79,0.04,0.00
0.00,0.62,12.37,0.00,0.01,0.82,0.01,0.50,0.99,0.46,0.00,0.63,0.00,0.05,1.08,0.05,0.05,0.79,0.04,0.00
0.00,0.61,13.59,0.00,0.01,0.83,0.00,0.50,0.99,0.46,0.00,1.35,0.00,0.05,1.32,0.06,0.05,0.88,0.04,0.00
0.00,0.61,16.29,0.00,0.00,0.99,0.00,0.50,0.99,0.46,0.00,1.35,0.00,0.05,1.17,0.05,0.05,1.49,0.07,0.00
0.00,0.60,13.89,0.00,0.00,0.91,0.00,0.50,0.91,0.42,0.00,1.24,0.00,0.05,1.24,0.06,0.05,1.49,0.07,0.00
-0.44,0.60,10.08,-4.46,0.00,1.00,0.00,0.49,1.00,0.46,0.00,1.35,0.00,0.05,1.49,0.07,0.05,1.49,0.07,0.00
-0.01,1.00,9.79,-0.10,0.20,0.99,0.18,0.50,0.99,0.46,0.00,0.99,0.00,0.05,2.00,0.09,0.05,0.73,0.04,0.00
-0.01,1.00,13.47,-0.13,0.20,1.00,0.18,0.50,0.99,0.46,0.00,1.00,0.00,0.05,2.92,0.13,0.05,1.49,0.07,0.00
-0.01,1.00,18.41,-0.18,0.20,1.02,0.19,0.50,1.00,0.46,0.00,1.02,0.00,0.05,2.74,0.13,0.05,1.18,0.06,0.00
-0.01,1.00,26.82,-0.26,0.20,1.84,0.34,0.50,1.50,0.69,0.00,1.60,0.00,0.05,3.34,0.15,0.05,1.49,0.07,0.00
-0.01,1.00,29.47,-0.29,0.20,1.50,0.28,0.50,1.50,0.69,0.00,1.02,0.00,0.05,2.45,0.11,0.05,1.98,0.10,0.00
-0.01,1.00,31.12,-0.31,0.20,3.14,0.58,0.50,1.65,0.76,0.00,1.07,0.00,0.05,3.14,0.14,0.05,2.00,0.10,0.00
-0.01,1.00,33.35,-0.33,0.20,3.99,0.73,0.50,3.66,1.68,0.00,1.08,0.00,0.05,3.99,0.18,0.05,2.50,0.12,0.00
-0.01,1.00,34.72,-0.34,0.20,5.00,0.92,0.50,4.19,1.93,0.00,1.35,0.00,0.05,4.19,0.19,0.05,5.00,0.25,0.00
-0.01,1.00,36.38,-0.36,0.20,4.06,0.74,0.50,3.50,1.61,0.00,2.75,0.00,0.05,2.00,0.09,0.05,5.00,0.25,0.00
-0.01,1.00,36.96,-0.36,0.20,10.00,1.83,0.50,8.88,4.08,0.00,1.60,0.00,0.05,5.00,0.23,0.05,5.00,0.25,0.00
0.23,1.00,49.33,10.23,0.21,23.81,4.50,0.50,21.56,9.91,0.00,1.60,0.00,0.00,2.00,0.00,0.05,5.72,0.29,0.00
0.66,0.77,57.94,35.21,0.34,9.14,2.85,0.00,5.61,0.00,0.00,1.48,0.00,0.00,2.00,0.00,0.05,4.98,0.25,0.00
0.00,0.10,32.88,0.00,0.00,1.97,0.00,0.00,1.97,0.00,0.00,1.82,0.00,0.05,1.97,0.08,0.05,2.18,0.11,0.00
0.00,0.10,25.36,0.00,0.00,1.00,0.00,0.01,1.00,0.01,0.00,1.00,0.00,0.00,0.00,0.00,0.05,1.98,0.10,0.00
0.00,0.10,26.05,0.00,0.00,0.37,0.00,0.00,0.99,0.00,0.00,0.25,0.00,0.05,1.00,0.05,0.05,1.98,0.10,0.00
-0.03,0.10,20.66,-0.58,0.00,0.30,0.00,0.00,0.99,0.00,0.00,0.25,0.00,0.05,1.10,0.05,0.05,1.69,0.08,0.00
0.00,0.13,20.55,0.00,0.00,0.37,0.00,0.03,0.98,0.02,0.00,0.65,0.00,0.05,1.00,0.05,0.05,1.49,0.07,0.00
0.00,0.13,19.85,0.00,0.00,0.08,0.00,0.03,0.95,0.02,0.00,0.65,0.00,0.05,1.15,0.05,0.05,1.48,0.07,0.00
0.00,0.13,19.82,0.00,0.00,0.08,0.00,0.03,0.95,0.02,0.00,0.65,0.00,0.05,1.07,0.05,0.05,1.25,0.06,0.00
0.00,0.13,19.54,0.00,0.00,0.08,0.00,0.02,0.99,0.02,0.00,0.49,0.00,0.05,1.32,0.06,0.05,1.25,0.06,0.00
0.00,0.13,19.39,0.00,0.00,0.30,0.00,0.02,1.00,0.02,0.00,1.35,0.00,0.05,1.33,0.06,0.05,1.24,0.06,0.00
0.00,0.13,20.35,0.00,0.00,0.99,0.00,0.02,0.99,0.02,0.00,1.35,0.00,0.05,1.10,0.05,0.05,1.49,0.07,0.00
0.00,0.12,17.48,0.00,0.00,0.99,0.00,0.02,0.99,0.02,0.00,1.36,0.00,0.05,1.32,0.06,0.05,1.49,0.07,0.00
-0.95,0.12,13.84,-13.12,0.00,0.99,0.00,0.02,0.99,0.02,0.00,1.24,0.00,0.05,1.89,0.09,0.05,1.49,0.07,0.00
-0.01,1.00,15.37,-0.15,0.20,0.99,0.18,0.50,0.99,0.46,0.00,0.98,0.00,0.05,2.80,0.13,0.05,1.00,0.05,0.00
-0.01,1.00,18.31,-0.18,0.20,1.00,0.18,0.50,1.00,0.46,0.00,1.00,0.00,0.05,3.00,0.14,0.05,1.49,0.07,0.00
-0.01,1.00,20.02,-0.20,0.20,1.01,0.19,0.50,1.00,0.46,0.00,1.03,0.00,0.05,2.85,0.13,0.05,1.48,0.07,0.00
