BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,ecrsCapacity,ecrsPrice_$perMW,ecrsRev_$,rrsCapacity,rrsPrice_$perMW,rrsRev_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,CapacityObligation
0.00,0.46,15.07,0.00,0.43,0.82,0.32,0.50,0.85,0.39,0.02,0.85,0.02,0.05,0.85,0.04,0.05,1.17,0.06,0.00
0.00,0.46,15.88,0.00,0.45,0.82,0.34,0.50,0.82,0.38,0.00,0.64,0.00,0.05,1.02,0.05,0.05,0.79,0.04,0.00
0.00,0.45,16.76,0.00,0.44,0.96,0.39,0.50,0.99,0.46,0.01,1.60,0.01,0.05,1.17,0.05,0.05,0.98,0.05,0.00
0.00,0.45,16.28,0.00,0.45,0.99,0.41,0.50,0.99,0.46,0.00,1.65,0.00,0.05,0.99,0.05,0.05,1.49,0.07,0.00
-0.45,0.45,13.27,-5.94,0.44,0.99,0.40,0.50,0.99,0.46,0.00,1.60,0.00,0.05,0.99,0.05,0.05,1.50,0.07,0.00
-1.00,0.55,9.69,-9.67,0.26,0.99,0.24,0.50,0.99,0.46,0.19,1.65,0.28,0.05,1.40,0.06,-0.00,1.49,-0.00,0.00
-1.00,0.77,10.43,-10.40,0.00,1.00,0.00,0.50,0.99,0.46,0.45,1.01,0.42,0.05,2.49,0.11,-0.00,0.50,-0.00,0.00
-0.02,1.00,14.33,-0.23,0.00,1.00,0.00,0.45,0.99,0.41,0.50,1.04,0.48,0.05,2.53,0.12,0.05,1.49,0.07,0.00
0.00,1.00,18.60,0.00,0.00,1.20,0.00,0.50,1.20,0.55,0.45,1.20,0.50,0.05,2.74,0.13,0.05,0.98,0.05,0.00
0.00,1.00,23.29,0.00,0.45,1.66,0.69,0.00,1.65,0.00,0.50,1.66,0.76,0.05,3.16,0.15,0.05,0.98,0.05,0.00
0.00,0.99,25.31,0.00,0.50,1.50,0.69,0.45,1.50,0.62,0.00,1.07,0.00,0.05,3.26,0.15,0.05,2.97,0.15,0.00
0.18,0.99,26.21,4.22,0.50,1.97,0.91,0.27,1.64,0.41,0.00,1.10,0.00,0.05,1.97,0.09,0.05,2.00,0.10,0.00
1.00,0.94,27.58,25.36,0.00,2.55,0.00,0.00,2.22,0.00,0.00,1.48,0.00,-0.00,2.55,-0.00,0.05,2.98,0.15,0.00
0.95,0.69,27.41,23.95,0.00,1.96,0.00,0.00,1.95,0.00,0.00,1.36,0.00,0.05,3.21,0.15,0.05,1.98,0.10,0.00
0.00,0.45,24.44,0.00,0.46,1.97,0.84,0.49,1.97,0.88,0.00,1.10,0.00,0.05,3.17,0.15,0.05,4.19,0.21,0.00
0.00,0.45,23.16,0.00,0.45,5.00,2.07,0.50,5.00,2.30,0.00,1.48,0.00,0.05,5.00,0.23,0.05,4.97,0.25,0.00
0.01,0.45,28.82,0.19,0.44,7.50,3.05,0.50,7.49,3.44,0.00,1.36,0.00,0.05,7.49,0.34,0.05,4.54,0.23,0.00
1.00,0.44,25.90,23.82,0.00,1.50,0.00,0.00,1.50,0.00,0.00,1.07,0.00,-0.00,1.50,-0.00,0.05,2.56,0.13,0.00
0.00,0.19,21.91,0.00,0.00,1.00,0.00,0.37,1.00,0.34,0.00,1.00,0.00,0.05,1.20,0.06,0.05,1.98,0.10,0.00
0.00,0.19,19.21,0.00,0.00,1.00,0.00,0.37,1.00,0.34,0.00,0.97,0.00,0.00,0.00,0.00,0.05,1.81,0.09,0.00
0.00,0.19,16.95,0.00,0.00,0.86,0.00,0.36,0.86,0.28,0.00,0.25,0.00,0.05,0.86,0.04,0.05,1.49,0.07,0.00
0.00,0.19,14.68,0.00,0.00,0.82,0.00,0.36,0.82,0.27,0.00,0.25,0.00,0.05,0.85,0.04,0.05,1.25,0.06,0.00
-0.16,0.19,13.25,-2.17,0.00,0.83,0.00,0.35,0.83,0.27,0.00,0.83,0.00,0.05,0.88,0.04,0.05,1.25,0.06,0.00
-0.95,0.23,12.46,-11.81,0.00,0.81,0.00,0.50,0.81,0.37,0.00,0.81,0.00,0.05,0.88,0.04,0.05,1.05,0.05,0.00
-0.05,0.44,12.26,-0.57,0.44,0.81,0.32,0.50,0.81,0.37,0.00,0.81,0.00,0.05,0.86,0.04,0.05,0.79,0.04,0.00
0.00,0.45,12.87,0.00,0.45,0.82,0.34,0.50,0.82,0.38,0.00,0.63,0.00,0.05,0.87,0.04,0.05,0.52,0.03,0.00
0.00,0.45,13.96,0.00,0.44,0.91,0.37,0.50,0.99,0.46,0.00,1.48,0.00,0.05,1.03,0.05,0.05,0.98,0.05,0.00
0.00,0.44,13.54,0.00,0.44,0.99,0.40,0.50,0.99,0.46,0.00,1.50,0.00,0.05,1.05,0.05,0.05,1.49,0.07,0.00
-0.48,0.44,11.00,-5.25,0.43,0.99,0.39,0.50,0.99,0.46,0.00,1.48,0.00,0.05,1.17,0.05,0.05,1.98,0.10,0.00
-1.00,0.55,5.82,-5.80,0.26,0.99,0.24,0.50,0.99,0.46,0.19,1.48,0.25,0.05,1.49,0.07,-0.00,1.89,-0.00,0.00
-1.00,0.77,8.18,-8.16,0.00,0.99,0.00,0.50,0.99,0.46,0.45,1.00,0.41,0.05,1.89,0.09,-0.00,0.50,-0.00,0.00
-0.02,1.00,12.03,-0.18,0.00,1.00,0.00,0.50,0.99,0.46,0.45,1.00,0.41,0.05,2.61,0.12,0.05,1.49,0.07,0.00
-0.02,1.00,15.66,-0.24,0.00,1.00,0.00,0.50,1.00,0.46,0.45,1.00,0.41,0.05,2.56,0.12,0.05,0.98,0.05,0.00
0.00,1.00,18.56,0.00,0.00,1.00,0.00,0.50,1.00,0.46,0.45,1.00,0.41,0.05,2.56,0.12,0.05,0.98,0.05,0.00
0.00,1.00,20.34,0.00,0.50,1.00,0.46,0.45,1.00,0.41,0.00,0.97,0.00,0.05,2.71,0.12,0.05,2.97,0.15,0.00
0.00,0.99,20.96,0.00,0.50,1.00,0.46,0.45,1.00,0.41,0.00,0.99,0.00,0.05,1.49,0.07,0.05,2.00,0.10,0.00
0.00,0.99,21.82,0.00,0.50,1.50,0.69,0.45,1.50,0.62,0.00,1.03,0.00,0.05,3.26,0.15,0.05,3.04,0.15,0.00
0.00,0.99,24.00,0.00,0.50,1.49,0.68,0.45,1.49,0.62,0.00,1.04,0.00,0.05,2.00,0.09,0.05,4.70,0.23,0.00
0.00,0.98,24.00,0.00,0.50,1.50,0.69,0.45,1.50,0.62,0.00,1.06,0.00,0.05,2.70,0.12,0.05,3.41,0.17,0.00
0.75,0.98,27.01,18.57,0.20,3.97,0.74,0.00,3.97,0.00,0.00,1.36,0.00,0.05,4.97,0.23,0.05,4.97,0.25,0.00
1.00,0.79,34.48,31.70,0.00,5.99,0.00,0.00,5.98,0.00,0.00,1.07,0.00,-0.00,5.98,-0.00,0.05,3.10,0.15,0.00
1.00,0.54,34.91,32.10,0.00,1.51,0.00,0.00,1.50,0.00,0.00,1.35,0.00,-0.00,1.71,-0.00,0.05,2.72,0.14,0.00
0.76,0.29,23.99,16.75,0.00,1.00,0.00,0.00,1.00,0.00,0.19,1.01,0.18,0.05,1.20,0.06,0.05,1.98,0.10,0.00
0.00,0.10,19.59,0.00,0.00,1.00,0.00,0.01,1.00,0.01,0.00,0.96,0.00,0.00,0.00,0.00,0.05,1.54,0.08,0.00
-0.00,0.10,15.35,-0.00,0.00,0.83,0.00,0.00,0.84,0.00,0.00,0.80,0.00,0.05,0.93,0.04,0.05,2.33,0.12,0.00
-0.00,0.10,14.40,-0.00,0.00,0.83,0.00,0.00,0.84,0.00,0.00,0.80,0.00,0.05,0.87,0.04,0.05,1.25,0.06,0.00
-0.54,0.10,12.58,-6.81,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.82,0.00,0.05,0.81,0.04,0.05,0.98,0.05,0.00
-0.95,0.23,12.05,-11.42,0.00,0.81,0.00,0.50,0.81,0.37,0.00,0.81,0.00,0.05,0.85,0.04,0.05,0.98,0.05,0.00
-0.57,0.44,11.92,-6.83,0.44,0.80,0.32,0.50,0.80,0.37,0.00,0.80,0.00,0.05,0.83,0.04,0.05,0.79,0.04,0.00
0.00,0.57,12.24,0.00,0.45,0.82,0.34,0.50,0.82,0.38,0.00,0.62,0.00,0.05,1.02,0.05,0.05,0.79,0.04,0.00
0.00,0.57,13.67,0.00,0.21,0.83,0.16,0.50,0.99,0.46,0.24,1.36,0.30,0.05,1.27,0.06,0.05,0.98,0.05,0.00
0.00,0.56,13.89,0.00,0.22,0.99,0.20,0.50,0.99,0.46,0.23,1.36,0.29,0.05,0.99,0.05,0.05,1.49,0.07,0.00
0.00,0.56,12.16,0.00,0.23,0.99,0.21,0.50,0.99,0.46,0.22,1.36,0.28,0.05,1.02,0.05,0.05,1.74,0.09,0.00
-0.95,0.56,11.06,-10.48,0.23,0.99,0.21,0.50,0.99,0.46,0.22,1.36,0.27,0.05,1.50,0.07,0.05,1.89,0.09,0.00
-1.00,0.77,9.69,-9.66,0.00,0.99,0.00,0.50,0.99,0.46,0.45,0.99,0.41,0.05,1.89,0.09,-0.00,0.98,-0.00,0.00
-0.02,1.00,11.88,-0.18,0.00,0.99,0.00,0.50,0.99,0.46,0.45,0.99,0.41,0.05,2.69,0.12,0.05,1.36,0.07,0.00
-0.02,1.00,15.76,-0.24,0.00,0.99,0.00,0.50,0.99,0.46,0.45,0.99,0.41,0.05,2.74,0.13,0.05,1.48,0.07,0.00
-0.02,1.00,19.15,-0.29,0.00,1.06,0.00,0.50,1.06,0.49,0.45,1.06,0.44,0.05,2.29,0.11,0.05,1.75,0.09,0.00
0.00,1.00,21.63,0.00,0.45,1.49,0.62,0.50,1.49,0.68,0.00,1.00,0.00,0.05,1.95,0.09,0.05,2.97,0.15,0.00
0.00,1.00,23.95,0.00,0.50,1.51,0.69,0.45,1.50,0.62,0.00,1.06,0.00,0.05,1.83,0.08,0.05,2.00,0.10,0.00
0.00,0.99,26.07,0.00,0.50,2.00,0.92,0.45,1.67,0.69,0.00,1.07,0.00,0.05,2.00,0.09,0.05,2.98,0.15,0.00
0.54,0.99,28.63,14.12,0.41,1.82,0.69,0.00,1.81,0.00,0.00,1.06,0.00,0.05,2.14,0.10,0.05,5.18,0.26,0.00
1.00,0.85,30.18,27.75,0.00,2.00,0.00,0.00,2.00,0.00,0.00,1.06,0.00,-0.00,3.20,-0.00,0.05,4.25,0.21,0.00
0.00,0.60,30.53,0.00,0.50,9.49,4.36,0.45,9.49,3.93,0.00,1.36,0.00,0.05,9.49,0.44,0.05,4.97,0.25,0.00
1.00,0.60,46.42,42.68,-0.00,13.15,-0.00,0.00,10.90,0.00,0.00,1.06,0.00,0.00,8.90,0.00,0.05,3.10,0.15,0.00
1.00,0.35,39.99,36.76,-0.00,3.50,-0.00,0.00,1.50,0.00,0.00,1.07,0.00,0.00,1.71,0.00,0.05,2.72,0.14,0.00
0.00,0.10,24.10,0.02,0.00,1.04,0.00,0.00,1.04,0.00,0.00,1.04,0.00,0.05,1.24,0.06,0.05,2.04,0.10,0.00
0.00,0.10,19.62,0.00,0.00,1.00,0.00,0.01,1.00,0.01,0.00,0.95,0.00,0.00,0.00,0.00,0.05,1.98,0.10,0.00
-0.00,0.10,15.39,-0.00,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.79,0.00,0.05,0.83,0.04,0.05,1.69,0.08,0.00
-0.00,0.10,13.73,-0.00,0.00,0.82,0.00,0.00,0.82,0.00,0.00,0.79,0.00,0.05,0.82,0.04,0.05,1.25,0.06,0.00
-0.57,0.10,12.76,-7.31,0.00,0.82,0.00,0.00,0.82,0.00,0.00,0.81,0.00,0.05,0.76,0.03,0.05,0.87,0.04,0.00
-0.95,0.23,12.00,-11.37,0.01,0.80,0.01,0.50,0.80,0.37,0.00,0.80,0.00,0.05,0.80,0.04,0.05,0.79,0.04,0.00
-0.54,0.45,12.16,-6.59,0.45,0.80,0.33,0.50,0.80,0.37,0.00,0.79,0.00,0.05,0.80,0.04,0.05,0.79,0.04,0.00
0.00,0.57,12.67,0.00,0.45,0.81,0.34,0.50,0.81,0.37,0.00,0.62,0.00,0.05,1.01,0.05,0.05,0.84,0.04,0.00
0.00,0.57,13.93,0.00,0.21,0.90,0.18,0.50,0.99,0.46,0.24,1.36,0.30,0.05,1.32,0.06,0.05,0.98,0.05,0.00
0.00,0.56,15.29,0.00,0.22,0.99,0.20,0.50,0.99,0.46,0.23,1.36,0.29,0.05,0.99,0.05,0.05,1.49,0.07,0.00
0.00,0.56,12.44,0.00,0.23,1.00,0.21,0.50,1.00,0.46,0.22,1.48,0.30,0.05,1.04,0.05,0.05,1.51,0.08,0.00
-0.95,0.56,10.44,-9.90,0.23,1.00,0.22,0.50,1.00,0.46,0.22,1.48,0.29,0.05,1.49,0.07,0.05,1.49,0.07,0.00
-1.00,0.77,9.65,-9.62,0.00,1.00,0.00,0.50,1.00,0.46,0.45,1.00,0.41,0.05,1.89,0.09,-0.00,0.11,-0.00,0.00
-0.02,1.00,13.60,-0.21,0.00,1.01,0.00,0.50,1.01,0.46,0.45,1.01,0.42,0.05,2.77,0.13,0.05,1.75,0.09,0.00
-0.02,1.00,18.38,-0.29,0.50,1.98,0.91,0.45,1.50,0.62,0.00,1.48,0.00,0.05,3.23,0.15,0.05,1.48,0.07,0.00
-0.02,1.00,24.96,-0.39,0.50,2.40,1.10,0.45,2.00,0.83,0.00,2.00,0.00,0.05,3.76,0.17,0.05,1.49,0.07,0.00
0.00,1.00,29.09,0.00,0.50,1.98,0.91,0.45,1.65,0.68,0.00,1.06,0.00,0.05,1.98,0.09,0.05,2.00,0.10,0.00
0.00,1.00,31.51,0.00,0.50,3.50,1.61,0.45,2.68,1.11,0.00,2.04,0.00,0.05,3.01,0.14,0.05,3.18,0.16,0.00
0.00,0.99,37.91,0.00,0.50,4.61,2.12,0.45,4.28,1.77,0.00,1.48,0.00,0.05,4.61,0.21,0.05,2.98,0.15,0.00
0.54,0.99,42.07,20.76,0.46,7.50,3.19,0.00,6.13,0.00,0.00,1.07,0.00,0.00,6.46,0.00,0.05,2.97,0.15,0.00
1.00,0.85,44.60,41.01,0.00,5.00,0.00,0.00,3.62,0.00,0.00,1.48,0.00,0.00,3.29,0.00,0.05,4.74,0.24,0.00
0.00,0.60,48.52,0.00,0.50,28.18,12.95,0.50,28.17,12.95,0.00,1.07,0.00,-0.00,27.17,-0.00,0.05,4.97,0.25,0.00
1.00,0.60,88.31,81.20,-0.00,26.90,-0.00,0.00,24.90,0.00,0.00,1.04,0.00,0.00,21.46,0.00,0.05,4.54,0.23,0.00
1.00,0.35,64.18,59.01,-0.00,8.08,-0.00,0.00,5.83,0.00,0.00,1.36,0.00,0.00,2.08,0.00,0.05,4.98,0.25,0.00
0.00,0.10,29.70,0.02,0.00,4.35,0.00,0.00,2.65,0.00,0.00,1.36,0.00,0.05,2.85,0.13,0.05,3.02,0.15,0.00
0.00,0.10,24.20,0.00,0.00,1.01,0.00,0.01,1.01,0.01,0.00,1.01,0.00,0.00,0.00,0.00,0.05,1.53,0.08,0.00
-0.00,0.10,18.28,-0.00,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.80,0.00,0.05,1.00,0.05,0.05,1.69,0.08,0.00
0.00,0.10,18.23,0.00,0.00,0.83,0.00,0.00,0.83,0.00,0.00,0.62,0.00,0.05,0.85,0.04,0.05,1.25,0.06,0.00
-0.95,0.10,16.23,-15.38,0.00,0.82,0.00,0.00,0.82,0.00,0.00,0.80,0.00,0.05,0.82,0.04,0.05,0.79,0.04,0.00
-1.00,0.32,14.58,-14.54,0.18,0.80,0.13,0.50,0.80,0.37,0.00,0.80,0.00,0.05,0.81,0.04,-0.00,0.79,-0.00,0.00
-1.00,0.55,14.57,-14.53,0.36,0.80,0.26,0.50,0.80,0.37,0.14,0.80,0.11,0.00,0.80,0.00,-0.00,0.25,-0.00,0.00
-0.13,0.77,16.56,-2.12,0.45,0.82,0.34,0.50,0.82,0.38,0.00,0.61,0.00,0.05,1.02,0.05,0.05,0.83,0.04,0.00
0.00,0.80,18.96,0.00,0.00,0.85,0.00,0.45,0.99,0.41,0.50,1.36,0.63,0.05,1.32,0.06,0.05,1.25,0.06,0.00
0.00,0.80,19.55,0.00,0.33,0.99,0.30,0.12,0.99,0.11,0.50,1.36,0.63,0.05,1.01,0.05,0.05,1.83,0.09,0.00
0.00,0.79,18.87,0.00,0.00,0.99,0.00,0.45,0.99,0.41,0.50,1.36,0.63,0.05,1.32,0.06,0.05,1.54,0.08,0.00
0.00,0.79,16.60,0.00,0.00,1.00,0.00,0.45,1.00,0.41,0.50,1.48,0.68,0.05,1.89,0.09,0.05,1.76,0.09,0.00
-0.95,0.78,15.84,-15.01,0.00,0.99,0.00,0.50,0.99,0.46,0.45,1.00,0.41,0.05,3.00,0.14,0.05,1.49,0.07,0.00
-0.02,1.00,19.27,-0.30,0.00,1.01,0.00,0.45,1.00,0.41,0.50,1.07,0.49,0.05,3.60,0.17,0.05,1.98,0.10,0.00
-0.02,1.00,25.42,-0.39,0.00,1.96,0.00,0.50,1.95,0.90,0.45,1.96,0.81,0.05,3.95,0.18,0.05,1.49,0.07,0.00
-0.02,1.00,32.42,-0.67,0.45,2.50,1.03,0.00,1.70,0.00,0.50,2.50,1.15,0.05,3.70,0.17,0.05,1.86,0.09,0.00
0.00,1.00,40.56,0.00,0.50,1.97,0.91,0.45,1.96,0.81,0.00,1.48,0.00,0.05,2.29,0.11,0.05,1.49,0.07,0.00
0.03,1.00,45.16,1.38,0.50,2.73,1.26,0.00,1.88,0.00,0.42,1.88,0.72,0.05,2.24,0.10,0.05,2.00,0.10,0.00
0.00,0.98,46.68,0.00,0.50,5.00,2.30,0.45,4.67,1.93,0.00,3.00,0.00,0.05,5.00,0.23,0.05,1.98,0.10,0.00
1.00,0.98,54.03,49.68,-0.00,7.04,-0.00,0.00,4.98,0.00,0.00,3.00,0.00,0.00,6.74,0.00,0.05,3.80,0.19,0.00
1.00,0.73,53.00,48.73,-0.00,3.96,-0.00,0.00,3.62,0.00,0.00,3.00,0.00,0.00,3.29,0.00,0.05,5.00,0.25,0.00
0.00,0.48,48.00,0.00,0.50,24.99,11.49,0.50,24.98,11.48,0.00,6.75,0.00,-0.00,19.99,-0.00,0.05,5.00,0.25,0.00
0.50,0.48,73.63,33.85,0.50,31.39,14.43,0.00,29.39,0.00,0.00,5.74,0.00,0.00,23.39,0.00,0.05,5.43,0.27,0.00
1.00,0.35,70.29,64.63,-0.00,7.50,-0.00,0.00,5.50,0.00,0.00,4.70,0.00,0.00,2.00,0.00,0.05,4.98,0.25,0.00
0.00,0.10,34.24,0.00,0.00,2.00,0.00,0.00,1.99,0.00,0.00,1.60,0.00,0.05,2.00,0.08,0.05,2.00,0.10,0.00
0.00,0.10,26.79,0.00,0.00,1.75,0.00,0.01,1.29,0.01,0.00,1.18,0.00,0.00,0.00,0.00,0.05,1.83,0.09,0.00
-0.95,0.10,21.91,-20.75,0.00,0.83,0.00,0.00,0.95,0.00,0.00,0.89,0.00,0.05,1.15,0.05,0.05,1.98,0.10,0.00
0.00,0.32,25.95,0.00,0.19,0.83,0.14,0.50,0.95,0.44,0.00,0.92,0.00,0.05,0.95,0.04,0.05,1.69,0.08,0.00
0.00,0.32,24.29,0.00,0.18,0.91,0.15,0.50,0.95,0.44,0.00,0.80,0.00,0.05,1.15,0.05,0.05,1.47,0.07,0.00
0.00,0.31,22.55,0.00,0.18,0.83,0.14,0.50,0.95,0.44,0.00,0.95,0.00,0.05,1.15,0.05,0.05,1.25,0.06,0.00
-0.61,0.31,21.01,-12.71,0.17,0.82,0.13,0.50,0.95,0.44,0.00,0.95,0.00,0.05,1.15,0.05,0.05,1.25,0.06,0.00
0.00,0.45,21.47,0.00,0.45,0.82,0.34,0.50,0.99,0.46,0.00,0.65,0.00,0.05,1.32,0.06,0.05,1.20,0.06,0.00
0.00,0.45,24.03,0.00,0.44,0.83,0.34,0.50,0.99,0.46,0.00,1.48,0.00,0.05,1.49,0.07,0.05,1.42,0.07,0.00
0.00,0.44,26.13,0.00,0.44,1.00,0.40,0.50,1.00,0.46,0.00,1.60,0.00,0.05,1.33,0.06,0.05,1.49,0.07,0.00
0.00,0.44,22.57,0.00,0.43,1.00,0.39,0.50,1.00,0.46,0.00,1.45,0.00,0.05,1.50,0.07,0.05,1.89,0.09,0.00
-0.95,0.44,18.36,-17.40,0.42,1.00,0.39,0.50,1.00,0.46,0.00,1.60,0.00,0.05,2.03,0.09,0.05,1.49,0.07,0.00
-1.00,0.65,17.63,-17.58,0.05,1.00,0.05,0.50,1.00,0.46,0.40,1.00,0.37,0.05,3.00,0.14,-0.00,0.98,-0.00,0.00
-0.54,0.88,19.38,-10.47,0.00,1.04,0.00,0.50,1.04,0.48,0.45,1.04,0.43,0.05,3.04,0.14,0.05,1.47,0.07,0.00
0.00,1.00,22.90,0.00,0.00,1.00,0.00,0.50,1.00,0.46,0.45,1.02,0.42,0.05,2.74,0.13,0.05,0.99,0.05,0.00
0.00,1.00,26.65,0.00,0.45,1.20,0.50,0.00,1.20,0.00,0.50,1.20,0.55,0.05,2.75,0.13,0.05,1.49,0.07,0.00
0.00,0.99,29.35,0.00,0.45,1.04,0.43,0.00,1.04,0.00,0.50,1.04,0.48,0.05,2.00,0.09,0.05,1.73,0.09,0.00
0.00,0.99,28.49,0.00,0.50,1.98,0.91,0.45,1.57,0.65,0.00,1.07,0.00,0.05,1.98,0.09,0.05,2.97,0.15,0.00
0.72,0.98,31.03,20.55,0.23,2.00,0.42,0.00,1.65,0.00,0.00,1.35,0.00,0.05,2.00,0.09,0.05,2.00,0.10,0.00
0.45,0.80,30.93,12.80,0.50,2.00,0.92,0.00,1.67,0.00,0.00,1.36,0.00,0.05,2.00,0.09,0.05,4.66,0.23,0.00
0.00,0.69,28.53,0.00,0.50,3.30,1.52,0.50,3.29,1.51,0.00,2.14,0.00,-0.00,3.00,-0.00,0.05,5.00,0.25,0.00
0.00,0.68,28.25,0.00,0.50,15.00,6.90,0.50,13.16,6.05,0.00,2.14,0.00,-0.00,9.99,-0.00,0.05,4.97,0.25,0.00
0.50,0.68,44.58,20.50,0.50,26.93,12.38,0.00,15.30,0.00,0.00,2.14,0.00,0.00,9.30,0.00,0.05,5.72,0.29,0.00
1.00,0.55,48.17,44.29,-0.00,8.00,-0.00,0.00,4.99,0.00,0.00,3.00,0.00,0.00,2.00,0.00,0.05,4.98,0.25,0.00
0.29,0.30,31.09,8.41,0.16,2.92,0.42,0.50,2.91,1.34,0.00,1.73,0.00,0.05,3.11,0.14,0.05,3.42,0.17,0.00
0.00,0.23,25.73,0.00,0.01,1.00,0.01,0.50,1.00,0.46,0.00,1.00,0.00,0.00,0.00,0.00,0.05,1.98,0.10,0.00
0.00,0.23,23.26,0.00,0.00,0.90,0.00,0.50,0.99,0.46,0.00,0.25,0.00,0.05,1.00,0.05,0.05,1.69,0.08,0.00
0.00,0.23,22.34,0.00,0.00,0.83,0.00,0.50,0.99,0.46,0.00,0.25,0.00,0.05,1.15,0.05,0.05,1.49,0.07,0.00
0.00,0.22,20.82,0.00,0.00,0.91,0.00,0.49,0.99,0.45,0.00,0.80,0.00,0.05,1.00,0.05,0.05,1.25,0.06,0.00
-0.02,0.22,18.85,-0.31,0.00,0.82,0.00,0.49,0.99,0.45,0.00,0.80,0.00,0.05,1.19,0.05,0.05,0.85,0.04,0.00
-0.95,0.23,18.20,-17.24,0.00,0.82,0.00,0.50,0.95,0.44,0.00,0.80,0.00,0.05,1.15,0.05,0.05,1.25,0.06,0.00
0.00,0.44,18.89,0.00,0.44,0.82,0.33,0.50,0.99,0.46,0.00,0.64,0.00,0.05,1.30,0.06,0.05,1.25,0.06,0.00
0.00,0.44,20.70,0.00,0.43,0.83,0.33,0.50,1.00,0.46,0.00,1.36,0.00,0.05,1.43,0.07,0.05,1.36,0.07,0.00
0.00,0.44,21.09,0.00,0.42,1.00,0.39,0.50,1.00,0.46,0.00,1.36,0.00,0.05,1.33,0.06,0.05,1.55,0.08,0.00
0.00,0.43,18.26,0.00,0.41,1.00,0.38,0.50,1.00,0.46,0.00,1.35,0.00,0.05,1.33,0.06,0.05,1.49,0.07,0.00
-1.00,0.43,14.73,-14.69,0.40,1.00,0.37,0.50,1.00,0.46,0.00,1.36,0.00,0.05,1.89,0.09,-0.00,1.49,-0.00,0.00
-1.00,0.66,14.57,-14.53,0.04,1.00,0.04,0.50,1.00,0.46,0.41,1.00,0.37,0.05,2.71,0.12,-0.00,0.98,-0.00,0.00
-0.52,0.88,16.41,-8.56,0.00,1.00,0.00,0.50,1.00,0.46,0.45,1.00,0.41,0.05,3.00,0.14,0.05,1.49,0.07,0.00
-0.02,1.00,20.27,-0.31,0.00,1.03,0.00,0.50,1.03,0.47,0.45,1.03,0.43,0.05,2.74,0.13,0.05,1.23,0.06,0.00
0.00,1.00,25.02,0.00,0.45,1.90,0.79,0.50,1.89,0.87,0.00,1.90,0.00,0.05,3.40,0.16,0.05,1.49,0.07,0.00
0.00,1.00,28.72,0.00,0.45,1.65,0.68,0.50,1.65,0.76,0.00,1.07,0.00,0.05,2.09,0.10,0.05,1.98,0.10,0.00
0.00,0.99,30.85,0.00,0.50,2.24,1.03,0.45,1.91,0.79,0.00,1.25,0.00,0.05,2.24,0.10,0.05,2.97,0.15,0.00
0.00,0.99,33.08,0.00,0.50,3.04,1.40,0.45,2.71,1.12,0.00,1.36,0.00,0.05,3.04,0.14,0.05,2.00,0.10,0.00
0.45,0.99,34.52,14.28,0.50,2.98,1.37,0.00,2.23,0.00,0.00,1.48,0.00,0.05,2.56,0.12,0.05,4.97,0.25,0.00
0.59,0.87,36.30,19.55,0.41,3.96,1.51,0.00,3.29,0.00,0.00,2.04,0.00,0.00,2.96,0.00,0.05,5.00,0.25,0.00
0.00,0.72,35.04,0.00,0.50,12.81,5.89,0.50,10.56,4.85,0.00,1.63,0.00,-0.00,8.56,-0.00,0.05,5.00,0.25,0.00
1.00,0.72,50.71,46.63,0.00,16.99,0.00,0.00,14.99,0.00,0.00,1.36,0.00,0.00,8.99,0.00,0.05,5.72,0.29,0.00
1.00,0.47,48.59,44.67,-0.00,5.99,-0.00,0.00,3.99,0.00,0.00,1.48,0.00,0.00,2.00,0.00,0.05,4.84,0.24,0.00
0.47,0.22,29.77,12.95,0.00,2.45,0.00,0.48,2.45,1.07,0.00,1.48,0.00,0.05,2.45,0.11,0.05,2.49,0.12,0.00
0.00,0.10,25.75,0.00,0.00,1.29,0.00,0.01,1.29,0.01,0.00,1.04,0.00,0.00,0.00,0.00,0.05,1.98,0.10,0.00
0.00,0.10,20.87,0.00,0.00,0.83,0.00,0.00,0.99,0.00,0.00,0.25,0.00,0.05,1.00,0.05,0.05,1.69,0.08,0.00
-0.00,0.10,16.57,-0.00,0.00,0.83,0.00,0.00,0.99,0.00,0.00,0.25,0.00,0.05,1.00,0.05,0.05,1.49,0.07,0.00
-0.00,0.10,14.65,-0.00,0.00,0.83,0.00,0.00,0.91,0.00,0.00,0.80,0.00,0.05,0.99,0.05,0.05,1.07,0.05,0.00
-0.54,0.10,13.00,-7.03,0.00,0.82,0.00,0.00,0.91,0.00,0.00,0.80,0.00,0.05,1.00,0.05,0.05,0.79,0.04,0.00
-0.95,0.23,12.48,-11.83,0.00,0.37,0.00,0.50,0.91,0.42,0.00,0.80,0.00,0.05,1.00,0.05,0.05,0.79,0.04,0.00
-0.51,0.44,12.37,-6.30,0.44,0.82,0.33,0.50,0.99,0.46,0.00,0.63,0.00,0.05,1.08,0.05,0.05,0.79,0.04,0.00
