BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,0.95,165.81,0.00,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
0.00,0.95,160.85,0.00,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
0.00,0.95,151.01,0.00,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
-0.50,0.94,139.74,-17.47,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
0.00,1.00,163.31,0.00,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
-0.03,1.00,149.98,-1.10,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
0.00,1.00,169.28,0.00,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
0.00,1.00,174.39,0.00,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
0.00,1.00,167.63,0.00,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
-0.06,0.99,162.94,-2.38,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
-0.01,1.00,175.40,-0.64,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
0.00,1.00,185.01,0.00,0.50,3.36,0.39,0.50,13.52,1.56,0.50,5.16,0.65,0.00
0.00,1.00,180.73,0.00,0.50,10.80,1.24,0.50,21.72,2.50,0.50,2.80,0.35,0.00
0.00,1.00,184.67,0.00,0.50,10.80,1.24,0.50,21.72,2.50,0.50,2.80,0.35,0.00
0.00,0.99,193.14,0.00,0.50,10.80,1.24,0.50,21.72,2.50,0.50,2.80,0.35,0.00
0.00,0.99,216.51,0.00,0.50,10.80,1.24,0.50,21.72,2.50,0.50,2.80,0.35,0.00
0.00,0.99,212.32,0.00,0.50,10.80,1.24,0.50,21.72,2.50,0.50,2.80,0.35,0.00
-0.10,0.99,177.79,-4.55,0.50,10.80,1.24,0.50,21.72,2.50,0.50,2.80,0.35,0.00
0.00,1.00,210.55,0.00,0.50,10.80,1.24,0.50,21.72,2.50,0.50,2.80,0.35,0.00
-0.00,1.00,259.23,0.00,0.50,10.80,1.24,0.50,21.72,2.50,0.50,2.80,0.35,0.00
0.00,1.00,248.74,0.00,0.50,10.80,1.24,0.50,21.72,2.50,0.50,2.80,0.35,0.00
0.00,0.99,242.05,0.00,0.50,10.80,1.24,0.50,21.72,2.50,0.50,2.80,0.35,0.00
0.50,0.99,269.75,31.09,0.00,10.80,0.00,0.50,21.72,2.50,0.39,2.80,0.27,0.00
1.00,0.93,296.57,68.36,0.00,10.80,0.00,-0.00,21.72,-0.00,0.50,2.80,0.35,0.00
-0.00,0.81,267.52,0.00,0.50,10.80,1.24,0.50,21.72,2.50,0.50,2.80,0.35,0.00
0.50,0.81,274.92,31.68,0.00,10.80,0.00,0.50,21.72,2.50,0.50,2.80,0.35,0.00
1.00,0.74,287.48,66.26,0.00,10.80,0.00,0.00,21.72,0.00,0.50,2.80,0.35,0.00
1.00,0.62,292.12,67.33,0.00,10.80,0.00,-0.00,21.72,-0.00,0.50,2.80,0.35,0.00
0.50,0.50,273.83,31.56,0.00,15.16,0.00,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.08,0.43,272.55,5.19,0.42,15.16,1.46,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.50,0.42,273.91,31.57,0.00,15.16,0.00,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.00,0.36,229.04,0.00,0.50,15.16,1.75,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.00,0.36,254.25,0.00,0.50,15.16,1.75,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.00,0.35,251.67,0.00,0.50,15.16,1.75,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.00,0.35,251.12,0.00,0.50,15.16,1.75,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.00,0.35,201.74,0.00,0.50,15.16,1.75,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.00,0.35,212.90,0.00,0.50,15.16,1.75,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.00,0.35,222.21,0.00,0.50,15.16,1.75,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.00,0.35,192.59,0.00,0.50,15.16,1.75,0.50,18.88,2.18,0.50,8.72,1.09,0.00
-1.00,0.34,168.53,-42.13,0.50,15.16,1.75,0.50,18.88,2.18,0.00,8.72,0.00,0.00
0.00,0.46,192.45,0.00,0.50,15.16,1.75,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.00,0.46,209.93,0.00,0.50,15.16,1.75,0.50,18.88,2.18,0.50,8.72,1.09,0.00
0.00,0.45,194.97,0.00,0.50,15.16,1.75,0.50,18.88,2.18,0.50,8.72,1.09,0.00
-1.00,0.45,169.75,-42.44,0.50,15.16,1.75,0.50,18.88,2.18,0.00,8.72,0.00,0.00
0.00,0.56,188.72,0.00,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
0.00,0.56,190.45,0.00,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
-0.50,0.56,169.94,-21.24,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
-0.50,0.62,175.66,-21.96,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
0.00,0.67,195.04,0.00,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
0.00,0.67,189.05,0.00,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
-0.50,0.67,167.34,-20.92,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
-1.00,0.73,144.25,-36.06,0.50,6.48,0.75,0.50,48.80,5.62,-0.00,22.88,-0.00,0.00
0.00,0.84,200.05,0.00,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
-0.50,0.84,167.53,-20.94,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
-0.50,0.89,177.80,-22.23,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
0.00,0.95,192.44,0.00,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
0.00,0.95,196.00,0.00,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
-0.50,0.94,181.32,-22.66,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
-0.01,1.00,186.10,-0.68,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
0.00,1.00,221.48,0.00,0.50,6.48,0.75,0.50,48.80,5.62,0.50,22.88,2.86,0.00
0.00,1.00,200.47,0.00,0.50,22.04,2.54,0.50,28.60,3.30,0.50,7.04,0.88,0.00
-0.04,1.00,193.81,-2.12,0.50,22.04,2.54,0.50,28.60,3.30,0.50,7.04,0.88,0.00
0.00,1.00,231.01,0.00,0.50,22.04,2.54,0.50,28.60,3.30,0.50,7.04,0.88,0.00
0.00,1.00,259.15,0.00,0.50,22.04,2.54,0.50,28.60,3.30,0.50,7.04,0.88,0.00
0.00,1.00,241.25,0.00,0.50,22.04,2.54,0.50,28.60,3.30,0.50,7.04,0.88,0.00
0.00,0.99,212.55,0.00,0.50,22.04,2.54,0.50,28.60,3.30,0.50,7.04,0.88,0.00
0.00,0.99,256.65,0.00,0.50,22.04,2.54,0.50,28.60,3.30,0.50,7.04,0.88,0.00
1.00,0.99,320.15,73.79,0.00,22.04,0.00,0.00,28.60,0.00,0.15,7.04,0.26,0.00
0.00,0.87,266.20,0.00,0.50,22.04,2.54,0.50,28.60,3.30,0.50,7.04,0.88,0.00
0.00,0.87,247.88,0.00,0.50,22.04,2.54,0.50,28.60,3.30,0.50,7.04,0.88,0.00
-0.00,0.86,303.59,0.00,0.50,22.04,2.54,0.50,28.60,3.30,0.50,7.04,0.88,0.00
1.00,0.86,348.87,80.41,0.00,22.04,0.00,-0.00,28.60,-0.00,0.50,7.04,0.88,0.00
-0.00,0.74,298.95,0.00,0.50,22.04,2.54,0.50,28.60,3.30,0.50,7.04,0.88,0.00
1.00,0.74,317.05,73.08,0.00,22.04,0.00,0.00,28.60,0.00,0.50,7.04,0.88,0.00
1.00,0.61,326.53,75.26,0.00,22.04,0.00,-0.00,28.60,-0.00,0.50,7.04,0.88,0.00
1.00,0.49,321.20,74.03,0.00,22.04,0.00,0.00,28.60,0.00,0.50,7.04,0.88,0.00
0.80,0.37,301.63,55.72,0.20,14.92,0.68,0.00,10.56,0.00,0.00,1.64,0.00,0.00
1.00,0.27,332.83,76.71,-0.00,14.92,-0.00,0.00,10.56,0.00,0.00,1.64,0.00,0.00
-0.00,0.14,293.94,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.12,1.64,0.05,0.00
0.00,0.14,277.60,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.16,1.64,0.07,0.00
0.00,0.13,269.03,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.50,1.64,0.20,0.00
0.00,0.13,281.87,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.24,1.64,0.10,0.00
0.00,0.13,250.08,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.50,1.64,0.20,0.00
0.00,0.13,215.05,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.50,1.64,0.20,0.00
0.00,0.13,250.00,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.50,1.64,0.20,0.00
0.00,0.13,277.75,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.37,1.64,0.15,0.00
0.00,0.12,233.28,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.50,1.64,0.20,0.00
-0.57,0.12,192.72,-27.26,0.50,14.92,1.72,0.50,10.56,1.22,0.43,1.64,0.18,0.00
0.00,0.19,231.94,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.50,1.64,0.20,0.00
0.00,0.18,235.08,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.50,1.64,0.20,0.00
0.00,0.18,221.79,0.00,0.50,14.92,1.72,0.50,10.56,1.22,0.50,1.64,0.20,0.00
-1.00,0.18,174.07,-43.52,0.50,14.92,1.72,0.50,10.56,1.22,-0.00,1.64,-0.00,0.00
0.00,0.29,232.45,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
0.00,0.29,223.27,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
0.00,0.29,206.03,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
0.00,0.29,204.91,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
0.00,0.29,207.63,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
0.00,0.28,215.46,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
0.00,0.28,207.64,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
-1.00,0.28,192.23,-48.06,0.50,3.28,0.38,0.50,21.00,2.42,-0.00,4.24,-0.00,0.00
0.00,0.39,200.14,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
0.00,0.39,210.89,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
0.00,0.39,202.37,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
0.00,0.39,207.43,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
-0.50,0.39,198.05,-24.76,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
-1.00,0.44,189.20,-47.30,0.50,3.28,0.38,0.50,21.00,2.42,-0.00,4.24,-0.00,0.00
-0.50,0.55,195.70,-24.46,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
0.00,0.61,205.01,0.00,0.50,3.28,0.38,0.50,21.00,2.42,0.50,4.24,0.53,0.00
0.00,0.61,199.97,0.00,0.50,10.40,1.20,0.50,18.52,2.13,0.50,2.08,0.26,0.00
-1.00,0.61,188.94,-47.23,0.50,10.40,1.20,0.50,18.52,2.13,-0.00,2.08,-0.00,0.00
0.00,0.72,204.77,0.00,0.50,10.40,1.20,0.50,18.52,2.13,0.50,2.08,0.26,0.00
0.00,0.72,230.01,0.00,0.50,10.40,1.20,0.50,18.52,2.13,0.50,2.08,0.26,0.00
0.00,0.72,204.46,0.00,0.50,10.40,1.20,0.50,18.52,2.13,0.50,2.08,0.26,0.00
-1.00,0.71,180.05,-45.01,0.50,10.40,1.20,0.50,18.52,2.13,-0.00,2.08,-0.00,0.00
0.00,0.83,216.86,0.00,0.50,10.40,1.20,0.50,18.52,2.13,0.50,2.08,0.26,0.00
1.00,0.82,304.93,70.28,0.00,10.40,0.00,0.00,18.52,0.00,0.00,2.08,0.00,0.00
0.00,0.70,254.00,0.00,0.50,10.40,1.20,0.50,18.52,2.13,0.50,2.08,0.26,0.00
0.00,0.70,254.97,0.00,0.50,10.40,1.20,0.50,18.52,2.13,0.50,2.08,0.26,0.00
1.00,0.70,299.57,69.05,0.00,10.40,0.00,0.00,18.52,0.00,0.00,2.08,0.00,0.00
1.00,0.57,329.08,75.85,0.00,10.40,0.00,-0.00,18.52,-0.00,0.00,2.08,0.00,0.00
-0.00,0.45,272.33,0.00,0.50,10.40,1.20,0.50,18.52,2.13,0.50,2.08,0.26,0.00
0.50,0.44,288.96,33.30,0.00,10.40,0.00,0.50,18.52,2.13,0.00,2.08,0.00,0.00
0.50,0.38,288.07,33.20,0.00,10.40,0.00,0.50,18.52,2.13,0.00,2.08,0.00,0.00
0.50,0.32,291.56,33.60,0.00,10.40,0.00,0.50,18.52,2.13,0.00,2.08,0.00,0.00
-0.00,0.25,282.11,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
-0.00,0.25,285.02,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
-0.00,0.25,280.94,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
0.00,0.25,250.86,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
0.00,0.24,252.78,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
1.00,0.24,289.91,66.82,0.00,14.20,0.00,0.00,16.12,0.00,0.50,5.92,0.74,0.00
0.00,0.12,265.65,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
-0.37,0.12,198.67,-18.22,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
0.00,0.16,216.35,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
0.00,0.16,240.95,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
0.00,0.16,222.46,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
0.00,0.15,200.47,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
0.00,0.15,212.54,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
0.00,0.15,247.89,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
0.00,0.15,214.96,0.00,0.50,14.20,1.64,0.50,16.12,1.86,0.50,5.92,0.74,0.00
-1.00,0.15,168.58,-42.15,0.50,14.20,1.64,0.50,16.12,1.86,-0.00,5.92,-0.00,0.00
0.00,0.26,202.24,0.00,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
0.00,0.26,219.92,0.00,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
-0.50,0.26,192.42,-24.05,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
-1.00,0.31,167.26,-41.81,0.50,12.08,1.39,0.50,38.76,4.47,-0.00,17.32,-0.00,0.00
0.00,0.42,195.19,0.00,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
0.00,0.42,213.76,0.00,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
-0.30,0.42,194.97,-14.49,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
-1.00,0.45,134.17,-33.54,0.50,12.08,1.39,0.50,38.76,4.47,-0.00,17.32,-0.00,0.00
-0.50,0.57,193.64,-24.20,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
0.00,0.62,196.72,0.00,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
0.00,0.62,203.40,0.00,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
-0.50,0.62,179.38,-22.42,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
-0.50,0.67,191.99,-24.00,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
0.00,0.73,204.93,0.00,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
0.00,0.73,209.85,0.00,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
0.00,0.73,197.09,0.00,0.50,12.08,1.39,0.50,38.76,4.47,0.50,17.32,2.17,0.00
-0.50,0.72,194.53,-24.32,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
0.00,0.78,202.56,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
0.00,0.78,234.05,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
0.00,0.78,219.47,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
0.00,0.78,212.80,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
0.00,0.77,228.68,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
0.00,0.77,265.90,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
-0.00,0.77,271.18,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
0.00,0.77,244.94,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
0.00,0.77,248.48,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
-0.00,0.77,279.20,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
1.00,0.76,311.64,71.83,0.00,20.80,0.00,-0.00,22.52,-0.00,0.50,4.72,0.59,0.00
-0.00,0.64,271.07,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
-0.00,0.64,285.77,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
-0.00,0.64,289.12,0.00,0.50,20.80,2.40,0.50,22.52,2.60,0.50,4.72,0.59,0.00
1.00,0.63,303.04,69.85,0.00,20.80,0.00,0.00,22.52,0.00,0.50,4.72,0.59,0.00
-0.00,0.51,272.31,0.00,0.50,14.60,1.68,0.50,11.24,1.30,0.00,1.36,0.00,0.00
1.00,0.51,283.02,65.23,-0.00,14.60,-0.00,0.00,11.24,0.00,0.00,1.36,0.00,0.00
1.00,0.38,285.26,65.75,0.00,14.60,0.00,0.00,11.24,0.00,0.00,1.36,0.00,0.00
0.00,0.26,258.15,0.00,0.50,14.60,1.68,0.50,11.24,1.30,0.00,1.36,0.00,0.00
0.00,0.26,265.46,0.00,0.50,14.60,1.68,0.50,11.24,1.30,0.00,1.36,0.00,0.00
1.00,0.25,288.19,66.42,0.00,14.60,0.00,0.00,11.24,0.00,0.00,1.36,0.00,0.00
0.00,0.13,245.25,0.00,0.50,14.60,1.68,0.50,11.24,1.30,0.50,1.36,0.17,0.00
0.00,0.13,209.83,0.00,0.50,14.60,1.68,0.50,11.24,1.30,0.50,1.36,0.17,0.00
0.00,0.12,253.68,0.00,0.50,14.60,1.68,0.50,11.24,1.30,0.40,1.36,0.14,0.00
0.00,0.12,255.03,0.00,0.50,14.60,1.68,0.50,11.24,1.30,0.44,1.36,0.15,0.00
0.00,0.12,241.15,0.00,0.50,14.60,1.68,0.50,11.24,1.30,0.50,1.36,0.17,0.00
-0.08,0.12,180.92,-3.72,0.50,14.60,1.68,0.50,11.24,1.30,0.50,1.36,0.17,0.00
0.00,0.13,234.36,0.00,0.50,14.60,1.68,0.50,11.24,1.30,0.50,1.36,0.17,0.00
0.00,0.12,222.80,0.00,0.50,14.60,1.68,0.50,11.24,1.30,0.50,1.36,0.17,0.00
0.00,0.12,227.20,0.00,0.50,14.60,1.68,0.50,11.24,1.30,0.50,1.36,0.17,0.00
-0.55,0.12,160.74,-22.00,0.50,14.60,1.68,0.50,11.24,1.30,0.45,1.36,0.15,0.00
0.00,0.18,214.90,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.18,219.83,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.18,194.97,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.18,180.35,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.18,198.45,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.17,199.95,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.17,189.98,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.17,177.18,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.17,194.28,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.17,195.28,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.17,191.71,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.16,190.89,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.16,190.49,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.16,185.00,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.16,184.97,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.16,199.40,0.00,0.50,3.08,0.35,0.50,18.52,2.13,0.50,3.40,0.42,0.00
0.00,0.16,191.86,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.15,186.89,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.15,184.65,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.15,192.55,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.15,196.86,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.15,178.31,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.15,184.94,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.14,188.23,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.14,205.33,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.14,214.24,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.14,185.59,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.14,194.49,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.13,220.78,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.13,211.58,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.13,207.50,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.13,207.04,0.00,0.50,8.48,0.98,0.50,18.00,2.07,0.50,2.44,0.30,0.00
0.00,0.13,209.88,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.13,208.34,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.12,199.57,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.12,197.44,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.12,189.92,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.12,190.45,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.12,199.00,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
-0.07,0.12,149.94,-2.71,0.47,11.12,1.21,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.12,190.62,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.12,155.32,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.12,154.57,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
-0.50,0.12,136.75,-17.09,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.17,186.55,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.17,159.48,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.17,163.76,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.17,138.58,0.00,0.50,11.12,1.28,0.50,49.68,5.73,0.50,6.36,0.80,0.00
0.00,0.17,160.03,0.00,0.50,9.76,1.12,0.50,55.84,6.44,0.50,22.24,2.78,0.00
0.00,0.17,149.95,0.00,0.50,9.76,1.12,0.50,55.84,6.44,0.50,22.24,2.78,0.00
-0.50,0.16,135.38,-16.92,0.50,9.76,1.12,0.50,55.84,6.44,0.50,22.24,2.78,0.00
-1.00,0.22,111.67,-27.92,0.50,9.76,1.12,0.50,55.84,6.44,-0.00,22.24,-0.00,0.00
0.00,0.33,167.65,0.00,0.50,9.76,1.12,0.50,55.84,6.44,0.50,22.24,2.78,0.00
-0.50,0.33,134.98,-16.87,0.50,9.76,1.12,0.50,55.84,6.44,0.50,22.24,2.78,0.00
-0.50,0.39,116.90,-14.61,0.50,9.76,1.12,0.50,55.84,6.44,0.50,22.24,2.78,0.00
-1.00,0.44,95.44,-23.86,0.50,9.76,1.12,0.50,55.84,6.44,-0.00,22.24,-0.00,0.00
