BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,0.39,302.95,0.00,0.50,18.24,2.10,0.50,22.28,2.57,0.50,15.56,1.95,0.00
0.00,0.39,280.07,0.00,0.50,18.24,2.10,0.50,22.28,2.57,0.50,15.56,1.95,0.00
-1.00,0.39,247.90,-61.98,0.50,18.24,2.10,0.50,22.28,2.57,-0.00,15.56,-0.00,0.00
0.00,0.45,276.32,0.00,0.50,16.00,1.84,0.50,28.16,3.25,0.50,11.28,1.41,0.00
-0.50,0.44,269.11,-33.64,0.50,16.00,1.84,0.50,28.16,3.25,0.50,11.28,1.41,0.00
-1.00,0.47,251.50,-62.88,0.50,16.00,1.84,0.50,28.16,3.25,-0.00,11.28,-0.00,0.00
-1.00,0.53,239.90,-59.98,0.50,16.00,1.84,0.50,28.16,3.25,-0.00,11.28,-0.00,0.00
-0.50,0.58,268.97,-33.62,0.50,16.00,1.84,0.50,28.16,3.25,0.50,11.28,1.41,0.00
-1.00,0.61,258.67,-64.67,0.50,16.00,1.84,0.50,28.16,3.25,-0.00,11.28,-0.00,0.00
-1.00,0.67,246.40,-61.60,0.50,16.00,1.84,0.50,28.16,3.25,-0.00,11.28,-0.00,0.00
-1.00,0.72,245.05,-61.26,0.50,16.00,1.84,0.50,28.16,3.25,-0.00,11.28,-0.00,0.00
0.00,0.78,278.07,0.00,0.50,16.00,1.84,0.50,28.16,3.25,0.50,11.28,1.41,0.00
-1.00,0.78,249.59,-62.40,0.50,16.00,1.84,0.50,28.16,3.25,-0.00,11.28,-0.00,0.00
-1.00,0.84,262.87,-65.72,0.50,16.00,1.84,0.50,28.16,3.25,0.00,11.28,0.00,0.00
0.00,0.89,302.50,0.00,0.50,16.00,1.84,0.50,28.16,3.25,0.50,11.28,1.41,0.00
0.00,0.89,285.79,0.00,0.50,16.00,1.84,0.50,28.16,3.25,0.50,11.28,1.41,0.00
-1.00,0.89,257.50,-64.38,0.50,16.00,1.84,0.50,28.16,3.25,-0.00,11.28,-0.00,0.00
0.00,0.95,285.08,0.00,0.50,16.00,1.84,0.50,28.16,3.25,0.50,11.28,1.41,0.00
0.00,0.95,339.08,0.00,0.50,16.00,1.84,0.50,28.16,3.25,0.50,11.28,1.41,0.00
0.00,0.94,324.09,0.00,0.50,24.28,2.80,0.50,35.20,4.06,0.50,3.20,0.40,0.00
-1.00,0.94,267.50,-66.88,0.50,24.28,2.80,0.50,35.20,4.06,-0.00,3.20,-0.00,0.00
0.00,1.00,330.04,0.00,0.50,24.28,2.80,0.50,35.20,4.06,0.50,3.20,0.40,0.00
0.50,1.00,397.98,45.86,0.00,24.28,0.00,0.50,35.20,4.06,0.30,3.20,0.24,0.00
-0.00,0.97,372.44,0.00,0.50,24.28,2.80,0.50,35.20,4.06,0.50,3.20,0.40,0.00
0.00,0.97,327.29,0.00,0.50,24.28,2.80,0.50,35.20,4.06,0.50,3.20,0.40,0.00
0.50,0.97,401.89,46.32,0.00,24.28,0.00,0.50,35.20,4.06,0.50,3.20,0.40,0.00
1.00,0.93,475.06,109.50,0.00,24.28,0.00,-0.00,35.20,-0.00,0.00,3.20,0.00,0.00
1.00,0.87,409.41,94.36,0.00,24.28,0.00,0.00,35.20,0.00,0.50,3.20,0.40,0.00
0.00,0.81,364.23,0.00,0.50,24.28,2.80,0.50,35.20,4.06,0.50,3.20,0.40,0.00
1.00,0.81,431.34,99.42,0.00,24.28,0.00,-0.00,35.20,-0.00,0.00,3.20,0.00,0.00
1.00,0.75,500.07,115.26,0.00,24.28,0.00,-0.00,35.20,-0.00,0.00,3.20,0.00,0.00
1.00,0.68,479.00,110.40,0.00,24.28,0.00,-0.00,35.20,-0.00,0.00,3.20,0.00,0.00
1.00,0.62,440.10,101.44,0.00,24.28,0.00,-0.00,35.20,-0.00,0.00,3.20,0.00,0.00
1.00,0.56,470.04,108.34,0.00,24.28,0.00,-0.00,35.20,-0.00,0.00,3.20,0.00,0.00
1.00,0.50,472.29,108.86,0.00,24.28,0.00,-0.00,35.20,-0.00,0.00,3.20,0.00,0.00
1.00,0.43,450.00,103.72,-0.00,22.92,-0.00,0.00,12.52,0.00,0.00,0.80,0.00,0.00
1.00,0.37,425.06,97.97,-0.00,22.92,-0.00,0.00,12.52,0.00,0.00,0.80,0.00,0.00
1.00,0.31,399.59,92.10,-0.00,22.92,-0.00,0.00,12.52,0.00,0.00,0.80,0.00,0.00
0.00,0.25,359.58,0.00,0.50,22.92,2.64,0.50,12.52,1.44,0.00,0.80,0.00,0.00
1.00,0.25,394.21,90.86,0.00,22.92,0.00,0.00,12.52,0.00,0.00,0.80,0.00,0.00
1.00,0.18,410.09,94.52,0.00,22.92,0.00,0.00,12.52,0.00,0.00,0.80,0.00,0.00
0.00,0.12,359.07,0.00,0.50,22.92,2.64,0.50,12.52,1.44,0.11,0.80,0.02,0.00
-0.09,0.12,297.14,-6.85,0.50,22.92,2.64,0.50,12.52,1.44,0.50,0.80,0.10,0.00
0.00,0.12,355.17,0.00,0.50,22.92,2.64,0.50,12.52,1.44,0.00,0.80,0.00,0.00
0.19,0.12,380.04,16.22,0.50,22.92,2.64,0.31,12.52,0.91,0.00,0.80,0.00,0.00
0.00,0.11,313.70,0.00,0.50,22.92,2.64,0.50,12.52,1.44,0.50,0.80,0.10,0.00
-0.57,0.11,240.01,-34.25,0.41,22.92,2.15,0.50,12.52,1.44,0.43,0.80,0.09,0.00
-1.00,0.14,258.08,-64.52,0.50,22.92,2.64,0.50,12.52,1.44,0.00,0.80,0.00,0.00
0.00,0.20,303.00,0.00,0.50,22.92,2.64,0.50,12.52,1.44,0.00,0.80,0.00,0.00
-1.00,0.19,250.07,-62.52,0.50,22.92,2.64,0.50,12.52,1.44,-0.00,0.80,-0.00,0.00
-1.00,0.25,212.66,-53.16,0.50,22.92,2.64,0.50,12.52,1.44,-0.00,0.80,-0.00,0.00
0.00,0.31,268.71,0.00,0.50,6.52,0.75,0.50,13.80,1.59,0.50,2.64,0.33,0.00
0.00,0.31,292.30,0.00,0.50,6.52,0.75,0.50,13.80,1.59,0.50,2.64,0.33,0.00
0.00,0.31,260.57,0.00,0.50,6.52,0.75,0.50,13.80,1.59,0.50,2.64,0.33,0.00
-1.00,0.30,220.74,-55.19,0.50,6.52,0.75,0.50,13.80,1.59,-0.00,2.64,-0.00,0.00
0.00,0.36,265.86,0.00,0.50,6.52,0.75,0.50,13.80,1.59,0.50,2.64,0.33,0.00
0.00,0.36,279.03,0.00,0.50,6.52,0.75,0.50,13.80,1.59,0.50,2.64,0.33,0.00
0.00,0.36,262.13,0.00,0.50,6.52,0.75,0.50,13.80,1.59,0.50,2.64,0.33,0.00
-1.00,0.36,243.29,-60.82,0.50,6.52,0.75,0.50,13.80,1.59,-0.00,2.64,-0.00,0.00
-0.50,0.41,257.87,-32.23,0.50,6.52,0.75,0.50,13.80,1.59,0.50,2.64,0.33,0.00
-1.00,0.44,246.67,-61.67,0.50,6.52,0.75,0.50,13.80,1.59,-0.00,2.64,-0.00,0.00
-1.00,0.50,250.00,-62.50,0.50,6.52,0.75,0.50,13.80,1.59,-0.00,2.64,-0.00,0.00
-1.00,0.55,253.33,-63.33,0.50,6.52,0.75,0.50,13.80,1.59,-0.00,2.64,-0.00,0.00
-1.00,0.61,244.70,-61.17,0.50,6.52,0.75,0.50,13.80,1.59,-0.00,2.64,-0.00,0.00
-1.00,0.67,240.10,-60.02,0.50,6.52,0.75,0.50,13.80,1.59,-0.00,2.64,-0.00,0.00
-1.00,0.72,252.74,-63.18,0.50,6.52,0.75,0.50,13.80,1.59,-0.00,2.64,-0.00,0.00
0.00,0.78,274.91,0.00,0.50,6.52,0.75,0.50,13.80,1.59,0.50,2.64,0.33,0.00
-1.00,0.78,220.07,-55.02,0.50,8.88,1.02,0.50,50.00,5.76,-0.00,2.68,-0.00,0.00
-1.00,0.83,236.64,-59.16,0.50,8.88,1.02,0.50,50.00,5.76,-0.00,2.68,-0.00,0.00
0.00,0.89,263.90,0.00,0.50,8.88,1.02,0.50,50.00,5.76,0.50,2.68,0.34,0.00
0.00,0.89,294.96,0.00,0.50,8.88,1.02,0.50,50.00,5.76,0.50,2.68,0.34,0.00
-1.00,0.89,170.04,-42.51,0.50,8.88,1.02,0.50,50.00,5.76,-0.00,2.68,-0.00,0.00
-1.00,0.94,200.74,-50.19,0.50,8.88,1.02,0.50,50.00,5.76,-0.00,2.68,-0.00,0.00
0.00,1.00,275.40,0.00,0.50,8.88,1.02,0.50,50.00,5.76,0.50,2.68,0.34,0.00
0.97,1.00,389.28,87.47,0.00,8.88,0.00,0.03,50.00,0.29,0.00,2.68,0.00,0.00
-1.00,0.94,235.84,-58.96,0.50,8.88,1.02,0.50,50.00,5.76,-0.00,2.68,-0.00,0.00
0.00,0.99,316.70,0.00,0.50,8.88,1.02,0.50,50.00,5.76,0.50,2.68,0.34,0.00
0.50,0.99,361.67,41.68,0.00,8.88,0.00,0.50,50.00,5.76,0.50,2.68,0.34,0.00
0.50,0.96,383.30,44.17,0.00,8.88,0.00,0.50,50.00,5.76,0.00,2.68,0.00,0.00
0.50,0.93,355.65,40.99,0.00,8.88,0.00,0.50,50.00,5.76,0.50,2.68,0.34,0.00
0.50,0.90,364.99,42.06,0.00,8.88,0.00,0.50,50.00,5.76,0.50,2.68,0.34,0.00
1.00,0.87,389.92,89.87,0.00,8.88,0.00,-0.00,50.00,-0.00,0.00,2.68,0.00,0.00
1.00,0.80,399.91,92.17,0.00,8.88,0.00,0.00,50.00,0.00,0.00,2.68,0.00,0.00
1.00,0.74,420.17,96.84,0.00,17.08,0.00,-0.00,44.52,-0.00,0.50,10.16,1.27,0.00
1.00,0.68,388.81,89.62,0.00,17.08,0.00,0.00,44.52,0.00,0.50,10.16,1.27,0.00
0.50,0.62,380.25,43.82,0.00,17.08,0.00,0.50,44.52,5.13,0.50,10.16,1.27,0.00
-0.00,0.59,350.21,0.00,0.50,17.08,1.97,0.50,44.52,5.13,0.50,10.16,1.27,0.00
1.00,0.59,405.90,93.56,0.00,17.08,0.00,-0.00,44.52,-0.00,0.50,10.16,1.27,0.00
0.50,0.52,370.50,42.70,0.00,17.08,0.00,0.50,44.52,5.13,0.50,10.16,1.27,0.00
0.50,0.49,365.00,42.06,0.00,17.08,0.00,0.50,44.52,5.13,0.50,10.16,1.27,0.00
-0.00,0.46,341.43,0.00,0.50,17.08,1.97,0.50,44.52,5.13,0.50,10.16,1.27,0.00
1.00,0.46,402.11,92.68,0.00,17.08,0.00,0.00,44.52,0.00,0.50,10.16,1.27,0.00
0.50,0.40,369.92,42.63,0.00,17.08,0.00,0.50,44.52,5.13,0.50,10.16,1.27,0.00
0.00,0.37,330.08,0.00,0.50,17.08,1.97,0.50,44.52,5.13,0.50,10.16,1.27,0.00
0.00,0.37,308.56,0.00,0.50,17.08,1.97,0.50,44.52,5.13,0.50,10.16,1.27,0.00
0.50,0.37,372.95,42.98,0.00,17.08,0.00,0.50,44.52,5.13,0.50,10.16,1.27,0.00
-0.00,0.34,342.04,0.00,0.50,17.08,1.97,0.50,44.52,5.13,0.50,10.16,1.27,0.00
0.00,0.33,320.01,0.00,0.50,17.08,1.97,0.50,44.52,5.13,0.50,10.16,1.27,0.00
0.00,0.33,305.06,0.00,0.50,17.08,1.97,0.50,44.52,5.13,0.50,10.16,1.27,0.00
0.50,0.33,354.30,40.83,0.00,14.76,0.00,0.50,42.24,4.87,0.50,9.56,1.20,0.00
0.00,0.30,319.38,0.00,0.50,14.76,1.70,0.50,42.24,4.87,0.50,9.56,1.20,0.00
0.00,0.30,280.10,0.00,0.50,14.76,1.70,0.50,42.24,4.87,0.50,9.56,1.20,0.00
-1.00,0.30,255.66,-63.91,0.50,14.76,1.70,0.50,42.24,4.87,0.00,9.56,0.00,0.00
0.00,0.36,334.20,0.00,0.50,14.76,1.70,0.50,42.24,4.87,0.50,9.56,1.20,0.00
0.00,0.36,285.43,0.00,0.50,14.76,1.70,0.50,42.24,4.87,0.50,9.56,1.20,0.00
-1.00,0.35,260.70,-65.17,0.50,14.76,1.70,0.50,42.24,4.87,0.00,9.56,0.00,0.00
-1.00,0.41,241.50,-60.38,0.50,14.76,1.70,0.50,42.24,4.87,-0.00,9.56,-0.00,0.00
0.00,0.47,286.58,0.00,0.50,14.76,1.70,0.50,42.24,4.87,0.50,9.56,1.20,0.00
-0.50,0.47,270.10,-33.76,0.50,14.76,1.70,0.50,42.24,4.87,0.50,9.56,1.20,0.00
-0.50,0.49,265.48,-33.19,0.50,14.76,1.70,0.50,42.24,4.87,0.50,9.56,1.20,0.00
-1.00,0.52,254.00,-63.50,0.50,14.76,1.70,0.50,42.24,4.87,-0.00,9.56,-0.00,0.00
-1.00,0.58,260.10,-65.03,0.50,14.76,1.70,0.50,42.24,4.87,0.00,9.56,0.00,0.00
-0.50,0.63,270.07,-33.76,0.50,14.76,1.70,0.50,42.24,4.87,0.50,9.56,1.20,0.00
-0.50,0.66,263.31,-32.91,0.50,14.76,1.70,0.50,42.24,4.87,0.50,9.56,1.20,0.00
-0.50,0.69,264.94,-33.12,0.50,14.76,1.70,0.50,42.24,4.87,0.50,9.56,1.20,0.00
-1.00,0.72,211.91,-52.98,0.50,22.08,2.54,0.50,34.00,3.92,-0.00,2.88,-0.00,0.00
-1.00,0.77,235.08,-58.77,0.50,22.08,2.54,0.50,34.00,3.92,-0.00,2.88,-0.00,0.00
0.00,0.83,282.26,0.00,0.50,22.08,2.54,0.50,34.00,3.92,0.50,2.88,0.36,0.00
0.00,0.83,309.30,0.00,0.50,22.08,2.54,0.50,34.00,3.92,0.50,2.88,0.36,0.00
-1.00,0.83,223.89,-55.97,0.50,22.08,2.54,0.50,34.00,3.92,-0.00,2.88,-0.00,0.00
0.00,0.88,284.69,0.00,0.50,22.08,2.54,0.50,34.00,3.92,0.50,2.88,0.36,0.00
0.00,0.88,324.91,0.00,0.50,22.08,2.54,0.50,34.00,3.92,0.50,2.88,0.36,0.00
1.00,0.88,383.69,88.44,0.00,22.08,0.00,0.00,34.00,0.00,0.50,2.88,0.36,0.00
-1.00,0.82,200.09,-50.02,0.50,22.08,2.54,0.50,34.00,3.92,-0.00,2.88,-0.00,0.00
0.00,0.88,285.07,0.00,0.50,22.08,2.54,0.50,34.00,3.92,0.50,2.88,0.36,0.00
0.00,0.88,334.52,0.00,0.50,22.08,2.54,0.50,34.00,3.92,0.50,2.88,0.36,0.00
1.00,0.87,430.67,99.26,0.00,22.08,0.00,-0.00,34.00,-0.00,0.00,2.88,0.00,0.00
0.00,0.81,288.68,0.00,0.50,22.08,2.54,0.50,34.00,3.92,0.50,2.88,0.36,0.00
-0.00,0.81,338.50,0.00,0.50,22.08,2.54,0.50,34.00,3.92,0.50,2.88,0.36,0.00
1.00,0.81,379.10,87.38,0.00,22.08,0.00,0.00,34.00,0.00,0.50,2.88,0.36,0.00
1.00,0.75,429.91,99.09,0.00,22.08,0.00,-0.00,34.00,-0.00,0.00,2.88,0.00,0.00
1.00,0.69,420.29,96.87,0.00,20.52,0.00,-0.00,21.00,-0.00,0.00,0.72,0.00,0.00
1.00,0.62,395.22,91.09,0.00,20.52,0.00,-0.00,21.00,-0.00,0.00,0.72,0.00,0.00
1.00,0.56,369.98,85.28,0.00,20.52,0.00,-0.00,21.00,-0.00,0.00,0.72,0.00,0.00
1.00,0.50,371.33,85.59,0.00,20.52,0.00,0.00,21.00,0.00,0.00,0.72,0.00,0.00
1.00,0.44,385.43,88.84,0.00,20.52,0.00,-0.00,21.00,-0.00,0.00,0.72,0.00,0.00
1.00,0.37,367.53,84.71,0.00,20.52,0.00,0.00,21.00,0.00,0.00,0.72,0.00,0.00
0.50,0.31,359.92,41.48,0.00,20.52,0.00,0.50,21.00,2.42,0.00,0.72,0.00,0.00
-0.00,0.28,344.93,0.00,0.50,20.52,2.36,0.50,21.00,2.42,0.00,0.72,0.00,0.00
1.00,0.28,420.71,96.97,0.00,20.52,0.00,-0.00,21.00,-0.00,0.00,0.72,0.00,0.00
1.00,0.22,362.23,83.49,0.00,20.52,0.00,0.00,21.00,0.00,0.00,0.72,0.00,0.00
-0.00,0.15,344.00,0.00,0.50,20.52,2.36,0.50,21.00,2.42,0.00,0.72,0.00,0.00
-0.38,0.15,271.52,-25.89,0.50,20.52,2.36,0.50,21.00,2.42,0.50,0.72,0.09,0.00
1.00,0.17,364.98,84.12,0.00,20.52,0.00,0.00,21.00,0.00,0.00,0.72,0.00,0.00
0.00,0.11,316.90,0.00,0.50,20.52,2.36,0.50,21.00,2.42,0.47,0.72,0.08,0.00
-0.26,0.11,268.92,-17.79,0.50,20.52,2.36,0.50,21.00,2.42,0.50,0.72,0.09,0.00
-1.00,0.12,220.07,-55.02,0.50,20.52,2.36,0.50,21.00,2.42,-0.00,0.72,-0.00,0.00
1.00,0.18,369.91,85.26,0.00,6.12,0.00,-0.00,14.76,-0.00,0.50,2.92,0.36,0.00
-0.00,0.12,332.78,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.12,302.87,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.12,274.91,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
-0.00,0.12,328.90,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.11,294.54,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.11,276.75,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
-0.08,0.11,262.76,-5.46,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.12,294.40,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.12,284.98,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.11,270.34,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.11,264.99,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.11,271.34,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.11,272.14,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.11,263.26,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.11,274.72,0.00,0.50,6.12,0.71,0.50,14.76,1.70,0.50,2.92,0.36,0.00
0.00,0.11,270.79,0.00,0.50,7.76,0.89,0.50,46.76,5.39,0.50,3.44,0.43,0.00
-0.01,0.11,259.76,-0.95,0.50,7.76,0.89,0.50,46.76,5.39,0.50,3.44,0.43,0.00
-0.06,0.11,258.85,-4.13,0.50,7.76,0.89,0.50,46.76,5.39,0.50,3.44,0.43,0.00
0.00,0.11,279.91,0.00,0.50,7.76,0.89,0.50,46.76,5.39,0.50,3.44,0.43,0.00
-0.57,0.11,240.07,-34.15,0.50,7.76,0.89,0.50,46.76,5.39,0.43,3.44,0.37,0.00
0.00,0.14,249.28,0.00,0.50,7.76,0.89,0.50,46.76,5.39,0.50,3.44,0.43,0.00
0.00,0.14,250.18,0.00,0.50,7.76,0.89,0.50,46.76,5.39,0.50,3.44,0.43,0.00
0.50,0.14,348.07,40.11,0.00,7.76,0.00,0.50,46.76,5.39,0.50,3.44,0.43,0.00
0.00,0.11,266.81,0.00,0.50,7.76,0.89,0.50,46.76,5.39,0.50,3.44,0.43,0.00
0.00,0.11,258.30,0.00,0.50,7.76,0.89,0.50,46.76,5.39,0.50,3.44,0.43,0.00
0.00,0.11,239.98,0.00,0.47,7.76,0.85,0.50,46.76,5.39,0.50,3.44,0.43,0.00
-0.72,0.11,214.90,-38.74,0.24,7.76,0.44,0.50,46.76,5.39,0.28,3.44,0.24,0.00
0.50,0.15,324.75,37.43,0.00,7.76,0.00,0.50,46.76,5.39,0.50,3.44,0.43,0.00
0.00,0.12,277.33,0.00,0.50,7.76,0.89,0.50,46.76,5.39,0.50,3.44,0.43,0.00
0.00,0.12,233.95,0.00,0.50,7.76,0.89,0.50,46.76,5.39,0.50,3.44,0.43,0.00
-1.00,0.12,159.97,-39.99,0.24,7.76,0.42,0.50,46.76,5.39,-0.00,3.44,-0.00,0.00
1.00,0.17,397.45,91.61,0.00,13.76,0.00,-0.00,70.00,-0.00,0.50,20.04,2.50,0.00
-0.00,0.11,279.94,0.00,0.50,13.76,1.59,0.50,70.00,8.07,0.50,20.04,2.50,0.00
0.00,0.11,229.24,0.00,0.50,13.76,1.59,0.50,70.00,8.07,0.50,20.04,2.50,0.00
-1.00,0.11,119.13,-29.78,0.01,13.76,0.04,0.50,70.00,8.07,-0.00,20.04,-0.00,0.00
0.92,0.17,314.74,66.76,0.00,13.76,0.00,0.08,70.00,1.29,0.50,20.04,2.50,0.00
0.03,0.11,223.90,1.56,0.47,13.76,1.49,0.50,70.00,8.07,0.50,20.04,2.50,0.00
0.00,0.11,161.39,0.00,0.38,13.76,1.22,0.50,70.00,8.07,0.50,20.04,2.50,0.00
-0.89,0.10,79.96,-17.86,0.00,13.76,0.00,0.50,70.00,8.07,0.11,20.04,0.53,0.00
0.50,0.16,218.89,25.23,0.00,13.76,0.00,0.50,70.00,8.07,0.50,20.04,2.50,0.00
-0.00,0.12,157.79,0.00,0.50,13.76,1.59,0.50,70.00,8.07,0.50,20.04,2.50,0.00
-1.00,0.12,95.09,-23.77,0.50,13.76,1.59,0.50,70.00,8.07,-0.00,20.04,-0.00,0.00
-1.00,0.18,38.64,-9.66,0.50,13.76,1.59,0.50,70.00,8.07,-0.00,20.04,-0.00,0.00
-0.00,0.24,166.35,0.00,0.50,13.76,1.59,0.50,70.00,8.07,0.50,20.04,2.50,0.00
0.00,0.23,142.03,0.00,0.50,13.76,1.59,0.50,70.00,8.07,0.50,20.04,2.50,0.00
0.00,0.23,126.69,0.00,0.50,13.76,1.59,0.50,70.00,8.07,0.50,20.04,2.50,0.00
-1.00,0.23,68.22,-17.05,0.50,13.76,1.59,0.50,70.00,8.07,-0.00,20.04,-0.00,0.00
-0.50,0.29,108.26,-13.53,0.50,12.72,1.47,0.50,48.28,5.56,0.50,45.16,5.64,0.00
-0.50,0.32,101.37,-12.67,0.50,12.72,1.47,0.50,48.28,5.56,0.50,45.16,5.64,0.00
-0.76,0.35,70.30,-13.37,0.50,12.72,1.47,0.50,48.28,5.56,0.24,45.16,2.70,0.00
-1.00,0.39,46.17,-11.54,0.50,12.72,1.47,0.50,48.28,5.56,-0.00,45.16,-0.00,0.00
-0.50,0.44,96.21,-12.03,0.50,12.72,1.47,0.50,48.28,5.56,0.50,45.16,5.64,0.00
-1.00,0.47,63.31,-15.83,0.50,12.72,1.47,0.50,48.28,5.56,-0.00,45.16,-0.00,0.00
-1.00,0.53,49.12,-12.28,0.50,12.72,1.47,0.50,48.28,5.56,-0.00,45.16,-0.00,0.00
-1.00,0.58,49.56,-12.39,0.50,12.72,1.47,0.50,48.28,5.56,-0.00,45.16,-0.00,0.00
-1.00,0.64,39.55,-9.89,0.50,12.72,1.47,0.50,48.28,5.56,-0.00,45.16,-0.00,0.00
-1.00,0.70,53.18,-13.29,0.50,12.72,1.47,0.50,48.28,5.56,-0.00,45.16,-0.00,0.00
-0.50,0.75,84.83,-10.60,0.50,12.72,1.47,0.50,48.28,5.56,0.50,45.16,5.64,0.00
0.00,0.78,118.05,0.00,0.50,12.72,1.47,0.50,48.28,5.56,0.50,45.16,5.64,0.00
-1.00,0.78,10.05,-2.51,0.50,12.72,1.47,0.50,48.28,5.56,-0.00,45.16,-0.00,0.00
-1.00,0.84,60.82,-15.20,0.50,12.72,1.47,0.50,48.28,5.56,-0.00,45.16,-0.00,0.00
-0.50,0.89,115.14,-14.39,0.50,12.72,1.47,0.50,48.28,5.56,0.50,45.16,5.64,0.00
0.50,0.92,169.68,19.55,0.00,12.72,0.00,0.50,48.28,5.56,0.50,45.16,5.64,0.00
-1.00,0.89,33.60,-8.40,0.50,19.12,2.20,0.50,37.92,4.37,-0.00,9.20,-0.00,0.00
-1.00,0.94,100.05,-25.01,0.50,19.12,2.20,0.50,37.92,4.37,-0.00,9.20,-0.00,0.00
0.00,1.00,172.98,0.00,0.50,19.12,2.20,0.50,37.92,4.37,0.50,9.20,1.15,0.00
0.88,1.00,242.90,49.42,0.00,19.12,0.00,0.12,37.92,1.03,0.09,9.20,0.21,0.00
-1.00,0.94,89.91,-22.48,0.50,19.12,2.20,0.50,37.92,4.37,-0.00,9.20,-0.00,0.00
-0.01,1.00,202.01,-0.74,0.50,19.12,2.20,0.50,37.92,4.37,0.50,9.20,1.15,0.00
0.00,1.00,260.00,0.00,0.50,19.12,2.20,0.50,37.92,4.37,0.50,9.20,1.15,0.00
1.00,1.00,420.64,96.95,0.00,19.12,0.00,-0.00,37.92,-0.00,0.03,9.20,0.07,0.00
-1.00,0.94,144.95,-36.24,0.50,19.12,2.20,0.50,37.92,4.37,-0.00,9.20,-0.00,0.00
0.00,0.99,269.04,0.00,0.50,19.12,2.20,0.50,37.92,4.37,0.50,9.20,1.15,0.00
1.00,0.99,379.96,87.58,0.00,19.12,0.00,0.00,37.92,0.00,0.28,9.20,0.65,0.00
1.00,0.93,519.97,119.85,0.00,19.12,0.00,-0.00,37.92,-0.00,0.50,9.20,1.15,0.00
-0.38,0.87,269.58,-25.61,0.50,19.12,2.20,0.50,37.92,4.37,0.50,9.20,1.15,0.00
-0.00,0.89,344.20,0.00,0.50,19.12,2.20,0.50,37.92,4.37,0.50,9.20,1.15,0.00
1.00,0.89,419.93,96.79,0.00,19.12,0.00,-0.00,37.92,-0.00,0.50,9.20,1.15,0.00
1.00,0.83,463.80,106.90,0.00,19.12,0.00,-0.00,37.92,-0.00,0.50,9.20,1.15,0.00
1.00,0.76,420.16,96.84,-0.00,19.92,-0.00,0.00,16.44,0.00,0.00,0.88,0.00,0.00
1.00,0.70,386.78,89.15,-0.00,19.92,-0.00,0.00,16.44,0.00,0.00,0.88,0.00,0.00
1.00,0.64,366.05,84.37,0.00,19.92,0.00,0.00,16.44,0.00,0.00,0.88,0.00,0.00
-0.00,0.58,349.92,0.00,0.50,19.92,2.30,0.50,16.44,1.89,0.00,0.88,0.00,0.00
1.00,0.58,399.94,92.18,-0.00,19.92,-0.00,0.00,16.44,0.00,0.00,0.88,0.00,0.00
1.00,0.51,374.76,86.38,0.00,19.92,0.00,0.00,16.44,0.00,0.00,0.88,0.00,0.00
1.00,0.45,363.28,83.73,0.00,19.92,0.00,0.00,16.44,0.00,0.00,0.88,0.00,0.00
0.00,0.39,329.98,0.00,0.50,19.92,2.30,0.50,16.44,1.89,0.00,0.88,0.00,0.00
1.00,0.39,462.02,106.49,-0.00,19.92,-0.00,0.00,16.44,0.00,0.00,0.88,0.00,0.00
1.00,0.32,372.03,85.75,-0.00,19.92,-0.00,0.00,16.44,0.00,0.00,0.88,0.00,0.00
-0.00,0.26,348.71,0.00,0.50,19.92,2.30,0.50,16.44,1.89,0.00,0.88,0.00,0.00
0.00,0.26,291.44,0.00,0.50,19.92,2.30,0.50,16.44,1.89,0.50,0.88,0.11,0.00
1.00,0.26,392.86,90.55,-0.00,19.92,-0.00,0.00,16.44,0.00,0.00,0.88,0.00,0.00
-0.00,0.20,349.91,0.00,0.50,19.92,2.30,0.50,16.44,1.89,0.00,0.88,0.00,0.00
