BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,0.60,107.23,0.00,0.50,1.72,0.20,0.50,38.48,4.43,0.50,25.76,3.22,0.00
0.00,0.60,100.00,0.00,0.50,1.72,0.20,0.50,38.48,4.43,0.50,25.76,3.22,0.00
0.00,0.60,97.27,0.00,0.50,1.72,0.20,0.50,38.48,4.43,0.50,25.76,3.22,0.00
0.00,0.59,114.12,0.00,0.50,1.72,0.20,0.50,38.48,4.43,0.50,25.76,3.22,0.00
0.00,0.59,122.95,0.00,0.50,1.72,0.20,0.50,38.48,4.43,0.50,25.76,3.22,0.00
0.00,0.59,100.13,0.00,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
-0.50,0.58,85.12,-10.64,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
-0.89,0.69,70.08,-15.66,0.50,5.44,0.63,0.50,37.72,4.35,0.11,17.00,0.45,0.00
0.00,0.89,89.27,0.00,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
0.00,0.89,135.40,0.00,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
-0.50,0.89,82.67,-10.33,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
0.00,1.00,146.71,0.00,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
0.00,1.00,187.74,0.00,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
0.00,0.99,185.14,0.00,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
0.00,0.99,158.82,0.00,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
0.00,0.99,191.96,0.00,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
-0.00,0.98,239.05,0.00,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
-0.00,0.98,240.00,0.00,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
0.00,0.98,199.02,0.00,0.50,5.44,0.63,0.50,37.72,4.35,0.50,17.00,2.12,0.00
0.11,0.97,244.30,6.31,0.39,5.44,0.49,0.50,37.72,4.35,0.50,17.00,2.12,0.00
1.00,0.94,291.19,67.12,0.00,5.44,0.00,0.00,37.72,0.00,0.50,17.00,2.12,0.00
-0.00,0.70,248.92,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.00,2.60,0.00,0.00
0.00,0.69,225.39,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.50,2.60,0.33,0.00
-0.00,0.69,252.60,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.00,2.60,0.00,0.00
0.00,0.68,231.97,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.50,2.60,0.33,0.00
-0.00,0.68,251.92,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.00,2.60,0.00,0.00
0.00,0.67,227.33,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.50,2.60,0.33,0.00
-0.00,0.67,244.35,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.00,2.60,0.00,0.00
0.00,0.66,238.00,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.00,2.60,0.00,0.00
-0.00,0.65,248.08,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.00,2.60,0.00,0.00
0.00,0.65,233.43,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.50,2.60,0.33,0.00
0.00,0.64,223.35,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.50,2.60,0.33,0.00
0.00,0.64,230.47,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.50,2.60,0.33,0.00
-0.00,0.64,243.42,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.00,2.60,0.00,0.00
0.00,0.63,233.08,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.50,2.60,0.33,0.00
-0.00,0.63,239.54,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.00,2.60,0.00,0.00
0.00,0.62,237.70,0.00,0.50,12.32,1.42,0.50,13.92,1.60,0.00,2.60,0.00,0.00
-0.00,0.62,238.11,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.61,223.04,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
-0.00,0.61,238.71,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.61,231.57,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.60,221.52,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.60,218.14,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.60,231.09,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.59,190.82,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.59,206.28,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.59,233.91,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.58,229.42,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.58,219.28,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.58,191.75,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.57,234.96,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.57,210.18,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
-0.00,0.56,245.21,0.00,0.50,5.76,0.66,0.50,25.20,2.90,0.50,3.48,0.43,0.00
0.00,0.56,193.54,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
0.00,0.56,220.16,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
0.00,0.55,227.48,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
0.18,0.54,255.68,10.34,0.50,17.84,2.06,0.32,15.08,1.13,0.00,0.92,0.00,0.00
-0.00,0.49,240.67,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
0.00,0.49,230.53,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
-0.00,0.48,249.28,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
1.00,0.48,264.48,60.96,0.00,17.84,0.00,0.00,15.08,0.00,0.00,0.92,0.00,0.00
-0.00,0.23,253.93,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
-0.00,0.22,238.48,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
0.00,0.21,207.89,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
0.00,0.21,195.40,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
-0.00,0.20,240.40,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
0.00,0.19,229.34,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.00,0.92,0.00,0.00
0.00,0.19,213.88,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.05,0.92,0.01,0.00
0.00,0.18,179.31,0.00,0.50,17.84,2.06,0.50,15.08,1.74,0.11,0.92,0.02,0.00
0.00,0.18,231.59,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.15,2.56,0.10,0.00
0.00,0.17,212.05,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.17,180.16,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.16,156.30,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.16,212.96,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.16,214.45,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.15,180.86,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.15,142.12,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.15,201.96,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.14,186.02,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.14,150.59,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
-0.31,0.14,126.03,-9.62,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.20,161.51,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.20,173.24,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
0.00,0.20,131.84,0.00,0.50,4.64,0.53,0.50,17.80,2.05,0.50,2.56,0.32,0.00
-1.00,0.19,116.33,-29.08,0.50,4.64,0.53,0.50,17.80,2.05,-0.00,2.56,-0.00,0.00
0.00,0.42,160.15,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.41,172.67,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.41,135.73,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
-1.00,0.41,89.26,-22.32,0.00,1.28,0.00,0.50,30.68,3.54,-0.00,16.52,-0.00,0.00
0.00,0.64,154.54,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.63,165.84,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.63,134.28,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
-0.25,0.63,125.07,-7.69,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.68,156.24,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.68,136.27,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.67,137.09,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.67,149.48,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.66,155.17,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
-0.50,0.66,120.69,-15.09,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.77,142.74,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.77,148.33,0.00,0.50,1.28,0.15,0.50,30.68,3.54,0.50,16.52,2.06,0.00
0.00,0.77,165.13,0.00,0.50,4.28,0.49,0.50,43.16,4.97,0.50,10.32,1.29,0.00
-0.50,0.76,124.42,-15.55,0.50,4.28,0.49,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.00,0.88,154.59,0.00,0.50,4.28,0.49,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.00,0.87,177.44,0.00,0.50,4.28,0.49,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.00,0.87,163.01,0.00,0.50,4.28,0.49,0.50,43.16,4.97,0.50,10.32,1.29,0.00
-0.50,0.87,124.26,-15.53,0.50,4.28,0.49,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.00,0.98,174.93,0.00,0.50,4.28,0.49,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.50,0.97,277.01,31.92,0.00,4.28,0.00,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.00,0.85,206.15,0.00,0.50,4.28,0.49,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.00,0.85,154.97,0.00,0.50,4.28,0.49,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.50,0.84,290.90,33.52,0.00,4.28,0.00,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.50,0.72,268.56,30.95,0.00,4.28,0.00,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.00,0.59,239.17,0.00,0.50,4.28,0.49,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.00,0.59,216.59,0.00,0.50,4.28,0.49,0.50,43.16,4.97,0.50,10.32,1.29,0.00
0.40,0.58,252.62,23.25,0.10,4.28,0.10,0.50,43.16,4.97,0.50,10.32,1.29,0.00
1.00,0.48,311.39,71.77,0.00,4.28,0.00,0.00,43.16,0.00,0.50,10.32,1.29,0.00
0.00,0.24,243.72,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.00,1.32,0.00,0.00
0.00,0.23,260.51,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.00,1.32,0.00,0.00
0.00,0.22,244.92,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.00,1.32,0.00,0.00
0.00,0.22,236.48,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.00,1.32,0.00,0.00
0.00,0.21,213.00,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.00,1.32,0.00,0.00
-0.00,0.21,255.33,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.00,1.32,0.00,0.00
0.00,0.20,200.01,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.00,1.32,0.00,0.00
0.00,0.19,200.09,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.01,1.32,0.00,0.00
0.00,0.19,209.94,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.06,1.32,0.02,0.00
0.00,0.18,225.49,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.11,1.32,0.04,0.00
0.00,0.18,188.60,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.16,1.32,0.05,0.00
0.00,0.17,178.01,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.50,1.32,0.17,0.00
0.00,0.17,172.81,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.50,1.32,0.17,0.00
0.00,0.16,183.90,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.50,1.32,0.17,0.00
0.00,0.16,167.90,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.50,1.32,0.17,0.00
0.00,0.16,175.01,0.00,0.50,12.28,1.42,0.50,14.16,1.63,0.50,1.32,0.17,0.00
0.00,0.15,143.70,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.15,159.71,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.15,159.07,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.14,155.01,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.14,137.69,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.14,155.35,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.13,138.99,0.00,0.47,4.12,0.45,0.50,16.32,1.88,0.50,2.96,0.37,0.00
-0.10,0.13,113.68,-2.85,0.45,4.12,0.42,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.15,130.90,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.15,143.54,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.14,144.91,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.14,130.88,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.14,126.42,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
-0.13,0.13,104.61,-3.46,0.47,4.12,0.45,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.16,136.45,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.16,138.21,0.00,0.50,4.12,0.47,0.50,16.32,1.88,0.50,2.96,0.37,0.00
0.00,0.15,124.20,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.50,1.08,0.14,0.00
0.00,0.15,104.65,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.50,1.08,0.14,0.00
0.00,0.15,137.92,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.50,1.08,0.14,0.00
0.00,0.14,160.13,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.44,1.08,0.12,0.00
0.00,0.14,127.37,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.50,1.08,0.14,0.00
-0.15,0.14,93.61,-3.46,0.50,12.72,1.47,0.50,13.48,1.55,0.50,1.08,0.14,0.00
0.00,0.17,165.07,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.23,1.08,0.06,0.00
0.00,0.16,170.02,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.28,1.08,0.07,0.00
0.00,0.16,129.95,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.50,1.08,0.14,0.00
0.00,0.15,110.02,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.50,1.08,0.14,0.00
0.00,0.15,145.05,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.38,1.08,0.10,0.00
0.00,0.15,107.36,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.50,1.08,0.14,0.00
0.00,0.14,121.63,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.50,1.08,0.14,0.00
0.00,0.14,141.49,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.47,1.08,0.13,0.00
0.00,0.14,90.01,0.00,0.50,12.72,1.47,0.50,13.48,1.55,0.50,1.08,0.14,0.00
-0.05,0.13,66.45,-0.84,0.47,12.72,1.39,0.50,13.48,1.55,0.50,1.08,0.14,0.00
0.00,0.14,101.03,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
0.00,0.14,139.31,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
0.00,0.13,100.45,0.00,0.49,3.56,0.40,0.50,13.92,1.60,0.50,8.52,1.06,0.00
-1.00,0.13,-12.48,3.12,0.00,3.56,0.00,0.50,13.92,1.60,0.00,8.52,0.00,0.00
0.00,0.36,84.66,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
0.68,0.36,123.83,19.32,0.00,3.56,0.00,0.32,13.92,1.04,0.50,8.52,1.06,0.00
0.00,0.19,90.10,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
0.00,0.18,26.80,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
0.00,0.18,84.61,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
-0.00,0.18,110.52,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
0.00,0.17,52.09,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
0.00,0.17,32.96,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
0.00,0.17,54.74,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
-0.00,0.16,110.00,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
0.00,0.16,56.34,0.00,0.50,3.56,0.41,0.50,13.92,1.60,0.50,8.52,1.06,0.00
-1.00,0.16,-91.87,22.97,0.20,3.56,0.17,0.50,13.92,1.60,-0.00,8.52,-0.00,0.00
0.00,0.38,35.54,0.00,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
0.00,0.38,81.31,0.00,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
0.00,0.38,46.10,0.00,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
-0.50,0.37,16.76,-2.10,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
-0.50,0.48,11.84,-1.48,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
0.00,0.60,94.92,0.00,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
0.00,0.59,50.01,0.00,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
-0.50,0.59,10.09,-1.26,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
-0.50,0.70,10.05,-1.26,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
0.00,0.81,46.59,0.00,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
0.00,0.81,22.05,0.00,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
0.00,0.81,22.02,0.00,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
-0.50,0.80,10.36,-1.29,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
0.00,0.92,22.65,0.00,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
0.00,0.91,27.63,0.00,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
0.00,0.91,50.02,0.00,0.50,1.08,0.12,0.50,28.56,3.29,0.50,38.72,4.84,0.00
0.00,0.90,20.03,0.00,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.00,0.90,26.74,0.00,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.00,0.90,98.59,0.00,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
-0.00,0.89,109.93,0.00,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.00,0.89,67.31,0.00,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
-0.50,0.89,11.59,-1.45,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.00,1.00,100.19,0.00,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.32,1.00,175.21,12.76,0.18,4.24,0.18,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.00,0.92,105.03,0.00,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
-0.39,0.91,65.29,-6.41,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.00,1.00,154.95,0.00,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.32,1.00,210.12,15.30,0.18,4.24,0.18,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.00,0.92,136.92,0.00,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
-0.39,0.91,100.05,-9.82,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.00,1.00,174.91,0.00,0.50,4.24,0.49,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.32,1.00,227.85,16.59,0.18,4.24,0.18,0.50,40.60,4.68,0.50,24.16,3.02,0.00
0.00,0.92,150.15,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.91,154.57,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.91,165.15,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.91,154.06,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.90,136.14,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.90,127.49,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.90,125.04,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.89,139.12,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.89,134.60,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.89,128.88,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.88,120.93,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.88,122.96,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.88,135.71,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.87,143.93,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
0.00,0.87,142.06,0.00,0.50,9.44,1.09,0.50,27.52,3.17,0.50,2.20,0.28,0.00
-0.60,0.87,109.29,-16.39,0.50,9.44,1.09,0.50,27.52,3.17,0.40,2.20,0.22,0.00
0.00,1.00,133.10,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
0.00,1.00,120.23,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
0.00,0.99,124.97,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
0.00,0.99,123.22,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
0.00,0.99,138.92,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
-0.09,0.98,115.24,-2.53,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
-0.01,1.00,133.75,-0.49,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
0.00,1.00,144.19,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
0.00,1.00,155.13,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
-0.04,0.99,142.52,-1.56,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
-0.01,1.00,155.24,-0.57,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
0.00,1.00,199.73,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
0.00,1.00,193.09,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
0.00,0.99,182.60,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
0.00,0.99,188.45,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
0.00,0.99,215.09,0.00,0.50,3.08,0.35,0.50,34.52,3.98,0.50,2.76,0.34,0.00
