BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,0.29,263.17,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.00,1.00,0.00,0.00
0.00,0.28,250.44,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.05,1.00,0.01,0.00
0.00,0.26,278.31,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.11,1.00,0.03,0.00
0.00,0.25,258.90,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.15,1.00,0.04,0.00
0.00,0.24,213.86,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.50,1.00,0.12,0.00
0.00,0.23,237.08,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.23,1.00,0.06,0.00
0.00,0.22,259.36,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.27,1.00,0.07,0.00
0.00,0.22,248.69,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.31,1.00,0.08,0.00
0.00,0.21,207.87,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.50,1.00,0.12,0.00
0.00,0.20,204.25,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.50,1.00,0.12,0.00
0.00,0.19,241.67,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.41,1.00,0.10,0.00
0.00,0.19,232.45,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.44,1.00,0.11,0.00
0.00,0.18,195.71,0.00,0.50,14.20,1.64,0.50,7.16,0.83,0.50,1.00,0.12,0.00
0.00,0.17,216.41,0.00,0.49,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.16,219.66,0.00,0.47,4.20,0.45,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.16,192.18,0.00,0.44,4.20,0.43,0.50,8.24,0.95,0.50,1.52,0.19,0.00
-0.12,0.15,162.23,-4.72,0.42,4.20,0.41,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.20,205.61,0.00,0.50,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.19,201.06,0.00,0.50,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.19,185.91,0.00,0.50,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
-0.53,0.18,155.89,-20.73,0.50,4.20,0.48,0.50,8.24,0.95,0.47,1.52,0.18,0.00
0.00,0.42,184.72,0.00,0.50,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.41,180.19,0.00,0.50,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.40,169.54,0.00,0.50,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.40,167.15,0.00,0.50,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.39,169.98,0.00,0.50,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.38,166.87,0.00,0.50,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.38,167.94,0.00,0.50,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.37,169.40,0.00,0.50,4.20,0.48,0.50,8.24,0.95,0.50,1.52,0.19,0.00
0.00,0.36,167.73,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.50,1.56,0.20,0.00
0.00,0.36,167.76,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.50,1.56,0.20,0.00
0.00,0.35,168.32,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.50,1.56,0.20,0.00
0.00,0.34,188.00,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.50,1.56,0.20,0.00
0.00,0.34,187.06,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.50,1.56,0.20,0.00
0.00,0.33,173.83,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.50,1.56,0.20,0.00
0.00,0.32,205.85,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.50,1.56,0.20,0.00
0.00,0.32,234.91,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.00,1.56,0.00,0.00
0.00,0.30,224.08,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.00,1.56,0.00,0.00
0.00,0.29,221.11,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.50,1.56,0.20,0.00
0.00,0.28,232.79,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.01,1.56,0.00,0.00
-0.00,0.27,240.02,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.06,1.56,0.03,0.00
-0.00,0.26,237.95,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.12,1.56,0.05,0.00
-0.00,0.25,243.59,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.16,1.56,0.06,0.00
0.00,0.24,229.04,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.21,1.56,0.08,0.00
0.00,0.23,223.59,0.00,0.50,9.16,1.06,0.50,13.52,1.56,0.25,1.56,0.10,0.00
0.00,0.22,232.72,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.21,222.44,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.21,224.34,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.20,183.16,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.19,210.25,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.19,206.15,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.18,181.90,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
-0.06,0.17,154.08,-2.25,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.19,185.00,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.19,200.39,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.18,174.91,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
-0.04,0.17,146.25,-1.60,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.19,165.46,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.18,176.02,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.17,163.97,0.00,0.50,11.80,1.36,0.50,14.00,1.61,0.50,7.56,0.94,0.00
0.00,0.17,129.94,0.00,0.47,11.80,1.29,0.50,14.00,1.61,0.50,7.56,0.94,0.00
-0.07,0.16,106.90,-1.90,0.45,11.88,1.23,0.50,25.00,2.88,0.50,18.64,2.33,0.00
0.00,0.19,154.91,0.00,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
0.00,0.18,132.69,0.00,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
-0.01,0.17,103.88,-0.38,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
-0.40,0.17,88.44,-8.80,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
0.00,0.35,120.01,0.00,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
0.00,0.34,89.55,0.00,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
0.00,0.34,103.43,0.00,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
-0.50,0.33,78.65,-9.83,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
-0.50,0.55,74.68,-9.34,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
-0.50,0.78,76.04,-9.51,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
0.00,1.00,118.48,0.00,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
-0.03,0.99,88.49,-0.65,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
0.00,1.00,100.72,0.00,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
-0.03,0.99,90.10,-0.66,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
0.00,1.00,143.14,0.00,0.50,11.88,1.37,0.50,25.00,2.88,0.50,18.64,2.33,0.00
-0.03,0.99,113.58,-0.83,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
-0.01,1.00,150.57,-0.55,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
-0.01,1.00,160.05,-0.58,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,1.00,200.79,0.00,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,0.99,184.43,0.00,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,0.99,167.29,0.00,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,0.98,208.88,0.00,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,0.97,241.52,0.00,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,0.97,209.78,0.00,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,0.96,183.48,0.00,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,0.95,202.51,0.00,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.50,0.95,265.47,30.59,0.00,14.12,0.00,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,0.70,234.92,0.00,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,0.69,212.54,0.00,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,0.68,220.08,0.00,0.50,14.12,1.63,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.45,0.68,264.91,27.26,0.05,14.12,0.17,0.50,21.80,2.51,0.50,3.76,0.47,0.00
0.00,0.45,239.95,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.44,233.73,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.43,241.58,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.41,221.52,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.40,236.96,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.39,228.15,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.38,225.74,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.36,206.24,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.35,229.09,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.34,218.13,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.33,216.77,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.31,169.51,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.50,1.00,0.12,0.00
0.00,0.31,201.49,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.50,1.00,0.12,0.00
0.00,0.30,208.29,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.00,1.00,0.00,0.00
0.00,0.29,183.57,0.00,0.50,13.80,1.59,0.50,13.92,1.60,0.50,1.00,0.12,0.00
-0.97,0.28,152.50,-37.02,0.50,13.80,1.59,0.50,13.92,1.60,0.03,1.00,0.01,0.00
0.00,0.72,207.15,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.71,204.50,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.70,188.50,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.70,181.33,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.69,192.80,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.68,193.17,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.68,195.01,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.67,184.60,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.66,185.50,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.66,175.06,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.65,174.62,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.64,175.88,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.64,179.00,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.63,178.52,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.62,187.32,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.62,167.52,0.00,0.50,3.76,0.43,0.50,7.52,0.87,0.50,1.48,0.18,0.00
0.00,0.61,179.46,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.50,1.48,0.18,0.00
0.00,0.60,176.39,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.50,1.48,0.18,0.00
0.00,0.60,166.64,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.50,1.48,0.18,0.00
0.00,0.59,183.57,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.50,1.48,0.18,0.00
0.00,0.58,185.72,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.50,1.48,0.18,0.00
0.00,0.57,163.22,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.50,1.48,0.18,0.00
0.00,0.57,211.61,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.50,1.48,0.18,0.00
-0.00,0.56,241.37,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.00,1.48,0.00,0.00
0.00,0.55,216.37,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.50,1.48,0.18,0.00
0.00,0.54,223.49,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.00,1.48,0.00,0.00
0.00,0.53,234.43,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.00,1.48,0.00,0.00
0.50,0.52,253.44,29.21,0.00,8.00,0.00,0.50,13.00,1.50,0.00,1.48,0.00,0.00
0.00,0.26,233.22,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.12,1.48,0.04,0.00
-0.00,0.25,240.47,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.16,1.48,0.06,0.00
0.00,0.24,234.04,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.21,1.48,0.08,0.00
0.00,0.23,229.51,0.00,0.50,8.00,0.92,0.50,13.00,1.50,0.25,1.48,0.09,0.00
0.00,0.22,224.00,0.00,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.21,234.23,0.00,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.21,214.64,0.00,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.20,182.33,0.00,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.19,200.00,0.00,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.19,205.29,0.00,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.18,191.86,0.00,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
-0.03,0.17,139.50,-1.02,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.18,148.46,0.00,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.17,189.96,0.00,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.17,155.20,0.00,0.47,10.92,1.19,0.50,13.44,1.55,0.50,9.80,1.23,0.00
-0.04,0.16,97.50,-1.02,0.45,10.92,1.13,0.50,13.44,1.55,0.50,9.80,1.23,0.00
-0.01,0.17,95.19,-0.35,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.17,135.96,0.00,0.50,10.92,1.26,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.17,94.53,0.00,0.47,10.92,1.19,0.50,13.44,1.55,0.50,9.80,1.23,0.00
-0.06,0.16,57.19,-0.81,0.45,10.92,1.13,0.50,13.44,1.55,0.50,9.80,1.23,0.00
0.00,0.18,70.10,0.00,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
0.00,0.17,75.09,0.00,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
0.00,0.17,43.12,0.00,0.47,10.56,1.15,0.50,15.52,1.79,0.50,62.16,7.77,0.00
-0.50,0.16,1.06,-0.13,0.45,10.56,1.09,0.50,15.52,1.79,0.50,62.16,7.77,0.00
0.00,0.38,25.23,0.00,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
0.00,0.38,49.94,0.00,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
0.00,0.37,21.50,0.00,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
-0.50,0.36,-27.88,3.48,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
-0.50,0.59,3.74,-0.47,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
-0.43,0.81,4.94,-0.52,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
-0.01,1.00,21.88,-0.08,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
0.00,1.00,76.59,0.00,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
0.00,0.99,31.26,0.00,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
-0.04,0.99,26.60,-0.29,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
0.00,1.00,42.33,0.00,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
0.00,0.99,60.91,0.00,0.50,10.56,1.22,0.50,15.52,1.79,0.50,62.16,7.77,0.00
0.00,0.99,79.05,0.00,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
-0.06,0.98,38.79,-0.57,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
-0.01,1.00,84.56,-0.31,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
-0.01,1.00,112.67,-0.41,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
0.00,1.00,117.60,0.00,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
-0.03,0.99,115.73,-0.85,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
-0.01,1.00,160.46,-0.59,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
0.00,1.00,213.66,0.00,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
0.00,0.99,184.18,0.00,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
0.00,0.99,173.33,0.00,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
0.00,0.98,215.51,0.00,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
0.37,0.97,259.60,22.12,0.13,13.56,0.41,0.50,24.52,2.83,0.50,15.20,1.90,0.00
0.00,0.79,219.30,0.00,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
0.00,0.78,212.49,0.00,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
0.00,0.77,234.21,0.00,0.50,13.56,1.56,0.50,24.52,2.83,0.50,15.20,1.90,0.00
1.00,0.77,281.75,64.94,0.00,13.56,0.00,0.00,24.52,0.00,0.50,15.20,1.90,0.00
0.00,0.27,221.93,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.07,1.08,0.02,0.00
0.00,0.26,226.26,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.12,1.08,0.03,0.00
0.00,0.25,234.70,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.17,1.08,0.05,0.00
0.00,0.24,221.73,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.21,1.08,0.06,0.00
0.00,0.23,220.00,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.26,1.08,0.07,0.00
0.00,0.22,225.84,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.30,1.08,0.08,0.00
0.00,0.21,216.61,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.34,1.08,0.09,0.00
0.00,0.20,178.60,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.50,1.08,0.14,0.00
0.00,0.19,206.01,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.40,1.08,0.11,0.00
0.00,0.19,211.50,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.44,1.08,0.12,0.00
0.00,0.18,194.24,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.50,1.08,0.14,0.00
-0.05,0.17,149.19,-1.69,0.50,13.88,1.60,0.50,13.72,1.58,0.50,1.08,0.14,0.00
0.00,0.19,192.93,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.44,1.08,0.12,0.00
0.00,0.18,188.84,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.50,1.08,0.14,0.00
0.00,0.17,173.86,0.00,0.50,13.88,1.60,0.50,13.72,1.58,0.50,1.08,0.14,0.00
-0.12,0.17,124.58,-3.62,0.47,13.88,1.51,0.50,13.72,1.58,0.50,1.08,0.14,0.00
0.00,0.21,149.90,0.00,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
0.00,0.21,178.42,0.00,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
0.00,0.20,163.01,0.00,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
0.00,0.19,136.73,0.00,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
0.00,0.19,145.01,0.00,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
0.00,0.18,155.23,0.00,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
0.00,0.17,143.20,0.00,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
-0.02,0.17,118.81,-0.64,0.47,3.40,0.37,0.50,7.00,0.81,0.50,6.08,0.76,0.00
0.00,0.17,140.01,0.00,0.49,3.40,0.38,0.50,7.00,0.81,0.50,6.08,0.76,0.00
-1.00,0.16,82.06,-20.52,0.00,3.40,0.00,0.50,7.00,0.81,-0.00,6.08,-0.00,0.00
-0.36,0.62,100.05,-8.99,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
-0.50,0.78,94.46,-11.81,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
0.00,1.00,145.66,0.00,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
0.00,0.99,129.02,0.00,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
0.00,0.99,129.07,0.00,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
-0.06,0.98,115.00,-1.68,0.50,3.40,0.39,0.50,7.00,0.81,0.50,6.08,0.76,0.00
0.00,1.00,148.91,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
0.00,0.99,134.98,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
-0.04,0.99,134.35,-1.47,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
0.00,1.00,155.38,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
0.00,0.99,172.42,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
-0.04,0.99,142.37,-1.32,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
0.00,1.00,174.96,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
0.00,0.99,197.09,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
0.00,0.98,211.94,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
0.00,0.98,198.93,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
-0.00,0.97,221.43,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
1.00,0.96,237.88,54.83,0.00,8.08,0.00,0.00,13.92,0.00,0.00,2.28,0.00,0.00
0.00,0.46,230.56,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
0.00,0.46,218.52,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
0.50,0.45,232.22,26.76,0.00,8.08,0.00,0.50,13.92,1.60,0.50,2.28,0.28,0.00
0.00,0.20,218.21,0.00,0.50,8.08,0.93,0.50,13.92,1.60,0.50,2.28,0.28,0.00
-0.00,0.19,223.46,0.00,0.50,11.48,1.32,0.50,11.24,1.30,0.50,13.32,1.67,0.00
0.00,0.19,220.11,0.00,0.50,11.48,1.32,0.50,11.24,1.30,0.50,13.32,1.67,0.00
0.00,0.18,195.25,0.00,0.50,11.48,1.32,0.50,11.24,1.30,0.50,13.32,1.67,0.00
-0.06,0.17,134.15,-1.96,0.50,11.48,1.32,0.50,11.24,1.30,0.50,13.32,1.67,0.00
0.00,0.19,189.21,0.00,0.50,11.48,1.32,0.50,11.24,1.30,0.50,13.32,1.67,0.00
-0.00,0.19,222.77,0.00,0.50,11.48,1.32,0.50,11.24,1.30,0.50,13.32,1.67,0.00
0.00,0.18,168.40,0.00,0.50,11.48,1.32,0.50,11.24,1.30,0.50,13.32,1.67,0.00
-0.03,0.17,132.17,-0.97,0.50,11.48,1.32,0.50,11.24,1.30,0.50,13.32,1.67,0.00
