BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,spinCapacity,spinPrice_$perMW,spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,CapacityObligation
-0.00,1.00,27.31,-0.14,0.00,0.45,0.00,0.05,4.90,0.24,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,37.84,-0.19,0.00,1.00,0.00,0.05,11.80,0.59,0.45,1.00,0.41,0.05,6.96,0.32,0.00
0.44,1.00,52.35,21.38,0.00,1.00,0.00,0.05,6.92,0.35,0.45,1.00,0.41,0.05,4.38,0.20,0.00
0.00,0.10,49.45,0.00,0.00,1.00,0.00,0.05,2.00,0.10,0.00,1.00,0.00,0.05,4.34,0.20,0.00
0.00,0.10,39.84,0.00,0.00,1.00,0.00,0.05,4.96,0.25,0.00,1.00,0.00,0.05,5.50,0.25,0.00
-0.00,0.10,30.78,-0.00,0.00,0.45,0.00,0.05,4.95,0.25,0.00,0.45,0.00,0.05,3.23,0.15,0.00
-0.00,0.10,29.38,-0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,4.52,0.21,0.00
-0.00,0.10,28.57,-0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,0.10,27.87,-0.00,0.00,0.45,0.00,0.05,4.21,0.21,0.00,0.45,0.00,0.05,0.65,0.03,0.00
-0.00,0.10,27.48,-0.01,0.00,0.45,0.00,0.05,4.18,0.21,0.00,0.45,0.00,0.05,0.58,0.03,0.00
0.00,0.10,27.44,0.00,0.00,0.45,0.00,0.05,4.23,0.21,0.00,0.45,0.00,0.05,0.59,0.03,0.00
0.00,0.10,29.44,0.00,0.00,0.45,0.00,0.05,4.43,0.22,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,31.72,0.00,0.00,1.00,0.00,0.05,3.99,0.20,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,28.80,0.02,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.50,0.00,0.05,5.00,0.23,0.00
0.00,0.10,10.84,0.00,0.00,0.50,0.00,0.05,6.82,0.34,0.00,0.50,0.00,0.05,1.92,0.08,0.00
-0.00,0.10,8.65,-0.01,0.00,0.30,0.00,0.05,5.00,0.25,0.00,0.30,0.00,0.05,0.30,0.01,0.00
-0.00,0.10,8.07,-0.00,0.00,0.28,0.00,0.05,4.73,0.24,0.00,0.28,0.00,0.05,0.28,0.01,0.00
0.00,0.10,8.30,0.00,0.00,0.30,0.00,0.05,4.10,0.20,0.00,0.30,0.00,0.05,0.30,0.01,0.00
0.00,0.10,7.49,0.00,0.00,0.14,0.00,0.05,4.98,0.25,0.00,0.14,0.00,0.05,0.32,0.01,0.00
-0.49,0.10,5.28,-2.57,0.00,0.14,0.00,0.05,5.50,0.27,0.00,0.14,0.00,0.05,0.33,0.02,0.00
-0.00,1.00,5.98,-0.03,0.00,0.14,0.00,0.05,6.71,0.33,0.45,0.14,0.06,0.05,0.63,0.03,0.00
-0.00,1.00,7.48,-0.04,0.00,0.28,0.00,0.05,5.00,0.25,0.45,0.28,0.12,0.05,0.43,0.02,0.00
-0.00,1.00,11.32,-0.06,0.00,0.45,0.00,0.05,7.30,0.36,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,16.06,-0.08,0.00,0.45,0.00,0.05,8.54,0.43,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,24.97,-0.12,0.00,0.45,0.00,0.05,5.08,0.25,0.45,0.45,0.19,0.05,0.45,0.02,0.00
0.00,1.00,33.66,0.00,0.00,0.68,0.00,0.05,4.98,0.25,0.45,0.68,0.28,0.05,2.58,0.12,0.00
0.00,0.99,44.97,0.00,0.00,1.00,0.00,0.05,7.99,0.40,0.44,1.00,0.41,0.05,8.66,0.40,0.00
0.43,0.98,44.66,17.86,0.00,1.00,0.00,0.05,7.00,0.35,0.44,1.00,0.40,0.05,8.11,0.37,0.00
0.00,0.10,36.78,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,5.18,0.24,0.00
0.00,0.10,31.84,0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.00,0.45,0.00,0.05,2.47,0.11,0.00
0.00,0.10,29.64,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,4.30,0.20,0.00
0.00,0.10,29.66,0.00,0.00,0.45,0.00,0.05,4.22,0.21,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,0.10,28.37,-0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.00,0.45,0.00,0.05,0.76,0.03,0.00
-0.00,0.10,27.33,-0.01,0.00,0.45,0.00,0.05,4.24,0.21,0.00,0.45,0.00,0.05,0.76,0.03,0.00
0.00,0.10,28.38,0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,29.08,0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,29.09,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,22.12,0.00,0.00,0.50,0.00,0.05,4.98,0.25,0.00,0.50,0.00,0.05,7.28,0.33,0.00
-0.00,0.10,-1.57,0.00,0.00,0.50,0.00,0.05,5.03,0.25,0.00,1.27,0.00,0.05,4.84,0.22,0.00
-0.00,0.10,-4.55,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,2.33,0.11,0.00
-0.00,0.10,-5.85,0.00,0.00,0.30,0.00,0.05,5.00,0.25,0.00,0.30,0.00,0.05,0.54,0.02,0.00
0.00,0.10,-5.39,-0.00,0.00,0.41,0.00,0.05,5.00,0.25,0.00,0.41,0.00,0.05,0.76,0.03,0.00
-0.00,0.10,-6.87,0.00,0.00,0.14,0.00,0.05,5.00,0.25,0.00,0.14,0.00,0.05,0.36,0.02,0.00
0.00,0.10,-6.87,-0.00,0.00,0.25,0.00,0.05,5.00,0.25,0.00,0.25,0.00,0.05,0.42,0.02,0.00
-0.00,0.10,-7.68,0.00,0.00,0.25,0.00,0.05,5.00,0.25,0.00,0.25,0.00,0.05,0.25,0.01,0.00
-0.00,0.10,-8.30,0.00,0.00,0.25,0.00,0.05,5.07,0.25,0.00,0.25,0.00,0.05,0.25,0.01,0.00
-0.49,0.10,-9.03,4.39,0.00,0.45,0.00,0.05,5.61,0.28,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,1.00,-5.69,0.03,0.00,0.45,0.00,0.05,5.39,0.27,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,8.61,-0.04,0.00,0.45,0.00,0.05,14.87,0.74,0.45,0.45,0.19,0.05,0.50,0.02,0.00
0.00,1.00,29.20,0.00,0.00,0.45,0.00,0.05,5.53,0.28,0.45,0.45,0.19,0.05,0.92,0.04,0.00
0.00,0.99,37.11,0.00,0.00,1.00,0.00,0.05,5.03,0.25,0.44,1.00,0.41,0.05,7.74,0.36,0.00
0.43,0.98,39.77,15.90,0.00,1.00,0.00,0.05,7.99,0.40,0.44,1.00,0.40,0.05,8.11,0.37,0.00
0.00,0.10,37.99,0.00,0.00,1.00,0.00,0.05,8.00,0.40,0.00,1.00,0.00,0.05,4.38,0.20,0.00
0.00,0.10,30.63,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.96,0.04,0.00
0.00,0.10,30.07,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,2.00,0.09,0.00
0.00,0.10,25.69,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.98,0.05,0.00
0.00,0.10,24.96,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.62,0.03,0.00
0.00,0.10,25.64,0.00,0.00,0.45,0.00,0.05,4.63,0.23,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,24.46,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,0.10,22.52,-0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,24.44,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,0.10,10.46,-0.00,0.00,0.50,0.00,0.05,5.00,0.25,0.00,0.50,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,-6.44,0.00,0.00,0.50,0.00,0.05,6.64,0.33,0.00,0.50,0.00,0.05,4.99,0.23,0.00
-0.00,0.10,-16.59,0.01,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,6.00,0.28,0.00
0.00,0.10,-15.76,-0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,3.90,0.18,0.00
0.00,0.10,-16.48,-0.00,0.00,0.45,0.00,0.05,4.99,0.25,0.00,0.45,0.00,0.05,0.76,0.03,0.00
-0.00,0.10,-17.75,0.00,0.00,0.28,0.00,0.05,5.00,0.25,0.00,0.28,0.00,0.05,0.76,0.03,0.00
-0.49,0.10,-20.18,9.80,0.00,0.45,0.00,0.05,8.17,0.41,0.00,0.45,0.00,0.05,0.76,0.03,0.00
-0.00,1.00,-18.96,0.09,0.00,0.45,0.00,0.05,8.54,0.43,0.45,0.45,0.19,0.05,0.77,0.04,0.00
-0.00,1.00,-16.56,0.08,0.00,0.45,0.00,0.05,7.15,0.36,0.45,0.45,0.19,0.05,0.76,0.03,0.00
-0.00,1.00,-15.66,0.08,0.00,0.45,0.00,0.05,6.01,0.30,0.45,0.45,0.19,0.05,2.43,0.11,0.00
-0.00,1.00,-4.52,0.02,0.00,0.45,0.00,0.05,7.93,0.40,0.45,0.45,0.19,0.05,2.65,0.12,0.00
-0.00,1.00,3.69,-0.02,0.00,0.45,0.00,0.05,12.70,0.63,0.45,0.45,0.19,0.05,3.32,0.15,0.00
-0.00,1.00,25.53,-0.13,0.00,0.51,0.00,0.05,6.87,0.34,0.45,0.51,0.21,0.05,1.89,0.09,0.00
0.00,1.00,33.61,0.00,0.00,1.00,0.00,0.05,7.99,0.40,0.45,1.00,0.41,0.05,3.14,0.14,0.00
0.00,0.99,39.20,0.00,0.00,1.00,0.00,0.05,7.99,0.40,0.44,1.00,0.41,0.05,6.61,0.30,0.00
0.00,0.98,34.63,0.00,0.00,1.00,0.00,0.05,6.17,0.31,0.44,1.00,0.40,0.05,3.75,0.17,0.00
0.00,0.97,30.21,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.44,0.45,0.18,0.05,1.44,0.07,0.00
0.00,0.96,29.82,0.00,0.00,0.45,0.00,0.05,5.91,0.29,0.43,0.45,0.18,0.05,2.00,0.09,0.00
0.00,0.96,28.38,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.43,0.45,0.18,0.05,0.45,0.02,0.00
0.00,0.95,29.50,0.00,0.00,0.45,0.00,0.05,4.45,0.22,0.42,0.45,0.17,0.05,0.68,0.03,0.00
0.00,0.94,27.06,0.00,0.00,0.45,0.00,0.05,4.22,0.21,0.42,0.45,0.17,0.05,0.45,0.02,0.00
0.00,0.93,28.70,0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.41,0.45,0.17,0.05,0.51,0.02,0.00
0.00,0.92,30.00,0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.41,0.45,0.17,0.05,0.77,0.04,0.00
0.40,0.91,34.49,12.71,0.00,1.00,0.00,0.05,4.62,0.23,0.41,1.01,0.38,0.05,1.01,0.05,0.00
0.00,0.10,27.37,0.00,0.00,1.00,0.00,0.05,6.05,0.30,0.00,1.00,0.00,0.05,5.00,0.23,0.00
0.00,0.10,9.49,0.00,0.00,0.50,0.00,0.05,5.00,0.25,0.00,0.50,0.00,0.05,5.24,0.24,0.00
-0.00,0.10,4.82,-0.00,0.00,0.45,0.00,0.05,4.86,0.24,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,0.10,3.73,-0.00,0.00,0.45,0.00,0.05,4.62,0.23,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,0.10,3.09,-0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.72,0.03,0.00
0.00,0.10,2.93,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.51,0.02,0.00
-0.49,0.10,1.00,-0.49,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.84,0.04,0.00
-0.00,1.00,3.75,-0.02,0.00,0.45,0.00,0.05,5.00,0.25,0.45,0.45,0.19,0.05,0.76,0.03,0.00
-0.00,1.00,4.75,-0.02,0.00,0.45,0.00,0.05,5.00,0.25,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,10.81,-0.05,0.00,0.45,0.00,0.05,5.00,0.25,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,14.52,-0.07,0.00,0.45,0.00,0.05,8.08,0.40,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,23.90,-0.12,0.00,0.45,0.00,0.05,4.99,0.25,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,32.41,-0.16,0.00,1.00,0.00,0.05,4.95,0.25,0.45,1.41,0.58,0.05,3.29,0.15,0.00
0.44,1.00,49.02,20.02,0.00,1.00,0.00,0.05,8.00,0.40,0.45,1.00,0.41,0.05,5.16,0.24,0.00
0.00,0.10,45.04,0.00,0.00,1.00,0.00,0.05,8.00,0.40,0.00,1.00,0.00,0.05,1.51,0.07,0.00
0.00,0.10,33.87,0.00,0.00,1.00,0.00,0.05,6.20,0.31,0.00,1.00,0.00,0.05,1.78,0.08,0.00
-0.00,0.10,31.39,-0.00,0.00,0.45,0.00,0.05,4.95,0.25,0.00,0.45,0.00,0.05,1.82,0.08,0.00
-0.00,0.10,29.72,-0.00,0.00,0.45,0.00,0.05,4.95,0.25,0.00,0.45,0.00,0.05,3.12,0.14,0.00
-0.00,0.10,29.13,-0.00,0.00,0.45,0.00,0.05,4.62,0.23,0.00,0.45,0.00,0.05,1.00,0.05,0.00
-0.00,0.10,28.62,-0.00,0.00,0.45,0.00,0.05,4.86,0.24,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,0.10,27.77,-0.01,0.00,0.45,0.00,0.05,4.74,0.24,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,27.53,0.00,0.00,0.45,0.00,0.05,4.84,0.24,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,29.07,0.00,0.00,0.45,0.00,0.05,4.80,0.24,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,32.11,0.00,0.00,0.93,0.00,0.05,5.00,0.25,0.00,0.93,0.00,0.05,0.93,0.04,0.00
0.00,0.10,28.15,0.00,0.00,0.50,0.00,0.05,5.00,0.25,0.00,0.50,0.00,0.05,5.00,0.23,0.00
0.00,0.10,10.58,0.00,0.00,0.50,0.00,0.05,6.47,0.32,0.00,0.50,0.00,0.05,3.00,0.14,0.00
-0.00,0.10,8.08,-0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.49,0.10,7.34,-3.57,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,1.00,7.39,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.45,0.45,0.19,0.05,0.53,0.02,0.00
0.00,0.99,7.43,0.00,0.00,0.45,0.00,0.05,5.56,0.28,0.44,0.45,0.18,0.05,0.72,0.03,0.00
-0.01,0.98,6.41,-0.09,0.00,0.45,0.00,0.05,6.14,0.31,0.44,0.45,0.18,0.05,0.45,0.02,0.00
-0.00,1.00,6.90,-0.03,0.00,0.45,0.00,0.05,6.20,0.31,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,7.63,-0.04,0.00,0.45,0.00,0.05,4.99,0.25,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,15.61,-0.08,0.00,0.45,0.00,0.05,4.99,0.25,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,19.15,-0.10,0.00,0.45,0.00,0.05,7.01,0.35,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,26.15,-0.13,0.00,0.45,0.00,0.05,8.85,0.44,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,32.85,-0.16,0.00,1.00,0.00,0.05,8.24,0.41,0.45,1.00,0.41,0.05,1.00,0.05,0.00
0.00,1.00,47.36,0.00,0.00,1.00,0.00,0.05,6.25,0.31,0.45,1.00,0.41,0.05,8.48,0.39,0.00
0.44,0.99,50.63,20.47,0.00,1.00,0.00,0.05,6.25,0.31,0.44,1.00,0.41,0.05,5.00,0.23,0.00
0.00,0.10,35.68,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,31.01,-0.00,0.00,0.45,0.00,0.05,4.95,0.25,0.00,0.45,0.00,0.05,2.63,0.12,0.00
-0.00,0.10,30.36,-0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,4.98,0.23,0.00
-0.00,0.10,29.57,-0.02,0.00,0.45,0.00,0.05,4.95,0.25,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,30.06,0.00,0.00,0.45,0.00,0.05,4.17,0.21,0.00,0.45,0.00,0.05,0.60,0.03,0.00
0.00,0.10,28.89,0.00,0.00,0.45,0.00,0.05,4.20,0.21,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,30.40,0.00,0.00,0.45,0.00,0.05,4.21,0.21,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,31.46,0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.00,0.45,0.00,0.05,0.55,0.03,0.00
0.00,0.10,33.13,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,1.01,0.05,0.00
0.00,0.10,29.57,0.02,0.00,1.00,0.00,0.05,5.00,0.25,0.00,2.47,0.00,0.05,5.99,0.28,0.00
0.00,0.10,12.50,0.00,0.00,0.80,0.00,0.05,5.01,0.25,0.00,0.80,0.00,0.05,1.29,0.05,0.00
-0.00,0.10,10.07,-0.01,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,0.10,9.42,-0.00,0.00,0.45,0.00,0.05,4.83,0.24,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,9.38,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.65,0.03,0.00
-0.49,0.10,7.81,-3.80,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.80,0.04,0.00
-0.00,1.00,9.04,-0.04,0.00,0.45,0.00,0.05,5.00,0.25,0.45,0.45,0.19,0.05,0.76,0.03,0.00
-0.00,1.00,10.14,-0.05,0.00,0.45,0.00,0.05,5.00,0.25,0.45,0.45,0.19,0.05,0.81,0.04,0.00
-0.00,1.00,11.28,-0.06,0.00,0.45,0.00,0.05,5.00,0.25,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,14.34,-0.07,0.00,0.45,0.00,0.05,6.41,0.32,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,21.26,-0.11,0.00,0.45,0.00,0.05,4.99,0.25,0.45,0.45,0.19,0.05,0.45,0.02,0.00
-0.00,1.00,32.08,-0.16,0.00,0.45,0.00,0.05,4.93,0.25,0.45,0.45,0.19,0.05,0.64,0.03,0.00
-0.00,1.00,39.67,-0.20,0.00,0.83,0.00,0.05,9.29,0.46,0.45,1.52,0.63,0.05,2.91,0.13,0.00
0.00,1.00,54.86,0.00,0.00,1.00,0.00,0.05,6.42,0.32,0.45,1.00,0.41,0.05,5.00,0.23,0.00
0.44,0.99,56.07,22.67,0.00,1.00,0.00,0.05,7.99,0.40,0.44,1.00,0.41,0.05,5.00,0.23,0.00
0.00,0.10,41.13,0.00,0.00,1.00,0.00,0.05,4.96,0.25,0.00,1.00,0.00,0.05,4.89,0.22,0.00
-0.00,0.10,36.69,-0.00,0.00,0.45,0.00,0.05,4.95,0.25,0.00,0.45,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,31.27,-0.03,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,5.00,0.23,0.00
0.00,0.10,32.96,0.00,0.00,0.45,0.00,0.05,4.40,0.22,0.00,0.45,0.00,0.05,1.00,0.05,0.00
0.00,0.10,31.67,0.00,0.00,0.75,0.00,0.05,3.14,0.16,0.00,0.75,0.00,0.05,0.94,0.04,0.00
0.00,0.10,30.72,0.00,0.00,0.75,0.00,0.05,3.09,0.15,0.00,0.75,0.00,0.05,0.85,0.04,0.00
0.00,0.10,30.81,0.00,0.00,0.75,0.00,0.05,3.10,0.15,0.00,0.75,0.00,0.05,0.75,0.03,0.00
0.00,0.10,33.03,0.00,0.00,0.75,0.00,0.05,3.04,0.15,0.00,0.75,0.00,0.05,0.87,0.04,0.00
0.00,0.10,35.79,0.00,0.00,1.00,0.00,0.05,2.00,0.10,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,30.07,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,5.00,0.23,0.00
0.00,0.10,16.43,0.00,0.00,0.50,0.00,0.05,5.01,0.25,0.00,0.50,0.00,0.05,4.48,0.21,0.00
-0.49,0.10,12.45,-6.05,0.00,0.50,0.00,0.05,5.00,0.25,0.00,0.50,0.00,0.05,0.68,0.03,0.00
-0.00,1.00,12.10,-0.06,0.00,0.50,0.00,0.05,5.00,0.25,0.45,0.50,0.21,0.05,0.50,0.02,0.00
0.00,1.00,12.91,0.00,0.00,0.50,0.00,0.05,5.00,0.25,0.45,0.50,0.21,0.05,0.96,0.04,0.00
0.00,0.99,12.90,0.00,0.00,0.50,0.00,0.05,5.00,0.25,0.44,0.50,0.20,0.05,0.91,0.04,0.00
-0.01,0.98,12.09,-0.18,0.00,0.50,0.00,0.05,4.81,0.24,0.44,0.50,0.20,0.05,0.50,0.02,0.00
-0.00,1.00,12.91,-0.06,0.00,0.72,0.00,0.05,5.00,0.25,0.45,0.72,0.30,0.05,0.72,0.03,0.00
-0.00,1.00,14.62,-0.07,0.00,0.50,0.00,0.05,5.00,0.25,0.45,0.50,0.21,0.05,0.50,0.02,0.00
-0.00,1.00,16.66,-0.08,0.00,0.75,0.00,0.05,5.00,0.25,0.45,0.75,0.31,0.05,0.75,0.03,0.00
-0.00,1.00,16.93,-0.08,0.00,0.75,0.00,0.05,5.00,0.25,0.45,0.75,0.31,0.05,0.75,0.03,0.00
-0.00,1.00,24.11,-0.12,0.00,0.75,0.00,0.05,4.99,0.25,0.45,0.75,0.31,0.05,0.75,0.03,0.00
-0.00,1.00,32.08,-0.16,0.00,0.91,0.00,0.05,8.39,0.42,0.45,0.91,0.38,0.05,0.91,0.04,0.00
0.00,1.00,45.64,0.00,0.00,1.00,0.00,0.05,7.99,0.40,0.45,1.00,0.41,0.05,7.43,0.34,0.00
0.44,0.99,49.27,19.92,0.00,1.00,0.00,0.05,7.99,0.40,0.44,1.00,0.41,0.05,6.72,0.31,0.00
0.00,0.10,40.03,0.00,0.00,1.00,0.00,0.05,4.50,0.22,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,32.30,-0.00,0.00,0.75,0.00,0.05,4.95,0.25,0.00,0.75,0.00,0.05,3.50,0.16,0.00
-0.00,0.10,29.88,-0.00,0.00,0.75,0.00,0.05,4.65,0.23,0.00,0.75,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,28.33,-0.01,0.00,0.75,0.00,0.05,3.11,0.15,0.00,0.75,0.00,0.05,0.88,0.04,0.00
0.00,0.10,28.76,0.00,0.00,1.00,0.00,0.05,4.23,0.21,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,28.09,0.00,0.00,1.00,0.00,0.05,4.08,0.20,0.00,1.00,0.00,0.05,1.00,0.05,0.00
-0.00,0.10,25.86,-0.01,0.00,1.00,0.00,0.05,4.12,0.21,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,27.36,0.00,0.00,1.00,0.00,0.05,3.95,0.20,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,29.56,0.00,0.00,0.87,0.00,0.05,5.00,0.25,0.00,0.87,0.00,0.05,0.87,0.04,0.00
0.00,0.10,22.83,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,8.18,-0.00,0.00,0.50,0.00,0.05,5.37,0.27,0.00,0.76,0.00,0.05,3.06,0.14,0.00
-0.49,0.10,4.63,-2.25,0.00,0.50,0.00,0.05,4.58,0.23,0.00,0.56,0.00,0.05,1.20,0.06,0.00
0.00,1.00,4.72,0.00,0.00,0.50,0.00,0.05,5.00,0.25,0.45,0.50,0.21,0.05,1.14,0.05,0.00
-0.01,0.99,3.86,-0.04,0.00,0.50,0.00,0.05,5.00,0.25,0.44,0.50,0.20,0.05,0.91,0.04,0.00
-0.00,1.00,3.48,-0.02,0.00,0.50,0.00,0.05,5.00,0.25,0.45,0.50,0.21,0.05,0.50,0.02,0.00
-0.00,1.00,3.84,-0.02,0.00,0.50,0.00,0.05,5.00,0.25,0.45,0.50,0.21,0.05,0.50,0.02,0.00
-0.00,1.00,4.52,-0.02,0.00,0.50,0.00,0.05,5.00,0.25,0.45,0.50,0.21,0.05,0.50,0.02,0.00
-0.00,1.00,7.93,-0.04,0.00,0.51,0.00,0.05,5.00,0.25,0.45,0.51,0.21,0.05,0.51,0.02,0.00
-0.00,1.00,10.63,-0.05,0.00,1.00,0.00,0.05,7.98,0.40,0.45,1.00,0.41,0.05,1.00,0.05,0.00
-0.00,1.00,13.66,-0.07,0.00,1.00,0.00,0.05,4.99,0.25,0.45,1.00,0.41,0.05,1.00,0.05,0.00
-0.00,1.00,23.80,-0.12,0.00,1.00,0.00,0.05,4.99,0.25,0.45,1.00,0.41,0.05,1.01,0.05,0.00
-0.00,1.00,32.32,-0.16,0.00,1.00,0.00,0.05,7.67,0.38,0.45,1.00,0.41,0.05,1.40,0.06,0.00
0.00,1.00,46.53,0.00,0.00,1.00,0.00,0.05,7.98,0.40,0.45,1.00,0.41,0.05,5.22,0.24,0.00
0.44,0.99,49.73,20.11,0.00,1.00,0.00,0.05,6.45,0.32,0.44,1.00,0.41,0.05,6.72,0.31,0.00
0.00,0.10,42.95,0.00,0.00,1.00,0.00,0.05,6.45,0.32,0.00,1.00,0.00,0.05,5.00,0.23,0.00
0.00,0.10,33.33,0.00,0.00,1.00,0.00,0.05,4.95,0.25,0.00,1.00,0.00,0.05,2.00,0.09,0.00
0.00,0.10,31.90,0.00,0.00,1.00,0.00,0.05,4.95,0.25,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,28.51,-0.01,0.00,1.00,0.00,0.05,4.13,0.21,0.00,1.00,0.00,0.05,1.00,0.05,0.00
