BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,spinCapacity,spinPrice_$perMW,spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,CapacityObligation
0.00,0.79,11.46,0.00,0.50,0.45,0.21,0.05,6.82,0.34,0.50,0.45,0.21,-0.00,0.45,-0.00,0.00
-0.95,0.78,10.56,-10.01,0.50,0.14,0.06,0.05,7.78,0.39,0.50,0.14,0.06,-0.00,0.14,-0.00,0.00
-0.02,1.00,17.36,-0.26,0.50,0.21,0.10,0.05,6.70,0.33,0.50,0.21,0.10,-0.00,0.21,-0.00,0.00
-0.02,1.00,26.04,-0.39,0.50,0.21,0.10,0.05,6.48,0.32,0.50,0.21,0.10,-0.00,0.21,-0.00,0.00
-0.02,1.00,32.95,-0.50,0.45,0.45,0.19,0.05,6.66,0.33,0.50,0.45,0.21,0.05,0.81,0.04,0.00
0.00,1.00,37.99,0.00,0.45,0.45,0.19,0.05,5.90,0.29,0.50,0.45,0.21,0.05,1.33,0.06,0.00
0.58,1.00,49.59,26.45,0.37,1.00,0.34,0.05,7.45,0.37,0.00,1.00,0.00,0.05,5.08,0.23,0.00
1.00,0.85,61.81,56.83,0.00,2.63,0.00,0.05,7.19,0.36,0.00,2.63,0.00,-0.00,5.06,-0.00,0.00
1.00,0.60,62.90,57.83,0.00,1.50,0.00,0.05,7.19,0.36,0.00,1.50,0.00,-0.00,4.34,-0.00,0.00
1.00,0.35,56.43,51.89,0.00,1.82,0.00,0.05,4.73,0.24,0.00,1.82,0.00,-0.00,4.07,-0.00,0.00
0.00,0.10,44.47,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,3.31,0.15,0.00
0.00,0.10,39.09,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,3.69,0.17,0.00
0.00,0.10,37.71,0.00,0.00,0.75,0.00,0.05,4.65,0.23,0.00,0.75,0.00,0.05,0.75,0.03,0.00
0.00,0.10,35.36,0.00,0.00,1.00,0.00,0.05,4.65,0.23,0.00,1.00,0.00,0.05,1.80,0.08,0.00
0.00,0.10,34.54,0.00,0.00,1.00,0.00,0.05,4.63,0.23,0.00,1.00,0.00,0.05,1.78,0.08,0.00
0.00,0.10,34.44,0.00,0.00,1.00,0.00,0.05,4.11,0.21,0.00,1.00,0.00,0.05,2.06,0.09,0.00
0.00,0.10,34.81,0.00,0.00,1.00,0.00,0.05,4.62,0.23,0.00,1.00,0.00,0.05,1.99,0.09,0.00
0.00,0.10,38.24,0.00,0.00,1.00,0.00,0.05,6.13,0.31,0.00,1.00,0.00,0.05,1.26,0.06,0.00
0.00,0.10,34.03,0.00,0.00,1.00,0.00,0.05,5.61,0.28,0.00,1.00,0.00,0.05,3.30,0.15,0.00
-0.00,0.10,26.33,-0.00,0.00,0.50,0.00,0.05,6.00,0.30,0.00,0.50,0.00,0.05,1.50,0.07,0.00
-0.95,0.10,21.80,-20.65,0.00,0.14,0.00,0.05,6.00,0.30,0.00,0.14,0.00,0.05,1.44,0.07,0.00
-0.95,0.32,25.06,-23.74,0.09,0.14,0.01,0.05,6.00,0.30,0.50,0.14,0.06,0.05,0.79,0.04,0.00
-0.15,0.54,25.99,-3.93,0.31,0.14,0.04,0.05,5.12,0.26,0.50,0.14,0.06,0.05,1.12,0.05,0.00
-0.95,0.57,25.86,-24.50,0.34,0.30,0.09,0.05,4.75,0.24,0.50,0.30,0.14,0.05,0.55,0.03,0.00
-0.95,0.78,25.78,-24.42,0.50,0.14,0.06,0.05,5.61,0.28,0.50,0.14,0.06,-0.00,0.14,-0.00,0.00
-0.02,1.00,26.06,-0.39,0.50,0.14,0.06,0.05,6.00,0.30,0.50,0.14,0.06,-0.00,0.14,-0.00,0.00
-0.02,1.00,30.44,-0.46,0.50,0.14,0.06,0.05,6.00,0.30,0.50,0.14,0.06,-0.00,0.14,-0.00,0.00
-0.02,1.00,32.97,-0.49,0.50,0.45,0.21,0.05,6.00,0.30,0.50,0.45,0.21,-0.00,0.45,-0.00,0.00
0.00,1.00,36.67,0.00,0.50,1.00,0.46,0.05,5.99,0.30,0.50,1.00,0.46,-0.00,1.00,-0.00,0.00
0.00,1.00,36.73,0.00,0.50,1.00,0.46,0.05,5.99,0.30,0.50,1.00,0.46,-0.00,1.01,-0.00,0.00
0.00,0.99,49.80,0.00,0.45,5.60,2.32,0.05,9.85,0.49,0.50,5.87,2.70,0.05,8.17,0.38,0.00
1.00,0.99,69.82,64.19,0.00,20.00,0.00,0.05,6.40,0.32,0.00,20.00,0.00,0.00,20.00,0.00,0.00
1.00,0.74,69.70,64.09,0.00,19.00,0.00,0.05,6.75,0.34,0.00,19.00,0.00,-0.00,19.00,-0.00,0.00
1.00,0.49,57.38,52.76,0.00,5.60,0.00,0.05,7.96,0.40,0.00,5.60,0.00,0.00,7.50,0.00,0.00
0.05,0.24,46.12,1.91,0.02,1.00,0.01,0.05,5.19,0.26,0.50,1.00,0.46,0.05,3.31,0.15,0.00
0.00,0.23,40.61,0.00,0.00,1.28,0.00,0.05,5.00,0.25,0.50,1.28,0.59,0.05,3.79,0.17,0.00
0.00,0.23,39.56,0.00,0.00,1.00,0.00,0.05,6.00,0.30,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.23,36.96,0.00,0.00,1.00,0.00,0.05,6.54,0.33,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.22,36.69,0.00,0.00,0.90,0.00,0.05,5.81,0.29,0.49,0.90,0.41,0.05,1.23,0.06,0.00
0.00,0.22,37.90,0.00,0.00,0.45,0.00,0.05,5.68,0.28,0.49,0.45,0.20,0.05,0.95,0.04,0.00
0.00,0.22,38.41,0.00,0.00,1.00,0.00,0.05,5.67,0.28,0.48,1.00,0.45,0.05,1.56,0.07,0.00
0.00,0.22,41.38,0.00,0.00,0.50,0.00,0.05,6.43,0.32,0.48,0.50,0.22,0.05,0.70,0.03,0.00
0.47,0.22,41.02,17.73,0.00,1.00,0.00,0.05,6.37,0.32,0.48,1.00,0.44,0.05,3.35,0.15,0.00
-0.00,0.10,29.94,-0.01,0.00,0.50,0.00,0.05,6.80,0.34,0.00,0.50,0.00,0.05,0.69,0.03,0.00
0.00,0.10,28.91,0.00,0.00,0.50,0.00,0.05,8.77,0.44,0.00,1.50,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,27.85,-0.00,0.00,0.50,0.00,0.05,8.53,0.43,0.00,0.50,0.00,0.05,2.85,0.13,0.00
-0.95,0.10,26.05,-24.68,0.00,0.50,0.00,0.05,8.29,0.41,0.00,1.06,0.00,0.05,3.41,0.16,0.00
-0.15,0.32,26.57,-3.92,0.09,0.50,0.04,0.05,8.27,0.41,0.50,0.65,0.30,0.05,3.00,0.14,0.00
-0.95,0.35,24.70,-23.40,0.13,0.50,0.06,0.05,6.62,0.33,0.50,0.50,0.23,0.05,4.57,0.21,0.00
-0.95,0.57,25.00,-23.69,0.34,0.50,0.16,0.05,6.36,0.32,0.50,0.50,0.23,0.05,5.00,0.23,0.00
-0.95,0.78,25.00,-23.69,0.45,1.00,0.41,0.05,6.44,0.32,0.50,1.00,0.46,0.05,4.83,0.22,0.00
-0.02,1.00,33.94,-0.52,0.45,3.53,1.46,0.05,8.76,0.44,0.50,3.53,1.62,0.05,5.88,0.27,0.00
-0.02,1.00,35.07,-0.53,0.50,1.00,0.46,0.05,6.49,0.32,0.50,1.00,0.46,-0.00,1.00,-0.00,0.00
0.00,1.00,38.29,0.00,0.50,1.00,0.46,0.05,6.33,0.32,0.50,1.00,0.46,-0.00,1.01,-0.00,0.00
0.00,1.00,47.86,0.00,0.50,5.60,2.57,0.05,7.68,0.38,0.45,5.60,2.32,0.05,7.48,0.34,0.00
0.95,0.99,81.80,71.45,0.00,30.30,0.00,0.05,9.69,0.48,0.00,30.30,0.00,0.05,38.17,1.75,0.00
1.00,0.76,70.62,64.93,0.00,8.89,0.00,0.05,6.23,0.31,0.00,8.89,0.00,-0.00,8.89,-0.00,0.00
1.00,0.51,56.95,52.36,0.00,7.36,0.00,0.05,6.31,0.31,0.00,7.36,0.00,0.00,7.36,0.00,0.00
0.62,0.26,52.36,29.72,0.10,4.95,0.44,0.05,5.00,0.25,0.24,4.95,1.07,0.05,7.30,0.34,0.00
0.00,0.10,44.24,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,4.50,0.21,0.00
0.00,0.10,40.50,0.00,0.00,1.25,0.00,0.05,6.46,0.32,0.00,1.25,0.00,0.05,2.33,0.11,0.00
0.00,0.10,36.52,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,35.90,0.00,0.00,0.94,0.00,0.05,4.17,0.21,0.00,0.94,0.00,0.05,0.94,0.04,0.00
0.00,0.10,35.52,0.00,0.00,0.97,0.00,0.05,4.04,0.20,0.00,0.97,0.00,0.05,0.97,0.04,0.00
0.00,0.10,35.54,0.00,0.00,0.97,0.00,0.05,4.01,0.20,0.00,0.97,0.00,0.05,0.97,0.04,0.00
0.00,0.10,39.42,0.00,0.00,0.50,0.00,0.05,4.23,0.21,0.00,0.50,0.00,0.05,0.50,0.02,0.00
0.00,0.10,39.32,0.00,0.00,0.52,0.00,0.05,5.77,0.29,0.00,0.52,0.00,0.05,0.89,0.04,0.00
0.00,0.10,31.34,0.00,0.00,0.14,0.00,0.05,6.24,0.31,0.00,0.14,0.00,0.05,1.04,0.05,0.00
0.00,0.10,30.91,0.00,0.00,0.50,0.00,0.05,6.15,0.31,0.00,0.50,0.00,0.05,5.50,0.25,0.00
-0.04,0.10,29.59,-1.28,0.00,0.27,0.00,0.05,6.00,0.30,0.00,0.27,0.00,0.05,0.80,0.04,0.00
0.00,0.11,30.89,0.00,0.00,0.50,0.00,0.05,5.93,0.30,0.04,0.50,0.02,0.05,2.96,0.14,0.00
0.00,0.11,29.38,0.00,0.00,0.50,0.00,0.05,6.00,0.30,0.04,0.50,0.02,0.05,0.96,0.04,0.00
-0.95,0.11,23.73,-22.48,0.00,0.50,0.00,0.05,6.00,0.30,0.04,0.50,0.02,0.05,4.41,0.20,0.00
-0.95,0.33,25.97,-24.60,0.10,1.00,0.10,0.05,6.00,0.30,0.50,1.00,0.46,0.05,4.52,0.21,0.00
-1.00,0.55,20.99,-20.93,0.32,2.45,0.72,0.00,6.50,0.00,0.50,2.45,1.13,0.05,6.00,0.28,0.00
-1.00,0.77,17.73,-17.69,0.45,5.40,2.23,-0.00,6.00,-0.00,0.50,6.00,2.76,0.05,6.00,0.28,0.00
0.00,1.00,33.13,0.00,0.45,1.00,0.41,0.05,5.57,0.28,0.50,1.00,0.46,0.05,1.05,0.05,0.00
0.00,1.00,36.02,0.00,0.50,5.60,2.57,0.05,5.45,0.27,0.45,5.60,2.32,0.05,5.61,0.26,0.00
0.00,0.99,42.97,0.00,0.50,21.18,9.74,0.05,7.82,0.39,0.45,21.18,8.76,0.05,21.18,0.97,0.00
0.00,0.99,105.25,0.00,0.50,67.30,30.94,0.05,8.03,0.40,0.45,67.30,27.84,0.05,67.31,3.09,0.00
0.56,0.99,68.34,35.42,0.39,28.36,10.07,0.05,7.82,0.39,0.00,28.36,0.00,0.05,28.36,1.30,0.00
1.00,0.84,55.19,50.74,0.00,11.36,0.00,0.05,7.82,0.39,0.00,11.36,0.00,-0.00,11.36,-0.00,0.00
0.08,0.59,44.26,3.35,0.37,5.50,1.86,0.05,4.73,0.24,0.50,5.50,2.53,0.05,6.01,0.28,0.00
0.00,0.57,37.67,0.00,0.34,1.00,0.32,0.05,1.38,0.07,0.50,1.00,0.46,0.05,2.04,0.09,0.00
1.00,0.57,41.52,38.18,0.00,1.38,0.00,0.05,5.87,0.29,0.00,1.38,0.00,-0.00,1.38,-0.00,0.00
0.00,0.32,35.52,0.00,0.09,1.00,0.08,0.05,5.00,0.25,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.31,38.06,0.00,0.09,1.25,0.10,0.05,5.00,0.25,0.50,1.25,0.57,0.05,1.47,0.07,0.00
0.36,0.31,38.11,12.69,0.09,1.00,0.08,0.05,5.00,0.25,0.50,1.00,0.46,0.05,1.28,0.06,0.00
0.00,0.22,36.08,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.48,1.00,0.44,0.05,1.00,0.05,0.00
0.47,0.22,38.59,16.77,0.00,2.00,0.00,0.05,4.63,0.23,0.48,2.00,0.88,0.05,2.25,0.10,0.00
0.00,0.10,32.19,0.00,0.00,1.00,0.00,0.05,4.74,0.24,0.00,1.00,0.00,0.05,2.57,0.12,0.00
0.00,0.10,24.89,0.00,0.00,0.14,0.00,0.05,5.00,0.25,0.00,0.14,0.00,0.05,0.14,0.01,0.00
-0.65,0.10,23.02,-14.99,0.00,0.14,0.00,0.05,6.00,0.30,0.00,0.14,0.00,0.05,0.63,0.03,0.00
-0.95,0.25,22.94,-21.73,0.03,0.14,0.00,0.05,5.00,0.25,0.50,0.14,0.06,0.05,1.45,0.07,0.00
0.00,0.47,23.34,0.00,0.24,0.14,0.03,0.05,5.00,0.25,0.50,0.14,0.06,0.05,1.21,0.06,0.00
-0.95,0.47,22.97,-21.77,0.24,0.14,0.03,0.05,4.67,0.23,0.50,0.14,0.06,0.05,0.14,0.01,0.00
0.00,0.68,24.92,0.00,0.46,0.14,0.06,0.05,5.00,0.25,0.50,0.14,0.06,0.04,0.14,0.01,0.00
0.00,0.68,26.75,0.00,0.45,0.14,0.06,0.05,6.00,0.30,0.50,0.14,0.06,0.05,0.14,0.01,0.00
0.00,0.68,26.61,0.00,0.45,0.93,0.39,0.05,6.00,0.30,0.50,0.93,0.43,0.05,0.93,0.04,0.00
-0.95,0.67,19.37,-18.35,0.45,1.00,0.41,0.05,5.90,0.29,0.50,1.00,0.46,0.05,1.17,0.05,0.00
0.00,0.89,23.67,0.00,0.45,1.00,0.41,0.05,5.89,0.29,0.50,1.00,0.46,0.05,1.29,0.06,0.00
-0.52,0.88,22.73,-11.79,0.45,1.06,0.44,0.05,12.77,0.64,0.50,1.06,0.49,0.05,1.43,0.07,0.00
-0.02,1.00,29.28,-0.44,0.50,9.08,4.17,0.05,6.07,0.30,0.50,9.08,4.17,-0.00,9.08,-0.00,0.00
0.00,1.00,60.69,0.00,0.50,30.87,14.19,0.05,6.07,0.30,0.45,30.87,12.77,0.05,30.87,1.42,0.00
0.00,1.00,53.46,0.00,0.50,15.69,7.21,0.05,6.07,0.30,0.45,15.69,6.49,0.05,15.69,0.72,0.00
1.00,0.99,54.76,50.35,0.00,8.72,0.00,0.05,7.99,0.40,0.00,8.72,0.00,-0.00,8.72,-0.00,0.00
0.23,0.74,47.28,10.01,0.50,4.36,2.00,0.05,5.00,0.25,0.22,4.36,0.88,0.05,4.36,0.20,0.00
0.00,0.68,38.41,0.00,0.46,3.47,1.46,0.05,5.00,0.25,0.49,3.47,1.56,0.05,6.50,0.30,0.00
0.00,0.68,38.41,0.00,0.45,1.00,0.42,0.05,5.00,0.25,0.50,1.00,0.46,0.05,1.45,0.07,0.00
0.00,0.68,36.00,0.00,0.45,1.00,0.41,0.05,5.20,0.26,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.67,35.87,0.00,0.45,0.48,0.20,0.05,4.53,0.23,0.50,0.48,0.22,0.05,0.48,0.02,0.00
0.00,0.67,35.81,0.00,0.44,0.22,0.09,0.05,5.00,0.25,0.50,0.22,0.10,0.05,0.60,0.03,0.00
0.00,0.66,35.97,0.00,0.44,0.14,0.06,0.05,5.00,0.25,0.50,0.14,0.06,0.05,0.55,0.03,0.00
0.00,0.66,36.16,0.00,0.44,0.14,0.06,0.05,5.00,0.25,0.50,0.14,0.06,0.05,0.25,0.01,0.00
0.00,0.66,40.07,0.00,0.43,0.51,0.20,0.05,5.04,0.25,0.50,0.51,0.24,0.05,0.58,0.03,0.00
0.00,0.65,32.62,0.00,0.43,0.14,0.06,0.05,9.12,0.45,0.50,0.14,0.06,0.05,0.51,0.02,0.00
-0.12,0.65,32.01,-3.84,0.43,1.00,0.39,0.05,10.10,0.50,0.50,1.00,0.46,0.05,1.67,0.08,0.00
-0.60,0.68,31.95,-19.00,0.45,1.00,0.41,0.05,7.29,0.36,0.50,1.15,0.53,0.05,1.15,0.05,0.00
0.00,0.81,34.83,0.00,0.50,1.00,0.46,0.05,7.20,0.36,0.50,1.00,0.46,-0.00,1.00,-0.00,0.00
0.00,0.81,35.24,0.00,0.50,1.00,0.46,0.05,7.14,0.36,0.50,1.00,0.46,-0.00,1.00,-0.00,0.00
0.00,0.80,35.41,0.00,0.50,1.00,0.46,0.05,7.01,0.35,0.50,1.00,0.46,-0.00,1.00,-0.00,0.00
0.00,0.80,38.51,0.00,0.50,2.66,1.22,0.05,6.88,0.34,0.45,2.66,1.10,0.05,5.67,0.26,0.00
0.00,0.80,42.50,0.00,0.45,5.40,2.23,0.05,7.08,0.35,0.50,5.71,2.63,0.05,5.71,0.26,0.00
0.00,0.79,38.09,0.00,0.50,5.50,2.53,0.05,7.00,0.35,0.45,5.50,2.28,0.05,5.70,0.26,0.00
0.00,0.79,34.69,0.00,0.50,5.65,2.60,0.05,7.04,0.35,0.50,5.65,2.60,-0.00,5.65,-0.00,0.00
-0.95,0.78,30.02,-28.44,0.50,6.00,2.76,0.05,4.15,0.21,0.50,6.00,2.76,-0.00,6.00,-0.00,0.00
0.00,1.00,64.27,0.00,0.50,36.53,16.79,0.05,10.00,0.50,0.45,36.53,15.11,0.05,36.53,1.68,0.00
0.10,1.00,159.13,13.94,0.50,110.90,50.98,0.05,9.91,0.49,0.35,110.90,36.17,0.05,110.91,5.10,0.00
1.00,0.97,134.98,124.10,0.00,60.48,0.00,0.00,2.13,0.00,0.00,60.48,0.00,-0.00,60.48,-0.00,0.00
1.00,0.72,78.66,72.33,0.00,19.00,0.00,0.05,8.36,0.42,0.00,19.00,0.00,-0.00,19.77,-0.00,0.00
1.00,0.47,61.10,56.18,0.00,9.88,0.00,0.05,5.00,0.25,0.00,9.88,0.00,-0.00,10.34,-0.00,0.00
0.47,0.22,51.52,22.37,0.00,5.50,0.00,0.05,5.44,0.27,0.48,7.75,3.41,0.05,10.88,0.50,0.00
0.00,0.10,40.49,0.00,0.00,2.35,0.00,0.05,5.94,0.30,0.00,2.35,0.00,0.05,2.35,0.11,0.00
0.00,0.10,38.44,0.00,0.00,1.00,0.00,0.05,4.34,0.22,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,37.59,0.00,0.00,0.88,0.00,0.05,3.88,0.19,0.00,0.88,0.00,0.05,0.88,0.04,0.00
0.00,0.10,38.81,0.00,0.00,0.38,0.00,0.05,3.52,0.18,0.00,0.38,0.00,0.05,0.94,0.04,0.00
0.00,0.10,38.61,0.00,0.00,0.93,0.00,0.05,3.50,0.17,0.00,0.93,0.00,0.05,0.95,0.04,0.00
0.00,0.10,38.42,0.00,0.00,1.00,0.00,0.05,3.46,0.17,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,37.06,0.00,0.00,1.00,0.00,0.05,5.42,0.27,0.00,1.00,0.00,0.05,2.20,0.10,0.00
-0.95,0.10,26.12,-24.75,0.00,0.14,0.00,0.05,6.58,0.33,0.00,0.14,0.00,0.05,0.81,0.04,0.00
-0.95,0.32,24.27,-23.00,0.00,0.10,0.00,0.05,8.47,0.42,0.50,0.10,0.05,0.00,0.10,0.00,0.00
-0.95,0.54,25.12,-23.80,0.00,0.10,0.00,0.05,7.61,0.38,0.50,0.10,0.05,0.00,0.10,0.00,0.00
-0.95,0.76,26.29,-24.91,0.00,0.10,0.00,0.05,6.75,0.34,0.50,0.10,0.05,0.00,0.10,0.00,0.00
-0.12,0.97,26.74,-3.21,0.00,0.09,0.00,0.05,6.65,0.33,0.50,0.09,0.04,0.00,0.09,0.00,0.00
0.00,1.00,28.64,0.00,0.50,0.14,0.06,0.05,6.58,0.33,0.50,0.14,0.06,-0.00,0.14,-0.00,0.00
0.00,1.00,30.63,0.00,0.50,0.14,0.06,0.05,6.19,0.31,0.50,0.14,0.06,-0.00,0.14,-0.00,0.00
0.00,0.99,33.90,0.00,0.50,0.14,0.06,0.05,6.62,0.33,0.45,0.14,0.06,0.05,0.14,0.01,0.00
-0.06,0.99,27.05,-1.64,0.50,1.00,0.46,0.05,7.12,0.36,0.50,1.00,0.46,-0.00,1.01,-0.00,0.00
0.00,1.00,45.00,0.00,0.50,1.14,0.52,0.05,6.59,0.33,0.45,1.14,0.47,0.05,1.14,0.05,0.00
0.00,1.00,47.88,0.00,0.50,1.28,0.59,0.05,7.54,0.38,0.45,1.28,0.53,0.05,1.29,0.06,0.00
0.00,0.99,64.08,0.00,0.50,20.05,9.22,0.05,3.66,0.18,0.45,20.05,8.29,0.05,20.61,0.95,0.00
1.00,0.99,91.51,84.13,0.00,37.83,0.00,0.05,7.99,0.40,0.00,37.83,0.00,-0.00,37.83,-0.00,0.00
1.00,0.74,78.04,71.75,0.00,25.00,0.00,0.05,3.21,0.16,0.00,25.00,0.00,0.00,25.41,0.00,0.00
1.00,0.49,61.32,56.38,0.00,9.38,0.00,0.05,7.36,0.37,0.00,9.38,0.00,0.00,10.27,0.00,0.00
0.55,0.24,51.56,26.24,0.05,4.66,0.23,0.05,3.68,0.18,0.34,4.66,1.47,0.05,5.52,0.25,0.00
0.00,0.10,41.21,0.00,0.00,1.00,0.00,0.05,1.27,0.06,0.00,1.00,0.00,0.05,3.97,0.18,0.00
0.00,0.10,36.96,0.00,0.00,1.00,0.00,0.05,5.82,0.29,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,37.09,0.00,0.00,0.47,0.00,0.05,5.00,0.25,0.00,0.47,0.00,0.05,0.98,0.04,0.00
0.00,0.10,36.97,0.00,0.00,1.00,0.00,0.05,5.11,0.25,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,35.02,0.00,0.00,0.55,0.00,0.05,5.01,0.25,0.00,0.55,0.00,0.05,1.01,0.05,0.00
0.00,0.10,35.46,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,35.09,0.00,0.00,1.00,0.00,0.05,4.60,0.23,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,32.32,0.02,0.00,1.00,0.00,0.05,6.00,0.30,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,20.86,0.00,0.00,0.45,0.00,0.05,6.00,0.30,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.95,0.10,15.54,-14.72,0.00,0.09,0.00,0.05,7.60,0.38,0.01,0.09,0.00,0.00,0.09,0.00,0.00
-0.95,0.32,15.67,-14.85,0.00,0.14,0.00,0.05,6.06,0.30,0.50,0.14,0.06,0.05,0.57,0.03,0.00
-0.95,0.54,18.16,-17.20,0.31,0.14,0.04,0.05,4.63,0.23,0.50,0.14,0.06,0.05,0.98,0.05,0.00
-0.95,0.75,18.60,-17.62,0.45,0.14,0.06,0.05,3.77,0.19,0.50,0.14,0.06,0.05,0.65,0.03,0.00
-0.15,0.97,19.95,-3.02,0.50,0.14,0.06,0.05,3.45,0.17,0.50,0.14,0.06,-0.00,0.14,-0.00,0.00
-0.02,1.00,20.31,-0.30,0.50,0.14,0.06,0.05,5.81,0.29,0.50,0.14,0.06,-0.00,0.14,-0.00,0.00
-0.02,1.00,24.16,-0.36,0.50,0.14,0.06,0.05,6.70,0.33,0.50,0.14,0.06,-0.00,0.14,-0.00,0.00
-0.02,1.00,27.49,-0.41,0.50,0.14,0.06,0.05,6.42,0.32,0.50,0.14,0.06,-0.00,0.14,-0.00,0.00
0.00,1.00,32.68,0.00,0.50,1.00,0.46,0.05,8.71,0.43,0.50,1.00,0.46,-0.00,1.00,-0.00,0.00
0.00,1.00,37.40,0.00,0.45,1.00,0.41,0.05,6.00,0.30,0.50,1.00,0.46,0.05,1.08,0.05,0.00
0.00,0.99,45.45,0.00,0.45,5.60,2.32,0.05,8.62,0.43,0.50,9.03,4.15,0.05,9.20,0.42,0.00
0.45,0.99,56.06,23.20,0.00,5.60,0.00,0.05,6.14,0.31,0.50,15.81,7.27,0.05,16.01,0.74,0.00
0.00,0.88,59.56,0.00,0.50,17.39,7.99,0.05,9.11,0.45,0.45,17.39,7.19,0.05,17.39,0.80,0.00
0.75,0.87,50.83,35.28,0.20,8.49,1.52,0.05,6.14,0.31,0.00,8.49,0.00,0.05,8.49,0.39,0.00
0.00,0.68,42.26,0.00,0.46,1.68,0.71,0.05,5.00,0.25,0.49,1.68,0.76,0.05,5.10,0.23,0.00
0.00,0.68,38.20,0.00,0.45,1.00,0.42,0.05,5.00,0.25,0.50,1.00,0.46,0.05,4.41,0.20,0.00
0.00,0.68,35.91,0.00,0.45,0.32,0.13,0.05,5.00,0.25,0.50,0.32,0.15,0.05,0.75,0.03,0.00
0.00,0.67,35.44,0.00,0.45,1.00,0.41,0.05,5.48,0.27,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.67,33.90,0.00,0.44,0.14,0.06,0.05,5.00,0.25,0.50,0.14,0.06,0.05,0.37,0.02,0.00
0.00,0.66,33.68,0.00,0.44,0.14,0.06,0.05,5.32,0.27,0.50,0.14,0.06,0.05,0.53,0.02,0.00
0.00,0.66,33.68,0.00,0.44,0.14,0.06,0.05,5.07,0.25,0.50,0.14,0.06,0.05,0.58,0.03,0.00
0.00,0.66,35.00,0.00,0.43,0.37,0.15,0.05,4.12,0.21,0.50,0.37,0.17,0.05,0.51,0.02,0.00
0.00,0.65,37.48,0.00,0.43,0.93,0.37,0.05,5.00,0.25,0.50,0.93,0.43,0.05,0.93,0.04,0.00
0.00,0.65,31.75,0.00,0.43,0.14,0.05,0.05,6.85,0.34,0.50,0.14,0.06,0.05,0.27,0.01,0.00
-0.95,0.65,31.22,-29.57,0.42,0.37,0.14,0.05,8.07,0.40,0.50,0.37,0.17,0.05,1.90,0.09,0.00
-0.61,0.86,31.32,-19.03,0.45,0.37,0.15,0.05,7.77,0.39,0.50,0.37,0.17,0.05,0.88,0.04,0.00
-0.02,1.00,31.40,-0.48,0.45,0.45,0.19,0.05,5.57,0.28,0.50,0.45,0.21,0.05,0.94,0.04,0.00
-0.02,1.00,32.54,-0.50,0.45,0.45,0.19,0.05,6.36,0.32,0.50,0.45,0.21,0.05,0.93,0.04,0.00
-0.02,1.00,33.20,-0.51,0.45,0.45,0.19,0.05,6.00,0.30,0.50,0.45,0.21,0.05,0.88,0.04,0.00
0.00,1.00,36.14,0.00,0.45,1.00,0.41,0.05,5.80,0.29,0.50,1.52,0.70,0.05,5.21,0.24,0.00
0.00,1.00,35.81,0.00,0.45,1.68,0.70,0.05,8.00,0.40,0.50,1.68,0.77,0.05,5.53,0.25,0.00
0.00,0.99,47.96,0.00,0.50,5.60,2.57,0.05,7.88,0.39,0.45,5.60,2.32,0.05,5.62,0.26,0.00
0.00,0.99,48.05,0.00,0.50,5.40,2.48,0.05,8.40,0.42,0.45,5.40,2.23,0.05,5.72,0.26,0.00
0.00,0.99,51.41,0.00,0.50,5.60,2.57,0.05,10.00,0.50,0.45,5.60,2.32,0.05,5.99,0.28,0.00
0.00,0.98,64.52,0.00,0.50,20.30,9.33,0.05,7.22,0.36,0.45,20.30,8.40,0.05,20.30,0.93,0.00
0.00,0.98,132.73,0.00,0.50,85.49,39.30,0.05,8.00,0.40,0.45,85.49,35.37,0.05,86.33,3.97,0.00
