BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,non_spinCapacity,non_spinPrice_USDperMW,non_spinRev_USD,spinCapacity,spinPrice_USDperMW,spinRev_USD,reg_downCapacity,reg_downPrice_USDperMW,reg_downRev_USD,reg_upCapacity,reg_upPrice_USDperMW,reg_upRev_USD,CapacityObligation
0.25,0.26,62.53,14.41,0.00,0.15,0.00,0.50,2.31,1.06,0.25,3.00,0.75,0.25,2.50,0.58,0.00
0.38,0.20,61.87,21.79,0.00,0.15,0.00,0.37,1.00,0.34,0.25,4.57,1.14,0.25,1.50,0.35,0.00
0.00,0.10,44.63,0.00,0.00,0.15,0.00,0.00,0.89,0.00,0.25,3.60,0.90,0.23,5.00,1.06,0.00
0.00,0.10,9.32,0.00,0.00,0.12,0.00,0.00,1.00,0.00,0.25,46.89,11.72,0.23,6.92,1.47,0.00
-0.56,0.10,1.41,-0.79,0.00,0.15,0.00,0.00,1.25,0.00,0.25,39.11,9.78,0.23,3.00,0.64,0.00
-0.75,0.23,0.90,-0.68,0.00,0.15,0.00,0.50,1.00,0.46,0.25,53.44,13.36,0.25,2.50,0.58,0.00
-0.40,0.40,0.90,-0.36,0.17,0.15,0.02,0.50,1.24,0.57,0.25,39.75,9.94,0.25,2.50,0.58,0.00
-0.75,0.49,0.60,-0.45,0.25,0.15,0.03,0.50,1.50,0.69,0.25,40.04,10.01,0.25,2.50,0.58,0.00
-0.75,0.66,0.47,-0.35,0.25,0.15,0.03,0.50,1.37,0.63,0.25,41.43,10.36,0.25,2.50,0.58,0.00
-0.75,0.83,0.42,-0.32,0.25,0.15,0.03,0.50,1.00,0.46,0.25,41.78,10.44,0.25,2.50,0.58,0.00
-0.01,1.00,1.02,-0.01,0.25,0.15,0.03,0.50,1.31,0.60,0.25,39.65,9.91,0.25,2.50,0.58,0.00
-0.01,1.00,2.03,-0.03,0.25,0.15,0.03,0.50,2.96,1.36,0.25,54.59,13.65,0.25,4.71,1.09,0.00
-0.01,1.00,27.10,-0.35,0.25,0.15,0.03,0.50,1.52,0.70,0.25,16.63,4.16,0.25,5.89,1.36,0.00
0.25,1.00,74.46,17.16,0.00,0.27,0.00,0.50,8.56,3.95,0.25,4.57,1.14,0.25,9.36,2.16,0.00
0.25,0.94,100.71,23.21,0.00,1.00,0.00,0.50,33.13,15.27,0.25,4.56,1.14,0.25,33.13,7.64,0.00
0.84,0.87,87.65,68.08,0.00,1.00,0.00,0.00,16.00,0.00,0.00,2.77,0.00,0.16,16.00,2.32,0.00
1.00,0.66,77.21,71.18,0.00,0.27,0.00,0.00,6.19,0.00,0.25,2.19,0.55,0.00,6.41,0.00,0.00
1.00,0.41,71.77,66.17,0.00,0.25,0.00,0.00,1.50,0.00,0.25,2.50,0.62,-0.00,1.69,-0.00,0.00
0.00,0.17,66.09,0.00,0.00,0.15,0.00,0.25,2.18,0.51,0.25,5.05,1.26,0.25,2.37,0.55,0.00
0.00,0.17,57.18,0.00,0.00,0.15,0.00,0.50,1.50,0.69,0.25,8.08,2.02,0.00,1.69,0.00,0.00
0.00,0.17,55.28,0.00,0.00,0.15,0.00,0.50,0.15,0.07,0.25,4.02,1.00,0.00,0.34,0.00,0.00
-0.65,0.18,53.96,-35.05,0.00,0.15,0.00,0.50,0.82,0.38,0.25,4.02,1.00,0.04,1.01,0.03,0.00
-0.75,0.33,50.85,-38.14,0.00,0.15,0.00,0.50,1.00,0.46,0.25,4.02,1.00,0.00,1.01,0.00,0.00
0.00,0.51,54.34,0.00,0.00,0.15,0.00,0.50,1.00,0.46,0.25,3.00,0.75,0.25,1.19,0.27,0.00
0.25,0.51,67.95,15.66,0.00,0.15,0.00,0.50,2.81,1.30,0.25,3.00,0.75,0.25,3.00,0.69,0.00
1.00,0.44,86.25,79.52,0.00,0.15,0.00,0.00,17.00,0.00,0.25,3.35,0.84,0.00,17.19,0.00,0.00
0.38,0.20,68.74,24.21,0.00,0.15,0.00,0.37,6.78,2.30,0.25,4.03,1.01,0.25,6.97,1.61,0.00
0.00,0.10,28.07,0.00,0.00,0.12,0.00,0.00,5.97,0.00,0.25,17.06,4.27,0.23,12.47,2.65,0.00
-0.02,0.10,19.57,-0.41,0.00,0.15,0.00,0.00,1.30,0.00,0.25,12.51,3.13,0.23,3.00,0.64,0.00
-0.75,0.10,16.36,-12.27,0.00,0.15,0.00,0.00,1.50,0.00,0.25,25.00,6.25,0.25,3.00,0.69,0.00
-0.75,0.28,13.94,-10.46,0.05,0.15,0.01,0.50,1.30,0.60,0.25,15.23,3.81,0.25,3.00,0.69,0.00
-0.75,0.45,12.92,-9.69,0.00,0.15,0.00,0.50,1.00,0.46,0.25,11.58,2.89,0.25,2.50,0.58,0.00
-0.75,0.62,13.45,-10.09,0.00,0.15,0.00,0.50,1.00,0.46,0.25,15.31,3.83,0.25,2.70,0.62,0.00
-0.75,0.79,14.08,-10.56,0.25,0.15,0.03,0.50,1.00,0.46,0.25,17.41,4.35,0.25,4.30,0.99,0.00
-0.19,0.96,18.00,-3.33,0.25,0.15,0.03,0.50,1.00,0.46,0.25,14.69,3.67,0.25,3.00,0.69,0.00
-0.01,1.00,29.82,-0.39,0.25,0.15,0.03,0.50,1.50,0.69,0.25,17.32,4.33,0.25,8.64,1.99,0.00
-0.01,1.00,53.38,-0.40,0.00,0.15,0.00,0.50,1.50,0.69,0.25,5.36,1.34,0.25,4.82,1.11,0.00
0.25,1.00,82.69,19.06,0.00,0.15,0.00,0.50,15.00,6.91,0.25,6.90,1.73,0.25,15.47,3.56,0.00
0.25,0.94,99.52,22.94,0.00,1.00,0.00,0.50,27.96,12.89,0.00,1.96,0.00,0.25,27.96,6.45,0.00
0.25,0.87,92.52,21.32,0.00,1.00,0.00,0.50,20.54,9.47,0.25,6.60,1.65,0.25,20.73,4.78,0.00
0.25,0.80,83.71,19.29,0.00,0.83,0.00,0.50,12.94,5.97,0.25,6.61,1.65,0.25,12.94,2.98,0.00
0.00,0.74,71.20,0.00,0.25,0.15,0.03,0.50,1.94,0.89,0.25,3.00,0.75,0.25,2.13,0.49,0.00
0.00,0.73,65.03,0.00,0.25,0.15,0.03,0.50,1.50,0.69,0.25,5.88,1.47,0.25,1.69,0.39,0.00
0.00,0.73,67.99,0.00,0.25,0.15,0.03,0.50,0.82,0.38,0.25,4.02,1.00,0.25,1.01,0.23,0.00
0.00,0.73,61.96,0.00,0.00,0.15,0.00,0.50,1.00,0.46,0.25,3.00,0.75,0.25,1.72,0.40,0.00
0.00,0.73,60.91,0.00,0.00,0.15,0.00,0.50,1.00,0.46,0.25,3.01,0.75,0.25,2.01,0.46,0.00
0.00,0.72,60.87,0.00,0.00,0.15,0.00,0.50,1.32,0.61,0.25,3.00,0.75,0.25,2.01,0.46,0.00
0.00,0.72,65.01,0.00,0.25,0.15,0.03,0.50,1.50,0.69,0.25,3.00,0.75,0.25,2.04,0.47,0.00
1.00,0.72,77.66,71.60,0.00,0.15,0.00,0.00,1.50,0.00,0.00,0.44,0.00,-0.00,2.05,-0.00,0.00
1.00,0.47,104.24,96.10,0.00,0.15,0.00,0.00,2.80,0.00,0.00,2.50,0.00,-0.00,3.38,-0.00,0.00
0.48,0.22,75.88,33.29,0.00,0.15,0.00,0.27,2.80,0.71,0.25,3.00,0.75,0.25,4.50,1.04,0.00
0.00,0.10,30.10,0.00,0.00,0.15,0.00,0.00,1.00,0.00,0.25,10.01,2.50,0.23,7.73,1.64,0.00
0.00,0.10,14.66,0.00,0.00,0.12,0.00,0.00,1.00,0.00,0.25,7.96,1.99,0.23,1.58,0.34,0.00
-0.56,0.10,8.52,-4.80,0.00,0.12,0.00,0.00,1.67,0.00,0.25,10.01,2.50,0.23,2.97,0.63,0.00
-0.75,0.23,5.39,-4.04,0.00,0.15,0.00,0.50,1.81,0.84,0.25,9.25,2.31,0.25,2.85,0.66,0.00
-0.75,0.40,6.63,-4.97,0.17,0.15,0.02,0.50,1.00,0.46,0.25,9.01,2.25,0.25,2.94,0.68,0.00
-0.75,0.57,6.41,-4.81,0.25,0.15,0.03,0.50,1.00,0.46,0.25,10.01,2.50,0.25,2.83,0.65,0.00
-0.75,0.74,4.06,-3.04,0.25,0.15,0.03,0.50,1.18,0.54,0.25,10.33,2.58,0.25,2.50,0.58,0.00
0.00,0.91,7.00,0.00,0.25,0.15,0.03,0.50,1.50,0.69,0.25,10.13,2.53,0.25,2.50,0.58,0.00
-0.41,0.91,7.00,-2.88,0.25,0.15,0.03,0.50,2.80,1.29,0.25,20.00,5.00,0.25,4.91,1.13,0.00
-0.01,1.00,29.65,-0.38,0.25,0.15,0.03,0.50,0.15,0.07,0.25,18.10,4.52,0.25,3.00,0.69,0.00
0.00,1.00,82.66,0.00,0.25,0.15,0.03,0.50,7.82,3.60,0.25,6.21,1.55,0.25,8.40,1.94,0.00
0.25,1.00,111.83,25.78,0.00,4.76,0.00,0.50,28.27,13.03,0.25,4.29,1.07,0.25,28.27,6.52,0.00
0.58,0.93,105.33,56.44,0.00,2.06,0.00,0.17,20.29,3.16,0.00,2.50,0.00,0.25,20.87,4.81,0.00
0.25,0.78,94.74,21.84,0.00,0.20,0.00,0.50,10.12,4.66,0.25,2.50,0.62,0.25,10.70,2.47,0.00
0.00,0.72,81.66,0.00,0.25,0.25,0.06,0.50,1.94,0.89,0.25,3.00,0.75,0.25,2.49,0.57,0.00
0.00,0.71,71.87,0.00,0.00,0.15,0.00,0.50,1.50,0.69,0.25,3.60,0.90,0.25,4.74,1.09,0.00
0.00,0.71,83.01,0.00,0.25,0.12,0.03,0.50,1.50,0.69,0.25,4.19,1.05,0.25,2.05,0.47,0.00
0.00,0.71,77.04,0.00,0.25,0.12,0.03,0.50,1.50,0.69,0.25,3.00,0.75,0.25,2.47,0.57,0.00
0.00,0.71,76.57,0.00,0.25,0.15,0.03,0.50,1.50,0.69,0.25,3.00,0.75,0.25,2.50,0.58,0.00
0.00,0.70,78.49,0.00,0.25,0.15,0.03,0.50,1.50,0.69,0.25,3.00,0.75,0.25,3.00,0.69,0.00
0.00,0.70,84.49,0.00,0.25,0.15,0.03,0.50,1.50,0.69,0.25,3.00,0.75,0.25,1.54,0.35,0.00
1.00,0.70,96.64,89.10,0.00,0.20,0.00,0.00,2.42,0.00,0.00,2.50,0.00,-0.00,2.46,-0.00,0.00
1.00,0.45,120.38,110.98,0.00,0.20,0.00,0.00,11.20,0.00,0.00,3.00,0.00,-0.00,11.24,-0.00,0.00
0.38,0.20,85.53,30.12,0.00,0.20,0.00,0.37,11.20,3.80,0.25,3.00,0.75,0.25,14.70,3.39,0.00
0.00,0.10,40.03,0.00,0.00,0.15,0.00,0.00,1.24,0.00,0.25,9.08,2.27,0.23,5.24,1.11,0.00
0.00,0.10,20.00,0.00,0.00,0.15,0.00,0.00,3.09,0.00,0.25,5.00,1.25,0.23,5.39,1.15,0.00
-0.75,0.10,15.05,-11.29,0.00,0.15,0.00,0.23,2.46,0.52,0.25,7.31,1.83,0.00,2.50,0.00,0.00
-0.75,0.28,12.15,-9.11,0.05,0.15,0.01,0.50,1.50,0.69,0.25,9.37,2.34,0.25,2.50,0.58,0.00
-0.75,0.45,12.42,-9.31,0.22,0.15,0.03,0.50,1.74,0.80,0.25,9.28,2.32,0.25,2.50,0.58,0.00
-0.75,0.62,12.15,-9.11,0.25,0.15,0.03,0.50,1.74,0.80,0.25,9.76,2.44,0.25,3.00,0.69,0.00
-0.75,0.79,11.52,-8.64,0.25,0.15,0.03,0.50,2.04,0.94,0.25,10.42,2.60,0.25,4.30,0.99,0.00
-0.19,0.96,15.13,-2.91,0.25,0.15,0.03,0.50,1.42,0.65,0.25,10.01,2.50,0.25,3.00,0.69,0.00
-0.01,1.00,20.60,-0.27,0.25,0.15,0.03,0.50,0.75,0.35,0.25,25.01,6.25,0.25,2.50,0.58,0.00
-0.01,1.00,45.85,-0.35,0.00,0.15,0.00,0.50,1.00,0.46,0.25,9.00,2.25,0.25,3.00,0.69,0.00
0.00,1.00,85.42,0.00,0.25,0.20,0.05,0.50,10.00,4.61,0.25,7.31,1.83,0.25,10.00,2.30,0.00
1.00,1.00,120.89,111.46,0.00,21.09,0.00,0.00,30.00,0.00,0.00,2.97,0.00,0.00,30.00,0.00,0.00
0.75,0.75,121.40,83.94,0.00,0.84,0.00,0.00,31.53,0.00,0.00,2.50,0.00,0.25,31.53,7.27,0.00
1.00,0.55,103.16,95.11,0.00,0.20,0.00,0.00,13.81,0.00,0.00,3.00,0.00,0.00,13.81,0.00,0.00
0.00,0.30,85.19,0.00,0.07,0.20,0.01,0.50,1.94,0.89,0.25,2.99,0.75,0.25,1.98,0.46,0.00
0.00,0.30,78.42,0.00,0.07,0.20,0.01,0.50,1.50,0.69,0.25,3.00,0.75,0.25,2.40,0.55,0.00
0.00,0.30,82.86,0.00,0.07,0.12,0.01,0.50,1.50,0.69,0.25,3.00,0.75,0.25,2.47,0.57,0.00
0.00,0.30,75.77,0.00,0.00,0.12,0.00,0.50,2.80,1.29,0.25,3.00,0.75,0.25,2.81,0.65,0.00
0.00,0.30,74.41,0.00,0.00,0.12,0.00,0.50,1.01,0.46,0.25,3.00,0.75,0.25,1.01,0.23,0.00
-0.42,0.29,70.93,-30.08,0.00,0.12,0.00,0.50,1.00,0.46,0.25,3.00,0.75,0.00,1.01,0.00,0.00
0.00,0.40,77.61,0.00,0.17,0.15,0.02,0.50,2.34,1.08,0.25,3.00,0.75,0.25,2.35,0.54,0.00
0.00,0.39,84.20,0.00,0.16,0.15,0.02,0.50,6.31,2.91,0.25,2.50,0.62,0.25,6.31,1.45,0.00
0.75,0.39,107.76,74.51,0.00,0.20,0.00,0.00,20.04,0.00,0.00,2.50,0.00,0.25,20.04,4.62,0.00
0.38,0.20,86.99,30.63,0.00,0.20,0.00,0.37,15.65,5.31,0.25,6.93,1.73,0.25,15.66,3.61,0.00
0.00,0.10,59.38,0.00,0.00,0.15,0.00,0.00,6.00,0.00,0.25,5.00,1.25,0.23,12.68,2.69,0.00
0.00,0.10,49.29,0.00,0.00,0.20,0.00,0.00,2.80,0.00,0.25,4.80,1.20,0.23,8.01,1.70,0.00
-0.75,0.10,34.22,-25.66,0.00,0.15,0.00,0.00,1.00,0.00,0.25,20.28,5.07,0.23,5.00,1.06,0.00
-0.75,0.27,29.66,-22.25,0.00,0.15,0.00,0.50,1.45,0.67,0.25,18.02,4.50,0.25,3.17,0.73,0.00
-0.75,0.44,29.44,-22.08,0.00,0.15,0.00,0.50,1.29,0.59,0.25,17.60,4.40,0.25,3.01,0.69,0.00
-0.75,0.62,26.54,-19.91,0.00,0.15,0.00,0.50,1.29,0.59,0.25,21.62,5.40,0.25,3.01,0.69,0.00
-0.75,0.79,26.80,-20.10,0.00,0.15,0.00,0.50,1.00,0.46,0.25,17.93,4.48,0.25,4.30,0.99,0.00
-0.20,0.96,34.43,-6.81,0.25,0.15,0.03,0.50,1.29,0.59,0.25,14.26,3.56,0.25,3.01,0.69,0.00
-0.01,1.00,42.25,-0.55,0.25,0.15,0.03,0.50,1.78,0.82,0.25,20.00,5.00,0.25,7.72,1.78,0.00
-0.01,1.00,59.10,-0.45,0.00,0.15,0.00,0.50,7.49,3.45,0.25,9.95,2.49,0.25,12.47,2.87,0.00
0.00,1.00,85.22,0.00,0.25,0.25,0.06,0.50,14.38,6.63,0.25,7.97,1.99,0.25,14.39,3.32,0.00
0.78,1.00,110.09,79.32,0.00,0.25,0.00,0.00,18.00,0.00,0.25,8.64,2.16,0.22,18.00,3.63,0.00
1.00,0.80,111.17,102.49,0.00,0.25,0.00,0.00,15.00,0.00,0.00,3.46,0.00,-0.00,15.00,-0.00,0.00
0.75,0.55,100.89,69.76,0.00,0.20,0.00,0.00,11.23,0.00,0.00,2.50,0.00,0.25,15.23,3.51,0.00
0.00,0.36,84.77,0.00,0.13,0.20,0.02,0.50,6.57,3.03,0.25,3.00,0.75,0.25,6.58,1.52,0.00
0.00,0.36,80.82,0.00,0.13,0.12,0.01,0.50,5.97,2.75,0.25,3.00,0.75,0.25,6.98,1.61,0.00
0.00,0.35,79.04,0.00,0.12,0.15,0.02,0.50,2.99,1.38,0.25,3.00,0.75,0.25,3.00,0.69,0.00
0.00,0.35,72.98,0.00,0.00,0.15,0.00,0.50,1.00,0.46,0.25,3.00,0.75,0.25,1.30,0.30,0.00
-0.75,0.35,70.28,-52.71,0.00,0.12,0.00,0.50,1.00,0.46,0.25,7.00,1.75,0.25,2.97,0.68,0.00
-0.36,0.52,72.98,-26.39,0.00,0.12,0.00,0.50,1.00,0.46,0.25,3.00,0.75,0.25,2.97,0.68,0.00
0.00,0.60,80.25,0.00,0.25,0.12,0.03,0.50,1.92,0.88,0.25,3.00,0.75,0.25,2.47,0.57,0.00
1.00,0.60,92.52,85.30,0.00,0.12,0.00,0.00,2.21,0.00,0.25,3.00,0.75,-0.00,2.51,-0.00,0.00
1.00,0.35,110.12,101.53,0.00,0.15,0.00,0.00,12.00,0.00,0.00,3.00,0.00,-0.00,12.30,-0.00,0.00
0.02,0.10,74.99,1.21,0.00,0.15,0.00,0.00,9.48,0.00,0.25,4.73,1.18,0.25,17.56,4.05,0.00
0.00,0.10,53.19,0.00,0.00,0.15,0.00,0.00,6.00,0.00,0.25,4.12,1.03,0.23,15.11,3.21,0.00
0.00,0.10,33.72,0.00,0.00,0.15,0.00,0.00,1.23,0.00,0.25,5.00,1.25,0.23,3.00,0.64,0.00
-0.19,0.10,21.90,-4.25,0.00,0.12,0.00,0.00,1.00,0.00,0.25,15.00,3.75,0.23,2.97,0.63,0.00
-0.75,0.14,17.80,-13.35,0.00,0.15,0.00,0.16,1.00,0.15,0.25,14.55,3.64,0.25,2.50,0.58,0.00
-0.75,0.32,15.00,-11.25,0.00,0.15,0.00,0.50,1.00,0.46,0.25,13.05,3.26,0.25,2.50,0.58,0.00
-0.75,0.49,9.02,-6.76,0.00,0.15,0.00,0.50,1.23,0.56,0.25,18.34,4.58,0.25,3.00,0.69,0.00
-0.75,0.66,15.00,-11.25,0.00,0.15,0.00,0.50,2.18,1.00,0.25,17.81,4.45,0.25,4.00,0.92,0.00
-0.75,0.83,19.16,-14.37,0.25,0.15,0.03,0.50,1.23,0.56,0.25,13.57,3.39,0.25,3.05,0.70,0.00
-0.01,1.00,27.48,-0.36,0.25,0.15,0.03,0.50,1.00,0.46,0.25,20.99,5.25,0.25,5.00,1.15,0.00
-0.01,1.00,56.23,-0.42,0.00,0.15,0.00,0.50,0.89,0.41,0.25,9.95,2.49,0.25,7.00,1.61,0.00
0.00,1.00,96.55,0.00,0.25,0.12,0.03,0.50,5.00,2.30,0.25,7.68,1.92,0.25,10.50,2.42,0.00
0.78,1.00,115.87,83.48,0.00,0.15,0.00,0.00,15.37,0.00,0.25,7.68,1.92,0.22,15.37,3.10,0.00
0.25,0.80,117.86,27.17,0.00,0.15,0.00,0.50,20.04,9.24,0.00,2.50,0.00,0.25,20.34,4.69,0.00
0.75,0.73,111.63,77.19,0.00,0.15,0.00,0.00,12.00,0.00,0.00,3.00,0.00,0.25,16.52,3.81,0.00
1.00,0.54,102.93,94.90,0.00,0.12,0.00,0.00,2.67,0.00,0.00,1.58,0.00,-0.00,2.97,-0.00,0.00
0.75,0.29,99.45,68.85,0.00,0.12,0.00,0.00,1.00,0.00,0.25,3.00,0.75,0.25,1.30,0.30,0.00
0.00,0.10,81.32,0.00,0.00,0.12,0.00,-0.00,1.51,-0.00,0.25,3.00,0.75,0.23,2.47,0.52,0.00
0.00,0.10,75.21,0.00,0.00,0.12,0.00,-0.00,1.50,-0.00,0.25,3.00,0.75,0.23,2.50,0.53,0.00
0.00,0.10,68.88,0.00,0.00,0.12,0.00,0.00,1.50,0.00,0.25,3.00,0.75,0.23,2.50,0.53,0.00
-0.41,0.10,65.25,-26.77,0.00,0.12,0.00,0.23,1.50,0.32,0.25,3.00,0.75,0.00,2.50,0.00,0.00
0.00,0.20,71.68,0.00,0.00,0.12,0.00,0.38,1.50,0.52,0.25,3.01,0.75,0.25,2.50,0.58,0.00
0.00,0.20,69.49,0.00,0.00,0.12,0.00,0.37,1.50,0.52,0.25,3.00,0.75,0.25,2.50,0.58,0.00
0.38,0.20,78.56,27.66,0.00,0.12,0.00,0.37,2.77,0.94,0.25,3.00,0.75,0.25,6.97,1.61,0.00
0.00,0.10,49.74,0.00,0.00,0.12,0.00,0.00,2.54,0.00,0.25,3.84,0.96,0.23,7.07,1.50,0.00
0.00,0.10,17.68,0.00,0.00,0.12,0.00,0.00,3.68,0.00,0.25,4.29,1.07,0.23,10.00,2.13,0.00
-0.21,0.10,2.99,-0.63,0.00,0.15,0.00,0.00,1.00,0.00,0.25,11.00,2.75,0.23,5.00,1.06,0.00
0.00,0.15,2.04,0.00,0.00,0.15,0.00,0.18,1.36,0.22,0.25,11.10,2.77,0.25,3.00,0.69,0.00
-0.75,0.15,0.65,-0.49,0.00,0.15,0.00,0.17,1.23,0.19,0.25,12.00,3.00,0.25,2.58,0.59,0.00
-0.75,0.32,-0.45,0.34,0.09,0.15,0.01,0.50,1.18,0.54,0.25,13.16,3.29,0.25,2.70,0.62,0.00
-0.75,0.49,-0.53,0.40,0.25,0.15,0.03,0.50,1.74,0.80,0.25,13.78,3.45,0.25,3.00,0.69,0.00
-0.75,0.66,-0.26,0.20,0.25,0.15,0.03,0.50,2.36,1.09,0.25,13.60,3.40,0.25,4.00,0.92,0.00
-0.75,0.83,0.27,-0.20,0.25,0.15,0.03,0.50,1.55,0.71,0.25,13.04,3.26,0.25,3.19,0.74,0.00
-0.01,1.00,1.32,-0.02,0.25,0.15,0.03,0.50,0.75,0.35,0.25,34.79,8.70,0.25,5.00,1.15,0.00
-0.01,1.00,31.23,-0.40,0.25,0.12,0.03,0.50,0.75,0.35,0.25,16.96,4.24,0.25,7.00,1.61,0.00
0.17,1.00,78.06,12.03,0.08,0.12,0.01,0.50,2.53,1.17,0.25,7.00,1.75,0.25,6.73,1.55,0.00
0.95,0.96,95.78,83.48,0.00,0.15,0.00,0.00,13.20,0.00,0.25,5.27,1.32,0.05,13.20,0.67,0.00
1.00,0.72,95.35,87.91,0.00,0.15,0.00,0.00,13.00,0.00,0.00,3.00,0.00,-0.00,13.00,-0.00,0.00
1.00,0.47,91.80,84.64,0.00,0.12,0.00,0.00,5.37,0.00,0.25,3.00,0.75,-0.00,6.97,-0.00,0.00
0.25,0.23,79.29,18.28,0.00,0.12,0.00,0.50,1.50,0.69,0.25,6.30,1.57,0.25,2.50,0.58,0.00
0.23,0.17,77.03,16.09,0.00,0.12,0.00,0.24,1.47,0.33,0.25,8.53,2.13,0.25,2.47,0.57,0.00
0.00,0.11,67.15,0.00,0.00,0.12,0.00,0.01,0.75,0.01,0.25,3.00,0.75,0.25,2.47,0.57,0.00
0.00,0.11,64.36,0.00,0.00,0.15,0.00,0.01,1.50,0.01,0.25,3.00,0.75,0.25,2.50,0.58,0.00
0.00,0.11,66.39,0.00,0.00,0.15,0.00,0.01,1.50,0.01,0.25,3.00,0.75,0.25,2.50,0.58,0.00
0.00,0.11,65.42,0.00,0.00,0.12,0.00,0.01,1.47,0.01,0.25,3.00,0.75,0.25,2.47,0.57,0.00
0.00,0.11,68.74,0.00,0.00,0.12,0.00,0.00,1.47,0.01,0.25,3.00,0.75,0.25,2.47,0.57,0.00
0.00,0.11,68.12,0.00,0.00,0.12,0.00,0.00,0.75,0.00,0.25,3.00,0.75,0.25,1.75,0.40,0.00
0.02,0.10,68.52,1.11,0.00,0.12,0.00,0.00,0.75,0.00,0.25,3.00,0.75,0.25,4.89,1.13,0.00
0.00,0.10,49.19,0.00,0.00,0.12,0.00,0.00,0.15,0.00,0.25,3.49,0.87,0.23,5.61,1.19,0.00
0.00,0.10,6.61,0.00,0.00,0.15,0.00,0.00,6.00,0.00,0.25,4.50,1.12,0.23,7.95,1.69,0.00
-0.56,0.10,0.97,-0.55,0.00,0.15,0.00,0.00,4.33,0.00,0.25,8.00,2.00,0.23,5.84,1.24,0.00
-0.40,0.23,0.49,-0.19,0.00,0.15,0.00,0.50,1.87,0.86,0.25,8.00,2.00,0.25,3.00,0.69,0.00
-0.75,0.32,0.41,-0.31,0.09,0.15,0.01,0.50,1.76,0.81,0.25,8.00,2.00,0.25,2.50,0.58,0.00
-0.75,0.49,0.26,-0.20,0.25,0.15,0.03,0.50,1.59,0.73,0.25,8.18,2.04,0.25,2.50,0.58,0.00
-0.75,0.66,0.20,-0.15,0.25,0.15,0.03,0.50,1.08,0.50,0.25,8.30,2.08,0.25,2.50,0.58,0.00
-0.75,0.83,0.23,-0.17,0.25,0.15,0.03,0.50,1.85,0.85,0.25,8.31,2.08,0.25,2.69,0.62,0.00
-0.01,1.00,0.80,-0.01,0.25,0.15,0.03,0.50,1.82,0.84,0.25,7.68,1.92,0.25,3.00,0.69,0.00
-0.01,1.00,4.23,-0.05,0.25,0.15,0.03,0.50,1.92,0.89,0.25,20.00,5.00,0.25,8.57,1.98,0.00
-0.01,1.00,28.43,-0.37,0.25,0.15,0.03,0.50,0.15,0.07,0.25,7.84,1.96,0.25,7.68,1.77,0.00
0.00,1.00,79.44,0.00,0.25,0.15,0.03,0.50,1.61,0.74,0.25,5.67,1.42,0.25,5.75,1.33,0.00
0.25,1.00,104.57,24.10,0.00,0.15,0.00,0.50,24.81,11.44,0.00,3.00,0.00,0.25,24.81,5.72,0.00
0.75,0.93,100.08,69.20,0.00,0.15,0.00,0.00,13.00,0.00,0.00,3.00,0.00,0.25,17.14,3.95,0.00
0.98,0.73,88.72,79.97,0.00,0.15,0.00,0.00,4.63,0.00,0.25,2.50,0.62,0.02,5.72,0.12,0.00
0.00,0.49,78.46,0.00,0.25,0.15,0.03,0.50,0.75,0.35,0.25,2.50,0.62,0.25,2.86,0.66,0.00
0.00,0.49,72.67,0.00,0.25,0.15,0.03,0.50,0.25,0.12,0.25,3.00,0.75,0.25,2.50,0.58,0.00
0.00,0.49,74.08,0.00,0.25,0.12,0.03,0.50,1.47,0.68,0.25,3.00,0.75,0.25,2.47,0.57,0.00
0.00,0.49,68.92,0.00,0.00,0.12,0.00,0.50,0.98,0.45,0.25,3.00,0.75,0.25,1.97,0.45,0.00
0.00,0.48,68.50,0.00,0.00,0.12,0.00,0.50,1.36,0.63,0.25,3.53,0.88,0.25,2.35,0.54,0.00
0.00,0.48,67.79,0.00,0.00,0.12,0.00,0.50,1.52,0.70,0.25,3.00,0.75,0.25,2.50,0.58,0.00
0.00,0.48,75.57,0.00,0.25,0.12,0.03,0.50,1.50,0.69,0.25,3.00,0.75,0.25,2.50,0.58,0.00
0.50,0.48,84.10,39.01,0.00,0.12,0.00,0.25,2.00,0.46,0.25,5.00,1.25,0.25,3.00,0.69,0.00
1.00,0.35,105.75,97.50,0.00,0.15,0.00,0.00,9.00,0.00,0.00,3.00,0.00,-0.00,9.00,-0.00,0.00
0.00,0.10,69.77,0.00,0.00,0.15,0.00,-0.00,8.69,-0.00,0.25,5.52,1.38,0.23,8.69,1.85,0.00
0.00,0.10,46.01,0.00,0.00,0.15,0.00,0.00,6.00,0.00,0.25,4.12,1.03,0.23,11.00,2.34,0.00
0.00,0.10,37.20,0.00,0.00,0.15,0.00,0.00,3.98,0.00,0.25,4.22,1.05,0.23,5.63,1.20,0.00
-0.75,0.10,32.80,-24.60,0.00,0.15,0.00,0.23,3.00,0.64,0.25,6.25,1.56,0.00,3.00,0.00,0.00
-0.75,0.28,30.42,-22.82,0.00,0.15,0.00,0.50,2.80,1.29,0.25,7.64,1.91,0.25,3.17,0.73,0.00
-0.93,0.45,24.69,-22.97,0.00,0.15,0.00,0.50,2.56,1.18,0.07,7.81,0.54,0.25,3.00,0.69,0.00
