BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,spinCapacity,spinPrice_$perMW,spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,CapacityObligation
0.00,0.59,29.05,0.00,0.00,1.00,0.00,0.05,4.20,0.21,0.49,1.00,0.45,0.05,1.00,0.05,0.00
0.00,0.59,28.56,0.00,0.00,1.00,0.00,0.05,4.31,0.21,0.48,1.00,0.45,0.05,1.00,0.05,0.00
0.00,0.58,28.60,0.00,0.00,1.00,0.00,0.05,4.20,0.21,0.48,1.00,0.44,0.05,1.00,0.05,0.00
0.00,0.58,30.08,0.00,0.00,1.00,0.00,0.05,4.43,0.22,0.48,1.00,0.44,0.05,1.00,0.05,0.00
0.47,0.57,31.98,13.68,0.00,1.00,0.00,0.05,4.58,0.23,0.47,2.72,1.18,0.05,2.72,0.13,0.00
0.00,0.10,23.80,0.00,0.00,1.00,0.00,0.05,5.01,0.25,0.00,1.75,0.00,0.05,7.17,0.33,0.00
0.00,0.10,1.29,0.00,0.00,1.00,0.00,0.05,5.01,0.25,0.00,1.00,0.00,0.05,6.98,0.32,0.00
0.00,0.10,-5.84,-0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,2.18,0.10,0.00
-0.95,0.10,-17.31,16.40,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,2.00,0.09,0.00
0.00,0.98,-15.29,-0.00,0.09,0.45,0.04,0.05,4.85,0.24,0.50,0.45,0.21,0.05,1.73,0.08,0.00
0.00,0.97,-14.69,-0.00,0.09,0.45,0.04,0.05,5.00,0.25,0.50,0.45,0.21,0.05,0.76,0.03,0.00
0.00,0.96,-14.59,-0.00,0.09,0.45,0.04,0.05,5.01,0.25,0.50,0.45,0.21,0.05,0.76,0.03,0.00
-0.06,0.96,-16.35,0.90,0.09,0.45,0.04,0.05,5.01,0.25,0.50,0.45,0.21,0.05,0.76,0.03,0.00
-0.01,1.00,-14.99,0.12,0.10,0.45,0.04,0.05,5.00,0.25,0.50,0.45,0.21,0.05,0.76,0.03,0.00
-0.01,1.00,-14.10,0.11,0.10,0.45,0.04,0.05,5.01,0.25,0.50,0.45,0.21,0.05,0.45,0.02,0.00
-0.01,1.00,-10.59,0.08,0.10,0.45,0.04,0.05,5.01,0.25,0.50,0.45,0.21,0.05,0.71,0.03,0.00
-0.01,1.00,-1.69,0.01,0.10,0.45,0.04,0.05,5.01,0.25,0.50,0.45,0.21,0.05,0.45,0.02,0.00
-0.01,1.00,26.26,-0.20,0.10,0.45,0.04,0.05,5.00,0.25,0.50,0.45,0.21,0.05,1.32,0.06,0.00
0.00,1.00,38.81,0.00,0.10,1.00,0.09,0.05,7.00,0.35,0.50,2.10,0.96,0.05,5.00,0.23,0.00
0.41,0.99,40.49,15.19,0.04,1.00,0.04,0.05,6.11,0.30,0.50,2.32,1.07,0.05,5.64,0.26,0.00
0.47,0.58,38.75,16.82,0.00,1.00,0.00,0.05,2.00,0.10,0.48,1.00,0.44,0.05,3.29,0.15,0.00
0.00,0.10,34.77,0.00,0.00,1.08,0.00,0.05,4.00,0.20,0.00,1.08,0.00,0.05,1.27,0.06,0.00
0.00,0.10,33.69,0.00,0.00,1.00,0.00,0.05,3.21,0.16,0.00,1.00,0.00,0.05,3.00,0.14,0.00
0.00,0.10,27.18,0.00,0.00,1.00,0.00,0.05,4.82,0.24,0.00,1.29,0.00,0.05,1.29,0.06,0.00
0.00,0.10,27.46,0.00,0.00,1.00,0.00,0.05,5.07,0.25,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,26.24,0.00,0.00,1.00,0.00,0.05,4.46,0.22,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,25.08,0.00,0.00,0.67,0.00,0.05,4.36,0.22,0.00,0.67,0.00,0.05,0.67,0.03,0.00
0.00,0.10,22.32,0.00,0.00,0.92,0.00,0.05,4.61,0.23,0.00,0.92,0.00,0.05,0.92,0.04,0.00
0.00,0.10,25.35,0.00,0.00,1.00,0.00,0.05,7.22,0.36,0.00,2.43,0.00,0.05,2.43,0.11,0.00
0.00,0.10,18.80,0.00,0.00,1.00,0.00,0.05,10.27,0.51,0.00,9.31,0.00,0.05,9.31,0.43,0.00
0.00,0.10,-0.92,-0.00,0.00,1.00,0.00,0.05,10.00,0.50,0.00,1.00,0.00,0.05,8.36,0.38,0.00
0.00,0.10,-17.76,-0.00,0.00,0.45,0.00,0.05,6.37,0.32,0.00,0.45,0.00,0.05,3.28,0.15,0.00
-0.00,0.10,-25.55,0.01,0.00,0.45,0.00,0.05,6.88,0.34,0.00,0.45,0.00,0.05,2.00,0.09,0.00
-0.00,0.10,-29.18,0.00,0.00,0.45,0.00,0.05,6.38,0.32,0.00,0.45,0.00,0.05,1.73,0.08,0.00
-0.03,0.10,-30.72,0.80,0.00,0.45,0.00,0.05,8.28,0.41,0.00,0.45,0.00,0.05,2.00,0.09,0.00
0.00,0.12,-30.83,-0.00,0.00,0.45,0.00,0.05,8.60,0.43,0.02,0.45,0.01,0.05,2.00,0.09,0.00
-0.95,0.12,-31.63,29.97,0.00,0.45,0.00,0.05,9.45,0.47,0.02,0.45,0.01,0.05,2.00,0.09,0.00
-0.01,1.00,-31.14,0.24,0.10,0.45,0.04,0.05,6.88,0.34,0.50,0.45,0.21,0.05,0.45,0.02,0.00
-0.01,1.00,-29.13,0.22,0.10,0.45,0.04,0.05,8.52,0.42,0.50,0.45,0.21,0.05,1.92,0.09,0.00
-0.01,1.00,-20.11,0.15,0.10,0.45,0.04,0.05,10.19,0.51,0.50,0.45,0.21,0.05,2.29,0.11,0.00
-0.01,1.00,-5.96,0.05,0.10,0.45,0.04,0.05,13.94,0.70,0.50,0.45,0.21,0.05,1.10,0.05,0.00
-0.01,1.00,16.24,-0.12,0.10,0.50,0.05,0.05,11.43,0.57,0.50,0.50,0.23,0.05,0.50,0.02,0.00
0.00,1.00,29.19,0.00,0.10,1.00,0.09,0.05,5.47,0.27,0.50,2.88,1.32,0.05,2.89,0.13,0.00
0.39,0.99,32.79,11.62,0.06,1.00,0.06,0.05,6.02,0.30,0.50,5.70,2.62,0.05,5.70,0.26,0.00
0.01,0.60,30.98,0.35,0.00,1.00,0.00,0.05,5.99,0.30,0.50,3.91,1.80,0.05,3.91,0.18,0.00
0.00,0.58,27.90,0.00,0.00,1.00,0.00,0.05,3.76,0.19,0.48,1.05,0.47,0.05,1.06,0.05,0.00
0.47,0.58,26.89,11.67,0.00,1.00,0.00,0.05,6.72,0.34,0.48,3.24,1.42,0.05,3.24,0.15,0.00
0.00,0.10,20.32,0.00,0.00,1.00,0.00,0.05,5.54,0.28,0.00,1.71,0.00,0.05,1.71,0.08,0.00
0.00,0.10,20.12,0.00,0.00,1.00,0.00,0.05,7.00,0.35,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,19.86,0.00,0.00,1.00,0.00,0.05,6.58,0.33,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,19.43,0.00,0.00,1.00,0.00,0.05,6.64,0.33,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,18.36,0.00,0.00,1.00,0.00,0.05,6.36,0.32,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,15.33,0.00,0.00,1.00,0.00,0.05,6.52,0.33,0.00,2.06,0.00,0.05,2.06,0.09,0.00
0.00,0.10,8.06,0.01,0.00,1.00,0.00,0.05,10.64,0.53,0.00,7.83,0.00,0.05,7.83,0.36,0.00
0.00,0.10,-29.08,-0.00,0.00,1.00,0.00,0.05,12.02,0.60,0.00,1.00,0.00,0.05,6.86,0.29,0.00
-0.10,0.10,-49.57,8.16,0.00,0.45,0.00,0.05,8.66,0.43,0.00,0.45,0.00,0.05,5.61,0.24,0.00
-0.95,0.12,-50.53,47.87,0.00,0.45,0.00,0.05,6.81,0.34,0.02,0.45,0.01,0.05,1.37,0.06,0.00
-0.04,1.00,-45.65,2.94,0.10,0.45,0.04,0.05,6.49,0.32,0.50,0.45,0.21,0.05,0.54,0.02,0.00
0.35,1.00,-45.53,-14.66,0.10,0.45,0.04,0.05,7.21,0.36,0.50,0.45,0.21,0.05,0.53,0.02,0.00
0.00,0.64,-45.67,1.46,0.01,0.45,0.00,0.05,6.98,0.35,0.50,0.45,0.21,0.05,0.45,0.02,0.00
-0.48,0.60,-45.86,23.40,0.00,0.45,0.00,0.05,8.33,0.42,0.50,0.45,0.21,0.05,0.67,0.03,0.00
-0.01,1.00,-45.48,0.35,0.10,0.45,0.04,0.05,7.58,0.38,0.50,0.45,0.21,0.05,0.45,0.02,0.00
-0.01,1.00,-45.54,0.35,0.10,0.45,0.04,0.05,8.69,0.43,0.50,0.45,0.21,0.05,0.45,0.02,0.00
-0.01,1.00,-43.05,0.33,0.10,0.45,0.04,0.05,10.31,0.51,0.50,0.45,0.21,0.05,1.45,0.07,0.00
-0.01,1.00,-20.07,0.15,0.10,0.45,0.04,0.05,11.97,0.60,0.50,0.45,0.21,0.05,5.39,0.25,0.00
-0.01,1.00,12.23,-0.09,0.10,1.00,0.09,0.05,9.71,0.48,0.50,1.00,0.46,0.05,3.01,0.14,0.00
0.00,1.00,25.51,0.00,0.10,1.00,0.09,0.05,4.99,0.25,0.50,1.51,0.69,0.05,1.52,0.07,0.00
0.34,0.99,29.80,9.40,0.10,1.00,0.09,0.05,5.21,0.26,0.50,5.54,2.55,0.05,5.54,0.25,0.00
0.00,0.64,27.96,0.00,0.01,1.00,0.01,0.05,5.00,0.25,0.50,3.85,1.77,0.05,3.85,0.18,0.00
0.00,0.64,23.64,0.00,0.01,1.00,0.01,0.05,3.77,0.19,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.63,22.62,0.00,0.01,1.00,0.01,0.05,5.00,0.25,0.50,3.00,1.38,0.05,3.00,0.14,0.00
0.00,0.63,20.89,0.00,0.01,1.00,0.01,0.05,7.03,0.35,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.62,20.09,0.00,0.01,0.78,0.00,0.05,4.20,0.21,0.50,0.78,0.36,0.05,0.78,0.04,0.00
0.00,0.62,20.02,0.00,0.00,1.00,0.00,0.05,4.21,0.21,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,0.61,20.00,0.00,0.00,0.50,0.00,0.05,4.19,0.21,0.50,0.79,0.36,0.05,0.79,0.04,0.00
0.00,0.61,22.07,0.00,0.00,0.45,0.00,0.05,4.42,0.22,0.50,0.88,0.40,0.05,0.88,0.04,0.00
0.02,0.60,26.38,0.42,0.00,1.00,0.00,0.05,6.92,0.35,0.50,2.95,1.36,0.05,2.95,0.14,0.00
0.47,0.58,25.73,11.18,0.00,1.00,0.00,0.05,6.76,0.34,0.48,7.52,3.30,0.05,7.52,0.35,0.00
-0.00,0.10,2.12,-0.00,0.00,1.00,0.00,0.05,6.59,0.33,0.00,1.00,0.00,0.05,7.52,0.35,0.00
0.00,0.10,-6.61,-0.00,0.00,0.45,0.00,0.05,6.83,0.34,0.00,0.45,0.00,0.05,4.42,0.20,0.00
-0.00,0.10,-16.86,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,2.00,0.09,0.00
-0.00,0.10,-21.59,0.00,0.00,0.45,0.00,0.05,4.64,0.23,0.00,0.45,0.00,0.05,2.00,0.09,0.00
-0.00,0.10,-23.58,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,1.09,0.05,0.00
-0.00,0.10,-25.02,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.99,0.05,0.00
-0.54,0.10,-25.86,13.99,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.87,0.04,0.00
-0.44,0.60,-26.18,11.44,0.00,0.45,0.00,0.05,5.00,0.25,0.50,0.45,0.21,0.05,1.19,0.05,0.00
-0.01,1.00,-24.19,0.19,0.10,0.45,0.04,0.05,5.38,0.27,0.50,0.45,0.21,0.05,0.45,0.02,0.00
-0.01,1.00,-24.10,0.18,0.10,0.45,0.04,0.05,6.03,0.30,0.50,0.45,0.21,0.05,0.64,0.03,0.00
-0.01,1.00,-12.65,0.10,0.10,0.45,0.04,0.05,6.88,0.34,0.50,0.45,0.21,0.05,2.67,0.12,0.00
-0.01,1.00,17.92,-0.14,0.10,0.45,0.04,0.05,5.00,0.25,0.50,0.45,0.21,0.05,0.74,0.03,0.00
0.00,1.00,32.60,0.00,0.10,1.00,0.09,0.05,5.00,0.25,0.50,5.85,2.69,0.05,5.85,0.27,0.00
0.38,0.99,34.30,11.99,0.07,1.00,0.06,0.05,7.00,0.35,0.50,7.87,3.62,0.05,7.87,0.36,0.00
0.00,0.61,29.61,0.00,0.00,1.00,0.00,0.05,2.55,0.13,0.50,2.63,1.21,0.05,2.63,0.12,0.00
0.00,0.60,25.87,0.00,0.00,1.00,0.00,0.05,3.84,0.19,0.50,1.00,0.46,0.05,1.67,0.08,0.00
0.00,0.60,24.02,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.49,3.00,1.37,0.05,3.00,0.14,0.00
0.00,0.59,18.60,0.00,0.00,1.00,0.00,0.05,4.50,0.22,0.49,1.00,0.45,0.05,1.00,0.05,0.00
-0.02,0.59,16.50,-0.31,0.00,0.45,0.00,0.05,4.50,0.22,0.48,0.45,0.20,0.05,0.45,0.02,0.00
0.00,0.60,16.36,0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.50,0.45,0.21,0.05,0.45,0.02,0.00
0.00,0.59,16.65,0.00,0.00,0.45,0.00,0.05,4.76,0.24,0.49,0.45,0.20,0.05,0.45,0.02,0.00
0.00,0.59,17.90,0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.49,0.45,0.20,0.05,0.45,0.02,0.00
0.00,0.58,24.64,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.48,1.00,0.44,0.05,1.00,0.05,0.00
0.47,0.58,23.69,10.29,0.00,1.00,0.00,0.05,6.25,0.31,0.48,9.07,3.98,0.05,9.07,0.42,0.00
0.00,0.10,-0.71,-0.00,0.00,1.00,0.00,0.05,6.48,0.32,0.00,1.88,0.00,0.05,7.16,0.33,0.00
0.00,0.10,-12.14,-0.00,0.00,0.45,0.00,0.05,6.12,0.31,0.00,0.45,0.00,0.05,2.00,0.09,0.00
-0.95,0.10,-19.35,18.33,0.00,0.45,0.00,0.05,5.47,0.27,0.00,0.45,0.00,0.05,1.56,0.07,0.00
0.00,0.98,-17.07,-0.00,0.09,0.45,0.04,0.05,5.05,0.25,0.50,0.45,0.21,0.05,2.00,0.09,0.00
-0.04,0.97,-19.18,0.77,0.09,0.45,0.04,0.05,5.30,0.26,0.50,0.45,0.21,0.05,0.76,0.03,0.00
0.00,1.00,-18.76,-0.00,0.10,0.45,0.04,0.05,5.50,0.27,0.50,0.45,0.21,0.05,0.73,0.03,0.00
-0.02,0.99,-18.98,0.29,0.10,0.45,0.04,0.05,5.47,0.27,0.50,0.45,0.21,0.05,0.76,0.03,0.00
0.00,1.00,-17.38,-0.00,0.10,0.45,0.04,0.05,5.75,0.29,0.50,0.45,0.21,0.05,0.45,0.02,0.00
-0.02,0.99,-17.86,0.27,0.10,0.40,0.04,0.05,5.21,0.26,0.50,0.40,0.18,0.05,0.76,0.03,0.00
-0.01,1.00,-14.85,0.11,0.10,0.45,0.04,0.05,5.49,0.27,0.50,0.45,0.21,0.05,0.76,0.03,0.00
-0.01,1.00,-3.83,0.03,0.10,0.45,0.04,0.05,5.51,0.27,0.50,0.45,0.21,0.05,0.76,0.03,0.00
0.00,1.00,27.88,0.00,0.10,0.45,0.04,0.05,4.99,0.25,0.50,0.45,0.21,0.05,0.45,0.02,0.00
0.00,0.99,37.04,0.00,0.10,1.00,0.09,0.05,7.84,0.39,0.50,5.35,2.46,0.05,6.13,0.28,0.00
0.40,0.99,41.35,15.26,0.05,1.00,0.04,0.05,6.11,0.30,0.50,4.80,2.21,0.05,4.80,0.22,0.00
0.47,0.58,38.64,16.79,0.00,1.00,0.00,0.05,2.00,0.10,0.48,3.95,1.73,0.05,8.48,0.39,0.00
0.00,0.10,30.16,0.00,0.00,0.50,0.00,0.05,1.50,0.07,0.00,0.50,0.00,0.05,0.50,0.02,0.00
0.00,0.10,29.78,0.00,0.00,0.95,0.00,0.05,4.43,0.22,0.00,0.95,0.00,0.05,3.00,0.14,0.00
0.00,0.10,21.72,0.00,0.00,0.45,0.00,0.05,4.97,0.25,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,18.06,0.00,0.00,0.45,0.00,0.05,4.52,0.23,0.00,0.45,0.00,0.05,0.69,0.03,0.00
-0.00,0.10,15.12,-0.01,0.00,0.45,0.00,0.05,4.21,0.21,0.00,0.45,0.00,0.05,0.60,0.03,0.00
-0.53,0.10,13.42,-7.07,0.00,0.45,0.00,0.05,4.31,0.21,0.00,0.45,0.00,0.05,0.67,0.03,0.00
0.00,0.59,15.28,0.00,0.00,0.45,0.00,0.05,4.59,0.23,0.49,0.45,0.20,0.05,0.83,0.04,0.00
0.00,0.58,18.30,0.00,0.00,1.00,0.00,0.05,4.55,0.23,0.48,1.00,0.44,0.05,1.67,0.08,0.00
0.47,0.58,20.23,8.79,0.00,1.00,0.00,0.05,6.12,0.31,0.48,5.00,2.19,0.05,7.20,0.33,0.00
0.00,0.10,-5.21,-0.00,0.00,1.00,0.00,0.05,6.65,0.33,0.00,1.00,0.00,0.05,8.02,0.37,0.00
-0.00,0.10,-16.35,0.00,0.00,0.45,0.00,0.05,5.43,0.27,0.00,0.45,0.00,0.05,2.00,0.09,0.00
-0.95,0.10,-25.33,24.00,0.00,0.45,0.00,0.05,5.18,0.26,0.00,0.45,0.00,0.05,2.49,0.11,0.00
0.00,0.98,-23.03,-0.00,0.09,0.45,0.04,0.05,4.63,0.23,0.50,0.45,0.21,0.05,2.02,0.09,0.00
0.00,0.97,-22.50,-0.00,0.09,0.45,0.04,0.05,5.00,0.25,0.50,0.45,0.21,0.05,0.76,0.03,0.00
0.00,0.96,-23.35,-0.00,0.09,0.45,0.04,0.05,5.00,0.25,0.50,0.45,0.21,0.05,0.76,0.03,0.00
-0.06,0.96,-23.73,1.31,0.09,0.45,0.04,0.05,5.21,0.26,0.50,0.45,0.21,0.05,0.76,0.03,0.00
-0.01,1.00,-22.96,0.18,0.10,0.45,0.04,0.05,5.92,0.30,0.50,0.45,0.21,0.05,0.75,0.03,0.00
-0.01,1.00,-21.94,0.17,0.10,0.45,0.04,0.05,5.18,0.26,0.50,0.45,0.21,0.05,0.45,0.02,0.00
-0.01,1.00,-20.69,0.16,0.10,0.45,0.04,0.05,5.18,0.26,0.50,0.45,0.21,0.05,0.76,0.03,0.00
-0.01,1.00,-6.02,0.05,0.10,0.45,0.04,0.05,5.28,0.26,0.50,0.45,0.21,0.05,0.69,0.03,0.00
-0.01,1.00,18.90,-0.14,0.10,0.35,0.03,0.05,10.65,0.53,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.00,1.00,32.06,0.00,0.10,1.00,0.09,0.05,6.11,0.30,0.50,1.00,0.46,0.05,5.62,0.26,0.00
0.89,0.99,37.54,30.76,0.00,1.00,0.00,0.05,5.00,0.25,0.06,2.54,0.14,0.05,4.71,0.22,0.00
0.00,0.10,31.48,0.00,0.00,1.00,0.00,0.05,1.30,0.06,0.00,1.00,0.00,0.05,2.73,0.13,0.00
0.00,0.10,22.14,0.00,0.00,0.45,0.00,0.05,1.25,0.06,0.00,0.45,0.00,0.05,1.42,0.07,0.00
0.00,0.10,20.84,0.00,0.00,0.45,0.00,0.05,3.75,0.19,0.00,0.45,0.00,0.05,2.41,0.11,0.00
0.00,0.10,19.08,0.00,0.00,0.45,0.00,0.05,4.46,0.22,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,0.10,16.44,-0.00,0.00,0.45,0.00,0.05,4.32,0.22,0.00,0.45,0.00,0.05,0.46,0.02,0.00
-0.00,0.10,15.12,-0.00,0.00,0.45,0.00,0.05,4.03,0.20,0.00,0.45,0.00,0.05,0.46,0.02,0.00
-0.00,0.10,14.58,-0.01,0.00,0.45,0.00,0.05,4.21,0.21,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,15.11,0.00,0.00,0.45,0.00,0.05,4.88,0.24,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,22.79,0.00,0.00,1.00,0.00,0.05,4.62,0.23,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,21.26,0.00,0.00,1.00,0.00,0.05,4.99,0.25,0.00,1.00,0.00,0.05,7.41,0.34,0.00
0.00,0.10,-4.11,-0.00,0.00,1.00,0.00,0.05,7.26,0.36,0.00,1.00,0.00,0.05,7.59,0.35,0.00
-0.00,0.10,-17.62,0.00,0.00,0.45,0.00,0.05,7.34,0.37,0.00,0.45,0.00,0.05,2.14,0.10,0.00
-0.00,0.10,-23.51,0.00,0.00,0.45,0.00,0.05,5.25,0.26,0.00,0.45,0.00,0.05,2.26,0.10,0.00
-0.00,0.10,-24.96,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,2.90,0.13,0.00
-0.00,0.10,-25.78,0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.54,0.02,0.00
-0.55,0.10,-27.08,14.80,0.00,0.45,0.00,0.05,5.17,0.26,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.61,-26.70,-0.00,0.00,0.45,0.00,0.05,5.07,0.25,0.50,0.45,0.21,0.05,0.74,0.03,0.00
-0.44,0.60,-27.54,12.04,0.00,0.45,0.00,0.05,5.34,0.27,0.50,0.45,0.21,0.05,0.45,0.02,0.00
-0.01,1.00,-25.58,0.20,0.10,0.40,0.04,0.05,5.01,0.25,0.50,0.40,0.18,0.05,0.49,0.02,0.00
-0.01,1.00,-23.90,0.18,0.10,0.40,0.04,0.05,5.01,0.25,0.50,0.40,0.18,0.05,0.76,0.03,0.00
-0.01,1.00,-9.92,0.08,0.10,0.45,0.04,0.05,5.00,0.25,0.50,0.45,0.21,0.05,1.00,0.05,0.00
-0.01,1.00,13.51,-0.10,0.10,0.35,0.03,0.05,4.99,0.25,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.00,1.00,29.80,0.00,0.10,1.00,0.09,0.05,6.11,0.30,0.50,1.00,0.46,0.05,5.40,0.25,0.00
0.89,0.99,35.90,29.40,0.00,1.00,0.00,0.05,6.11,0.30,0.06,3.86,0.21,0.05,8.00,0.37,0.00
0.00,0.10,30.32,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,5.36,0.25,0.00
0.00,0.10,23.86,0.00,0.00,0.45,0.00,0.05,1.00,0.05,0.00,0.45,0.00,0.05,1.70,0.08,0.00
0.00,0.10,22.31,0.00,0.00,0.45,0.00,0.05,1.42,0.07,0.00,0.45,0.00,0.05,3.01,0.14,0.00
0.00,0.10,18.83,0.00,0.00,0.45,0.00,0.05,4.37,0.22,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,18.47,0.00,0.00,0.45,0.00,0.05,4.56,0.23,0.00,0.45,0.00,0.05,0.65,0.03,0.00
-0.00,0.10,16.81,-0.00,0.00,0.45,0.00,0.05,4.25,0.21,0.00,0.45,0.00,0.05,0.51,0.02,0.00
-0.52,0.10,16.12,-8.41,0.00,0.45,0.00,0.05,4.35,0.22,0.00,0.45,0.00,0.05,0.59,0.03,0.00
0.00,0.58,18.74,0.00,0.00,0.45,0.00,0.05,3.99,0.20,0.48,0.45,0.20,0.05,0.52,0.02,0.00
0.47,0.58,26.78,11.64,0.00,1.00,0.00,0.05,4.62,0.23,0.48,1.00,0.44,0.05,1.00,0.05,0.00
0.00,0.10,22.75,0.00,0.00,1.00,0.00,0.05,5.07,0.25,0.00,1.00,0.00,0.05,5.46,0.25,0.00
0.00,0.10,-3.00,-0.00,0.00,1.00,0.00,0.05,8.22,0.41,0.00,1.00,0.00,0.05,8.08,0.37,0.00
0.00,0.10,-10.80,-0.00,0.00,0.45,0.00,0.05,4.89,0.24,0.00,0.45,0.00,0.05,2.68,0.12,0.00
-0.00,0.10,-19.94,0.01,0.00,0.45,0.00,0.05,6.65,0.33,0.00,0.45,0.00,0.05,2.00,0.09,0.00
0.00,0.10,-22.22,-0.00,0.00,0.45,0.00,0.05,4.64,0.23,0.00,0.45,0.00,0.05,2.00,0.09,0.00
-0.00,0.10,-24.81,0.00,0.00,0.45,0.00,0.05,4.25,0.21,0.00,0.45,0.00,0.05,0.50,0.02,0.00
-0.03,0.10,-25.26,0.65,0.00,0.45,0.00,0.05,5.00,0.25,0.00,0.45,0.00,0.05,0.76,0.03,0.00
0.00,0.12,-25.44,-0.00,0.00,0.45,0.00,0.05,5.00,0.25,0.02,0.45,0.01,0.05,0.76,0.03,0.00
-0.95,0.12,-26.29,24.91,0.00,0.45,0.00,0.05,5.00,0.25,0.02,0.45,0.01,0.05,0.45,0.02,0.00
0.00,1.00,-24.54,-0.00,0.10,0.45,0.04,0.05,5.00,0.25,0.50,0.45,0.21,0.05,0.45,0.02,0.00
-0.02,0.99,-25.84,0.40,0.10,0.40,0.04,0.05,5.01,0.25,0.50,0.40,0.19,0.05,0.40,0.02,0.00
-0.01,1.00,-13.20,0.10,0.10,0.45,0.04,0.05,5.53,0.28,0.50,0.45,0.21,0.05,3.50,0.16,0.00
-0.01,1.00,8.75,-0.07,0.10,0.35,0.03,0.05,6.05,0.30,0.50,0.35,0.16,0.05,0.35,0.02,0.00
0.00,1.00,25.12,0.00,0.10,1.00,0.09,0.05,6.49,0.32,0.50,1.00,0.46,0.05,4.02,0.18,0.00
0.89,0.99,28.54,23.34,0.06,1.00,0.06,0.05,6.11,0.30,0.00,1.00,0.00,0.05,7.18,0.33,0.00
0.00,0.10,25.99,0.00,0.00,1.00,0.00,0.05,1.75,0.09,0.00,1.00,0.00,0.05,2.55,0.12,0.00
0.00,0.10,19.07,0.00,0.00,0.45,0.00,0.05,1.50,0.07,0.00,0.45,0.00,0.05,1.79,0.08,0.00
0.00,0.10,17.96,0.00,0.00,0.45,0.00,0.05,4.57,0.23,0.00,0.45,0.00,0.05,2.00,0.09,0.00
0.00,0.10,21.27,0.00,0.00,0.45,0.00,0.05,4.90,0.24,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,18.53,0.00,0.00,0.99,0.00,0.05,6.11,0.30,0.00,0.99,0.00,0.05,0.99,0.05,0.00
0.00,0.10,17.32,0.00,0.00,0.96,0.00,0.05,5.43,0.27,0.00,0.96,0.00,0.05,0.96,0.04,0.00
0.00,0.10,17.09,0.00,0.00,0.66,0.00,0.05,6.51,0.32,0.00,0.66,0.00,0.05,0.66,0.03,0.00
0.00,0.10,17.20,0.00,0.00,1.00,0.00,0.05,5.92,0.30,0.00,1.00,0.00,0.05,1.00,0.05,0.00
0.00,0.10,16.15,0.00,0.00,1.00,0.00,0.05,5.92,0.29,0.00,1.00,0.00,0.05,1.91,0.09,0.00
0.00,0.10,10.12,0.01,0.00,1.00,0.00,0.05,7.54,0.38,0.00,1.00,0.00,0.05,5.00,0.23,0.00
-0.00,0.10,-28.43,0.03,0.00,1.00,0.00,0.05,8.23,0.41,0.00,1.00,0.00,0.05,5.00,0.21,0.00
-0.00,0.10,-41.89,0.00,0.00,1.00,0.00,0.05,7.52,0.38,0.00,1.00,0.00,0.05,4.39,0.20,0.00
