BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,spinCapacity,spinPrice_$perMW,spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,CapacityObligation
0.78,0.92,54.78,39.22,0.17,6.23,0.98,0.05,8.77,0.44,0.00,6.23,0.00,0.05,6.23,0.29,0.00
0.36,0.53,47.63,15.71,0.09,4.87,0.41,0.05,8.97,0.45,0.50,4.87,2.24,0.05,4.87,0.22,0.00
0.00,0.35,43.28,0.00,0.00,1.00,0.00,0.05,6.00,0.30,0.50,1.00,0.46,0.05,2.90,0.13,0.00
0.00,0.35,39.38,0.00,0.00,1.00,0.00,0.05,6.00,0.30,0.49,1.00,0.46,0.05,4.93,0.23,0.00
0.00,0.35,34.78,0.00,0.00,1.00,0.00,0.05,4.97,0.25,0.49,1.00,0.45,0.05,1.23,0.06,0.00
0.00,0.34,34.79,0.00,0.00,0.65,0.00,0.05,4.17,0.21,0.48,0.65,0.29,0.05,1.29,0.06,0.00
0.00,0.34,33.99,0.00,0.00,0.17,0.00,0.05,2.87,0.14,0.48,0.17,0.07,0.05,1.07,0.05,0.00
0.00,0.34,33.70,0.00,0.00,0.14,0.00,0.05,3.07,0.15,0.48,0.14,0.06,0.05,0.92,0.04,0.00
0.00,0.34,33.89,0.00,0.00,0.14,0.00,0.05,3.47,0.17,0.47,0.14,0.06,0.05,0.83,0.04,0.00
0.00,0.33,39.10,0.00,0.00,0.60,0.00,0.05,3.50,0.17,0.47,0.60,0.26,0.05,1.01,0.05,0.00
0.00,0.33,37.01,0.00,0.00,1.00,0.00,0.05,4.95,0.25,0.46,1.00,0.42,0.05,1.56,0.07,0.00
0.00,0.33,31.82,0.00,0.00,0.14,0.00,0.05,4.59,0.23,0.46,0.14,0.06,0.05,0.82,0.04,0.00
0.00,0.33,30.89,0.00,0.00,0.14,0.00,0.05,3.94,0.20,0.45,0.14,0.06,0.05,0.66,0.03,0.00
-0.95,0.32,29.22,-27.68,0.00,0.14,0.00,0.05,4.61,0.23,0.45,0.14,0.06,0.05,0.80,0.04,0.00
0.00,0.76,30.07,0.00,0.20,0.14,0.03,0.05,4.14,0.21,0.50,0.14,0.06,0.05,0.85,0.04,0.00
-0.54,0.75,29.79,-16.09,0.20,0.14,0.03,0.05,4.57,0.23,0.50,0.14,0.06,0.05,0.54,0.02,0.00
0.00,1.00,31.18,0.00,0.32,0.14,0.04,0.05,3.51,0.18,0.50,0.14,0.06,0.05,0.14,0.01,0.00
-0.03,0.99,30.74,-0.77,0.32,0.14,0.04,0.05,4.23,0.21,0.50,0.14,0.06,0.05,0.14,0.01,0.00
-0.01,1.00,32.98,-0.37,0.33,0.14,0.04,0.05,6.00,0.30,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,35.80,-0.40,0.33,0.14,0.04,0.05,5.99,0.30,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,36.09,-0.45,0.32,0.45,0.13,0.05,5.90,0.29,0.50,0.45,0.21,0.05,0.45,0.02,0.00
0.00,1.00,41.13,0.00,0.32,0.45,0.13,0.05,8.54,0.43,0.50,0.45,0.21,0.05,0.46,0.02,0.00
0.00,0.99,48.87,0.00,0.32,6.23,1.84,0.05,8.94,0.45,0.50,6.23,2.86,0.05,6.24,0.29,0.00
0.13,0.99,69.36,8.36,0.32,23.67,6.94,0.05,8.54,0.43,0.50,23.67,10.88,0.05,26.20,1.20,0.00
0.76,0.92,57.42,39.89,0.19,7.78,1.39,0.05,7.99,0.40,0.00,7.78,0.00,0.05,7.78,0.36,0.00
0.36,0.54,50.83,16.66,0.09,5.50,0.47,0.05,7.99,0.40,0.50,5.50,2.53,0.05,5.50,0.25,0.00
0.00,0.36,43.45,0.00,0.00,1.00,0.00,0.05,6.00,0.30,0.50,1.00,0.46,0.05,2.98,0.14,0.00
0.00,0.35,39.31,0.00,0.00,1.00,0.00,0.05,6.00,0.30,0.50,1.00,0.46,0.05,4.90,0.23,0.00
0.00,0.35,41.61,0.00,0.00,1.00,0.00,0.05,5.82,0.29,0.50,1.00,0.46,0.05,1.51,0.07,0.00
0.00,0.35,39.29,0.00,0.00,0.45,0.00,0.05,4.17,0.21,0.49,0.45,0.20,0.05,1.07,0.05,0.00
0.00,0.35,38.80,0.00,0.00,0.45,0.00,0.05,4.17,0.21,0.49,0.45,0.20,0.05,0.97,0.04,0.00
0.00,0.34,38.81,0.00,0.00,0.26,0.00,0.05,4.50,0.22,0.48,0.26,0.12,0.05,0.93,0.04,0.00
0.00,0.34,40.32,0.00,0.00,0.26,0.00,0.05,3.71,0.18,0.48,0.26,0.11,0.05,0.97,0.04,0.00
0.00,0.34,43.19,0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.48,0.45,0.20,0.05,0.98,0.05,0.00
0.00,0.34,42.72,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.47,1.00,0.43,0.05,2.83,0.13,0.00
0.00,0.33,33.77,0.00,0.00,0.14,0.00,0.05,5.94,0.30,0.47,0.14,0.06,0.05,0.56,0.03,0.00
0.00,0.33,32.20,0.00,0.00,0.14,0.00,0.05,5.57,0.28,0.46,0.14,0.06,0.05,0.33,0.02,0.00
-0.95,0.33,31.24,-29.59,0.00,0.14,0.00,0.05,5.00,0.25,0.46,0.14,0.06,0.05,0.97,0.04,0.00
-0.52,0.76,31.94,-16.62,0.21,0.14,0.03,0.05,5.42,0.27,0.50,0.14,0.06,0.05,1.63,0.08,0.00
-0.01,1.00,32.69,-0.41,0.32,0.14,0.04,0.05,4.59,0.23,0.50,0.14,0.06,0.05,1.44,0.07,0.00
-0.01,1.00,33.33,-0.42,0.32,0.14,0.04,0.05,3.73,0.19,0.50,0.14,0.06,0.05,0.53,0.02,0.00
-0.01,1.00,35.62,-0.40,0.33,0.14,0.04,0.05,2.86,0.14,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,38.08,-0.43,0.33,0.14,0.04,0.05,6.00,0.30,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,39.26,-0.44,0.33,0.14,0.04,0.05,6.00,0.30,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,39.55,-0.50,0.32,0.26,0.08,0.05,6.00,0.30,0.50,0.26,0.12,0.05,0.26,0.01,0.00
-0.01,1.00,45.58,-0.57,0.32,0.45,0.13,0.05,10.00,0.50,0.50,0.45,0.21,0.05,0.46,0.02,0.00
0.00,1.00,56.88,0.00,0.32,1.00,0.30,0.05,7.50,0.37,0.50,1.00,0.46,0.05,5.73,0.26,0.00
0.79,0.99,75.58,54.67,0.00,6.23,0.00,0.05,7.11,0.35,0.16,12.89,1.94,0.05,19.65,0.90,0.00
1.00,0.60,64.38,59.19,0.00,1.23,0.00,0.05,4.00,0.20,0.00,1.23,0.00,0.00,1.23,0.00,0.00
0.00,0.10,56.70,0.00,0.00,1.00,0.00,0.05,7.50,0.37,0.00,1.00,0.00,0.05,4.69,0.22,0.00
0.00,0.10,52.05,0.00,0.00,1.00,0.00,0.05,6.00,0.30,0.00,1.00,0.00,0.05,4.98,0.23,0.00
0.00,0.10,43.51,0.00,0.00,1.00,0.00,0.05,6.00,0.30,0.00,1.00,0.00,0.05,4.43,0.20,0.00
0.00,0.10,39.49,0.00,0.00,0.45,0.00,0.05,6.00,0.30,0.00,0.45,0.00,0.05,0.97,0.04,0.00
0.00,0.10,38.23,0.00,0.00,0.14,0.00,0.05,4.42,0.22,0.00,0.14,0.00,0.05,0.79,0.04,0.00
0.00,0.10,35.16,0.00,0.00,0.14,0.00,0.05,4.17,0.21,0.01,0.14,0.00,0.02,0.14,0.00,0.00
0.00,0.10,35.22,0.00,0.00,0.14,0.00,0.05,4.10,0.20,0.00,0.14,0.00,0.05,1.10,0.05,0.00
0.00,0.10,36.38,0.00,0.00,0.14,0.00,0.05,4.04,0.20,0.00,0.14,0.00,0.05,0.86,0.04,0.00
0.00,0.10,41.03,0.00,0.00,1.00,0.00,0.05,3.38,0.17,0.00,1.00,0.00,0.05,1.97,0.09,0.00
0.00,0.10,39.81,0.00,0.00,1.00,0.00,0.05,5.00,0.25,0.00,1.00,0.00,0.05,2.56,0.12,0.00
-0.00,0.10,31.61,-0.00,0.00,0.14,0.00,0.05,4.25,0.21,0.00,0.14,0.00,0.05,1.52,0.07,0.00
-0.06,0.10,29.39,-1.69,0.00,0.14,0.00,0.05,4.60,0.23,0.00,0.14,0.00,0.05,1.48,0.07,0.00
-0.95,0.13,28.49,-26.99,0.00,0.14,0.00,0.05,4.62,0.23,0.05,0.14,0.01,0.05,0.70,0.03,0.00
-0.95,0.56,27.37,-25.93,0.00,0.14,0.00,0.05,4.25,0.21,0.50,0.14,0.06,0.05,1.00,0.05,0.00
-0.01,1.00,29.69,-0.37,0.32,0.14,0.04,0.05,4.00,0.20,0.50,0.14,0.06,0.05,0.59,0.03,0.00
-0.01,1.00,30.32,-0.38,0.32,0.14,0.04,0.05,4.00,0.20,0.50,0.14,0.06,0.05,0.14,0.01,0.00
-0.01,1.00,30.38,-0.38,0.32,0.14,0.04,0.05,4.90,0.24,0.50,0.14,0.06,0.05,0.14,0.01,0.00
-0.01,1.00,36.66,-0.41,0.33,0.14,0.04,0.05,6.13,0.31,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,37.71,-0.42,0.33,0.14,0.04,0.05,5.99,0.30,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,43.12,-0.54,0.32,1.00,0.30,0.05,6.05,0.30,0.50,1.00,0.46,0.05,1.22,0.06,0.00
0.00,1.00,53.28,0.00,0.32,0.45,0.13,0.05,6.81,0.34,0.50,0.45,0.21,0.05,0.76,0.03,0.00
0.13,0.99,59.42,7.00,0.32,5.50,1.63,0.05,6.67,0.33,0.50,5.50,2.53,0.05,6.00,0.28,0.00
0.80,0.92,74.97,54.94,0.15,16.58,2.33,0.05,3.35,0.17,0.00,16.58,0.00,0.05,22.54,1.04,0.00
0.36,0.52,62.18,20.76,0.09,5.60,0.45,0.05,6.67,0.33,0.50,5.60,2.57,0.05,9.05,0.42,0.00
0.47,0.34,57.60,25.02,0.00,4.41,0.00,0.05,5.62,0.28,0.48,4.41,1.94,0.05,4.41,0.20,0.00
0.00,0.10,52.80,0.00,0.00,1.00,0.00,0.05,5.74,0.29,0.00,1.00,0.00,0.05,2.70,0.12,0.00
0.00,0.10,41.94,0.00,0.00,1.00,0.00,0.05,3.96,0.20,0.00,1.00,0.00,0.05,4.37,0.20,0.00
0.00,0.10,43.05,0.00,0.00,0.45,0.00,0.05,4.97,0.25,0.00,0.45,0.00,0.05,0.88,0.04,0.00
0.00,0.10,41.41,0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.00,0.45,0.00,0.05,0.98,0.05,0.00
-0.00,0.10,38.21,-0.00,0.00,0.14,0.00,0.05,4.47,0.22,0.00,0.14,0.00,0.05,0.88,0.04,0.00
-0.00,0.10,36.72,-0.02,0.00,0.14,0.00,0.05,5.88,0.29,0.00,0.14,0.00,0.05,1.07,0.05,0.00
0.00,0.10,38.26,0.00,0.00,0.14,0.00,0.05,6.29,0.31,0.00,0.14,0.00,0.05,1.03,0.05,0.00
0.00,0.10,42.74,0.00,0.00,0.45,0.00,0.05,5.98,0.30,0.00,0.45,0.00,0.05,1.10,0.05,0.00
0.00,0.10,40.91,0.00,0.00,0.45,0.00,0.05,4.25,0.21,0.00,0.45,0.00,0.05,1.22,0.06,0.00
0.00,0.10,36.51,0.00,0.00,0.41,0.00,0.05,5.97,0.30,0.00,0.41,0.00,0.05,2.44,0.11,0.00
-0.06,0.10,32.99,-1.90,0.00,0.14,0.00,0.05,6.50,0.32,0.00,0.14,0.00,0.05,1.01,0.05,0.00
-0.95,0.13,31.21,-29.57,0.00,0.14,0.00,0.05,6.48,0.32,0.05,0.14,0.01,0.05,0.80,0.04,0.00
-0.95,0.56,31.60,-29.94,0.00,0.14,0.00,0.05,6.90,0.34,0.50,0.14,0.06,0.05,0.51,0.02,0.00
-0.01,1.00,34.17,-0.38,0.33,0.14,0.04,0.05,6.42,0.32,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,34.62,-0.39,0.33,0.14,0.04,0.05,6.37,0.32,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,36.24,-0.41,0.33,0.14,0.04,0.05,6.00,0.30,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.00,1.00,43.32,-0.18,0.00,0.14,0.00,0.05,7.18,0.36,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,45.59,-0.57,0.32,0.65,0.19,0.05,6.65,0.33,0.50,0.65,0.30,0.05,0.65,0.03,0.00
-0.01,1.00,48.16,-0.60,0.32,1.00,0.30,0.05,6.38,0.32,0.50,1.00,0.46,0.05,1.00,0.05,0.00
0.00,1.00,57.64,0.00,0.32,1.00,0.30,0.05,6.93,0.35,0.50,1.00,0.46,0.05,1.09,0.05,0.00
0.00,0.99,64.00,0.00,0.32,5.39,1.60,0.05,7.05,0.35,0.50,5.39,2.48,0.05,6.00,0.28,0.00
0.93,0.99,88.10,75.16,0.02,22.00,0.45,0.05,7.99,0.40,0.00,22.00,0.00,0.05,30.93,1.42,0.00
0.36,0.52,69.37,23.16,0.09,6.23,0.50,0.05,7.05,0.35,0.50,6.23,2.86,0.05,9.55,0.44,0.00
0.47,0.34,61.94,26.90,0.00,4.76,0.00,0.05,6.00,0.30,0.48,4.76,2.09,0.05,5.37,0.25,0.00
0.00,0.10,52.27,0.00,0.00,1.00,0.00,0.05,5.98,0.30,0.00,1.00,0.00,0.05,5.00,0.23,0.00
0.00,0.10,48.31,0.00,0.00,1.00,0.00,0.05,4.76,0.24,0.00,1.00,0.00,0.05,4.62,0.21,0.00
0.00,0.10,45.54,0.00,0.00,0.45,0.00,0.05,5.98,0.30,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,0.10,42.68,-0.00,0.00,0.45,0.00,0.05,4.55,0.23,0.00,0.45,0.00,0.05,0.75,0.03,0.00
-0.00,0.10,41.57,-0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.00,0.45,0.00,0.05,0.72,0.03,0.00
-0.00,0.10,41.18,-0.02,0.00,0.14,0.00,0.05,5.57,0.28,0.00,0.14,0.00,0.05,0.86,0.04,0.00
0.00,0.10,41.36,0.00,0.00,0.14,0.00,0.05,5.99,0.30,0.00,0.14,0.00,0.05,0.89,0.04,0.00
0.00,0.10,43.85,0.00,0.00,0.45,0.00,0.05,5.99,0.30,0.00,0.45,0.00,0.05,0.53,0.02,0.00
0.00,0.10,41.85,0.00,0.00,0.45,0.00,0.05,4.66,0.23,0.00,0.45,0.00,0.05,1.15,0.05,0.00
-0.00,0.10,37.72,-0.00,0.00,0.45,0.00,0.05,6.88,0.34,0.00,0.45,0.00,0.05,1.26,0.06,0.00
-0.95,0.10,32.46,-30.75,0.00,0.14,0.00,0.05,6.58,0.33,0.00,0.14,0.00,0.05,0.93,0.04,0.00
-0.95,0.54,34.25,-32.44,0.00,0.14,0.00,0.05,6.56,0.33,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.07,0.97,35.66,-2.41,0.31,0.14,0.04,0.05,6.12,0.31,0.50,0.14,0.06,0.05,0.84,0.04,0.00
-0.01,1.00,37.02,-0.42,0.33,0.14,0.04,0.05,6.49,0.32,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,39.32,-0.44,0.33,0.14,0.04,0.05,6.44,0.32,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.00,1.00,40.56,-0.17,0.00,0.14,0.00,0.05,6.38,0.32,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,48.24,-0.54,0.33,0.18,0.05,0.05,6.47,0.32,0.50,0.18,0.08,0.00,0.18,0.00,0.00
-0.01,1.00,54.48,-0.68,0.32,0.45,0.13,0.05,6.43,0.32,0.50,0.45,0.21,0.05,0.53,0.02,0.00
-0.01,1.00,57.12,-0.72,0.32,1.00,0.30,0.05,6.14,0.31,0.50,1.00,0.46,0.05,1.33,0.06,0.00
-0.01,1.00,63.54,-0.80,0.32,1.00,0.30,0.05,5.35,0.27,0.50,1.00,0.46,0.05,1.41,0.06,0.00
0.00,1.00,74.07,0.00,0.32,6.90,2.06,0.05,5.84,0.29,0.50,6.90,3.17,0.05,10.40,0.48,0.00
1.00,0.99,170.26,156.55,0.00,72.24,0.00,0.05,7.77,0.39,0.00,72.24,0.00,-0.00,72.25,-0.00,0.00
0.38,0.49,91.75,31.87,0.07,25.61,1.70,0.05,4.53,0.23,0.50,25.61,11.78,0.05,25.74,1.18,0.00
0.40,0.30,72.35,26.60,0.00,4.92,0.00,0.05,2.00,0.10,0.40,4.92,1.83,0.05,4.92,0.23,0.00
0.00,0.10,68.03,0.00,0.00,1.50,0.00,0.05,3.17,0.16,0.00,1.50,0.00,0.05,5.00,0.23,0.00
0.00,0.10,61.09,0.00,0.00,1.00,0.00,0.05,4.69,0.23,0.00,6.51,0.00,0.05,11.14,0.51,0.00
0.00,0.10,51.21,0.00,0.00,0.45,0.00,0.05,5.99,0.30,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,49.26,0.00,0.00,0.78,0.00,0.05,6.34,0.32,0.00,0.78,0.00,0.05,0.78,0.04,0.00
-0.00,0.10,42.35,-0.03,0.00,0.45,0.00,0.05,5.30,0.26,0.00,0.45,0.00,0.05,0.75,0.03,0.00
0.00,0.10,43.99,0.00,0.00,0.45,0.00,0.05,5.74,0.29,0.00,0.45,0.00,0.05,0.88,0.04,0.00
0.00,0.10,43.28,0.00,0.00,0.45,0.00,0.05,5.67,0.28,0.00,0.45,0.00,0.05,0.90,0.04,0.00
0.00,0.10,43.37,0.00,0.00,0.45,0.00,0.05,5.25,0.26,0.00,0.45,0.00,0.05,2.64,0.12,0.00
0.00,0.10,40.82,0.00,0.00,0.45,0.00,0.05,3.42,0.17,0.00,0.45,0.00,0.05,4.33,0.20,0.00
-0.00,0.10,31.99,-0.01,0.00,0.14,0.00,0.05,5.25,0.26,0.00,0.14,0.00,0.05,0.91,0.04,0.00
-0.95,0.10,28.53,-27.03,0.00,0.14,0.00,0.05,7.40,0.37,0.00,0.14,0.00,0.05,1.87,0.09,0.00
-0.95,0.54,28.02,-26.55,0.09,0.14,0.01,0.05,6.48,0.32,0.50,0.14,0.06,0.05,0.64,0.03,0.00
-0.07,0.97,29.00,-2.06,0.31,0.14,0.04,0.05,6.39,0.32,0.50,0.14,0.06,0.05,0.26,0.01,0.00
-0.00,1.00,31.67,-0.13,0.00,0.10,0.00,0.05,5.99,0.30,0.50,0.10,0.05,0.00,0.10,0.00,0.00
-0.01,1.00,33.52,-0.38,0.33,0.14,0.04,0.05,6.11,0.30,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,35.17,-0.40,0.33,0.14,0.04,0.05,5.62,0.28,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.00,1.00,40.77,-0.17,0.00,0.14,0.00,0.05,7.27,0.36,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,47.28,-0.26,0.00,0.14,0.00,0.05,6.60,0.33,0.50,0.14,0.06,0.05,0.40,0.02,0.00
0.00,1.00,50.17,0.00,0.32,1.00,0.30,0.05,10.03,0.50,0.50,1.00,0.46,0.05,1.58,0.07,0.00
0.00,0.99,59.67,0.00,0.32,3.75,1.11,0.05,11.08,0.55,0.50,3.75,1.72,0.05,4.81,0.22,0.00
0.13,0.99,64.69,7.79,0.32,1.48,0.43,0.05,6.00,0.30,0.50,1.48,0.68,0.05,6.02,0.28,0.00
0.48,0.92,107.55,47.47,0.39,42.80,15.26,0.05,7.96,0.40,0.08,42.80,3.23,0.05,48.76,2.24,0.00
0.29,0.67,72.63,19.29,0.16,11.89,1.76,0.05,7.96,0.40,0.50,11.89,5.47,0.05,12.19,0.56,0.00
0.36,0.52,64.42,21.51,0.09,1.67,0.13,0.05,7.39,0.37,0.50,1.67,0.77,0.05,3.10,0.14,0.00
0.47,0.34,63.56,27.61,0.00,1.50,0.00,0.05,2.76,0.14,0.48,1.50,0.66,0.05,4.35,0.20,0.00
0.00,0.10,56.38,0.00,0.00,1.00,0.00,0.05,3.34,0.17,0.00,4.01,0.00,0.05,8.16,0.38,0.00
0.00,0.10,53.96,0.00,0.00,1.03,0.00,0.05,6.34,0.32,0.00,1.03,0.00,0.05,1.03,0.05,0.00
0.00,0.10,45.66,0.00,0.00,0.45,0.00,0.05,4.42,0.22,0.00,0.45,0.00,0.05,0.45,0.02,0.00
-0.00,0.10,41.66,-0.02,0.00,0.45,0.00,0.05,4.18,0.21,0.00,0.45,0.00,0.05,0.79,0.04,0.00
0.00,0.10,42.99,0.00,0.00,0.45,0.00,0.05,4.07,0.20,0.00,0.45,0.00,0.05,0.90,0.04,0.00
0.00,0.10,41.83,0.00,0.00,0.45,0.00,0.05,4.22,0.21,0.00,0.45,0.00,0.05,0.45,0.02,0.00
0.00,0.10,44.46,0.00,0.00,0.45,0.00,0.05,4.50,0.22,0.00,0.45,0.00,0.05,2.42,0.11,0.00
0.00,0.10,40.54,0.00,0.00,0.45,0.00,0.05,3.20,0.16,0.00,0.45,0.00,0.05,2.79,0.13,0.00
-0.00,0.10,30.02,-0.01,0.00,0.45,0.00,0.05,4.48,0.22,0.00,0.45,0.00,0.05,0.98,0.04,0.00
-0.06,0.10,26.79,-1.60,0.00,0.14,0.00,0.05,5.93,0.30,0.00,0.14,0.00,0.05,1.14,0.05,0.00
-0.95,0.13,23.91,-22.65,0.00,0.14,0.00,0.05,6.00,0.30,0.06,0.14,0.01,0.05,0.49,0.02,0.00
-0.95,0.57,24.67,-23.37,0.11,0.14,0.01,0.05,5.73,0.29,0.50,0.14,0.06,0.05,0.30,0.01,0.00
-0.01,1.00,26.97,-0.34,0.32,0.14,0.04,0.05,5.00,0.25,0.50,0.14,0.06,0.05,0.14,0.01,0.00
0.00,1.00,28.28,0.00,0.32,0.14,0.04,0.05,6.00,0.30,0.50,0.14,0.06,0.05,0.14,0.01,0.00
-0.03,0.99,27.24,-0.68,0.32,0.14,0.04,0.05,6.09,0.30,0.50,0.14,0.06,0.05,0.14,0.01,0.00
-0.01,1.00,37.05,-0.42,0.33,0.14,0.04,0.05,6.00,0.30,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,38.64,-0.43,0.33,0.15,0.05,0.05,5.99,0.30,0.50,0.15,0.07,0.00,0.15,0.00,0.00
-0.01,1.00,39.81,-0.50,0.32,0.45,0.13,0.05,8.26,0.41,0.50,0.45,0.21,0.05,0.45,0.02,0.00
0.00,1.00,48.22,0.00,0.32,1.00,0.30,0.05,5.90,0.29,0.50,1.00,0.46,0.05,1.75,0.08,0.00
0.00,0.99,57.86,0.00,0.32,4.23,1.25,0.05,7.79,0.39,0.50,4.23,1.94,0.05,5.09,0.23,0.00
0.45,0.99,79.72,32.98,0.00,16.84,0.00,0.05,7.79,0.39,0.50,23.60,10.85,0.05,26.41,1.21,0.00
0.84,0.76,65.83,50.89,0.11,5.60,0.56,0.05,7.11,0.35,0.00,5.60,0.00,0.05,9.21,0.42,0.00
0.47,0.34,59.68,25.92,0.00,4.33,0.00,0.05,6.13,0.31,0.48,4.33,1.90,0.05,5.36,0.25,0.00
0.00,0.10,54.97,0.00,0.00,1.00,0.00,0.05,6.29,0.31,0.00,1.00,0.00,0.05,4.33,0.20,0.00
0.00,0.10,50.57,0.00,0.00,1.00,0.00,0.05,6.00,0.30,0.00,1.00,0.00,0.05,5.24,0.24,0.00
0.00,0.10,42.19,0.00,0.00,1.50,0.00,0.05,5.30,0.26,0.00,1.50,0.00,0.05,2.76,0.13,0.00
0.00,0.10,41.50,0.00,0.00,0.45,0.00,0.05,5.40,0.27,0.00,0.45,0.00,0.05,0.84,0.04,0.00
-0.00,0.10,39.25,-0.00,0.00,0.45,0.00,0.05,5.04,0.25,0.00,0.45,0.00,0.05,0.79,0.04,0.00
-0.00,0.10,38.44,-0.02,0.00,0.45,0.00,0.05,4.83,0.24,0.00,0.45,0.00,0.05,0.59,0.03,0.00
0.00,0.10,39.11,0.00,0.00,0.45,0.00,0.05,4.82,0.24,0.00,0.45,0.00,0.05,0.56,0.03,0.00
0.00,0.10,43.29,0.00,0.00,0.45,0.00,0.05,6.56,0.33,0.00,0.45,0.00,0.05,1.69,0.08,0.00
0.00,0.10,40.23,0.00,0.00,0.45,0.00,0.05,4.74,0.24,0.00,0.45,0.00,0.05,2.00,0.09,0.00
-0.00,0.10,35.97,-0.00,0.00,0.45,0.00,0.05,5.63,0.28,0.00,0.45,0.00,0.05,1.23,0.06,0.00
-0.06,0.10,32.45,-1.94,0.00,0.14,0.00,0.05,7.27,0.36,0.00,0.14,0.00,0.05,1.53,0.07,0.00
-0.95,0.13,30.44,-28.84,0.00,0.14,0.00,0.05,5.35,0.27,0.06,0.14,0.01,0.05,0.25,0.01,0.00
-0.95,0.57,31.79,-30.12,0.11,0.14,0.01,0.05,5.00,0.25,0.50,0.14,0.06,0.05,0.62,0.03,0.00
-0.01,1.00,33.73,-0.42,0.32,0.14,0.04,0.05,5.00,0.25,0.50,0.14,0.06,0.05,0.39,0.02,0.00
-0.01,1.00,34.53,-0.39,0.33,0.14,0.04,0.05,5.07,0.25,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,37.24,-0.42,0.33,0.14,0.04,0.05,5.72,0.29,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,38.10,-0.43,0.33,0.14,0.04,0.05,7.55,0.38,0.50,0.14,0.06,0.00,0.14,0.00,0.00
-0.01,1.00,42.64,-0.53,0.32,0.45,0.13,0.05,6.95,0.35,0.50,0.45,0.21,0.05,0.45,0.02,0.00
0.00,1.00,54.35,0.00,0.32,4.99,1.49,0.05,7.99,0.40,0.50,4.99,2.29,0.05,5.00,0.23,0.00
-0.03,0.99,50.70,-1.27,0.32,4.96,1.47,0.05,8.72,0.43,0.50,4.96,2.28,0.05,4.99,0.23,0.00
0.13,1.00,65.98,7.60,0.32,20.87,6.23,0.05,4.54,0.23,0.50,20.87,9.59,0.05,20.99,0.96,0.00
0.16,0.93,141.07,20.68,0.29,88.40,23.62,0.05,8.72,0.43,0.50,88.40,40.64,0.05,90.49,4.16,0.00
0.95,0.85,73.85,64.50,0.00,10.11,0.00,0.05,2.90,0.14,0.00,10.11,0.00,0.05,16.07,0.74,0.00
0.44,0.37,61.01,24.66,0.01,5.60,0.05,0.05,4.75,0.24,0.50,5.60,2.57,0.05,6.39,0.29,0.00
0.09,0.15,57.64,5.03,0.00,1.50,0.00,0.05,6.11,0.30,0.10,1.50,0.13,0.05,5.00,0.23,0.00
0.00,0.10,52.83,0.00,0.00,1.00,0.00,0.05,6.00,0.30,0.00,1.00,0.00,0.05,4.83,0.22,0.00
0.00,0.10,47.96,0.00,0.00,0.45,0.00,0.05,5.01,0.25,0.00,0.45,0.00,0.05,0.51,0.02,0.00
0.00,0.10,45.40,0.00,0.00,0.87,0.00,0.05,5.00,0.25,0.00,0.87,0.00,0.05,0.87,0.04,0.00
0.00,0.10,44.94,0.00,0.00,0.74,0.00,0.05,5.00,0.25,0.00,0.74,0.00,0.05,0.82,0.04,0.00
0.00,0.10,44.45,0.00,0.00,0.16,0.00,0.05,5.00,0.25,0.00,0.16,0.00,0.05,0.71,0.03,0.00
