BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,NQRCapacity,NQRPrice_USDperMW,NQRRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,PQRCapacity,PQRPrice_USDperMW,PQRRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
0.00,0.49,90.61,0.00,0.00,-7.25,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-0.47,-0.00,0.04,4.50,0.18,0.25,2.25,0.56,0.08,6.05,0.48,0.00,0.00,0.00,0.00,120.50,120.50,0.00
0.00,0.49,74.37,0.00,0.00,-6.29,-0.00,0.00,0.00,0.00,0.25,1.07,0.25,0.00,-0.16,-0.00,0.04,3.16,0.13,0.25,0.94,0.23,0.07,5.40,0.38,0.00,0.00,0.00,0.00,111.87,111.87,0.00
0.00,0.50,73.06,0.00,0.00,-6.29,-0.00,0.00,0.00,0.00,0.25,1.07,0.25,0.00,-0.16,-0.00,0.04,3.16,0.13,0.25,0.94,0.23,0.07,5.40,0.38,0.00,0.00,0.00,0.00,75.00,75.00,0.00
0.00,0.50,67.52,0.00,0.00,-6.29,-0.00,0.00,0.00,0.00,0.25,1.07,0.25,0.00,-0.16,-0.00,0.04,3.16,0.13,0.25,0.94,0.23,0.07,5.40,0.38,0.00,0.00,0.00,0.00,100.00,100.00,0.00
0.00,0.50,64.40,0.00,0.00,-6.29,-0.00,0.00,0.00,0.00,0.25,1.07,0.25,0.00,-0.16,-0.00,0.04,3.16,0.13,0.25,0.94,0.23,0.07,5.40,0.38,0.00,0.00,0.00,0.00,100.00,100.00,0.00
0.00,0.51,60.00,0.00,0.00,-6.02,-0.00,0.00,0.00,0.00,0.25,1.48,0.34,0.00,-0.06,-0.00,0.04,3.48,0.14,0.25,1.05,0.26,0.08,5.75,0.46,0.00,0.00,0.00,0.00,102.50,102.50,0.00
0.00,0.51,60.00,0.00,0.00,-6.02,-0.00,0.00,0.00,0.00,0.25,1.48,0.34,0.00,-0.06,-0.00,0.04,3.48,0.14,0.25,1.05,0.26,0.08,5.75,0.46,0.00,0.00,0.00,0.00,100.93,100.93,0.00
0.00,0.52,64.40,0.00,0.00,-6.02,-0.00,0.00,0.00,0.00,0.25,1.48,0.34,0.00,-0.06,-0.00,0.04,3.48,0.14,0.25,1.05,0.26,0.08,5.75,0.46,0.00,0.00,0.00,0.00,100.00,100.00,0.00
0.00,0.52,65.41,0.00,0.00,-6.02,-0.00,0.00,0.00,0.00,0.25,1.48,0.34,0.00,-0.06,-0.00,0.04,3.48,0.14,0.25,1.05,0.26,0.08,5.75,0.46,0.00,0.00,0.00,0.00,116.47,116.47,0.00
0.00,0.53,77.00,0.00,0.00,-7.53,-0.00,0.00,0.00,0.00,0.25,0.56,0.13,0.00,-0.78,-0.00,0.04,4.11,0.17,0.25,2.00,0.50,0.08,7.03,0.56,0.00,0.00,0.00,0.00,116.00,116.00,0.00
0.00,0.53,78.74,0.00,0.00,-7.53,-0.00,0.00,0.00,0.00,0.25,0.56,0.13,0.00,-0.78,-0.00,0.04,4.11,0.17,0.25,2.00,0.50,0.08,7.03,0.56,0.00,0.00,0.00,0.00,100.81,100.81,0.00
0.00,0.53,83.78,0.00,0.00,-7.53,-0.00,0.00,0.00,0.00,0.25,0.56,0.13,0.00,-0.78,-0.00,0.04,4.11,0.17,0.25,2.00,0.50,0.08,7.03,0.56,0.00,0.00,0.00,0.00,90.08,90.08,0.00
0.00,0.54,81.14,0.00,0.00,-7.53,-0.00,0.00,0.00,0.00,0.25,0.56,0.13,0.00,-0.78,-0.00,0.04,4.11,0.17,0.25,2.00,0.50,0.08,7.03,0.56,0.00,0.00,0.00,0.00,80.47,80.47,0.00
0.00,0.54,70.33,0.00,0.00,-5.50,-0.00,0.00,0.00,0.00,0.25,1.57,0.36,0.05,-0.13,-0.01,0.04,3.40,0.14,0.25,1.25,0.31,0.07,5.40,0.39,0.00,0.00,0.00,0.00,106.47,106.47,0.00
0.00,0.55,68.58,0.00,0.00,-5.50,-0.00,0.00,0.00,0.00,0.25,1.57,0.36,0.00,-0.13,-0.00,0.04,3.40,0.14,0.25,1.25,0.31,0.07,5.40,0.39,0.00,0.00,0.00,0.00,116.00,116.00,0.00
0.00,0.55,67.40,0.00,0.00,-5.50,-0.00,0.00,0.00,0.00,0.25,1.57,0.36,0.00,-0.13,-0.00,0.04,3.40,0.14,0.25,1.25,0.31,0.07,5.40,0.39,0.00,0.00,0.00,0.00,98.75,98.75,0.00
0.00,0.55,61.50,0.00,0.00,-5.50,-0.00,0.00,0.00,0.00,0.25,1.57,0.36,0.00,-0.13,-0.00,0.04,3.40,0.14,0.25,1.25,0.31,0.07,5.40,0.39,0.00,0.00,0.00,0.00,77.12,77.12,0.00
0.00,0.56,58.07,0.00,0.00,-4.32,-0.00,0.00,0.00,0.00,0.25,2.18,0.50,0.05,1.85,0.08,0.04,3.64,0.15,0.25,1.60,0.40,0.08,5.89,0.47,0.00,0.00,0.00,0.00,77.12,77.12,0.00
-0.23,0.56,53.37,-12.39,0.00,-4.32,-0.00,0.00,0.00,0.00,0.25,2.18,0.50,0.05,1.85,0.08,0.04,3.64,0.15,0.25,1.60,0.40,0.08,5.89,0.47,0.00,0.00,0.00,0.00,53.95,53.95,0.04
0.00,0.99,61.98,0.00,0.00,-4.32,-0.00,0.00,0.00,0.00,0.25,2.18,0.50,0.05,1.85,0.08,0.04,3.64,0.15,0.25,1.60,0.40,0.08,5.89,0.47,0.00,0.00,0.00,0.00,112.22,112.22,0.00
0.00,0.99,73.81,0.00,0.00,-4.32,-0.00,0.00,0.00,0.00,0.25,2.18,0.50,0.05,1.85,0.08,0.04,3.64,0.15,0.25,1.60,0.40,0.08,5.89,0.47,0.00,0.00,0.00,0.00,107.34,107.34,0.00
0.00,1.00,82.96,0.00,0.00,-7.82,-0.00,0.00,0.00,0.00,0.25,0.39,0.09,0.03,-0.97,-0.03,0.04,6.38,0.26,0.25,2.00,0.50,0.08,8.00,0.63,0.00,0.00,0.00,0.00,119.75,119.75,0.00
0.00,1.00,93.43,0.13,0.00,-7.82,-0.00,0.00,0.00,0.00,0.25,0.39,0.09,0.03,-0.97,-0.03,0.04,6.38,0.26,0.25,2.00,0.50,0.08,8.00,0.63,0.00,0.00,0.00,1.00,122.57,122.57,0.01
0.45,1.00,95.00,39.44,0.00,-7.82,-0.00,0.00,0.00,0.00,0.25,0.39,0.09,0.03,-0.97,-0.03,0.04,6.38,0.26,0.25,2.00,0.50,0.08,8.00,0.63,0.00,0.00,0.00,0.00,116.54,116.54,2.91
0.00,0.10,92.86,0.00,0.00,-7.82,-0.00,0.00,0.00,0.00,0.25,0.39,0.09,0.00,-0.97,-0.00,0.04,6.38,0.26,0.25,2.00,0.50,0.08,8.00,0.63,0.00,0.00,0.00,0.00,117.71,117.71,0.00
0.00,0.10,76.81,0.00,0.00,-6.67,-0.00,0.00,0.00,0.00,0.25,1.16,0.27,0.00,-0.19,-0.00,0.04,4.00,0.16,0.25,1.82,0.45,0.08,6.78,0.51,0.00,0.00,0.00,0.00,72.25,72.25,0.00
0.00,0.11,91.72,0.00,0.00,-6.67,-0.00,0.00,0.00,0.00,0.25,1.16,0.27,0.04,-0.19,-0.01,0.04,4.00,0.16,0.25,1.82,0.45,0.08,6.78,0.51,0.00,0.00,0.00,0.00,59.30,59.30,0.00
0.00,0.11,79.92,0.00,0.00,-6.67,-0.00,0.00,0.00,0.00,0.25,1.16,0.27,0.04,-0.19,-0.01,0.04,4.00,0.16,0.25,1.82,0.45,0.08,6.78,0.51,0.00,0.00,0.00,0.00,86.18,86.18,0.00
0.00,0.11,65.97,0.00,0.00,-6.67,-0.00,0.00,0.00,0.00,0.25,1.16,0.27,0.00,-0.19,-0.00,0.04,4.00,0.16,0.25,1.82,0.45,0.08,6.78,0.51,0.00,0.00,0.00,0.00,89.91,89.91,0.00
0.00,0.12,61.87,0.00,0.00,-5.95,-0.00,0.00,0.00,0.00,0.25,2.33,0.54,0.00,-0.16,-0.00,0.04,3.16,0.13,0.25,1.03,0.26,0.08,5.74,0.46,0.00,0.00,0.00,0.00,55.50,55.50,0.00
0.00,0.12,60.46,0.00,0.00,-5.95,-0.00,0.00,0.00,0.00,0.25,2.33,0.54,0.00,-0.16,-0.00,0.04,3.16,0.13,0.25,1.03,0.26,0.08,5.74,0.46,0.00,0.00,0.00,0.00,54.41,54.41,0.00
-0.47,0.13,59.75,-27.77,0.00,-5.95,-0.00,0.00,0.00,0.00,0.25,2.33,0.54,0.00,-0.16,-0.00,0.04,3.16,0.13,0.25,1.03,0.26,0.08,5.74,0.46,0.00,0.00,0.00,0.00,54.33,54.33,0.76
0.00,0.99,66.54,0.00,0.00,-5.95,-0.00,0.00,0.00,0.00,0.25,2.33,0.54,0.03,-0.16,-0.00,0.04,3.16,0.13,0.25,1.03,0.26,0.08,5.74,0.46,0.00,0.00,0.00,0.00,75.84,75.84,0.00
0.00,0.99,77.30,0.00,0.00,-5.45,-0.00,0.00,0.00,0.00,0.25,2.09,0.48,0.03,-0.39,-0.01,0.04,4.74,0.19,0.25,4.00,1.00,0.08,6.06,0.48,0.00,0.00,0.00,0.00,115.00,115.00,0.00
0.00,1.00,86.47,0.00,0.00,-5.45,-0.00,0.00,0.00,0.00,0.25,2.09,0.48,0.03,-0.39,-0.01,0.04,4.74,0.19,0.25,4.00,1.00,0.08,6.06,0.48,0.00,0.00,0.00,0.00,117.25,117.25,0.00
0.45,1.00,94.99,39.41,0.00,-5.45,-0.00,0.00,0.00,0.00,0.25,2.09,0.48,0.05,-0.39,-0.02,0.04,4.74,0.19,0.25,4.00,1.00,0.08,6.06,0.48,0.00,0.00,0.00,0.00,117.25,117.25,3.01
0.00,0.10,88.97,0.00,0.00,-5.45,-0.00,0.00,0.00,0.00,0.25,2.09,0.48,0.04,-0.39,-0.01,0.04,4.74,0.19,0.25,4.00,1.00,0.08,6.06,0.48,0.00,0.00,0.00,0.00,95.25,95.25,0.00
0.00,0.10,78.91,0.00,0.00,-6.44,-0.00,0.00,0.00,0.00,0.25,1.34,0.31,0.00,-0.23,-0.00,0.04,3.40,0.14,0.25,1.14,0.28,0.08,6.13,0.49,0.00,0.00,0.00,0.00,119.50,119.50,0.00
0.00,0.11,76.29,0.00,0.00,-6.44,-0.00,0.00,0.00,0.00,0.25,1.34,0.31,0.00,-0.23,-0.00,0.04,3.40,0.14,0.25,1.14,0.28,0.08,6.13,0.49,0.00,0.00,0.00,0.00,111.81,111.81,0.00
0.00,0.11,74.08,0.00,0.00,-6.44,-0.00,0.00,0.00,0.00,0.25,1.34,0.31,0.00,-0.23,-0.00,0.04,3.40,0.14,0.25,1.14,0.28,0.08,6.13,0.49,0.00,0.00,0.00,0.00,94.01,94.01,0.00
0.00,0.12,67.24,0.00,0.00,-6.44,-0.00,0.00,0.00,0.00,0.25,1.34,0.31,0.00,-0.23,-0.00,0.04,3.40,0.14,0.25,1.14,0.28,0.08,6.13,0.49,0.00,0.00,0.00,0.00,56.73,56.73,0.00
0.00,0.12,62.91,0.00,0.00,-5.29,-0.00,0.00,0.00,0.00,0.25,1.75,0.40,0.00,-0.11,-0.00,0.04,3.75,0.15,0.25,1.94,0.48,0.08,7.48,0.60,0.00,0.00,0.00,0.00,57.50,57.50,0.00
0.00,0.13,60.01,0.00,0.00,-5.29,-0.00,0.00,0.00,0.00,0.25,1.75,0.40,0.00,-0.11,-0.00,0.04,3.75,0.15,0.25,1.94,0.48,0.08,7.48,0.60,0.00,0.00,0.00,0.00,56.62,56.62,0.00
-0.47,0.13,57.96,-26.96,0.00,-5.29,-0.00,0.00,0.00,0.00,0.25,1.75,0.40,0.00,-0.11,-0.00,0.04,3.75,0.15,0.25,1.94,0.48,0.08,7.48,0.60,0.00,0.00,0.00,0.00,35.65,35.65,3.11
0.00,0.99,62.55,0.00,0.00,-5.29,-0.00,0.00,0.00,0.00,0.25,1.75,0.40,0.03,-0.11,-0.00,0.04,3.75,0.15,0.25,1.94,0.48,0.08,7.48,0.60,0.00,0.00,0.00,0.00,40.50,40.50,0.00
0.00,1.00,79.48,0.00,0.00,-7.31,-0.00,0.00,0.00,0.00,0.25,0.58,0.13,0.03,-0.50,-0.02,0.04,4.53,0.18,0.25,2.32,0.58,0.08,6.68,0.53,0.00,0.00,0.00,0.00,93.00,93.00,0.00
0.32,1.00,91.35,26.47,0.00,-7.31,-0.00,0.00,0.00,0.00,0.25,0.58,0.13,0.04,-0.50,-0.02,0.04,4.53,0.18,0.25,2.32,0.58,0.08,6.68,0.53,0.00,0.00,0.00,1.00,99.50,99.50,0.77
0.00,0.37,85.51,0.00,0.00,-7.31,-0.00,0.00,0.00,0.00,0.25,0.58,0.13,0.00,-0.50,-0.00,0.04,4.53,0.18,0.25,2.32,0.58,0.08,6.68,0.53,0.00,0.00,0.00,0.00,106.00,106.00,0.00
0.00,0.38,79.94,0.00,0.00,-7.31,-0.00,0.00,0.00,0.00,0.25,0.58,0.13,0.00,-0.50,-0.00,0.04,4.53,0.18,0.25,2.32,0.58,0.08,6.68,0.53,0.00,0.00,0.00,0.00,73.00,73.00,0.00
0.00,0.38,66.51,0.00,0.00,-5.58,-0.00,0.00,0.00,0.00,0.25,1.50,0.34,0.00,-0.19,-0.00,0.04,3.33,0.14,0.25,1.00,0.25,0.08,5.50,0.43,0.00,0.00,0.00,0.00,62.75,62.75,0.00
0.00,0.39,66.10,0.00,0.00,-5.58,-0.00,0.00,0.00,0.00,0.25,1.50,0.34,0.00,-0.19,-0.00,0.04,3.33,0.14,0.25,1.00,0.25,0.08,5.50,0.43,0.00,0.00,0.00,0.00,91.97,91.97,0.00
0.00,0.39,60.91,0.00,0.00,-5.58,-0.00,0.00,0.00,0.00,0.25,1.50,0.34,0.00,-0.19,-0.00,0.04,3.33,0.14,0.25,1.00,0.25,0.08,5.50,0.43,0.00,0.00,0.00,0.00,55.50,55.50,0.00
0.00,0.39,59.73,0.00,0.00,-5.58,-0.00,0.00,0.00,0.00,0.25,1.50,0.34,0.00,-0.19,-0.00,0.04,3.33,0.14,0.25,1.00,0.25,0.08,5.50,0.43,0.00,0.00,0.00,0.00,63.98,63.98,0.00
-0.30,0.40,58.45,-17.36,0.00,-5.61,-0.00,0.00,0.00,0.00,0.25,1.65,0.38,0.05,0.48,0.02,0.04,3.37,0.14,0.25,1.16,0.29,0.08,6.61,0.52,0.00,0.00,0.00,0.00,68.12,68.12,0.86
0.00,0.95,60.01,0.00,0.00,-5.61,-0.00,0.00,0.00,0.00,0.25,1.65,0.38,0.05,0.48,0.02,0.04,3.37,0.14,0.25,1.16,0.29,0.08,6.61,0.52,0.00,0.00,0.00,0.00,72.29,72.29,0.00
0.00,0.95,62.22,0.00,0.00,-5.61,-0.00,0.00,0.00,0.00,0.25,1.65,0.38,0.05,0.48,0.02,0.04,3.37,0.14,0.25,1.16,0.29,0.08,6.61,0.52,0.00,0.00,0.00,0.00,41.43,41.43,0.00
0.00,0.96,68.93,0.00,0.00,-5.61,-0.00,0.00,0.00,0.00,0.25,1.65,0.38,0.05,0.48,0.02,0.04,3.37,0.14,0.25,1.16,0.29,0.08,6.61,0.52,0.00,0.00,0.00,0.00,54.66,54.66,0.00
0.00,0.96,77.12,0.00,0.00,-6.75,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.01,-0.43,-0.01,0.04,2.94,0.12,0.25,1.50,0.37,0.08,5.71,0.44,0.00,0.00,0.00,0.00,75.00,75.00,0.00
0.00,0.96,75.00,0.00,0.00,-6.75,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.02,-0.43,-0.01,0.04,2.94,0.12,0.25,1.50,0.37,0.08,5.71,0.44,0.00,0.00,0.00,0.00,77.12,77.12,0.00
0.00,0.97,80.69,0.00,0.00,-6.75,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.02,-0.43,-0.01,0.04,2.94,0.12,0.25,1.50,0.37,0.08,5.71,0.44,0.00,0.00,0.00,0.00,61.91,61.91,0.00
0.00,0.97,84.76,0.00,0.00,-6.75,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.02,-0.43,-0.01,0.04,2.94,0.12,0.25,1.50,0.37,0.08,5.71,0.44,0.00,0.00,0.00,0.00,94.39,94.39,0.00
0.00,0.97,84.00,0.00,0.00,-6.42,-0.00,0.00,0.00,0.00,0.25,1.09,0.25,0.05,-0.27,-0.01,0.04,2.94,0.12,0.25,0.91,0.23,0.08,6.61,0.53,0.00,0.00,0.00,0.00,100.80,100.80,0.00
0.00,0.97,81.34,0.00,0.00,-6.42,-0.00,0.00,0.00,0.00,0.25,1.09,0.25,0.02,-0.27,-0.01,0.04,2.94,0.12,0.25,0.91,0.23,0.08,6.61,0.53,0.00,0.00,0.00,0.00,107.24,107.24,0.00
0.00,0.98,80.04,0.00,0.00,-6.42,-0.00,0.00,0.00,0.00,0.25,1.09,0.25,0.02,-0.27,-0.01,0.04,2.94,0.12,0.25,0.91,0.23,0.08,6.61,0.53,0.00,0.00,0.00,0.00,54.61,54.61,0.00
0.00,0.98,71.47,0.00,0.00,-6.42,-0.00,0.00,0.00,0.00,0.25,1.09,0.25,0.03,-0.27,-0.01,0.04,2.94,0.12,0.25,0.91,0.23,0.08,6.61,0.53,0.00,0.00,0.00,0.00,108.39,108.39,0.00
0.00,0.99,66.68,0.00,0.00,-5.62,-0.00,0.00,0.00,0.00,0.25,1.18,0.27,0.03,-0.06,-0.00,0.04,3.44,0.14,0.25,1.32,0.33,0.08,7.48,0.59,0.00,0.00,0.00,0.00,111.50,111.50,0.00
0.00,0.99,66.51,0.00,0.00,-5.62,-0.00,0.00,0.00,0.00,0.25,1.18,0.27,0.03,-0.06,-0.00,0.04,3.44,0.14,0.25,1.32,0.33,0.08,7.48,0.59,0.00,0.00,0.00,0.00,83.00,83.00,0.00
0.00,0.99,70.79,0.00,0.00,-5.62,-0.00,0.00,0.00,0.00,0.25,1.18,0.27,0.03,-0.06,-0.00,0.04,3.44,0.14,0.25,1.32,0.33,0.08,7.48,0.59,0.00,0.00,0.00,0.00,65.17,65.17,0.00
0.00,0.99,73.47,0.00,0.00,-5.62,-0.00,0.00,0.00,0.00,0.25,1.18,0.27,0.05,-0.06,-0.00,0.04,3.44,0.14,0.25,1.32,0.33,0.08,7.48,0.59,0.00,0.00,0.00,0.00,59.45,59.45,0.00
0.00,1.00,88.03,0.00,0.00,-7.94,-0.00,0.00,0.00,0.00,0.25,0.52,0.12,0.03,-1.18,-0.04,0.04,4.75,0.19,0.25,2.00,0.50,0.08,6.69,0.53,0.00,0.00,0.00,0.00,80.88,80.88,0.00
0.26,1.00,91.73,21.93,0.00,-7.94,-0.00,0.00,0.00,0.00,0.25,0.52,0.12,0.04,-1.18,-0.04,0.04,4.75,0.19,0.25,2.00,0.50,0.08,6.69,0.53,0.00,0.00,0.00,1.00,59.00,59.00,2.55
0.00,0.48,87.81,0.00,0.00,-7.94,-0.00,0.00,0.00,0.00,0.25,0.52,0.12,0.00,-1.18,-0.00,0.04,4.75,0.19,0.25,2.00,0.50,0.08,6.69,0.53,0.00,0.00,0.00,0.00,54.00,54.00,0.00
0.00,0.49,83.81,0.00,0.00,-7.94,-0.00,0.00,0.00,0.00,0.25,0.52,0.12,0.00,-1.18,-0.00,0.04,4.75,0.19,0.25,2.00,0.50,0.08,6.69,0.53,0.00,0.00,0.00,0.00,77.38,77.38,0.00
0.00,0.49,70.53,0.00,0.00,-6.23,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.00,-0.37,-0.00,0.04,3.74,0.15,0.25,0.90,0.22,0.07,6.78,0.50,0.00,0.00,0.00,0.00,99.50,99.50,0.00
0.00,0.50,70.16,0.00,0.00,-6.23,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.00,-0.37,-0.00,0.04,3.74,0.15,0.25,0.90,0.22,0.07,6.78,0.50,0.00,0.00,0.00,0.00,100.00,100.00,0.00
0.00,0.50,65.96,0.00,0.00,-6.23,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.00,-0.37,-0.00,0.04,3.74,0.15,0.25,0.90,0.22,0.07,6.78,0.50,0.00,0.00,0.00,0.00,59.02,59.02,0.00
0.00,0.50,63.05,0.00,0.00,-6.23,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.00,-0.37,-0.00,0.04,3.74,0.15,0.25,0.90,0.22,0.07,6.78,0.50,0.00,0.00,0.00,0.00,61.12,61.12,0.00
0.00,0.51,60.72,0.00,0.00,-6.02,-0.00,0.00,0.00,0.00,0.25,1.50,0.34,0.00,-0.06,-0.00,0.04,3.34,0.14,0.25,0.75,0.19,0.08,7.29,0.58,0.00,0.00,0.00,0.00,56.98,56.98,0.00
-0.26,0.51,60.40,-15.37,0.00,-6.02,-0.00,0.00,0.00,0.00,0.25,1.50,0.34,0.00,-0.06,-0.00,0.04,3.34,0.14,0.25,0.75,0.19,0.08,7.29,0.58,0.00,0.00,0.00,0.00,62.98,62.98,0.20
0.00,0.99,63.01,0.00,0.00,-6.02,-0.00,0.00,0.00,0.00,0.25,1.50,0.34,0.03,-0.06,-0.00,0.04,3.34,0.14,0.25,0.75,0.19,0.08,7.29,0.58,0.00,0.00,0.00,0.00,37.95,37.95,0.00
0.00,0.99,68.79,0.00,0.00,-6.02,-0.00,0.00,0.00,0.00,0.25,1.50,0.34,0.03,-0.06,-0.00,0.04,3.34,0.14,0.25,0.75,0.19,0.08,7.29,0.58,0.00,0.00,0.00,0.00,63.40,63.40,0.00
0.00,0.99,81.23,0.00,0.00,-8.00,-0.00,0.00,0.00,0.00,0.25,0.79,0.18,0.03,-0.65,-0.02,0.04,3.98,0.16,0.25,1.89,0.47,0.08,7.68,0.61,0.00,0.00,0.00,0.00,97.85,97.85,0.00
0.00,1.00,83.30,0.00,0.00,-8.00,-0.00,0.00,0.00,0.00,0.25,0.79,0.18,0.03,-0.65,-0.02,0.04,3.98,0.16,0.25,1.89,0.47,0.08,7.68,0.61,0.00,0.00,0.00,0.00,100.82,100.82,0.00
0.31,1.00,86.08,24.33,0.00,-8.00,-0.00,0.00,0.00,0.00,0.25,0.79,0.18,0.04,-0.65,-0.02,0.04,3.98,0.16,0.25,1.89,0.47,0.08,7.68,0.61,0.00,0.00,0.00,0.00,100.89,100.89,1.36
0.00,0.39,80.76,0.00,0.00,-8.00,-0.00,0.00,0.00,0.00,0.25,0.79,0.18,0.00,-0.65,-0.00,0.04,3.98,0.16,0.25,1.89,0.47,0.08,7.68,0.61,0.00,0.00,0.00,0.00,55.20,55.20,0.00
0.00,0.39,77.47,0.00,0.00,-6.76,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.00,-0.24,-0.00,0.04,3.24,0.13,0.25,1.00,0.25,0.08,6.13,0.49,0.00,0.00,0.00,0.00,42.02,42.02,0.00
0.00,0.40,74.11,0.00,0.00,-6.76,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.00,-0.24,-0.00,0.04,3.24,0.13,0.25,1.00,0.25,0.08,6.13,0.49,0.00,0.00,0.00,0.00,42.86,42.86,0.00
0.00,0.40,70.61,0.00,0.00,-6.76,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.00,-0.24,-0.00,0.04,3.24,0.13,0.25,1.00,0.25,0.08,6.13,0.49,0.00,0.00,0.00,0.00,42.16,42.16,0.00
0.00,0.41,66.71,0.00,0.00,-6.76,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.00,-0.24,-0.00,0.04,3.24,0.13,0.25,1.00,0.25,0.08,6.13,0.49,0.00,0.00,0.00,0.00,33.96,33.96,0.00
-0.31,0.41,63.09,-19.52,0.00,-6.45,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.00,-0.18,-0.00,0.04,3.75,0.15,0.25,1.25,0.31,0.08,7.48,0.59,0.00,0.00,0.00,0.00,31.80,31.80,2.91
0.00,0.99,64.60,0.00,0.00,-6.45,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.03,-0.18,-0.00,0.04,3.75,0.15,0.25,1.25,0.31,0.08,7.48,0.59,0.00,0.00,0.00,0.00,70.00,70.00,0.00
0.00,0.99,65.86,0.00,0.00,-6.45,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.03,-0.18,-0.01,0.04,3.75,0.15,0.25,1.25,0.31,0.08,7.48,0.59,0.00,0.00,0.00,0.00,77.70,77.70,0.00
0.00,0.99,71.32,0.00,0.00,-6.45,-0.00,0.00,0.00,0.00,0.25,1.35,0.31,0.03,-0.18,-0.01,0.04,3.75,0.15,0.25,1.25,0.31,0.08,7.48,0.59,0.00,0.00,0.00,0.00,51.00,51.00,0.00
0.00,1.00,84.58,0.00,0.00,-8.19,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-1.07,-0.00,0.04,4.27,0.17,0.23,1.67,0.39,0.08,6.56,0.51,0.00,0.00,0.00,0.00,78.50,78.50,0.00
0.00,1.00,88.76,0.15,0.00,-8.19,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-1.07,-0.00,0.04,4.27,0.17,0.23,1.67,0.39,0.08,6.56,0.51,0.00,0.00,0.00,1.00,81.04,81.04,0.00
0.45,1.00,89.68,37.25,0.00,-8.19,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-1.07,-0.00,0.04,4.27,0.17,0.23,1.67,0.39,0.08,6.56,0.51,0.00,0.00,0.00,0.00,75.57,75.57,1.91
0.00,0.10,87.23,0.00,0.00,-8.19,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-1.07,-0.00,0.04,4.27,0.17,0.25,1.67,0.41,0.08,6.56,0.51,0.00,0.00,0.00,0.00,74.14,74.14,0.00
0.00,0.10,74.68,0.00,0.00,-7.44,-0.00,0.00,0.00,0.00,0.25,0.62,0.14,0.00,-1.05,-0.00,0.04,4.05,0.17,0.25,1.00,0.25,0.08,6.78,0.54,0.00,0.00,0.00,0.00,47.52,47.52,0.00
0.00,0.11,77.39,0.00,0.00,-7.44,-0.00,0.00,0.00,0.00,0.25,0.62,0.14,0.00,-1.05,-0.00,0.04,4.05,0.17,0.25,1.00,0.25,0.08,6.78,0.54,0.00,0.00,0.00,0.00,57.08,57.08,0.00
0.00,0.11,71.61,0.00,0.00,-7.44,-0.00,0.00,0.00,0.00,0.25,0.62,0.14,0.00,-1.05,-0.00,0.04,4.05,0.17,0.25,1.00,0.25,0.08,6.78,0.54,0.00,0.00,0.00,0.00,57.05,57.05,0.00
0.00,0.12,67.18,0.00,0.00,-7.44,-0.00,0.00,0.00,0.00,0.25,0.62,0.14,0.00,-1.05,-0.00,0.04,4.05,0.17,0.25,1.00,0.25,0.08,6.78,0.54,0.00,0.00,0.00,0.00,57.27,57.27,0.00
0.00,0.12,65.45,0.00,0.00,-6.97,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-0.68,-0.00,0.04,3.68,0.15,0.25,1.16,0.29,0.08,5.73,0.45,0.00,0.00,0.00,0.00,57.30,57.30,0.00
0.00,0.13,69.81,0.00,0.00,-6.97,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-0.68,-0.00,0.04,3.68,0.15,0.25,1.16,0.29,0.08,5.73,0.45,0.00,0.00,0.00,0.00,57.50,57.50,0.00
