BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,NQRCapacity,NQRPrice_USDperMW,NQRRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,PQRCapacity,PQRPrice_USDperMW,PQRRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
0.00,1.00,71.47,0.00,0.00,-6.65,-0.00,0.00,0.00,0.00,0.32,1.15,0.34,0.00,-1.07,-0.00,0.04,4.49,0.17,0.30,1.76,0.52,0.08,6.37,0.53,0.00,0.00,0.00,0.00,63.65,63.65,0.00
0.00,1.00,82.65,0.00,0.00,-6.65,-0.00,0.00,0.00,0.00,0.32,1.15,0.34,0.00,-1.07,-0.00,0.04,4.49,0.17,0.30,1.76,0.52,0.08,6.37,0.53,0.00,0.00,0.00,0.00,118.42,118.42,0.00
0.75,1.00,96.85,67.07,0.00,-7.10,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-0.95,-0.00,0.04,4.75,0.18,0.23,2.00,0.45,0.08,5.00,0.42,0.00,0.00,0.00,1.00,118.18,118.18,4.81
1.00,0.62,97.00,89.19,0.00,-7.10,-0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,-0.95,-0.00,0.04,4.75,0.18,0.28,2.00,0.55,0.08,5.00,0.42,0.00,0.00,0.00,1.00,119.02,119.02,6.59
0.06,0.13,93.35,4.96,0.00,-7.10,-0.00,0.00,0.00,0.00,0.32,1.00,0.30,0.00,-0.95,-0.00,0.04,4.75,0.18,0.28,2.00,0.55,0.08,5.00,0.42,0.00,0.00,0.00,0.00,119.41,119.41,0.45
0.00,0.10,84.11,0.15,0.00,-7.10,-0.00,0.00,0.00,0.00,0.29,1.00,0.27,0.00,-0.95,-0.00,0.04,4.75,0.18,0.28,2.00,0.55,0.08,5.00,0.42,0.00,0.00,0.00,0.00,18.90,18.90,0.04
0.00,0.10,74.13,0.00,0.00,-3.66,-0.00,0.00,0.00,0.00,0.30,2.50,0.69,0.00,-0.61,-0.00,0.04,3.91,0.15,0.28,1.11,0.32,0.08,7.00,0.58,0.00,0.00,0.00,0.00,33.62,33.62,0.00
0.00,0.10,68.17,0.00,0.00,-3.66,-0.00,0.00,0.00,0.00,0.30,2.50,0.69,0.00,-0.61,-0.00,0.04,3.91,0.15,0.28,1.11,0.32,0.08,7.00,0.58,0.00,0.00,0.00,0.00,20.95,20.95,0.00
0.00,0.10,55.90,0.00,0.00,-3.66,-0.00,0.00,0.00,0.00,0.30,2.50,0.69,0.00,-0.61,-0.00,0.04,3.91,0.15,0.28,1.11,0.32,0.08,7.00,0.58,0.00,0.00,0.00,0.00,10.79,10.79,0.00
-0.03,0.10,52.01,-1.64,0.00,-3.66,-0.00,0.00,0.00,0.00,0.30,2.50,0.69,0.00,-0.61,-0.00,0.04,3.91,0.15,0.28,1.11,0.32,0.08,7.00,0.58,0.00,0.00,0.00,0.00,3.33,3.33,0.46
-0.56,0.12,48.01,-26.69,0.00,-2.71,-0.00,0.00,0.00,0.00,0.33,3.75,1.14,0.04,2.34,0.08,0.04,3.40,0.13,0.32,0.50,0.16,0.08,6.65,0.55,0.00,0.00,0.00,0.00,-1.04,-1.04,8.18
-0.80,0.38,47.18,-37.63,0.00,-2.71,-0.00,0.00,0.00,0.00,0.37,3.75,1.26,0.04,2.34,0.08,0.04,3.40,0.13,0.08,0.50,0.04,0.08,6.65,0.55,0.00,0.00,0.00,0.00,-12.46,-12.46,14.27
-0.56,0.74,49.32,-27.42,0.00,-2.71,-0.00,0.00,0.00,0.00,0.37,3.75,1.26,0.04,2.34,0.08,0.04,3.40,0.13,0.32,0.50,0.16,0.08,6.65,0.55,0.00,0.00,0.00,0.00,-12.84,-12.84,10.37
0.00,1.00,61.16,0.00,0.00,-2.71,-0.00,0.00,0.00,0.00,0.37,3.75,1.26,0.04,2.34,0.08,0.04,3.40,0.13,0.32,0.50,0.16,0.08,6.65,0.55,0.00,0.00,0.00,0.00,9.29,9.29,0.00
0.00,1.00,76.14,0.22,0.00,-6.24,-0.00,0.00,0.00,0.00,0.35,1.04,0.33,0.00,-0.33,-0.00,0.04,4.37,0.17,0.32,2.00,0.63,0.08,5.47,0.46,0.00,0.00,0.00,0.00,50.52,50.52,0.02
0.00,1.00,76.08,0.00,0.00,-6.24,-0.00,0.00,0.00,0.00,0.35,1.04,0.33,0.00,-0.33,-0.00,0.04,4.37,0.17,0.32,2.00,0.63,0.08,5.47,0.46,0.00,0.00,0.00,0.00,69.83,69.83,0.00
0.00,1.00,80.13,0.11,0.00,-6.24,-0.00,0.00,0.00,0.00,0.35,1.04,0.33,0.00,-0.33,-0.00,0.04,4.37,0.17,0.32,2.00,0.63,0.08,5.47,0.46,0.00,0.00,0.00,0.00,42.37,42.37,0.02
0.01,1.00,88.40,1.16,0.00,-6.24,-0.00,0.00,0.00,0.00,0.35,1.04,0.33,0.00,-0.33,-0.00,0.04,4.37,0.17,0.32,2.00,0.63,0.08,5.47,0.46,0.00,0.00,0.00,0.00,109.54,109.54,0.09
0.00,0.99,87.36,0.00,0.00,-6.34,-0.00,0.00,0.00,0.00,0.32,0.70,0.21,0.00,-1.42,-0.00,0.04,4.42,0.17,0.30,1.30,0.39,0.08,7.00,0.58,0.00,0.00,0.00,0.00,114.00,114.00,0.00
0.00,0.99,88.22,0.00,0.00,-6.34,-0.00,0.00,0.00,0.00,0.32,0.70,0.21,0.00,-1.42,-0.00,0.04,4.42,0.17,0.30,1.30,0.39,0.08,7.00,0.58,0.00,0.00,0.00,0.00,117.58,117.58,0.00
0.00,1.00,82.94,0.00,0.00,-6.34,-0.00,0.00,0.00,0.00,0.32,0.70,0.21,0.00,-1.42,-0.00,0.04,4.42,0.17,0.30,1.30,0.39,0.08,7.00,0.58,0.00,0.00,0.00,0.00,117.34,117.34,0.00
0.00,1.00,74.39,0.00,0.00,-6.34,-0.00,0.00,0.00,0.00,0.32,0.70,0.21,0.00,-1.42,-0.00,0.04,4.42,0.17,0.30,1.30,0.39,0.08,7.00,0.58,0.00,0.00,0.00,0.00,108.86,108.86,0.00
0.00,1.00,70.60,0.00,0.00,-5.75,-0.00,0.00,0.00,0.00,0.33,1.58,0.47,0.00,-0.35,-0.00,0.04,4.49,0.17,0.29,1.43,0.42,0.08,7.00,0.58,0.00,0.00,0.00,0.00,104.25,104.25,0.00
0.00,1.00,71.25,0.00,0.00,-5.75,-0.00,0.00,0.00,0.00,0.33,1.58,0.47,0.00,-0.35,-0.00,0.04,4.49,0.17,0.29,1.43,0.42,0.08,7.00,0.58,0.00,0.00,0.00,0.00,104.25,104.25,0.00
0.00,1.00,69.94,0.00,0.00,-5.75,-0.00,0.00,0.00,0.00,0.33,1.58,0.47,0.00,-0.35,-0.00,0.04,4.49,0.17,0.29,1.43,0.42,0.08,7.00,0.58,0.00,0.00,0.00,0.00,78.50,78.50,0.00
0.00,1.00,76.05,0.00,0.00,-5.75,-0.00,0.00,0.00,0.00,0.33,1.58,0.47,0.00,-0.35,-0.00,0.04,4.49,0.17,0.29,1.43,0.42,0.08,7.00,0.58,0.00,0.00,0.00,0.00,94.17,94.17,0.00
0.00,1.00,92.75,0.13,0.00,-7.80,-0.00,0.00,0.00,0.00,0.31,1.37,0.39,0.00,-0.98,-0.00,0.04,5.77,0.22,0.28,2.91,0.80,0.08,6.92,0.58,0.00,0.00,0.00,1.00,83.70,83.70,0.00
0.32,1.00,99.52,29.08,0.00,-7.80,-0.00,0.00,0.00,0.00,0.31,1.37,0.39,0.00,-0.98,-0.00,0.04,5.77,0.22,0.28,2.91,0.80,0.08,6.92,0.58,0.00,0.00,0.00,1.00,93.78,93.78,0.55
0.69,0.84,101.04,63.98,0.00,-7.80,-0.00,0.00,0.00,0.00,0.31,1.37,0.39,0.00,-0.98,-0.00,0.04,5.77,0.22,0.28,2.91,0.80,0.08,6.92,0.58,0.00,0.00,0.00,0.00,54.30,54.30,9.63
0.00,0.50,94.98,0.00,0.00,-7.80,-0.00,0.00,0.00,0.00,0.31,1.37,0.39,0.00,-0.98,-0.00,0.04,5.77,0.22,0.28,2.91,0.80,0.08,6.92,0.58,0.00,0.00,0.00,0.00,82.85,82.85,0.00
0.00,0.50,80.00,0.00,0.00,-4.78,-0.00,0.00,0.00,0.00,0.36,2.05,0.68,0.00,-1.10,-0.00,0.04,4.34,0.16,0.33,2.00,0.65,0.07,6.30,0.43,0.00,0.00,0.00,0.00,89.20,89.20,0.00
0.00,0.50,75.20,0.00,0.00,-4.78,-0.00,0.00,0.00,0.00,0.36,2.05,0.68,0.00,-1.10,-0.00,0.04,4.34,0.16,0.33,2.00,0.65,0.07,6.30,0.43,0.00,0.00,0.00,0.00,79.27,79.27,0.00
0.00,0.50,68.00,0.00,0.00,-4.78,-0.00,0.00,0.00,0.00,0.36,2.05,0.68,0.00,-1.10,-0.00,0.04,4.34,0.16,0.33,2.00,0.65,0.07,6.30,0.43,0.00,0.00,0.00,0.00,98.09,98.09,0.00
0.00,0.50,66.00,0.00,0.00,-4.78,-0.00,0.00,0.00,0.00,0.36,2.05,0.68,0.00,-1.10,-0.00,0.04,4.34,0.16,0.33,2.00,0.65,0.07,6.30,0.43,0.00,0.00,0.00,0.00,62.27,62.27,0.00
0.00,0.50,56.12,0.00,0.08,0.61,0.05,0.00,0.00,0.00,0.39,7.50,2.72,0.04,4.50,0.16,0.04,3.13,0.12,0.34,1.25,0.42,0.07,6.53,0.45,0.00,0.00,0.00,0.00,34.50,34.50,0.00
0.00,0.50,50.26,0.00,0.08,0.61,0.05,0.00,0.00,0.00,0.39,7.50,2.72,0.04,4.50,0.16,0.04,3.13,0.12,0.34,1.25,0.42,0.07,6.53,0.45,0.00,0.00,0.00,0.00,30.00,30.00,0.00
0.00,0.50,49.33,0.00,0.08,0.61,0.05,0.00,0.00,0.00,0.39,7.50,2.72,0.04,4.50,0.16,0.04,3.13,0.12,0.34,1.25,0.42,0.07,6.53,0.45,0.00,0.00,0.00,0.00,16.46,16.46,0.00
0.00,0.50,51.07,0.00,0.08,0.61,0.05,0.00,0.00,0.00,0.39,7.50,2.72,0.04,4.50,0.16,0.04,3.13,0.12,0.34,1.25,0.42,0.07,6.53,0.45,0.00,0.00,0.00,0.00,90.83,90.83,0.00
0.00,0.50,67.75,0.00,0.00,-4.50,-0.00,0.00,0.00,0.00,0.35,1.20,0.38,0.00,-0.49,-0.00,0.04,5.24,0.20,0.34,3.75,1.26,0.08,6.87,0.57,0.00,0.00,0.00,0.00,100.09,100.09,0.00
0.00,0.50,74.19,0.00,0.00,-4.50,-0.00,0.00,0.00,0.00,0.35,1.20,0.38,0.00,-0.49,-0.00,0.04,5.24,0.20,0.34,3.75,1.26,0.08,6.87,0.57,0.00,0.00,0.00,0.00,104.70,104.70,0.00
0.75,0.50,80.68,55.55,0.00,-4.50,-0.00,0.00,0.00,0.00,0.25,1.20,0.28,0.00,-0.49,-0.00,0.04,5.24,0.20,0.34,3.75,1.26,0.08,6.87,0.57,0.00,0.00,0.00,0.00,88.30,88.30,1.71
0.00,0.13,78.83,0.00,0.00,-4.50,-0.00,0.00,0.00,0.00,0.35,1.20,0.38,0.00,-0.49,-0.00,0.04,5.24,0.20,0.34,3.75,1.26,0.08,6.87,0.57,0.00,0.00,0.00,0.00,65.94,65.94,0.00
0.00,0.13,71.00,0.00,0.00,-3.39,-0.00,0.00,0.00,0.00,0.35,3.70,1.17,0.04,1.02,0.04,0.04,3.67,0.14,0.33,1.85,0.61,0.07,6.87,0.47,0.00,0.00,0.00,0.00,75.04,75.04,0.00
0.00,0.13,64.80,0.00,0.00,-3.39,-0.00,0.00,0.00,0.00,0.35,3.70,1.17,0.04,1.02,0.04,0.04,3.67,0.14,0.33,1.85,0.61,0.07,6.87,0.47,0.00,0.00,0.00,0.00,45.07,45.07,0.00
0.00,0.13,58.92,0.00,0.00,-3.39,-0.00,0.00,0.00,0.00,0.35,3.70,1.17,0.04,1.02,0.04,0.04,3.67,0.14,0.33,1.85,0.61,0.07,6.87,0.47,0.00,0.00,0.00,0.00,74.72,74.72,0.00
-0.89,0.13,41.73,-37.15,0.00,-3.39,-0.00,0.00,0.00,0.00,0.06,3.70,0.21,0.00,1.02,0.00,0.04,3.67,0.14,0.00,1.85,0.00,0.07,6.87,0.47,0.00,0.00,0.00,0.00,80.91,80.91,10.47
-1.00,0.54,37.30,-37.20,0.00,-1.26,-0.00,0.00,0.00,0.00,0.35,2.40,0.76,0.04,2.61,0.09,0.00,5.22,0.00,0.00,2.37,0.00,0.00,7.43,0.00,0.00,0.00,0.00,0.00,96.75,96.75,17.79
-0.00,1.00,46.66,-0.16,0.00,-1.26,-0.00,0.00,0.00,0.00,0.35,2.40,0.76,0.04,2.61,0.09,0.04,5.22,0.20,0.33,2.37,0.78,0.07,7.43,0.54,0.00,0.00,0.00,0.00,43.00,43.00,0.00
0.00,1.00,55.75,0.00,0.00,-1.26,-0.00,0.00,0.00,0.00,0.35,2.40,0.76,0.04,2.61,0.09,0.04,5.22,0.20,0.33,2.37,0.78,0.07,7.43,0.54,0.00,0.00,0.00,0.00,59.43,59.43,0.00
0.00,1.00,74.24,0.00,0.00,-1.26,-0.00,0.00,0.00,0.00,0.35,2.40,0.76,0.04,2.61,0.09,0.04,5.22,0.20,0.33,2.37,0.78,0.07,7.43,0.54,0.00,0.00,0.00,0.00,85.50,85.50,0.00
0.66,1.00,90.31,54.70,0.00,-5.38,-0.00,0.00,0.00,0.00,0.34,1.06,0.33,0.00,-0.53,-0.00,0.04,5.54,0.21,0.30,3.25,0.97,0.08,7.40,0.62,0.00,0.00,0.00,1.00,82.00,82.00,1.64
1.00,0.67,92.65,85.19,0.00,-5.38,-0.00,0.00,0.00,0.00,0.00,1.06,0.00,0.00,-0.53,-0.00,0.04,5.54,0.21,0.30,3.25,0.97,0.08,7.40,0.62,0.00,0.00,0.00,1.00,43.00,43.00,14.85
0.15,0.18,89.98,12.58,0.00,-5.38,-0.00,0.00,0.00,0.00,0.34,1.06,0.33,0.00,-0.53,-0.00,0.04,5.54,0.21,0.30,3.25,0.97,0.08,7.40,0.62,0.00,0.00,0.00,0.00,61.52,61.52,1.29
0.00,0.10,87.61,0.15,0.00,-5.38,-0.00,0.00,0.00,0.00,0.31,1.06,0.30,0.00,-0.53,-0.00,0.04,5.54,0.21,0.30,3.25,0.97,0.08,7.40,0.62,0.00,0.00,0.00,0.00,99.00,99.00,0.01
0.00,0.10,75.32,0.00,0.00,-2.50,-0.00,0.00,0.00,0.00,0.34,2.50,0.78,0.00,0.36,0.00,0.04,4.83,0.18,0.33,1.50,0.49,0.08,6.15,0.49,0.00,0.00,0.00,0.00,86.72,86.72,0.00
0.00,0.10,62.63,0.00,0.00,-2.50,-0.00,0.00,0.00,0.00,0.34,2.50,0.78,0.00,0.36,0.00,0.04,4.83,0.18,0.33,1.50,0.49,0.08,6.15,0.49,0.00,0.00,0.00,0.00,43.73,43.73,0.00
0.00,0.10,51.91,0.00,0.00,-2.50,-0.00,0.00,0.00,0.00,0.34,2.50,0.78,0.00,0.36,0.00,0.04,4.83,0.18,0.33,1.50,0.49,0.08,6.15,0.49,0.00,0.00,0.00,0.00,35.00,35.00,0.00
-0.12,0.10,48.40,-5.55,0.00,-2.50,-0.00,0.00,0.00,0.00,0.34,2.50,0.78,0.00,0.36,0.00,0.04,4.83,0.18,0.33,1.50,0.49,0.08,6.15,0.49,0.00,0.00,0.00,0.00,37.72,37.72,0.37
-0.26,0.16,47.97,-12.33,0.08,1.08,0.08,0.00,0.00,0.00,0.38,7.00,2.43,0.04,5.96,0.21,0.04,3.91,0.15,0.35,1.22,0.43,0.07,7.23,0.54,0.00,0.00,0.00,0.00,75.95,75.95,2.16
-0.66,0.27,45.23,-29.85,0.08,1.08,0.08,0.00,0.00,0.00,0.38,7.00,2.43,0.04,5.96,0.21,0.04,3.91,0.15,0.23,1.22,0.27,0.07,7.23,0.54,0.00,0.00,0.00,0.00,95.00,95.00,9.85
-0.93,0.58,42.96,-39.63,0.08,1.08,0.08,0.00,0.00,0.00,0.38,7.00,2.43,0.04,5.96,0.21,0.00,3.91,0.00,0.00,1.22,0.00,0.07,7.23,0.54,0.00,0.00,0.00,0.00,68.12,68.12,6.96
0.00,1.00,53.07,0.00,0.08,1.08,0.08,0.00,0.00,0.00,0.38,7.00,2.43,0.04,5.96,0.21,0.04,3.91,0.15,0.35,1.22,0.43,0.07,7.23,0.54,0.00,0.00,0.00,0.00,80.53,80.53,0.00
0.00,1.00,77.27,0.00,0.00,-4.25,-0.00,0.00,0.00,0.00,0.35,0.85,0.27,0.04,0.25,0.01,0.04,4.45,0.17,0.33,3.25,1.08,0.08,10.61,0.88,0.00,0.00,0.00,0.00,31.26,31.26,0.00
0.00,1.00,82.55,0.22,0.00,-4.25,-0.00,0.00,0.00,0.00,0.35,0.85,0.27,0.04,0.25,0.01,0.04,4.45,0.17,0.33,3.25,1.08,0.08,10.61,0.88,0.00,0.00,0.00,0.00,62.31,62.31,0.02
0.00,1.00,81.76,0.00,0.00,-4.25,-0.00,0.00,0.00,0.00,0.35,0.85,0.27,0.04,0.25,0.01,0.04,4.45,0.17,0.33,3.25,1.08,0.08,10.61,0.88,0.00,0.00,0.00,0.00,98.45,98.45,0.00
0.00,1.00,79.71,0.00,0.00,-4.25,-0.00,0.00,0.00,0.00,0.35,0.85,0.27,0.04,0.25,0.01,0.04,4.45,0.17,0.33,3.25,1.08,0.08,10.61,0.88,0.00,0.00,0.00,0.00,98.90,98.90,0.00
0.62,1.00,84.94,48.19,0.00,-4.65,-0.00,0.00,0.00,0.00,0.34,2.20,0.70,0.04,0.27,0.01,0.04,2.65,0.10,0.34,1.83,0.61,0.08,6.87,0.57,0.00,0.00,0.00,0.00,98.00,98.00,2.41
0.00,0.69,82.56,0.00,0.00,-4.65,-0.00,0.00,0.00,0.00,0.34,2.20,0.70,0.04,0.27,0.01,0.04,2.65,0.10,0.34,1.83,0.61,0.08,6.87,0.57,0.00,0.00,0.00,0.00,97.50,97.50,0.00
0.00,0.69,78.21,0.00,0.00,-4.65,-0.00,0.00,0.00,0.00,0.34,2.20,0.70,0.04,0.27,0.01,0.04,2.65,0.10,0.34,1.83,0.61,0.08,6.87,0.57,0.00,0.00,0.00,0.00,97.00,97.00,0.00
0.00,0.69,65.04,0.00,0.00,-4.65,-0.00,0.00,0.00,0.00,0.34,2.20,0.70,0.04,0.27,0.01,0.04,2.65,0.10,0.34,1.83,0.61,0.08,6.87,0.57,0.00,0.00,0.00,0.00,96.84,96.84,0.00
-0.55,0.69,52.45,-28.61,0.00,-2.57,-0.00,0.00,0.00,0.00,0.35,2.50,0.79,0.04,2.21,0.08,0.04,4.50,0.17,0.33,2.69,0.90,0.08,9.50,0.77,0.00,0.00,0.00,0.00,96.69,96.69,7.24
-0.11,0.95,53.74,-6.04,0.00,-2.57,-0.00,0.00,0.00,0.00,0.35,2.50,0.79,0.04,2.21,0.08,0.04,4.50,0.17,0.33,2.69,0.90,0.08,9.50,0.77,0.00,0.00,0.00,0.00,103.34,103.34,1.67
0.00,1.00,65.27,0.00,0.00,-2.57,-0.00,0.00,0.00,0.00,0.35,2.50,0.79,0.04,2.21,0.08,0.04,4.50,0.17,0.33,2.69,0.90,0.08,9.50,0.77,0.00,0.00,0.00,0.00,109.30,109.30,0.00
0.00,1.00,80.45,0.00,0.00,-2.57,-0.00,0.00,0.00,0.00,0.35,2.50,0.79,0.04,2.21,0.08,0.04,4.50,0.17,0.33,2.69,0.90,0.08,9.50,0.77,0.00,0.00,0.00,0.00,109.50,109.50,0.00
0.71,1.00,88.52,57.56,0.00,-5.47,-0.00,0.00,0.00,0.00,0.29,1.91,0.51,0.00,-0.57,-0.00,0.04,5.35,0.20,0.28,3.45,0.96,0.08,7.00,0.58,0.00,0.00,0.00,1.00,104.25,104.25,3.33
1.00,0.65,94.04,86.46,0.00,-5.47,-0.00,0.00,0.00,0.00,0.00,1.91,0.00,0.00,-0.57,-0.00,0.04,5.35,0.20,0.28,3.45,0.96,0.08,7.00,0.58,0.00,0.00,0.00,1.00,109.00,109.00,4.48
0.01,0.15,85.02,0.46,0.00,-5.47,-0.00,0.00,0.00,0.00,0.34,1.91,0.60,0.00,-0.57,-0.00,0.04,5.35,0.20,0.28,3.45,0.96,0.08,7.00,0.58,0.00,0.00,0.00,0.00,60.19,60.19,0.04
0.02,0.15,84.56,1.71,0.00,-5.47,-0.00,0.00,0.00,0.00,0.34,1.91,0.60,0.00,-0.57,-0.00,0.04,5.35,0.20,0.28,3.45,0.96,0.08,7.00,0.58,0.00,0.00,0.00,0.00,103.50,103.50,0.12
0.00,0.14,72.40,0.00,0.00,-5.02,-0.00,0.00,0.00,0.00,0.33,1.17,0.36,0.00,-0.96,-0.00,0.04,3.96,0.15,0.28,1.02,0.29,0.05,6.15,0.33,0.00,0.00,0.00,0.00,92.87,92.87,0.00
0.00,0.14,75.74,0.00,0.00,-5.02,-0.00,0.00,0.00,0.00,0.33,1.17,0.36,0.00,-0.96,-0.00,0.04,3.96,0.15,0.28,1.02,0.29,0.05,6.15,0.33,0.00,0.00,0.00,0.00,100.00,100.00,0.00
0.00,0.14,67.35,0.00,0.00,-5.02,-0.00,0.00,0.00,0.00,0.33,1.17,0.36,0.00,-0.96,-0.00,0.04,3.96,0.15,0.28,1.02,0.29,0.05,6.15,0.33,0.00,0.00,0.00,0.00,79.89,79.89,0.00
0.00,0.14,59.61,0.00,0.00,-5.02,-0.00,0.00,0.00,0.00,0.33,1.17,0.36,0.00,-0.96,-0.00,0.04,3.96,0.15,0.28,1.02,0.29,0.05,6.15,0.33,0.00,0.00,0.00,0.00,61.28,61.28,0.00
0.00,0.14,53.49,0.00,0.00,-4.25,-0.00,0.00,0.00,0.00,0.40,1.40,0.51,0.00,-0.42,-0.00,0.04,3.29,0.12,0.35,1.40,0.49,0.07,7.61,0.50,0.00,0.00,0.00,0.00,65.08,65.08,0.00
0.00,0.14,54.30,0.00,0.00,-4.25,-0.00,0.00,0.00,0.00,0.40,1.40,0.51,0.00,-0.42,-0.00,0.04,3.29,0.12,0.35,1.40,0.49,0.07,7.61,0.50,0.00,0.00,0.00,0.00,74.95,74.95,0.00
0.00,0.14,53.60,0.00,0.00,-4.25,-0.00,0.00,0.00,0.00,0.40,1.40,0.51,0.00,-0.42,-0.00,0.04,3.29,0.12,0.35,1.40,0.49,0.07,7.61,0.50,0.00,0.00,0.00,0.00,83.56,83.56,0.00
0.00,0.14,52.00,0.00,0.00,-4.25,-0.00,0.00,0.00,0.00,0.40,1.40,0.51,0.00,-0.42,-0.00,0.04,3.29,0.12,0.35,1.40,0.49,0.07,7.61,0.50,0.00,0.00,0.00,0.00,53.10,53.10,0.00
0.00,0.14,56.15,0.00,0.00,-3.75,-0.00,0.00,0.00,0.00,0.36,1.09,0.37,0.00,-0.53,-0.00,0.04,3.46,0.13,0.34,1.48,0.50,0.08,8.50,0.71,0.00,0.00,0.00,0.00,41.50,41.50,0.00
0.00,0.14,51.01,0.00,0.00,-3.75,-0.00,0.00,0.00,0.00,0.36,1.09,0.37,0.00,-0.53,-0.00,0.04,3.46,0.13,0.34,1.48,0.50,0.08,8.50,0.71,0.00,0.00,0.00,0.00,70.60,70.60,0.00
0.00,0.14,62.89,0.00,0.00,-3.75,-0.00,0.00,0.00,0.00,0.36,1.09,0.37,0.00,-0.53,-0.00,0.04,3.46,0.13,0.34,1.48,0.50,0.08,8.50,0.71,0.00,0.00,0.00,0.00,98.00,98.00,0.00
0.00,0.14,67.09,0.00,0.00,-3.75,-0.00,0.00,0.00,0.00,0.36,1.09,0.37,0.00,-0.53,-0.00,0.04,3.46,0.13,0.34,1.48,0.50,0.08,8.50,0.71,0.00,0.00,0.00,0.00,100.90,100.90,0.00
0.00,0.14,67.12,0.00,0.00,-1.48,-0.00,0.00,0.00,0.00,0.36,2.87,0.94,0.04,2.62,0.09,0.04,3.75,0.14,0.34,2.00,0.68,0.07,6.37,0.47,0.00,0.00,0.00,0.00,101.00,101.00,0.00
0.00,0.14,57.94,0.00,0.00,-1.48,-0.00,0.00,0.00,0.00,0.36,2.87,0.94,0.04,2.62,0.09,0.04,3.75,0.14,0.34,2.00,0.68,0.07,6.37,0.47,0.00,0.00,0.00,0.00,101.00,101.00,0.00
0.00,0.14,56.84,0.00,0.00,-1.48,-0.00,0.00,0.00,0.00,0.36,2.87,0.94,0.04,2.62,0.09,0.04,3.75,0.14,0.34,2.00,0.68,0.07,6.37,0.47,0.00,0.00,0.00,0.00,100.50,100.50,0.00
-0.05,0.15,49.00,-2.60,0.00,-1.48,-0.00,0.00,0.00,0.00,0.36,2.87,0.94,0.04,2.62,0.09,0.04,3.75,0.14,0.34,2.00,0.68,0.07,6.37,0.47,0.00,0.00,0.00,0.00,98.00,98.00,0.78
-0.92,0.17,38.75,-35.72,0.08,3.01,0.23,0.00,0.00,0.00,0.05,3.25,0.14,0.04,4.27,0.15,0.00,4.39,0.00,0.00,2.45,0.00,0.08,8.50,0.64,0.00,0.00,0.00,0.00,98.00,98.00,16.39
-0.89,0.60,44.01,-38.91,0.08,3.01,0.23,0.00,0.00,0.00,0.36,3.25,1.08,0.04,4.27,0.15,0.04,4.39,0.17,0.00,2.45,0.00,0.08,8.50,0.64,0.00,0.00,0.00,0.00,93.50,93.50,13.13
-0.00,1.00,54.01,-0.08,0.08,3.01,0.23,0.00,0.00,0.00,0.36,3.25,1.08,0.04,4.27,0.15,0.04,4.39,0.17,0.34,2.45,0.83,0.08,8.50,0.64,0.00,0.00,0.00,1.00,87.02,87.02,0.01
0.00,1.00,80.06,0.00,0.08,3.01,0.23,0.00,0.00,0.00,0.36,3.25,1.08,0.04,4.27,0.15,0.04,4.39,0.17,0.34,2.45,0.83,0.08,8.50,0.64,0.00,0.00,0.00,1.00,94.06,94.06,0.00
0.00,1.00,90.30,0.00,0.00,-4.26,-0.00,0.00,0.00,0.00,0.34,1.25,0.39,0.04,-0.07,-0.00,0.04,5.21,0.20,0.29,3.47,1.00,0.08,9.00,0.74,0.00,0.00,0.00,0.00,93.86,93.86,0.00
0.66,1.00,94.40,57.18,0.00,-4.26,-0.00,0.00,0.00,0.00,0.34,1.25,0.39,0.00,-0.07,-0.00,0.04,5.21,0.20,0.29,3.47,1.00,0.08,9.00,0.74,0.00,0.00,0.00,0.00,93.19,93.19,0.24
0.34,0.67,93.60,29.47,0.00,-4.26,-0.00,0.00,0.00,0.00,0.34,1.25,0.39,0.04,-0.07,-0.00,0.04,5.21,0.20,0.29,3.47,1.00,0.08,9.00,0.74,0.00,0.00,0.00,0.00,99.50,99.50,0.60
0.00,0.50,93.02,0.00,0.00,-4.26,-0.00,0.00,0.00,0.00,0.34,1.25,0.39,0.04,-0.07,-0.00,0.04,5.21,0.20,0.29,3.47,1.00,0.08,9.00,0.74,0.00,0.00,0.00,0.00,101.00,101.00,0.00
0.00,0.50,85.67,0.00,0.00,-5.84,-0.00,0.00,0.00,0.00,0.35,0.76,0.24,0.00,-1.20,-0.00,0.04,4.20,0.16,0.29,1.18,0.34,0.06,6.15,0.37,0.00,0.00,0.00,0.00,99.00,99.00,0.00
0.00,0.50,83.77,0.00,0.00,-5.84,-0.00,0.00,0.00,0.00,0.35,0.76,0.24,0.00,-1.20,-0.00,0.04,4.20,0.16,0.29,1.18,0.34,0.06,6.15,0.37,0.00,0.00,0.00,0.00,5.11,5.11,0.00
