BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,NQRCapacity,NQRPrice_USDperMW,NQRRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,PQRCapacity,PQRPrice_USDperMW,PQRRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
0.00,0.68,85.55,0.00,0.00,-8.64,-0.00,0.00,0.00,0.00,0.31,0.29,0.08,0.00,-1.61,-0.00,0.04,5.40,0.21,0.28,2.85,0.80,0.08,6.00,0.50,0.00,0.00,0.00,0.00,102.00,102.00,0.00
0.00,0.68,75.24,0.00,0.00,-7.82,-0.00,0.00,0.00,0.00,0.31,1.00,0.28,0.00,-1.08,-0.00,0.04,4.08,0.15,0.29,1.66,0.48,0.08,6.83,0.56,0.00,0.00,0.00,0.00,91.48,91.48,0.00
0.00,0.68,73.64,0.00,0.00,-7.82,-0.00,0.00,0.00,0.00,0.31,1.00,0.28,0.00,-1.08,-0.00,0.04,4.08,0.15,0.29,1.66,0.48,0.08,6.83,0.56,0.00,0.00,0.00,0.00,82.75,82.75,0.00
0.00,0.68,69.60,0.00,0.00,-7.82,-0.00,0.00,0.00,0.00,0.31,1.00,0.28,0.00,-1.08,-0.00,0.04,4.08,0.15,0.29,1.66,0.48,0.08,6.83,0.56,0.00,0.00,0.00,0.00,89.45,89.45,0.00
0.00,0.69,64.80,0.00,0.00,-7.82,-0.00,0.00,0.00,0.00,0.31,1.00,0.28,0.00,-1.08,-0.00,0.04,4.08,0.15,0.29,1.66,0.48,0.08,6.83,0.56,0.00,0.00,0.00,0.00,86.28,86.28,0.00
-0.34,0.69,61.32,-20.53,0.00,-7.87,-0.00,0.00,0.00,0.00,0.31,2.20,0.63,0.04,1.81,0.06,0.04,3.98,0.15,0.28,2.80,0.79,0.08,6.00,0.50,0.00,0.00,0.00,0.00,51.80,51.80,0.96
0.00,1.00,62.93,0.00,0.00,-7.87,-0.00,0.00,0.00,0.00,0.31,2.20,0.63,0.04,1.81,0.06,0.04,3.98,0.15,0.28,2.80,0.79,0.08,6.00,0.50,0.00,0.00,0.00,0.00,55.00,55.00,0.00
0.00,1.00,69.91,0.00,0.00,-7.87,-0.00,0.00,0.00,0.00,0.31,2.20,0.63,0.04,1.81,0.06,0.04,3.98,0.15,0.28,2.80,0.79,0.08,6.00,0.50,0.00,0.00,0.00,0.00,79.10,79.10,0.00
0.00,1.00,80.51,0.00,0.00,-7.87,-0.00,0.00,0.00,0.00,0.31,2.20,0.63,0.04,1.81,0.06,0.04,3.98,0.15,0.28,2.80,0.79,0.08,6.00,0.50,0.00,0.00,0.00,0.00,79.11,79.11,0.00
0.17,1.00,91.49,13.98,0.00,-7.70,-0.00,0.00,0.00,0.00,0.30,1.50,0.42,0.04,-0.08,-0.00,0.04,5.30,0.20,0.27,2.56,0.68,0.08,6.54,0.55,0.00,0.00,0.00,1.00,79.25,79.25,0.61
0.70,0.83,93.21,59.74,0.00,-7.70,-0.00,0.00,0.00,0.00,0.30,1.50,0.42,0.00,-0.08,-0.00,0.04,5.30,0.20,0.27,2.56,0.68,0.08,6.54,0.55,0.00,0.00,0.00,0.00,104.50,104.50,2.35
0.00,0.14,85.80,0.00,0.00,-7.70,-0.00,0.00,0.00,0.00,0.30,1.50,0.42,0.00,-0.08,-0.00,0.04,5.30,0.20,0.27,2.56,0.68,0.08,6.54,0.55,0.00,0.00,0.00,0.00,104.50,104.50,0.00
0.00,0.14,72.30,0.00,0.00,-7.70,-0.00,0.00,0.00,0.00,0.30,1.50,0.42,0.00,-0.08,-0.00,0.04,5.30,0.20,0.27,2.56,0.68,0.08,6.54,0.55,0.00,0.00,0.00,0.00,53.75,53.75,0.00
-0.61,0.14,60.01,-36.51,0.00,-6.21,-0.00,0.00,0.00,0.00,0.31,1.11,0.31,0.00,-0.80,-0.00,0.04,3.80,0.14,0.27,0.89,0.24,0.08,4.97,0.39,0.00,0.00,0.00,0.00,54.02,54.02,1.09
0.00,0.71,74.95,0.00,0.00,-6.21,-0.00,0.00,0.00,0.00,0.34,1.11,0.34,0.00,-0.80,-0.00,0.04,3.80,0.14,0.27,0.89,0.24,0.08,4.97,0.39,0.00,0.00,0.00,0.00,53.80,53.80,0.00
0.00,0.71,67.89,0.00,0.00,-6.21,-0.00,0.00,0.00,0.00,0.34,1.11,0.34,0.00,-0.80,-0.00,0.04,3.80,0.14,0.27,0.89,0.24,0.08,4.97,0.39,0.00,0.00,0.00,0.00,53.80,53.80,0.00
0.00,0.71,63.85,0.00,0.00,-6.21,-0.00,0.00,0.00,0.00,0.34,1.11,0.34,0.00,-0.80,-0.00,0.04,3.80,0.14,0.27,0.89,0.24,0.08,4.97,0.39,0.00,0.00,0.00,0.00,53.80,53.80,0.00
0.00,0.71,63.25,0.00,0.00,-6.47,-0.00,0.00,0.00,0.00,0.33,1.39,0.42,0.00,-0.24,-0.00,0.04,3.40,0.13,0.27,0.80,0.22,0.08,6.00,0.50,0.00,0.00,0.00,0.00,50.10,50.10,0.00
-0.29,0.71,61.17,-17.85,0.00,-6.47,-0.00,0.00,0.00,0.00,0.33,1.39,0.42,0.00,-0.24,-0.00,0.04,3.40,0.13,0.27,0.80,0.22,0.08,6.00,0.50,0.00,0.00,0.00,0.00,54.73,54.73,0.56
0.00,0.98,62.30,0.00,0.00,-6.47,-0.00,0.00,0.00,0.00,0.33,1.39,0.42,0.00,-0.24,-0.00,0.04,3.40,0.13,0.27,0.80,0.22,0.08,6.00,0.50,0.00,0.00,0.00,0.00,50.10,50.10,0.00
0.00,0.98,66.01,0.00,0.00,-6.47,-0.00,0.00,0.00,0.00,0.33,1.39,0.42,0.00,-0.24,-0.00,0.04,3.40,0.13,0.27,0.80,0.22,0.08,6.00,0.50,0.00,0.00,0.00,0.00,53.57,53.57,0.00
0.00,0.98,80.60,0.00,0.00,-7.50,-0.00,0.00,0.00,0.00,0.32,0.54,0.16,0.00,-0.90,-0.00,0.04,3.94,0.15,0.28,2.15,0.61,0.08,6.86,0.57,0.00,0.00,0.00,0.00,84.09,84.09,0.00
0.00,0.98,88.77,0.00,0.00,-7.50,-0.00,0.00,0.00,0.00,0.32,0.54,0.16,0.00,-0.90,-0.00,0.04,3.94,0.15,0.28,2.15,0.61,0.08,6.86,0.57,0.00,0.00,0.00,0.00,93.00,93.00,0.00
0.00,0.99,84.89,0.00,0.00,-7.50,-0.00,0.00,0.00,0.00,0.32,0.54,0.16,0.00,-0.90,-0.00,0.04,3.94,0.15,0.28,2.15,0.61,0.08,6.86,0.57,0.00,0.00,0.00,0.00,66.03,66.03,0.00
0.00,0.99,79.01,0.00,0.00,-7.50,-0.00,0.00,0.00,0.00,0.32,0.54,0.16,0.00,-0.90,-0.00,0.04,3.94,0.15,0.28,2.15,0.61,0.08,6.86,0.57,0.00,0.00,0.00,0.00,53.68,53.68,0.00
0.00,0.99,67.89,0.00,0.00,-6.25,-0.00,0.00,0.00,0.00,0.31,1.54,0.44,0.00,-0.65,-0.00,0.04,3.65,0.14,0.29,1.12,0.33,0.08,4.97,0.39,0.00,0.00,0.00,0.00,66.06,66.06,0.00
0.00,0.99,67.88,0.00,0.00,-6.25,-0.00,0.00,0.00,0.00,0.31,1.54,0.44,0.00,-0.65,-0.00,0.04,3.65,0.14,0.29,1.12,0.33,0.08,4.97,0.39,0.00,0.00,0.00,0.00,58.94,58.94,0.00
0.00,0.99,67.89,0.00,0.00,-6.25,-0.00,0.00,0.00,0.00,0.31,1.54,0.44,0.00,-0.65,-0.00,0.04,3.65,0.14,0.29,1.12,0.33,0.08,4.97,0.39,0.00,0.00,0.00,0.00,54.55,54.55,0.00
0.00,0.99,64.92,0.00,0.00,-6.25,-0.00,0.00,0.00,0.00,0.31,1.54,0.44,0.00,-0.65,-0.00,0.04,3.65,0.14,0.29,1.12,0.33,0.08,4.97,0.39,0.00,0.00,0.00,0.00,89.95,89.95,0.00
0.00,1.00,61.77,0.00,0.00,-6.96,-0.00,0.00,0.00,0.00,0.31,1.00,0.29,0.00,-0.02,-0.00,0.04,3.73,0.14,0.29,2.33,0.66,0.08,6.98,0.58,0.00,0.00,0.00,0.00,73.58,73.58,0.00
0.00,1.00,66.50,0.00,0.00,-6.96,-0.00,0.00,0.00,0.00,0.31,1.00,0.29,0.00,-0.02,-0.00,0.04,3.73,0.14,0.29,2.33,0.66,0.08,6.98,0.58,0.00,0.00,0.00,0.00,74.25,74.25,0.00
0.00,1.00,74.23,0.00,0.00,-6.96,-0.00,0.00,0.00,0.00,0.31,1.00,0.29,0.04,-0.02,-0.00,0.04,3.73,0.14,0.29,2.33,0.66,0.08,6.98,0.58,0.00,0.00,0.00,0.00,62.75,62.75,0.00
0.00,1.00,83.55,0.00,0.00,-6.96,-0.00,0.00,0.00,0.00,0.31,1.00,0.29,0.04,-0.02,-0.00,0.04,3.73,0.14,0.29,2.33,0.66,0.08,6.98,0.58,0.00,0.00,0.00,0.00,55.50,55.50,0.00
0.00,1.00,96.47,0.14,0.00,-8.44,-0.00,0.00,0.00,0.00,0.30,0.50,0.14,0.00,-1.68,-0.00,0.04,5.76,0.22,0.26,3.10,0.81,0.08,7.18,0.60,0.00,0.00,0.00,1.00,55.31,55.31,0.02
0.51,1.00,99.83,46.43,0.00,-8.44,-0.00,0.00,0.00,0.00,0.30,0.50,0.14,0.00,-1.68,-0.00,0.04,5.76,0.22,0.26,3.10,0.81,0.08,7.18,0.60,0.00,0.00,0.00,0.00,55.65,55.65,6.69
0.00,0.50,91.94,0.00,0.00,-8.44,-0.00,0.00,0.00,0.00,0.30,0.50,0.14,0.00,-1.68,-0.00,0.04,5.76,0.22,0.26,3.10,0.81,0.08,7.18,0.60,0.00,0.00,0.00,0.00,76.94,76.94,0.00
0.00,0.50,81.03,0.00,0.00,-8.44,-0.00,0.00,0.00,0.00,0.30,0.50,0.14,0.00,-1.68,-0.00,0.04,5.76,0.22,0.26,3.10,0.81,0.08,7.18,0.60,0.00,0.00,0.00,0.00,78.81,78.81,0.00
0.00,0.50,73.01,0.00,0.00,-6.51,-0.00,0.00,0.00,0.00,0.33,0.84,0.26,0.00,-2.05,-0.00,0.04,5.05,0.19,0.27,1.08,0.29,0.07,8.50,0.57,0.00,0.00,0.00,0.00,88.50,88.50,0.00
0.00,0.50,80.40,0.00,0.00,-6.51,-0.00,0.00,0.00,0.00,0.33,0.84,0.26,0.00,-2.05,-0.00,0.04,5.05,0.19,0.27,1.08,0.29,0.07,8.50,0.57,0.00,0.00,0.00,0.00,88.38,88.38,0.00
0.00,0.50,76.01,0.00,0.00,-6.51,-0.00,0.00,0.00,0.00,0.33,0.84,0.26,0.00,-2.05,-0.00,0.04,5.05,0.19,0.27,1.08,0.29,0.07,8.50,0.57,0.00,0.00,0.00,0.00,88.38,88.38,0.00
0.00,0.50,71.58,0.00,0.00,-6.51,-0.00,0.00,0.00,0.00,0.33,0.84,0.26,0.00,-2.05,-0.00,0.04,5.05,0.19,0.27,1.08,0.29,0.07,8.50,0.57,0.00,0.00,0.00,0.00,60.00,60.00,0.00
0.00,0.50,65.24,0.00,0.00,-6.56,-0.00,0.00,0.00,0.00,0.34,1.63,0.51,0.00,-0.32,-0.00,0.04,3.32,0.13,0.28,0.91,0.25,0.07,6.65,0.45,0.00,0.00,0.00,0.00,75.25,75.25,0.00
0.00,0.50,62.03,0.00,0.00,-6.56,-0.00,0.00,0.00,0.00,0.34,1.63,0.51,0.00,-0.32,-0.00,0.04,3.32,0.13,0.28,0.91,0.25,0.07,6.65,0.45,0.00,0.00,0.00,0.00,86.50,86.50,0.00
0.00,0.50,62.00,0.00,0.00,-6.56,-0.00,0.00,0.00,0.00,0.34,1.63,0.51,0.00,-0.32,-0.00,0.04,3.32,0.13,0.28,0.91,0.25,0.07,6.65,0.45,0.00,0.00,0.00,0.00,59.12,59.12,0.00
0.00,0.50,64.00,0.00,0.00,-6.56,-0.00,0.00,0.00,0.00,0.34,1.63,0.51,0.00,-0.32,-0.00,0.04,3.32,0.13,0.28,0.91,0.25,0.07,6.65,0.45,0.00,0.00,0.00,0.00,59.74,59.74,0.00
-0.53,0.50,58.65,-31.19,0.00,-7.91,-0.00,0.00,0.00,0.00,0.34,1.00,0.31,0.00,-1.84,-0.00,0.04,4.95,0.19,0.31,3.50,1.07,0.08,6.66,0.56,0.00,0.00,0.00,0.00,89.00,89.00,4.84
0.00,1.00,63.78,0.00,0.00,-7.91,-0.00,0.00,0.00,0.00,0.34,1.00,0.31,0.00,-1.84,-0.00,0.04,4.95,0.19,0.31,3.50,1.07,0.08,6.66,0.56,0.00,0.00,0.00,0.00,89.00,89.00,0.00
0.00,1.00,80.45,0.00,0.00,-7.91,-0.00,0.00,0.00,0.00,0.34,1.00,0.31,0.00,-1.84,-0.00,0.04,4.95,0.19,0.31,3.50,1.07,0.08,6.66,0.56,0.00,0.00,0.00,0.00,90.56,90.56,0.00
0.01,1.00,89.98,1.11,0.00,-7.91,-0.00,0.00,0.00,0.00,0.34,1.00,0.31,0.00,-1.84,-0.00,0.04,4.95,0.19,0.31,3.50,1.07,0.08,6.66,0.56,0.00,0.00,0.00,0.00,89.00,89.00,0.00
0.00,0.99,86.38,0.00,0.00,-6.12,-0.00,0.00,0.00,0.00,0.33,1.53,0.47,0.04,1.22,0.04,0.04,3.51,0.13,0.33,2.65,0.88,0.08,6.64,0.53,0.00,0.00,0.00,0.00,92.26,92.26,0.00
0.00,0.99,76.41,0.00,0.00,-6.12,-0.00,0.00,0.00,0.00,0.33,1.53,0.47,0.04,1.22,0.04,0.04,3.51,0.13,0.33,2.65,0.88,0.08,6.64,0.53,0.00,0.00,0.00,0.00,93.00,93.00,0.00
0.00,0.99,72.32,0.00,0.00,-6.12,-0.00,0.00,0.00,0.00,0.33,1.53,0.47,0.04,1.22,0.04,0.04,3.51,0.13,0.33,2.65,0.88,0.08,6.64,0.53,0.00,0.00,0.00,0.00,87.74,87.74,0.00
0.00,0.99,66.84,0.00,0.00,-6.12,-0.00,0.00,0.00,0.00,0.33,1.53,0.47,0.04,1.22,0.04,0.04,3.51,0.13,0.33,2.65,0.88,0.08,6.64,0.53,0.00,0.00,0.00,0.00,59.50,59.50,0.00
0.00,0.99,63.84,0.00,0.00,-3.41,-0.00,0.00,0.00,0.00,0.34,3.17,0.98,0.04,2.13,0.07,0.04,3.77,0.14,0.33,2.54,0.85,0.08,6.77,0.57,0.00,0.00,0.00,0.00,46.66,46.66,0.00
0.00,0.99,62.63,0.00,0.00,-3.41,-0.00,0.00,0.00,0.00,0.34,3.17,0.98,0.04,2.13,0.07,0.04,3.77,0.14,0.33,2.54,0.85,0.08,6.77,0.57,0.00,0.00,0.00,0.00,42.72,42.72,0.00
0.00,1.00,63.20,0.00,0.00,-3.41,-0.00,0.00,0.00,0.00,0.34,3.17,0.98,0.04,2.13,0.07,0.04,3.77,0.14,0.33,2.54,0.85,0.08,6.77,0.57,0.00,0.00,0.00,0.00,50.83,50.83,0.00
0.00,1.00,67.40,0.00,0.00,-3.41,-0.00,0.00,0.00,0.00,0.34,3.17,0.98,0.04,2.13,0.07,0.04,3.77,0.14,0.33,2.54,0.85,0.08,6.77,0.57,0.00,0.00,0.00,0.00,94.03,94.03,0.00
0.00,1.00,81.98,0.00,0.00,-8.63,-0.00,0.00,0.00,0.00,0.31,0.07,0.02,0.00,-1.83,-0.00,0.04,4.83,0.18,0.28,2.99,0.83,0.08,7.18,0.60,0.00,0.00,0.00,0.00,74.94,74.94,0.00
0.22,1.00,89.37,17.70,0.00,-8.63,-0.00,0.00,0.00,0.00,0.31,0.07,0.02,0.00,-1.83,-0.00,0.04,4.83,0.18,0.28,2.99,0.83,0.08,7.18,0.60,0.00,0.00,0.00,1.00,73.51,73.51,1.02
0.69,0.79,89.44,56.55,0.00,-8.63,-0.00,0.00,0.00,0.00,0.31,0.07,0.02,0.00,-1.83,-0.00,0.04,4.83,0.18,0.28,2.99,0.83,0.08,7.18,0.60,0.00,0.00,0.00,0.00,55.65,55.65,6.95
0.00,0.10,81.50,0.00,0.00,-8.63,-0.00,0.00,0.00,0.00,0.29,0.07,0.02,0.00,-1.83,-0.00,0.04,4.83,0.18,0.28,2.99,0.83,0.08,7.18,0.60,0.00,0.00,0.00,0.00,55.69,55.69,0.00
0.00,0.10,73.30,0.00,0.00,-6.80,-0.00,0.00,0.00,0.00,0.29,0.80,0.21,0.00,-2.68,-0.00,0.04,3.44,0.13,0.28,1.06,0.29,0.07,4.87,0.34,0.00,0.00,0.00,0.00,91.00,91.00,0.00
0.00,0.10,78.26,0.00,0.00,-6.80,-0.00,0.00,0.00,0.00,0.29,0.80,0.21,0.00,-2.68,-0.00,0.04,3.44,0.13,0.28,1.06,0.29,0.07,4.87,0.34,0.00,0.00,0.00,0.00,73.86,73.86,0.00
0.00,0.11,75.00,0.00,0.00,-6.80,-0.00,0.00,0.00,0.00,0.29,0.80,0.21,0.00,-2.68,-0.00,0.04,3.44,0.13,0.28,1.06,0.29,0.07,4.87,0.34,0.00,0.00,0.00,0.00,65.72,65.72,0.00
0.00,0.11,70.69,0.00,0.00,-6.80,-0.00,0.00,0.00,0.00,0.29,0.80,0.22,0.00,-2.68,-0.00,0.04,3.44,0.13,0.28,1.06,0.29,0.07,4.87,0.34,0.00,0.00,0.00,0.00,55.70,55.70,0.00
0.00,0.11,69.40,0.00,0.00,-7.23,-0.00,0.00,0.00,0.00,0.30,1.00,0.28,0.00,-2.43,-0.00,0.04,5.43,0.21,0.28,1.00,0.28,0.07,4.87,0.34,0.00,0.00,0.00,0.00,65.09,65.09,0.00
0.00,0.11,67.47,0.00,0.00,-7.23,-0.00,0.00,0.00,0.00,0.30,1.00,0.28,0.00,-2.43,-0.00,0.04,5.43,0.21,0.28,1.00,0.28,0.07,4.87,0.34,0.00,0.00,0.00,0.00,66.15,66.15,0.00
0.00,0.11,68.19,0.00,0.00,-7.23,-0.00,0.00,0.00,0.00,0.30,1.00,0.28,0.00,-2.43,-0.00,0.04,5.43,0.21,0.28,1.00,0.28,0.07,4.87,0.34,0.00,0.00,0.00,0.00,61.20,61.20,0.00
0.00,0.11,63.58,0.00,0.00,-7.23,-0.00,0.00,0.00,0.00,0.30,1.00,0.28,0.00,-2.43,-0.00,0.04,5.43,0.21,0.28,1.00,0.28,0.07,4.87,0.34,0.00,0.00,0.00,0.00,55.04,55.04,0.00
0.00,0.11,65.07,0.00,0.00,-8.00,-0.00,0.00,0.00,0.00,0.34,0.93,0.29,0.00,-1.97,-0.00,0.04,4.97,0.19,0.33,1.50,0.49,0.08,5.58,0.44,0.00,0.00,0.00,0.00,53.50,53.50,0.00
0.00,0.12,69.01,0.00,0.00,-8.00,-0.00,0.00,0.00,0.00,0.35,0.93,0.30,0.00,-1.97,-0.00,0.04,4.97,0.19,0.33,1.50,0.49,0.08,5.58,0.44,0.00,0.00,0.00,0.00,77.00,77.00,0.00
0.00,0.12,75.48,0.00,0.00,-8.00,-0.00,0.00,0.00,0.00,0.35,0.93,0.30,0.00,-1.97,-0.00,0.04,4.97,0.19,0.33,1.50,0.49,0.08,5.58,0.44,0.00,0.00,0.00,0.00,89.31,89.31,0.00
0.00,0.12,77.20,0.00,0.00,-8.00,-0.00,0.00,0.00,0.00,0.35,0.93,0.30,0.00,-1.97,-0.00,0.04,4.97,0.19,0.33,1.50,0.49,0.08,5.58,0.44,0.00,0.00,0.00,0.00,72.75,72.75,0.00
0.00,0.12,69.01,0.00,0.00,-5.81,-0.00,0.00,0.00,0.00,0.35,1.50,0.48,0.00,-0.53,-0.00,0.04,3.30,0.13,0.34,1.50,0.50,0.06,5.27,0.34,0.00,0.00,0.00,0.00,59.50,59.50,0.00
0.00,0.12,59.08,0.00,0.00,-5.81,-0.00,0.00,0.00,0.00,0.35,1.50,0.48,0.00,-0.53,-0.00,0.04,3.30,0.13,0.34,1.50,0.50,0.06,5.27,0.34,0.00,0.00,0.00,0.00,63.00,63.00,0.00
0.00,0.12,57.53,0.00,0.00,-5.81,-0.00,0.00,0.00,0.00,0.35,1.50,0.48,0.00,-0.53,-0.00,0.04,3.30,0.13,0.34,1.50,0.50,0.06,5.27,0.34,0.00,0.00,0.00,0.00,58.50,58.50,0.00
-0.37,0.13,55.72,-20.50,0.00,-5.81,-0.00,0.00,0.00,0.00,0.35,1.50,0.48,0.00,-0.53,-0.00,0.04,3.30,0.13,0.34,1.50,0.50,0.06,5.27,0.34,0.00,0.00,0.00,0.00,64.75,64.75,1.00
-0.57,0.47,55.09,-31.47,0.00,-6.09,-0.00,0.00,0.00,0.00,0.35,1.57,0.50,0.00,-0.30,-0.00,0.04,3.67,0.14,0.32,2.00,0.65,0.06,7.10,0.46,0.00,0.00,0.00,0.00,87.00,87.00,5.47
0.00,1.00,56.91,0.00,0.00,-6.09,-0.00,0.00,0.00,0.00,0.35,1.57,0.50,0.00,-0.30,-0.00,0.04,3.67,0.14,0.32,2.00,0.65,0.06,7.10,0.46,0.00,0.00,0.00,0.00,95.00,95.00,0.00
0.00,1.00,67.04,0.00,0.00,-6.09,-0.00,0.00,0.00,0.00,0.35,1.57,0.50,0.00,-0.30,-0.00,0.04,3.67,0.14,0.32,2.00,0.65,0.06,7.10,0.46,0.00,0.00,0.00,0.00,99.75,99.75,0.00
0.00,1.00,66.34,0.00,0.00,-6.09,-0.00,0.00,0.00,0.00,0.35,1.57,0.50,0.00,-0.30,-0.00,0.04,3.67,0.14,0.32,2.00,0.65,0.06,7.10,0.46,0.00,0.00,0.00,0.00,101.38,101.38,0.00
0.00,1.00,83.80,0.12,0.00,-8.24,-0.00,0.00,0.00,0.00,0.31,0.33,0.09,0.00,-1.67,-0.00,0.04,4.68,0.18,0.28,3.00,0.84,0.08,6.39,0.52,0.00,0.00,0.00,1.00,119.00,119.00,0.02
0.70,1.00,95.23,61.60,0.00,-8.24,-0.00,0.00,0.00,0.00,0.30,0.33,0.09,0.00,-1.67,-0.00,0.04,4.68,0.18,0.28,3.00,0.84,0.08,6.39,0.52,0.00,0.00,0.00,0.00,58.01,58.01,7.83
0.07,0.30,91.77,5.92,0.00,-8.24,-0.00,0.00,0.00,0.00,0.31,0.33,0.09,0.00,-1.67,-0.00,0.04,4.68,0.18,0.28,3.00,0.84,0.08,6.39,0.52,0.00,0.00,0.00,0.00,77.93,77.93,0.29
0.00,0.23,87.91,0.00,0.00,-8.24,-0.00,0.00,0.00,0.00,0.31,0.33,0.09,0.00,-1.67,-0.00,0.04,4.68,0.18,0.28,3.00,0.84,0.08,6.39,0.52,0.00,0.00,0.00,0.00,81.30,81.30,0.00
0.00,0.23,69.42,0.00,0.00,-8.74,-0.00,0.00,0.00,0.00,0.35,0.84,0.27,0.00,-2.68,-0.00,0.01,3.35,0.04,0.28,1.03,0.29,0.07,5.08,0.36,0.00,0.00,0.00,0.00,100.50,100.50,0.00
0.00,0.23,77.00,0.00,0.00,-8.74,-0.00,0.00,0.00,0.00,0.35,0.84,0.27,0.00,-2.68,-0.00,0.01,3.35,0.04,0.28,1.03,0.29,0.07,5.08,0.36,0.00,0.00,0.00,0.00,88.56,88.56,0.00
0.00,0.23,70.88,0.00,0.00,-8.74,-0.00,0.00,0.00,0.00,0.35,0.84,0.27,0.00,-2.68,-0.00,0.01,3.35,0.04,0.28,1.03,0.29,0.07,5.08,0.36,0.00,0.00,0.00,0.00,87.22,87.22,0.00
0.00,0.23,66.10,0.00,0.00,-8.74,-0.00,0.00,0.00,0.00,0.35,0.84,0.27,0.00,-2.68,-0.00,0.01,3.35,0.04,0.28,1.03,0.29,0.07,5.08,0.36,0.00,0.00,0.00,0.00,73.77,73.77,0.00
0.00,0.23,65.01,0.00,0.00,-7.78,-0.00,0.00,0.00,0.00,0.34,1.25,0.39,0.00,-2.44,-0.00,0.01,3.39,0.04,0.29,1.12,0.33,0.08,5.08,0.39,0.00,0.00,0.00,0.00,68.14,68.14,0.00
0.00,0.23,64.09,0.00,0.00,-7.78,-0.00,0.00,0.00,0.00,0.34,1.25,0.39,0.00,-2.44,-0.00,0.01,3.39,0.04,0.29,1.12,0.33,0.08,5.08,0.39,0.00,0.00,0.00,0.00,71.85,71.85,0.00
-0.10,0.23,63.55,-6.17,0.00,-7.78,-0.00,0.00,0.00,0.00,0.34,1.25,0.39,0.00,-2.44,-0.00,0.01,3.39,0.04,0.29,1.12,0.33,0.08,5.08,0.39,0.00,0.00,0.00,0.00,56.23,56.23,0.21
-0.62,0.32,62.52,-38.43,0.00,-7.78,-0.00,0.00,0.00,0.00,0.34,1.25,0.39,0.00,-2.44,-0.00,0.01,3.39,0.04,0.29,1.12,0.33,0.08,5.08,0.39,0.00,0.00,0.00,0.00,69.45,69.45,1.28
0.00,0.89,74.85,0.00,0.00,-8.01,-0.00,0.00,0.00,0.00,0.33,0.70,0.21,0.00,-1.63,-0.00,0.01,3.40,0.04,0.29,2.50,0.72,0.07,5.55,0.41,0.00,0.00,0.00,0.00,77.99,77.99,0.00
0.00,0.89,90.95,0.00,0.00,-8.01,-0.00,0.00,0.00,0.00,0.33,0.70,0.21,0.00,-1.63,-0.00,0.01,3.40,0.04,0.29,2.50,0.72,0.07,5.55,0.41,0.00,0.00,0.00,0.00,86.00,86.00,0.00
0.76,0.89,93.00,65.29,0.00,-8.01,-0.00,0.00,0.00,0.00,0.24,0.70,0.15,0.00,-1.63,-0.00,0.01,3.40,0.04,0.29,2.50,0.72,0.07,5.55,0.41,0.00,0.00,0.00,0.00,101.00,101.00,1.83
0.00,0.13,86.68,0.00,0.00,-8.01,-0.00,0.00,0.00,0.00,0.31,0.70,0.20,0.00,-1.63,-0.00,0.01,3.40,0.04,0.29,2.50,0.72,0.07,5.55,0.41,0.00,0.00,0.00,0.00,76.63,76.63,0.00
0.00,0.13,75.06,0.00,0.00,-7.35,-0.00,0.00,0.00,0.00,0.33,1.05,0.32,0.00,-2.36,-0.00,0.01,2.99,0.04,0.32,1.47,0.46,0.07,4.97,0.36,0.00,0.00,0.00,0.00,90.51,90.51,0.00
0.00,0.14,68.25,0.00,0.00,-7.35,-0.00,0.00,0.00,0.00,0.33,1.05,0.32,0.00,-2.36,-0.00,0.01,2.99,0.04,0.32,1.47,0.46,0.07,4.97,0.36,0.00,0.00,0.00,0.00,98.00,98.00,0.00
0.00,0.14,63.19,0.00,0.00,-7.35,-0.00,0.00,0.00,0.00,0.33,1.05,0.32,0.00,-2.36,-0.00,0.01,2.99,0.04,0.32,1.47,0.46,0.07,4.97,0.36,0.00,0.00,0.00,0.00,94.51,94.51,0.00
-0.32,0.14,62.59,-20.06,0.00,-7.35,-0.00,0.00,0.00,0.00,0.33,1.05,0.32,0.00,-2.36,-0.00,0.01,2.99,0.04,0.32,1.47,0.46,0.07,4.97,0.36,0.00,0.00,0.00,0.00,47.75,47.75,1.43
-0.61,0.43,61.01,-37.00,0.00,-6.94,-0.00,0.00,0.00,0.00,0.33,0.78,0.24,0.00,-0.87,-0.00,0.01,2.99,0.04,0.30,3.00,0.90,0.08,6.72,0.52,0.00,0.00,0.00,0.00,56.35,56.35,0.85
0.00,1.00,63.01,0.00,0.00,-6.94,-0.00,0.00,0.00,0.00,0.33,0.78,0.24,0.00,-0.87,-0.00,0.01,2.99,0.04,0.30,3.00,0.90,0.08,6.72,0.52,0.00,0.00,0.00,0.00,56.38,56.38,0.00
